Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
CA, 04102	0.117566	0.016147	0.076111	0.025002	0.067422	0.021113	0.016570	0.078803	0.581266	0.000000	0.000000
CA, 04701	0.033266	0.041447	0.026910	0.036961	0.045248	0.028772	0.068112	0.006986	0.712298	0.000000	0.000000
CA, 04702	0.005491	0.025668	0.008525	0.059432	0.098480	0.015007	0.068112	0.015282	0.704003	0.000000	0.000000
CA, 05301	0.074638	0.044499	0.022334	0.055977	0.045408	0.046189	0.044302	0.114807	0.551847	0.000000	0.000000
CA, 05302	0.070902	0.021938	0.030033	0.037554	0.094794	0.033823	0.044302	0.072211	0.594442	0.000000	0.000000
CA, 05303	0.040654	0.012201	0.025768	0.068578	0.070622	0.011103	0.044312	0.028429	0.698332	0.000000	0.000000
CA, 05500	0.078040	0.025508	0.014920	0.038443	0.017215	0.055807	0.072314	0.048028	0.649725	0.000000	0.000000
CA, 05700	0.006676	0.020004	0.011473	0.014718	0.012271	0.024801	0.099353	0.019851	0.790853	0.000000	0.000000
CA, 05901	0.016228	0.021350	0.014608	0.049558	0.065180	0.211644	0.032437	0.071672	0.517323	0.000000	0.000000
CA, 05902	0.050324	0.003797	0.047479	0.039612	0.035820	0.201534	0.032437	0.237807	0.351188	0.000000	0.000000
CA, 05903	0.051040	0.022242	0.070684	0.044922	0.091895	0.097784	0.032437	0.178260	0.410736	0.000000	0.000000
CA, 05904	0.057338	0.008582	0.051832	0.047764	0.052258	0.160793	0.032437	0.192387	0.396609	0.000000	0.000000
CA, 05905	0.061811	0.011232	0.057745	0.042175	0.095280	0.110325	0.032437	0.129750	0.459246	0.000000	0.000000
CA, 05906	0.111243	0.024430	0.038127	0.026905	0.033585	0.144276	0.032437	0.117573	0.471422	0.000000	0.000000
CA, 05907	0.022241	0.004797	0.103684	0.040001	0.028824	0.179020	0.032437	0.123983	0.465013	0.000000	0.000000
CA, 05908	0.038623	0.086069	0.018998	0.083110	0.031365	0.120402	0.032437	0.141041	0.447954	0.000000	0.000000
CA, 05909	0.071483	0.003596	0.071121	0.030974	0.027909	0.173485	0.032437	0.150012	0.438984	0.000000	0.000000
CA, 05910	0.051889	0.007529	0.033388	0.057507	0.065178	0.163074	0.032437	0.199754	0.389241	0.000000	0.000000
CA, 05911	0.076196	0.017823	0.075378	0.073721	0.046209	0.089239	0.032437	0.134493	0.454503	0.000000	0.000000
CA, 05912	0.018809	0.024390	0.042317	0.059706	0.017285	0.216061	0.032437	0.125907	0.463088	0.000000	0.000000
CA, 05913	0.021474	0.007487	0.113418	0.057737	0.061460	0.116992	0.032437	0.133630	0.455366	0.000000	0.000000
CA, 05914	0.017754	0.008252	0.053227	0.080091	0.059811	0.159432	0.032437	0.128307	0.460688	0.000000	0.000000
CA, 05915	0.046339	0.030050	0.039188	0.020422	0.142239	0.100330	0.032437	0.152593	0.436403	0.000000	0.000000
CA, 05916	0.032629	0.008817	0.172301	0.033093	0.098491	0.033235	0.032437	0.108316	0.480680	0.000000	0.000000
CA, 05917	0.029553	0.006055	0.026766	0.020658	0.031777	0.263758	0.032437	0.142596	0.446400	0.000000	0.000000
CA, 05918	0.044297	0.010205	0.114358	0.029937	0.063671	0.116099	0.032437	0.125051	0.463945	0.000000	0.000000
CA, 06101	0.057427	0.007538	0.030959	0.035444	0.044173	0.030369	0.031228	0.040504	0.722358	0.000000	0.000000
CA, 06102	0.058376	0.002731	0.007160	0.046602	0.077824	0.013217	0.031228	0.042613	0.720249	0.000000	0.000000
CA, 06103	0.004778	0.008024	0.006415	0.027985	0.018406	0.140301	0.031228	0.043582	0.719280	0.000000	0.000000
CA, 06501	0.033889	0.009801	0.001779	0.081095	0.059794	0.029553	0.090800	0.019173	0.674114	0.000000	0.000000
CA, 06502	0.028294	0.029996	0.026175	0.079800	0.033696	0.017952	0.090800	0.099292	0.593995	0.000000	0.000000
CA, 06503	0.028780	0.006768	0.021679	0.055013	0.064006	0.039666	0.090800	0.045604	0.647683	0.000000	0.000000
CA, 06504	0.062437	0.002071	0.036652	0.024897	0.072310	0.017546	0.090800	0.025501	0.667786	0.000000	0.000000
CA, 06505	0.040357	0.048762	0.011927	0.031922	0.036109	0.046836	0.090800	0.016855	0.676432	0.000000	0.000000
CA, 06506	0.043899	0.009256	0.061627	0.050811	0.014528	0.035791	0.090800	0.028477	0.664810	0.000000	0.000000
CA, 06507	0.013139	0.009225	0.010459	0.087580	0.035920	0.059590	0.090800	0.024381	0.668906	0.000000	0.000000
CA, 06508	0.052950	0.012279	0.007880	0.039996	0.080183	0.022624	0.090800	0.027782	0.665505	0.000000	0.000000
CA, 06509	0.016670	0.003913	0.012371	0.011610	0.099859	0.071490	0.090800	0.026151	0.667136	0.000000	0.000000
CA, 06510	0.058257	0.003579	0.036929	0.068504	0.033363	0.015281	0.090800	0.015384	0.677903	0.000000	0.000000
CA, 06511	0.054815	0.017182	0.039849	0.009271	0.052815	0.041981	0.090800	0.042098	0.651189	0.000000	0.000000
CA, 06512	0.019836	0.004124	0.011345	0.014199	0.019159	0.147250	0.090800	0.013665	0.679622	0.000000	0.000000
CA, 06513	0.069903	0.004324	0.017152	0.022199	0.022174	0.080160	0.090800	0.062412	0.630875	0.000000	0.000000
CA, 06514	0.026876	0.004364	0.035124	0.010975	0.016226	0.122348	0.090800	0.017336	0.675951	0.000000	0.000000
CA, 06515	0.042943	0.017942	0.015480	0.031225	0.046690	0.061633	0.090800	0.060822	0.632465	0.000000	0.000000
CA, 06701	0.059815	0.010118	0.139836	0.029799	0.027457	0.054284	0.030828	0.045904	0.601959	0.000000	0.000000
CA, 06702	0.221830	0.006544	0.009378	0.027795	0.029545	0.026217	0.030828	0.051143	0.596719	0.000000	0.000000
CA, 06703	0.047718	0.043823	0.051012	0.054249	0.058396	0.066111	0.030828	0.036537	0.611326	0.000000	0.000000
CA, 06704	0.086311	0.013885	0.036838	0.067995	0.057030	0.059251	0.030828	0.088282	0.559580	0.000000	0.000000
CA, 06705	0.033557	0.004795	0.008647	0.018202	0.171748	0.084361	0.030828	0.057468	0.590395	0.000000	0.000000
CA, 06706	0.021870	0.010342	0.013332	0.032239	0.164490	0.079036	0.030828	0.059658	0.588205	0.000000	0.000000
CA, 06707	0.060958	0.006009	0.028410	0.041382	0.030166	0.154384	0.030828	0.117489	0.530373	0.000000	0.000000
CA, 06708	0.056084	0.010193	0.065378	0.028362	0.025897	0.135396	0.030828	0.075803	0.572060	0.000000	0.000000
CA, 06709	0.071819	0.006002	0.065647	0.025306	0.028866	0.123669	0.030828	0.075842	0.572021	0.000000	0.000000
CA, 06710	0.052395	0.014185	0.033171	0.056540	0.048983	0.116035	0.030828	0.016320	0.631542	0.000000	0.000000
CA, 06711	0.048714	0.015049	0.016804	0.048278	0.076758	0.115707	0.030828	0.017915	0.629947	0.000000	0.000000
CA, 06712	0.021537	0.007691	0.036321	0.073313	0.147467	0.034979	0.030828	0.034114	0.613748	0.000000	0.000000
CA, 07101	0.004748	0.091658	0.017207	0.054689	0.063277	0.031782	0.064458	0.142395	0.529787	0.000000	0.000000
CA, 07102	0.025402	0.040738	0.005444	0.056438	0.056716	0.078623	0.064458	0.010167	0.662015	0.000000	0.000000
CA, 07103	0.009070	0.025461	0.006629	0.033272	0.178800	0.010128	0.064458	0.031039	0.641143	0.000000	0.000000
CA, 07104	0.044060	0.033086	0.131126	0.024436	0.015503	0.015150	0.064458	0.012050	0.660132	0.000000	0.000000
CA, 07105	0.021071	0.013880	0.077228	0.044429	0.021059	0.085693	0.064458	0.044282	0.627900	0.000000	0.000000
CA, 07106	0.023971	0.005316	0.018817	0.017768	0.111144	0.086345	0.064458	0.113712	0.558470	0.000000	0.000000
CA, 07107	0.055025	0.003807	0.014631	0.062388	0.061092	0.066418	0.064458	0.017248	0.654934	0.000000	0.000000
CA, 07108	0.011800	0.012785	0.014533	0.019471	0.049838	0.154934	0.064458	0.046928	0.625253	0.000000	0.000000
CA, 07109	0.030185	0.023091	0.004424	0.040039	0.069314	0.096308	0.064458	0.010049	0.662132	0.000000	0.000000
CA, 07110	0.027740	0.004053	0.019999	0.022380	0.028647	0.160543	0.064458	0.065137	0.607045	0.000000	0.000000
CA, 07111	0.062113	0.002854	0.015077	0.032390	0.091409	0.059518	0.064458	0.053275	0.618907	0.000000	0.000000
CA, 07112	0.042401	0.026086	0.034203	0.042190	0.065095	0.053385	0.064458	0.115648	0.556534	0.000000	0.000000
CA, 07113	0.021084	0.019743	0.045104	0.061545	0.046332	0.069552	0.064458	0.112826	0.559356	0.000000	0.000000
CA, 07114	0.059999	0.003762	0.032987	0.037248	0.066723	0.062641	0.064458	0.064442	0.607740	0.000000	0.000000
CA, 07115	0.015128	0.010652	0.012312	0.010588	0.185702	0.028978	0.064458	0.018907	0.653274	0.000000	0.000000
CA, 07301	0.032166	0.045180	0.048101	0.154796	0.060209	0.051746	0.043973	0.111844	0.451985	0.000000	0.000000
CA, 07302	0.038036	0.005900	0.063195	0.027225	0.049127	0.208716	0.043973	0.020225	0.543605	0.000000	0.000000
CA, 07303	0.123842	0.020119	0.110589	0.024310	0.057706	0.055632	0.043973	0.063211	0.500618	0.000000	0.000000
CA, 07304	0.092059	0.008525	0.045773	0.095318	0.052347	0.098176	0.043973	0.127111	0.436719	0.000000	0.000000
CA, 07305	0.087241	0.008838	0.060638	0.031920	0.106880	0.096680	0.043973	0.115246	0.448583	0.000000	0.000000
CA, 07306	0.067171	0.009452	0.069542	0.088820	0.061094	0.096120	0.043973	0.030100	0.533729	0.000000	0.000000
CA, 07307	0.040522	0.011007	0.101332	0.027642	0.130231	0.081465	0.043973	0.031351	0.532478	0.000000	0.000000
CA, 07308	0.041064	0.012417	0.027084	0.041453	0.064916	0.205263	0.043973	0.080504	0.483325	0.000000	0.000000
CA, 07309	0.058656	0.013353	0.118344	0.042790	0.088135	0.070920	0.043973	0.080631	0.483198	0.000000	0.000000
CA, 07310	0.067075	0.044717	0.053477	0.038562	0.057040	0.131327	0.043973	0.153645	0.410184	0.000000	0.000000
CA, 07311	0.046058	0.020799	0.009643	0.029709	0.163163	0.122826	0.043973	0.052320	0.511509	0.000000	0.000000
CA, 07312	0.034447	0.021061	0.061334	0.035032	0.034933	0.205392	0.043973	0.214619	0.349210	0.000000	0.000000
CA, 07313	0.046521	0.004740	0.167644	0.027802	0.081310	0.064180	0.043973	0.079664	0.484166	0.000000	0.000000
CA, 07314	0.033122	0.007494	0.065451	0.045821	0.038632	0.201679	0.043973	0.083975	0.479855	0.000000	0.000000
CA, 07315	0.034497	0.022334	0.047624	0.014236	0.039993	0.233514	0.043973	0.240985	0.322845	0.000000	0.000000
CA, 07316	0.043475	0.006989	0.054365	0.019242	0.045511	0.222617	0.043973	0.228947	0.334883	0.000000	0.000000
CA, 07317	0.054242	0.021964	0.038002	0.031030	0.072778	0.174182	0.043973	0.117026	0.446803	0.000000	0.000000
CA, 07318	0.023358	0.012735	0.099778	0.043763	0.114548	0.098017	0.043973	0.116959	0.446870	0.000000	0.000000
CA, 07319	0.031159	0.013808	0.020698	0.023445	0.034305	0.268783	0.043973	0.097870	0.465959	0.000000	0.000000
CA, 07320	0.045032	0.002169	0.013267	0.097803	0.142440	0.091487	0.043973	0.112266	0.451564	0.000000	0.000000
CA, 07321	0.029022	0.046977	0.050169	0.076966	0.024925	0.164140	0.043973	0.110076	0.453753	0.000000	0.000000
CA, 07322	0.067390	0.006096	0.041275	0.067756	0.111149	0.098532	0.043973	0.247238	0.316591	0.000000	0.000000
CA, 07501	0.085752	0.076970	0.158467	0.058521	0.074922	0.270095	0.002358	0.059335	0.213579	0.000000	0.000000
CA, 07502	0.114900	0.017961	0.226178	0.169251	0.039626	0.156813	0.002358	0.048255	0.224659	0.000000	0.000000
CA, 07503	0.039393	0.017933	0.098455	0.029144	0.017508	0.522295	0.002358	0.181363	0.091552	0.000000	0.000000
CA, 07504	0.105670	0.044285	0.105395	0.080482	0.078756	0.310140	0.002358	0.118019	0.154895	0.000000	0.000000
CA, 07505	0.118165	0.144119	0.094784	0.148901	0.126100	0.092658	0.002358	0.142955	0.129959	0.000000	0.000000
CA, 07506	0.078865	0.252989	0.014647	0.038581	0.023473	0.316173	0.002358	0.118619	0.154295	0.000000	0.000000
CA, 07507	0.107957	0.119421	0.105745	0.061530	0.059996	0.270079	0.002358	0.130444	0.142470	0.000000	0.000000
CA, 07701	0.013872	0.068912	0.008268	0.020571	0.072367	0.052173	0.043482	0.047212	0.673144	0.000000	0.000000
CA, 07702	0.050943	0.010151	0.022274	0.050069	0.055935	0.046790	0.043482	0.139214	0.581142	0.000000	0.000000
CA, 07703	0.067716	0.015487	0.034432	0.027545	0.039460	0.051521	0.043482	0.026498	0.693858	0.000000	0.000000
CA, 07704	0.016183	0.027930	0.034651	0.098491	0.047734	0.011173	0.043482	0.035654	0.684702	0.000000	0.000000
CA, 07901	0.051760	0.018881	0.030444	0.110702	0.018974	0.009649	0.080829	0.075724	0.603038	0.000000	0.000000
CA, 07902	0.037965	0.013334	0.029894	0.106040	0.047017	0.006159	0.080829	0.035829	0.642933	0.000000	0.000000
CA, 08101	0.052813	0.018952	0.043522	0.028512	0.028191	0.251056	0.009844	0.109636	0.457474	0.000000	0.000000
CA, 08102	0.109221	0.067390	0.045037	0.028108	0.037022	0.136267	0.009844	0.063197	0.503914	0.000000	0.000000
CA, 08103	0.025560	0.010977	0.142787	0.014335	0.032884	0.196501	0.009844	0.085150	0.481960	0.000000	0.000000
CA, 08104	0.052602	0.009994	0.068815	0.037535	0.042817	0.211282	0.009844	0.201095	0.366016	0.000000	0.000000
CA, 08105	0.088246	0.009958	0.074022	0.016086	0.030363	0.204370	0.009844	0.173344	0.393767	0.000000	0.000000
CA, 08106	0.181067	0.132027	0.030387	0.023086	0.038047	0.018431	0.009844	0.040377	0.526733	0.000000	0.000000
CA, 08301	0.127273	0.013976	0.033603	0.054056	0.112785	0.020598	0.044867	0.031757	0.561085	0.000000	0.000000
CA, 08302	0.018213	0.053775	0.081259	0.063820	0.097365	0.047860	0.044867	0.065747	0.527094	0.000000	0.000000
CA, 08303	0.063623	0.032581	0.039899	0.063586	0.085717	0.076885	0.044867	0.215047	0.377795	0.000000	0.000000
CA, 08501	0.050053	0.007666	0.121192	0.023493	0.036696	0.171771	0.033641	0.100673	0.454816	0.000000	0.000000
CA, 08502	0.063529	0.009886	0.054472	0.042353	0.034114	0.206516	0.033641	0.263738	0.291751	0.000000	0.000000
CA, 08503	0.029814	0.007212	0.044598	0.023726	0.026128	0.279392	0.033641	0.259163	0.296326	0.000000	0.000000
CA, 08504	0.054696	0.004670	0.038018	0.069317	0.064200	0.179969	0.033641	0.293688	0.261801	0.000000	0.000000
CA, 08505	0.030150	0.006014	0.010547	0.041840	0.288988	0.033331	0.033641	0.195632	0.359857	0.000000	0.000000
CA, 08506	0.156001	0.021184	0.069350	0.041799	0.053960	0.068576	0.033641	0.088707	0.466782	0.000000	0.000000
CA, 08507	0.016959	0.009996	0.058880	0.031706	0.018783	0.274546	0.033641	0.071708	0.483780	0.000000	0.000000
CA, 08508	0.068842	0.008219	0.054565	0.039437	0.026487	0.213321	0.033641	0.181018	0.374471	0.000000	0.000000
CA, 08509	0.046332	0.008973	0.038249	0.037895	0.035635	0.243787	0.033641	0.209504	0.345985	0.000000	0.000000
CA, 08510	0.097253	0.018467	0.021405	0.035608	0.022375	0.215762	0.033641	0.167372	0.388117	0.000000	0.000000
CA, 08511	0.022203	0.093456	0.013143	0.039904	0.094214	0.147949	0.033641	0.172089	0.383400	0.000000	0.000000
CA, 08512	0.012747	0.077090	0.017619	0.071756	0.019098	0.212559	0.033641	0.116012	0.439477	0.000000	0.000000
CA, 08513	0.022396	0.014888	0.060991	0.036787	0.025897	0.249911	0.033641	0.069087	0.486402	0.000000	0.000000
CA, 08514	0.038946	0.006230	0.022876	0.023931	0.065921	0.252966	0.033641	0.307530	0.247959	0.000000	0.000000
CA, 08701	0.014381	0.093305	0.082258	0.034215	0.032125	0.015035	0.056454	0.062168	0.610060	0.000000	0.000000
CA, 08702	0.042867	0.014169	0.048055	0.057057	0.021660	0.087510	0.056454	0.085414	0.586815	0.000000	0.000000
CA, 08900	0.016812	0.023548	0.008002	0.048176	0.030665	0.025898	0.139574	0.014734	0.692591	0.000000	0.000000
CA, 09501	0.048620	0.012081	0.063200	0.114960	0.025129	0.015809	0.034945	0.085128	0.600128	0.000000	0.000000
CA, 09502	0.097257	0.004412	0.010232	0.023606	0.126468	0.017824	0.034945	0.073312	0.611944	0.000000	0.000000
CA, 09503	0.038365	0.009597	0.037486	0.026323	0.074678	0.093351	0.034945	0.028976	0.656281	0.000000	0.000000
CA, 09701	0.012865	0.018917	0.013917	0.100577	0.042225	0.051609	0.058271	0.054137	0.647482	0.000000	0.000000
CA, 09702	0.027721	0.026454	0.050272	0.048878	0.021126	0.065661	0.058271	0.091087	0.610532	0.000000	0.000000
CA, 09703	0.024341	0.031410	0.022134	0.052046	0.035144	0.075036	0.058271	0.123270	0.578349	0.000000	0.000000
CA, 09901	0.011346	0.010865	0.093703	0.013748	0.079810	0.013832	0.047808	0.026997	0.701892	0.000000	0.000000
CA, 09902	0.006181	0.013361	0.054194	0.023898	0.061742	0.063926	0.047808	0.019144	0.709745	0.000000	0.000000
CA, 09903	0.014089	0.028413	0.024301	0.059144	0.024909	0.072446	0.047808	0.022640	0.706249	0.000000	0.000000
CA, 09904	0.013828	0.010930	0.017905	0.012244	0.065929	0.102467	0.047808	0.022108	0.706781	0.000000	0.000000
CA, 10100	0.012397	0.020832	0.016021	0.075868	0.029258	0.014388	0.096110	0.040616	0.694510	0.000000	0.000000
CA, 10701	0.003238	0.039988	0.017888	0.094943	0.018012	0.012662	0.070746	0.021776	0.720747	0.000000	0.000000
CA, 10702	0.006587	0.035515	0.019977	0.054795	0.040259	0.029599	0.070746	0.010797	0.731725	0.000000	0.000000
CA, 10703	0.009479	0.023094	0.009761	0.078626	0.038444	0.027329	0.070746	0.015733	0.726790	0.000000	0.000000
CA, 11101	0.046459	0.005109	0.023012	0.046323	0.045187	0.042251	0.044371	0.180623	0.566666	0.000000	0.000000
CA, 11102	0.038923	0.003952	0.013745	0.022229	0.082929	0.046563	0.044371	0.201413	0.545876	0.000000	0.000000
CA, 11103	0.030935	0.005118	0.053187	0.033824	0.050713	0.034562	0.044371	0.137705	0.609585	0.000000	0.000000
CA, 11104	0.059258	0.007349	0.026352	0.037558	0.036834	0.040989	0.044371	0.228025	0.519265	0.000000	0.000000
CA, 11105	0.015385	0.017312	0.011231	0.029765	0.028723	0.105924	0.044371	0.063625	0.683664	0.000000	0.000000
CA, 11106	0.028911	0.010212	0.013055	0.059777	0.073516	0.022868	0.044371	0.159172	0.588117	0.000000	0.000000
CA, 11300	0.113766	0.006644	0.063655	0.050838	0.040773	0.068632	0.056573	0.066241	0.532876	0.000000	0.000000
CO, 00100	0.009932	0.009599	0.010646	0.057425	0.010805	0.023475	0.119034	0.017333	0.741751	0.000000	0.000000
CO, 00102	0.028930	0.008938	0.109939	0.040018	0.073476	0.043822	0.034164	0.050072	0.610641	0.000000	0.000000
CO, 00103	0.040009	0.011381	0.098593	0.026840	0.041253	0.087048	0.034164	0.054149	0.606564	0.000000	0.000000
CO, 00200	0.020336	0.009454	0.053304	0.075255	0.027519	0.015835	0.124872	0.066196	0.607230	0.000000	0.000000
CO, 00300	0.042712	0.010129	0.053673	0.036198	0.044942	0.025269	0.062699	0.043428	0.680950	0.000000	0.000000
CO, 00400	0.111851	0.008021	0.027562	0.092044	0.122367	0.009121	0.079006	0.146419	0.403608	0.000000	0.000000
CO, 00600	0.005118	0.013001	0.007525	0.008849	0.064761	0.004166	0.125839	0.015200	0.755540	0.000000	0.000000
CO, 00700	0.052088	0.058733	0.024653	0.028164	0.010742	0.028737	0.059913	0.029358	0.707612	0.000000	0.000000
CO, 00800	0.040851	0.046453	0.006876	0.034117	0.027155	0.008618	0.153686	0.011235	0.671010	0.000000	0.000000
CO, 00801	0.103462	0.122673	0.014215	0.030069	0.019297	0.015182	0.023285	0.026327	0.645490	0.000000	0.000000
CO, 00802	0.108418	0.033558	0.026378	0.032520	0.026845	0.077992	0.037969	0.041141	0.615179	0.000000	0.000000
CO, 00803	0.073743	0.013354	0.084886	0.027081	0.026921	0.122282	0.026627	0.129925	0.495181	0.000000	0.000000
CO, 00804	0.084743	0.001782	0.064471	0.018759	0.038702	0.139101	0.024533	0.074133	0.553776	0.000000	0.000000
CO, 00805	0.079246	0.013999	0.071484	0.017662	0.021845	0.079494	0.060622	0.046568	0.609080	0.000000	0.000000
CO, 00806	0.054408	0.012090	0.053724	0.010451	0.049675	0.093226	0.069377	0.106294	0.550755	0.000000	0.000000
CO, 00807	0.065988	0.004593	0.125463	0.030921	0.017480	0.029131	0.069377	0.049469	0.607580	0.000000	0.000000
CO, 00808	0.100210	0.000764	0.067010	0.010929	0.091168	0.093046	0.011782	0.037876	0.587215	0.000000	0.000000
CO, 00809	0.030832	0.001893	0.177201	0.072879	0.021985	0.054530	0.014231	0.289820	0.336630	0.000000	0.000000
CO, 00810	0.041523	0.003616	0.051433	0.012053	0.022255	0.214087	0.023462	0.219806	0.411766	0.000000	0.000000
CO, 00811	0.088689	0.003918	0.102161	0.008069	0.039221	0.121069	0.011782	0.142706	0.482385	0.000000	0.000000
CO, 00812	0.085460	0.040718	0.048480	0.012943	0.020278	0.316481	0.002240	0.094365	0.379036	0.000000	0.000000
CO, 00813	0.018275	0.006556	0.076206	0.024099	0.013712	0.385512	0.002240	0.252455	0.220945	0.000000	0.000000
CO, 00814	0.044716	0.006243	0.067479	0.022189	0.029939	0.353794	0.002240	0.158121	0.315280	0.000000	0.000000
CO, 00815	0.064248	0.002062	0.084570	0.028060	0.050642	0.273246	0.003514	0.075553	0.418106	0.000000	0.000000
CO, 00816	0.064005	0.053931	0.091673	0.014283	0.037185	0.263282	0.002240	0.097505	0.375895	0.000000	0.000000
CO, 00817	0.039067	0.001283	0.107319	0.027971	0.043937	0.099532	0.016086	0.068957	0.595848	0.000000	0.000000
CO, 00818	0.057449	0.005892	0.100228	0.030429	0.042844	0.083787	0.014308	0.103475	0.561588	0.000000	0.000000
CO, 00819	0.092432	0.001179	0.063125	0.010235	0.051281	0.102376	0.014308	0.069357	0.595707	0.000000	0.000000
CO, 00820	0.087977	0.002245	0.077193	0.008639	0.045913	0.132915	0.012272	0.222556	0.410290	0.000000	0.000000
CO, 00821	0.046256	0.005071	0.064955	0.012673	0.046625	0.078172	0.007261	0.179229	0.559759	0.000000	0.000000
CO, 00822	0.018307	0.022744	0.022992	0.007115	0.035966	0.130246	0.005534	0.062365	0.694731	0.000000	0.000000
CO, 00823	0.063205	0.000559	0.075319	0.003271	0.033725	0.042609	0.010203	0.028765	0.742344	0.000000	0.000000
CO, 00824	0.068340	0.015788	0.118884	0.018072	0.050955	0.032605	0.036461	0.025075	0.633820	0.000000	0.000000
CO, 00900	0.025005	0.067083	0.021350	0.028567	0.034537	0.006602	0.164830	0.047396	0.604632	0.000000	0.000000
CO, 01001	0.028637	0.017953	0.036981	0.049728	0.036443	0.012772	0.121870	0.035020	0.660596	0.000000	0.000000
CO, 01002	0.014088	0.051715	0.011200	0.036251	0.025958	0.012767	0.166908	0.017810	0.663301	0.000000	0.000000
CO, 04101	0.006954	0.033987	0.111709	0.041403	0.037699	0.017768	0.044951	0.067754	0.637775	0.000000	0.000000
CO, 04102	0.055749	0.018435	0.065479	0.039025	0.068085	0.034865	0.036390	0.063023	0.618949	0.000000	0.000000
