Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	<1940	0.395802168	0.003068767	0.461990501	0.07973572400000001	0.036584069	0.02281877	174.489647	0.999999999
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	2010s	0.339319256	0.01260674	0.5415016979999999	0.027745574	0.008562195	0.070264537	64.30310873	1.0
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	1940-59s	0.233756788	0.003656488	0.650496545	0.024756314	0.024311127	0.06302273900000001	281.0550295	1.000000001
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	1960-79s	0.231944518	0.000836523	0.72382096	0.013990473	0.021387046	0.008020479	3376.773704	0.999999999
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	1980-99s	0.28933729	0.0013257999999999998	0.63486017	0.040348927	0.023817053	0.01031076	3333.928213	1.0
MI_Flint-Bishop.Intl.AP.726370	20 to 49 Unit	2000-09s	0.208100665	0.003750253	0.7327178590000001	0.016724667	0.029984647000000007	0.008721909	863.8898382000001	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	<1940	0.445196078	0.007094453000000001	0.475443583	0.012728271	0.042450594	0.017087021	208.9522693	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	2010s	0.150732481	0.0005714769999999999	0.79490774	0.040603763	0.011518629	0.001665911	181.3613939	1.000000001
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	1940-59s	0.243004367	0.044377696	0.609484005	0.066805189	0.008899977	0.027428766	259.70320860000004	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	1960-79s	0.300645692	0.002216105	0.627615233	0.023744533	0.02440709	0.021371347	4345.278294	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	1980-99s	0.306872293	0.001158496	0.65083358	0.018428667	0.021120356	0.001586608	5216.979956	1.0
MI_Grand.Rapids-Kent.County.Intl.AP.726350	20 to 49 Unit	2000-09s	0.279135512	0.003401785	0.6924986259999999	0.0034630240000000003	0.007178102	0.014322952	1868.122373	1.000000001
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	<1940	0.062436545	0.001016367	0.913843291	0.01099409	0.007866164	0.003843543	10.61602103	1.0
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	2010s	0.017446344	0.000202927	0.94474414	0.01877039	0.01607876	0.00275744	35.79392781	1.000000001
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	1940-59s	0.157344116	0.014307586	0.761760392	0.047253647	0.008760449	0.01057381	17.35305957	1.0
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	1960-79s	0.35074131	0.0017142910000000002	0.514432244	0.058558668	0.05932201	0.015231477	216.5656371	1.0
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	1980-99s	0.44929131	0.000876921	0.480955286	0.025688109	0.040863902	0.002324472	630.1129592	1.0
MI_Houghton-Lake.Roscommon.County.AP.726380	20 to 49 Unit	2000-09s	0.369844815	0.002688918	0.480658466	0.031771981	0.086458768	0.028577051000000006	173.3253254	0.999999999
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	<1940	0.583110355	0.00105155	0.404610756	0.001806818	0.001158677	0.008261844	260.955453	1.0
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	2010s	0.325958655	0.001917108	0.636777791	0.001437213	0.011949182	0.021960052	63.66998154	1.000000001
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	1940-59s	0.208374711	0.002413603	0.742665771	0.030406686	0.011687957	0.004451272	234.0227307	1.0
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	1960-79s	0.415280395	0.000566707	0.50270278	0.029032623	0.041672342	0.010745154	2463.64075	1.000000001
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	1980-99s	0.414094669	0.000192005	0.526572289	0.006551718000000001	0.033154285	0.019435035	3045.192189	1.000000001
MI_Lansing-Capital.City.AP.725390	20 to 49 Unit	2000-09s	0.394515333	0.001191264	0.59045447	0.002715871	0.006991918000000001	0.004131144000000001	898.6225482000001	1.0
MI_Muskegon.County.AP.726360	20 to 49 Unit	<1940	0.030746493	0.000467095	0.937787303	0.004118998	0.026051928	0.000828182	84.69984086	0.999999999
MI_Muskegon.County.AP.726360	20 to 49 Unit	2010s	0.187132552	0.034674049	0.6886449509999999	0.014742749	0.028092657000000004	0.046713042	36.81804797	1.0
MI_Muskegon.County.AP.726360	20 to 49 Unit	1940-59s	0.220042609	0.012625045	0.691088275	0.007639235	0.003670537	0.06493430000000001	63.7124864	1.000000001
MI_Muskegon.County.AP.726360	20 to 49 Unit	1960-79s	0.275096883	0.003196053	0.692507	0.013642217	0.009643155	0.005914691999999999	608.3925439	1.0
MI_Muskegon.County.AP.726360	20 to 49 Unit	1980-99s	0.239741462	0.003983679	0.687778665	0.02061216	0.038528429	0.009355605	771.3225387	1.0
MI_Muskegon.County.AP.726360	20 to 49 Unit	2000-09s	0.208776718	0.001217025	0.771364508	0.011651646000000002	0.00570405	0.001286054	488.6150755	1.000000001
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	<1940	0.670614038	0.000589764	0.315257022	0.0016867929999999998	0.008302931	0.003549452	6.588340913	1.0
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	2010s	0.025970022	0.000325978	0.449210941	0.473498239	0.05005796	0.00093686	60.75053975	1.0
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	1940-59s	0.317790887	0.047854495	0.258090237	0.038221993	0.255091481	0.082950907	5.2427748460000005	1.0
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	1960-79s	0.583265605	0.00112645	0.317116522	0.069694184	0.010837652	0.017959588000000002	116.2406198	1.000000001
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	1980-99s	0.443142695	0.004539314	0.500672498	0.005376489	0.044346761	0.001922244	154.7410175	1.000000001
MI_Sault.Ste.Marie-Sanderson.Field.727340	20 to 49 Unit	2000-09s	0.456760656	0.0006634610000000001	0.508267813	0.000197221	0.001844352	0.032266497000000005	105.9363692	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	<1940	0.767534135	0.0	0.204394448	0.001169618	0.019567538	0.0073342619999999985	32.32170128	1.000000001
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	2010s	0.268887494	0.001281447	0.057901723	0.168813535	0.460762355	0.042353446	2.156073597	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	1940-59s	0.471882928	0.0043041170000000005	0.294603222	0.002757252	0.221755833	0.004696648	12.40349273	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	1960-79s	0.26519137600000003	0.000802291	0.674814323	0.045051176	0.011230834	0.0029100000000000003	241.735707	1.0
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	1980-99s	0.229755695	0.000258796	0.750055529	0.000947667	0.017263328999999997	0.001718985	715.9847923	1.000000001
MI_Traverse.City-Cherry.Capital.AP.726387	20 to 49 Unit	2000-09s	0.081172327	0.000474109	0.870839672	0.000706492	0.043679357	0.003128043	377.1356369	1.0
MN_Duluth.Intl.AP.727450	20 to 49 Unit	<1940	0.34066096700000004	0.010738806000000002	0.367000087	0.08565435699999999	0.137875287	0.058070497	395.4625334	1.000000001
MN_Duluth.Intl.AP.727450	20 to 49 Unit	2010s	0.25169751100000004	0.100093098	0.517010886	0.027928759	0.062269581	0.041000165	56.75250973	1.0
MN_Duluth.Intl.AP.727450	20 to 49 Unit	1940-59s	0.409625958	0.014390699	0.389511468	0.003900551	0.150744973	0.031826352	240.9203512	1.000000001
MN_Duluth.Intl.AP.727450	20 to 49 Unit	1960-79s	0.516521826	0.003848681	0.387848226	0.014596195	0.042175628	0.035009443	2162.82392	0.999999999
MN_Duluth.Intl.AP.727450	20 to 49 Unit	1980-99s	0.503040295	0.004717502	0.435673598	0.013921074	0.003478565	0.039168967	1143.776374	1.000000001
MN_Duluth.Intl.AP.727450	20 to 49 Unit	2000-09s	0.660339772	0.01336409	0.268960072	0.00451002	0.04399973	0.008826315	595.7480287000002	0.999999999
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	<1940	0.994458511	0.00020804900000000005	0.001560784	0.001125119	0.001956531	0.0006910060000000001	28.81621795	1.0
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	2010s	0.118235488	0.003425354	0.875096828	0.000383081	0.002055149	0.000804099	43.41719223	0.999999999
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	1940-59s	0.895060104	0.001395926	0.006306796999999999	0.000794491	0.08833517800000001	0.008107504	42.9116186	1.0
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	1960-79s	0.535688023	0.002555769	0.286687248	0.04560376	0.094218329	0.035246871	431.162515	1.0
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	1980-99s	0.504173867	0.004530874	0.430266828	0.033371557	0.0028963870000000003	0.024760487	401.3140465	1.0
MN_International.Falls.Intl.AP.727470	20 to 49 Unit	2000-09s	0.4588729070000001	0.008555544	0.294440776	0.00025355	0.224841737	0.013035486	98.78324506	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	<1940	0.236127532	0.008404629	0.658122506	0.033041476	0.044752458	0.0195514	2940.314169	1.000000001
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	2010s	0.37693121	0.006320271999999999	0.460925228	0.087467221	0.036280771	0.032075297	920.744258	0.999999999
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	1940-59s	0.463698079	0.006479695	0.41265674	0.037962634	0.052916929	0.026285923	2369.500331	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	1960-79s	0.380300203	0.004120139	0.542124313	0.032934921	0.030345189	0.010175235	26444.25419	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	1980-99s	0.400299243	0.00308172	0.5457133000000001	0.015855729	0.020628616	0.014421392	18823.39359	1.0
MN_Minneapolis-St.Paul.Intl.AP.726580	20 to 49 Unit	2000-09s	0.356640292	0.00286856	0.603164589	0.004824732	0.027031997	0.005469829	6891.091438	0.999999999
MN_Rochester.Intl.AP.726440	20 to 49 Unit	<1940	0.203455159	0.002617706	0.628092275	0.148004716	0.015886663	0.001943482	92.73984251	1.000000001
MN_Rochester.Intl.AP.726440	20 to 49 Unit	2010s	0.46014732	0.039468486	0.063997037	0.018365918	0.410452155	0.007569083000000002	48.83040083	0.999999999
MN_Rochester.Intl.AP.726440	20 to 49 Unit	1940-59s	0.746896784	0.0048859490000000005	0.180601175	0.012484183	0.047192961	0.007938947	70.77740366	0.999999999
MN_Rochester.Intl.AP.726440	20 to 49 Unit	1960-79s	0.459622996	0.000246991	0.494606314	0.032225842000000005	0.013123564	0.00017429299999999998	1417.280293	1.0
MN_Rochester.Intl.AP.726440	20 to 49 Unit	1980-99s	0.38865619	0.000192951	0.522609011	0.007143500000000001	0.06947216099999999	0.011926187	1301.641311	1.0
MN_Rochester.Intl.AP.726440	20 to 49 Unit	2000-09s	0.308672885	0.007206915	0.5535834079999999	0.115104865	0.008955856	0.00647607	564.3273857999999	0.999999999
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	<1940	0.323859477	0.015659743	0.540804004	0.043426628	0.056947213	0.019302935	210.0849297	1.0
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	2010s	0.7604844129999999	0.003209021	0.211510818	0.007863079	0.011115338	0.005817330999999999	251.0810584	1.0
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	1940-59s	0.6948479409999999	0.017665795	0.192420438	0.008610499	0.069287481	0.017167846	390.159389	1.0
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	1960-79s	0.451909888	0.010213762	0.4371254470000001	0.024412143	0.039950657	0.036388104	3832.963092	1.000000001
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	1980-99s	0.436353249	0.001954506	0.4237658620000001	0.057768946	0.074803439	0.005353998	5207.0194649999985	1.0
MN_St.Cloud.Muni.AP.726550	20 to 49 Unit	2000-09s	0.402691864	0.001329005	0.436391939	0.102162111	0.048622311	0.008802769	1772.191196	0.999999999
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	<1940	0.483837396	0.000412645	0.445661672	0.003344851	0.026361653	0.040381782000000005	132.472877	0.999999999
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	2010s	0.963202216	0.00440063	0.014913032	0.005429206999999999	0.009622716	0.002432199	251.3014921	1.0
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	1940-59s	0.800357732	0.004497011	0.128894078	0.014104149	0.040216511	0.011930519	38.49814542	1.0
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	1960-79s	0.614084838	0.000222863	0.35834693	0.0023254070000000003	0.002265149	0.022754812000000003	920.205805	0.999999999
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	1980-99s	0.61198962	0.000405898	0.332228966	0.018211187	0.004667628	0.032496701	903.8408882	1.0
MO_Columbia.Rgnl.AP.724450	20 to 49 Unit	2000-09s	0.934623049	0.000288092	0.055426985	0.00061254	0.0050835540000000005	0.00396578	863.9881746	1.0
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	<1940	0.676192894	0.001888083	0.27781257600000003	0.028185921	0.01339881	0.002521717	870.4909625	1.000000001
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	2010s	0.928034398	0.002227708	0.042597374	0.015165775	0.009969967	0.002004778	417.7607663	1.0
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	1940-59s	0.559897857	0.001472495	0.395146805	0.01244571	0.015915418	0.015121716	550.270306	1.000000001
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	1960-79s	0.52075149	0.000391394	0.463210601	0.003185382	0.004692537	0.007768596	4976.315077	1.0
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	1980-99s	0.6581263589999999	0.000190038	0.316920755	0.008024198	0.002178071	0.014560577	5640.952009000001	0.999999998
MO_Kansas.City.Intl.AP.724460	20 to 49 Unit	2000-09s	0.934529046	0.004144661	0.04186895	0.004468661	0.007264802	0.007723881	2567.6625710000008	1.000000001
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	<1940	0.599049909	0.000258894	0.25416610300000003	0.100584698	0.02470986	0.021230537	123.6325294	1.000000001
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	2010s	0.94834479	0.000731073	0.040045504	0.005607696999999999	0.004040535	0.001230401	341.15272410000006	1.0
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	1940-59s	0.5035112420000001	0.003622766	0.428572376	0.019961759	0.022845151	0.021486706	114.0068322	1.0
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	1960-79s	0.687921014	0.000914692	0.27325419	0.011897068	0.002179113	0.023833923	1846.140275	1.0
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	1980-99s	0.8767398259999999	0.001047908	0.111250809	0.002355742	0.002337816	0.006267899	2752.658132	1.0
MO_Springfield.Rgnl.AP.724400	20 to 49 Unit	2000-09s	0.945864407	0.0010609839999999998	0.045672689	0.001241275	0.002438886	0.00372176	2001.245407	1.000000001
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	<1940	0.6733047	0.000290404	0.28101616100000004	0.004205923	0.032569901	0.008612911	1264.919864	1.0
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	2010s	0.909359216	0.000310221	0.0625907	0.013661834	0.009153746	0.004924283	371.4873987	1.0
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	1940-59s	0.522668099	0.002611068	0.401803739	0.04235571	0.015144088	0.015417296	964.4326434	1.0
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	1960-79s	0.633841149	0.001300025	0.330088926	0.010296046	0.007613344	0.016860511	6079.640463000002	1.000000001
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	1980-99s	0.816805088	0.002325813	0.171353693	0.002683826	0.003598824	0.003232756	4516.912405	1.0
MO_St.Louis-Lambert.Intl.AP.724340	20 to 49 Unit	2000-09s	0.852301387	0.0007466819999999999	0.097319854	0.006482554000000001	0.02879231	0.014357213	2129.39033	1.0
MS_Jackson.Intl.AP.722350	20 to 49 Unit	<1940	0.970962802	0.0037236	0.021949492	0.002085621	0.001124384	0.000154101	86.66764870000002	1.0
MS_Jackson.Intl.AP.722350	20 to 49 Unit	2010s	0.821965475	0.0	0.176327465	0.0	0.0	0.00170706	6.905960668	1.0
MS_Jackson.Intl.AP.722350	20 to 49 Unit	1940-59s	0.924884869	0.0	0.063831941	0.000604728	0.007001563000000001	0.003676898	119.68454640000002	0.999999999
MS_Jackson.Intl.AP.722350	20 to 49 Unit	1960-79s	0.927247443	0.000413294	0.06895004	0.001084809	0.000864217	0.001440197	695.7849618	1.0
MS_Jackson.Intl.AP.722350	20 to 49 Unit	1980-99s	0.900849898	0.00011394	0.08961066300000001	0.006586641	0.001517334	0.001321524	961.753793	1.0
MS_Jackson.Intl.AP.722350	20 to 49 Unit	2000-09s	0.928869268	0.0	0.035465536	0.011960469	0.017832341	0.005872385	221.3022583	0.999999999
MS_Meridian-Key.Field.722340	20 to 49 Unit	<1940	0.345988125	0.0	0.455967548	0.0	0.117328714	0.08071561299999999	22.82107074	1.0
MS_Meridian-Key.Field.722340	20 to 49 Unit	2010s	0.962361706	0.0	0.006037713	0.0	0.026495981	0.005104600000000001	19.62644086	1.0
MS_Meridian-Key.Field.722340	20 to 49 Unit	1940-59s	0.289402548	0.0	0.545768842	0.137162994	0.0	0.027665616	21.50576532	1.0
MS_Meridian-Key.Field.722340	20 to 49 Unit	1960-79s	0.91114883	0.0013577670000000002	0.045734349	0.036547641	0.003559856	0.001651556	421.4081142	0.999999999
MS_Meridian-Key.Field.722340	20 to 49 Unit	1980-99s	0.76024461	0.00035138	0.200622787	0.03203477	0.004952376	0.001794078	663.1167085	1.000000001
MS_Meridian-Key.Field.722340	20 to 49 Unit	2000-09s	0.961141538	0.0	0.015422966	0.020137428	0.002946885	0.000351182	380.9784282	0.999999999
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	<1940	0.6032224389999999	0.026815101	0.306818433	0.001074067	0.058330432	0.003739527	62.77605705	0.999999999
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	2010s	0.435629149	0.008742591999999999	0.374553604	0.0	0.087857707	0.093216949	23.00387083	1.000000001
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	1940-59s	0.019687645	0.0	0.90730853	0.007929647	0.037013883	0.028060295	58.59334252	1.0
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	1960-79s	0.605400785	0.00042632	0.321819951	0.06540227900000001	0.004673618	0.002277047	291.13644760000005	1.0
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	1980-99s	0.730159206	0.00102644	0.169805555	0.027001262	0.064329501	0.007678035	413.52569680000005	0.999999999
MT_Billings-Logan.Intl.AP.726770	20 to 49 Unit	2000-09s	0.87399839	0.00034556800000000004	0.107869044	0.000786626	0.015969659	0.001030713	32.70208356	1.0
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	<1940	0.153978432	0.000205128	0.75222877	0.012573549	0.07961465599999999	0.001399466	8.848280077	1.000000001
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	1940-59s	0.834680358	0.0005782119999999999	0.074049687	0.0	0.090287868	0.000403875	9.449245023	1.0
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	1960-79s	0.480517586	0.000144174	0.516723405	0.00159477	0.0007254160000000001	0.000294649	40.18386727	1.0
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	1980-99s	0.6199691270000001	0.000314492	0.227158013	0.003617518	0.148496736	0.000444114	19.67312992	1.0
MT_Cut.Bank.Muni.AP.727796	20 to 49 Unit	2000-09s	0.0015324929999999998	0.0	0.945385141	0.026670486	0.024468401	0.001943479	12.15288817	1.0
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	<1940	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	2010s	0.099673856	0.050197958	0.06463181	0.0	0.652970821	0.132525555	5.020915156	1.0
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	1940-59s	0.775056764	0.000920426	0.222202373	0.0	0.000858442	0.000961995	1.627695719	1.0
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	1960-79s	0.825747874	0.000187961	0.152931283	0.0	0.020279025	0.0008538560000000001	36.90522718	0.999999999
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	1980-99s	0.811756813	0.000536414	0.013361732	0.002242283	0.013932493999999998	0.158170264	18.63984587	1.0
MT_Glasgow.Intl.AP.727680	20 to 49 Unit	2000-09s	0.993677693	0.0	0.005037196	0.0	1.44e-05	0.0012707010000000002	7.265598027999999	0.99999999
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	<1940	0.176054785	0.001230904	0.6780425390000001	0.00537137	0.138421707	0.000878695	58.21561142	1.0
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	2010s	0.273913589	0.117647332	0.448965633	0.0	0.033648431	0.12582501599999998	6.252144992000001	1.000000001
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	1940-59s	0.433064883	0.000524733	0.332628914	0.145807037	0.077884806	0.010089628	101.8887779	1.000000001
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	1960-79s	0.188199605	9.14e-05	0.8101499870000001	0.001106363	0.00030223	0.00015042700000000002	347.9683768	1.000000012
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	1980-99s	0.406488736	0.000205583	0.518446037	0.019264385	0.043483145	0.012112113999999998	172.0981167	1.0
MT_Great.Falls.Intl.AP.727750	20 to 49 Unit	2000-09s	0.00246976	0.0	0.979844958	0.014209633	0.002743627	0.0007320219999999999	37.57267349	1.0
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	<1940	0.127104924	0.000110378	0.826057376	0.03604017	0.00709572	0.003591433	145.3883739	1.000000001
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	2010s	0.647644279	0.0	0.237441956	0.0	0.049570221	0.065343544	51.88225313	1.0
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	1940-59s	0.714352828	0.0	0.135247048	0.034382445	0.08464852	0.031369158	47.36398137	0.999999999
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	1960-79s	0.505288854	4.44e-05	0.48746495	0.00199982	0.003547797	0.001654168	443.3215721	0.999999989
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	1980-99s	0.549485326	0.007469051	0.370692178	0.064629425	0.007324876	0.000399145	300.0264652	1.000000001
MT_Helena.Rgnl.AP.727720	20 to 49 Unit	2000-09s	0.19271506	0.002792463	0.798114213	0.000945385	0.002770929	0.0026619490000000003	267.748447	0.999999999
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	<1940	0.34027245799999994	0.060632922	0.58476299	0.007060947	0.0059795740000000005	0.001291109	16.67554939	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	2010s	0.15689692800000002	6.25e-05	0.839750297	0.002619533	0.000529521	0.000141186	12.6616203	0.999999965
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	1940-59s	0.95573081	0.000208285	0.008526146	0.032481131	0.0017296020000000002	0.001324025	3.5229525130000003	0.999999999
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	1960-79s	0.982637547	0.011548845	0.001251667	0.001145165	0.00239631	0.001020465	211.1053947	0.999999999
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	1980-99s	0.7932384809999999	0.005333632	0.129629489	0.070169599	0.001160364	0.000468435	210.3615081	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	20 to 49 Unit	2000-09s	0.4275069070000001	0.00470996	0.54581889	0.016593738	0.004983479	0.000387026	66.43343932	1.0
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	<1940	0.106045134	0.000614814	0.7022839790000001	0.153046337	0.037636989	0.000372747	32.66165225	1.0
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	1940-59s	0.568609328	0.000340705	0.336557908	0.026595217	0.066821595	0.001075247	31.09155073	1.0
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	1960-79s	0.4071924770000001	0.000196577	0.588122522	0.002936249	0.001230886	0.000321288	62.74958669	0.999999999
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	1980-99s	0.483697133	0.122515281	0.344461085	4.4299999999999986e-05	0.045912407	0.00336982	45.30389052	1.000000026
MT_Lewistown.Muni.AP.726776	20 to 49 Unit	2000-09s	0.002059242	0.00010682	0.990129639	0.000125925	0.003497364	0.004081011	12.05703305	1.000000001
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	<1940	0.955335196	0.000111847	0.015917701	0.023655314	1.1e-05	0.004968930999999999	11.75356762	0.999999989
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	2010s	0.7058482	0.021033107	0.099459094	0.000456169	0.143982499	0.02922093	4.448025049	0.999999999
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	1940-59s	0.744112179	0.006493587	0.0071598780000000015	0.22482818	0.003834342	0.013571835	31.63068122	1.000000001
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	1960-79s	0.661760036	0.00336903	0.288973623	0.014130756	0.028216476	0.0035500790000000007	145.4348906	1.0
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	1980-99s	0.90126726	0.00178407	0.020137176	0.017921929	0.009741893	0.049147672	71.60768967	1.0
MT_Miles.City.Muni.AP.742300	20 to 49 Unit	2000-09s	0.8893792540000001	0.010856017	0.003819683	0.057239323	0.030566897000000006	0.008138827	28.22370285	1.000000001
MT_Missoula.Intl.AP.727730	20 to 49 Unit	<1940	0.045273042	0.00234485	0.915250743	0.000605824	0.015054865	0.021470676	50.90582785	1.0
MT_Missoula.Intl.AP.727730	20 to 49 Unit	2010s	0.980486533	0.001888429	0.00361399	0.0028131	0.009723339	0.001474609	87.88156633	1.0
MT_Missoula.Intl.AP.727730	20 to 49 Unit	1940-59s	0.708686558	0.000780952	0.286389403	0.0006582630000000001	0.001430761	0.002054063	18.44411912	1.0
MT_Missoula.Intl.AP.727730	20 to 49 Unit	1960-79s	0.394553346	0.00015698899999999998	0.601555336	0.001038721	0.00223201	0.000463598	398.884446	1.0
MT_Missoula.Intl.AP.727730	20 to 49 Unit	1980-99s	0.508411638	0.0015127620000000002	0.473594729	0.000300367	0.016038147	0.00014235799999999998	451.0314641	1.000000001
MT_Missoula.Intl.AP.727730	20 to 49 Unit	2000-09s	0.820168102	1.74e-05	0.170774669	0.000303682	0.008507798	0.000228344	445.7600036	0.999999995
