Dependency=Location EPW	Dependency=Vintage FPL	Option=<1940	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Total
USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	287019.697
USA_TX_Midland.Intl.AP.722650_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	183470.2818
USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	184220.8648
USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	77738.68299
USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	956015.4319
USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	125952.0526
USA_TX_Waco.Rgnl.AP.722560_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	342300.2481
USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	234575.3415
USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	116757.3481
USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	836299.7731
USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	248513.038
USA_VA_Norfolk.Intl.AP.723080_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	833207.7248
USA_VA_Richmond.Intl.AP.724010_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	705227.0528
USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	372960.9725
USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	1827851.854
USA_VT_Burlington.Intl.AP.726170_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	332942.3647
USA_WA_Olympia.AP.727920_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	255000.141
USA_WA_Quillayute.State.AP.727970_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	90397.79743
USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	1678366.875
USA_WA_Spokane.Intl.AP.727850_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	417040.4285
USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	224823.5486
USA_WI_Eau.Claire.County.AP.726435_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	315972.0697
USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	644218.2743
USA_WI_La.Crosse.Muni.AP.726430_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	167598.4185
USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	512805.1776
USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	925098.358
USA_WV_Charleston-Yeager.AP.724140_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	365290.8357
USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	319313.8702
USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	352688.6808
USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	43507.48338
USA_WY_Cheyenne.Muni.AP.725640_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	72531.69974
USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	52096.00084
USA_WY_Lander-Hunt.Field.725760_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	41651.35287
USA_WY_Sheridan.County.AP.726660_TMY3.epw	2010s	0	0	0	0	0	0	0	0	1	49864.43178
