,,,,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,Air Leakage,,,,,,,,,,,,,,,,,,,,,,,
Location,Vintage,Size,Stories,25 ACH50,20 ACH50,15 ACH50,10 ACH50,8 ACH50,7 ACH50,6 ACH50,5 ACH50,4 ACH50,3 ACH50,2 ACH50,1 ACH50,Check Sum,Source,,,From python code (EstimateACH50.py):,,,,,,,25,20,15,10,8,7,6,5,4,3,2,1
CR10,1950s,4500+,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1950s,4500+,3+,10.7548944433,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1960s,1500-2499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,0-499,1,21.7447736044,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1960s,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,0-1499,2,18.7439471277,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1960s,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,0-1499,3+,19.4003081121,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1960s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,1500-2499,1,16.2732952263,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,1500-2499,2,15.450461608,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,1500-2499,3+,15.9914938742,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,2500-3499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,2500-3499,1,13.413926182,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,2500-3499,2,12.7356720693,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,3500-4499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,2500-3499,3+,13.1816399436,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1960s,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,3500-4499,1,11.0569748238,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1960s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,3500-4499,2,10.4978962552,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1960s,4500+,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,3500-4499,3+,10.8655034338,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1960s,4500+,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,4500+,1,9.1141616999,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1960s,4500+,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,4500+,2,8.65331842602,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1960s,0-1499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1960s,4500+,3+,8.95633361069,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1970s,0-1499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,0-1499,1,19.3706190207,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1970s,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,0-1499,2,18.3911740886,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1970s,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,0-1499,3+,19.0351819407,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR10,1970s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,1500-2499,1,15.9670214317,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1970s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,1500-2499,2,15.1596740669,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1970s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,1500-2499,3+,15.6905237608,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1970s,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,2500-3499,1,13.1614675365,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1970s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,2500-3499,2,12.4959785987,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1970s,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,2500-3499,3+,12.9335530731,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1970s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,3500-4499,1,10.8488755059,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1970s,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,3500-4499,2,10.3003191526,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1970s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,3500-4499,3+,10.6610077297,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1970s,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,4500+,1,8.94262736409,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1970s,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,4500+,2,8.49045745452,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1970s,4500+,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1970s,4500+,3+,8.78776970017,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1980s,0-1499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,0-1499,1,15.8276345529,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1980s,0-1499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,0-1499,2,15.0273350667,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1980s,0-1499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,0-1499,3+,15.5535506162,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1980s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,1500-2499,1,13.0465722262,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1980s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,1500-2499,2,12.3868927894,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1980s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,1500-2499,3+,12.8206473817,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR10,1980s,2500-3499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,2500-3499,1,10.7541683683,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1980s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,2500-3499,2,10.2104007326,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1980s,2500-3499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,2500-3499,3+,10.5679406163,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1980s,3500-4499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,3500-4499,1,8.86456114977,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1980s,3500-4499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,3500-4499,2,8.41633853574,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1980s,3500-4499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,3500-4499,3+,8.71105534265,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1980s,4500+,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,4500+,1,7.30697546167,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,1980s,4500+,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,4500+,2,6.937509722,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,1980s,4500+,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1980s,4500+,3+,7.18044204994,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,1990s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,0-1499,1,12.1917248987,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,0-1499,2,11.5752694746,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,0-1499,3+,11.9806032719,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,1500-2499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,1500-2499,1,10.0495256522,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,1500-2499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,1500-2499,2,9.54138716896,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,1500-2499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,1500-2499,3+,9.87550005522,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,1990s,2500-3499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,2500-3499,1,8.28373070045,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1990s,2500-3499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,2500-3499,2,7.86487686598,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1990s,2500-3499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,2500-3499,3+,8.14028301639,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,1990s,3500-4499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,3500-4499,1,6.82820231443,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,1990s,3500-4499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,3500-4499,2,6.4829449871,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,1990s,3500-4499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,3500-4499,3+,6.70995972016,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,1990s,4500+,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,4500+,1,5.62842377822,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,1990s,4500+,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,4500+,2,5.3438313685,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR10,1990s,4500+,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,1990s,4500+,3+,5.53095750547,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,2000s,0-1499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,0-1499,1,10.5672271628,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,2000s,0-1499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,0-1499,2,10.0329119156,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,2000s,0-1499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,0-1499,3+,10.3842366338,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR10,2000s,1500-2499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,1500-2499,1,8.71046724955,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,2000s,1500-2499,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,1500-2499,2,8.2700361516,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,2000s,1500-2499,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,1500-2499,3+,8.55962985524,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR10,2000s,2500-3499,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,2500-3499,1,7.17995729025,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,2000s,2500-3499,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,2500-3499,2,6.81691402495,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,2000s,2500-3499,3+,0,0,0,0,0,1,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,2500-3499,3+,7.05562342642,7,,0,0,0,0,0,1,0,0,0,0,0,0
CR10,2000s,3500-4499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,3500-4499,1,5.91837213927,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,2000s,3500-4499,2,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,3500-4499,2,5.619118946,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,2000s,3500-4499,3+,0,0,0,0,0,0,1,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,3500-4499,3+,5.81588488957,6,,0,0,0,0,0,0,1,0,0,0,0,0
CR10,2000s,4500+,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,4500+,1,4.87845921124,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR10,2000s,4500+,2,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,4500+,2,4.63178758214,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR10,2000s,4500+,3+,0,0,0,0,0,0,0,1,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR10,2000s,4500+,3+,4.79397992275,5,,0,0,0,0,0,0,0,1,0,0,0,0
CR11,pre-1950,0-1499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,0-1499,1,19.0250671748,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,pre-1950,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,0-1499,2,18.0630945292,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,pre-1950,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,0-1499,3+,18.695613946,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,pre-1950,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,1500-2499,1,15.6821862531,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,pre-1950,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,1500-2499,2,14.8892411318,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,pre-1950,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,1500-2499,3+,15.4106210151,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,pre-1950,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,2500-3499,1,12.926680543,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,pre-1950,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,2500-3499,2,12.2730632408,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,pre-1950,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,2500-3499,3+,12.7028318384,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,pre-1950,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,3500-4499,1,10.6553427668,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,pre-1950,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,3500-4499,2,10.1165720925,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,pre-1950,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,3500-4499,3+,10.4708263577,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,pre-1950,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,4500+,1,8.78310012391,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR11,pre-1950,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,4500+,2,8.33899645873,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR11,pre-1950,4500+,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,< 1950s,4500+,3+,8.63100496085,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR11,1950s,0-1499,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,0-1499,1,19.0250671748,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,1950s,0-1499,2,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,0-1499,2,18.0630945292,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,1950s,0-1499,3+,0,1,0,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,0-1499,3+,18.695613946,20,,0,1,0,0,0,0,0,0,0,0,0,0
CR11,1950s,1500-2499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,1500-2499,1,15.6821862531,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,1950s,1500-2499,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,1500-2499,2,14.8892411318,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,1950s,1500-2499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,1500-2499,3+,15.4106210151,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,1950s,2500-3499,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,2500-3499,1,12.926680543,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,1950s,2500-3499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,2500-3499,2,12.2730632408,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,1950s,2500-3499,3+,0,0,1,0,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,2500-3499,3+,12.7028318384,15,,0,0,1,0,0,0,0,0,0,0,0,0
CR11,1950s,3500-4499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,3500-4499,1,10.6553427668,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,1950s,3500-4499,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,3500-4499,2,10.1165720925,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,1950s,3500-4499,3+,0,0,0,1,0,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,3500-4499,3+,10.4708263577,10,,0,0,0,1,0,0,0,0,0,0,0,0
CR11,1950s,4500+,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,4500+,1,8.78310012391,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR11,1950s,4500+,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,4500+,2,8.33899645873,8,,0,0,0,0,1,0,0,0,0,0,0,0
CR11,1950s,4500+,3+,0,0,0,0,1,0,0,0,0,0,0,0,1,Chan et al. [LBNL-5966E, August 2012; Eqn. 2 and Table 1],,,CR11,1950s,4500+,3+,8.63100496085,8,,0,0,0,0,1,0,0,0,0,0,0,0
