Parameter Name	Option Name	Measure Dir	Measure Arg 1	Measure Arg 2	...																								
Location Region	CR02																												
Location Region	CR03																												
Location Region	CR04																												
Location Region	CR05																												
Location Region	CR06																												
Location Region	CR07																												
Location Region	CR08																												
Location Region	CR09																												
Location Region	CR10																												
Location Region	CR11																												
Location Heating Region	H1																												
Location Heating Region	H2																												
Location Heating Region	H3																												
Location Cooling Region	C1																												
Location Cooling Region	C2																												
Location Cooling Region	C3																												
PUMA	"TX, 02002"																												
PUMA	"TX, 02003"																												
PUMA	"TX, 02004"																												
PUMA	"TX, 02005"																												
PUMA	"TX, 02006"																												
PUMA	"TX, 02101"																												
PUMA	"TX, 02102"																												
PUMA	"TX, 02200"																												
PUMA	"TX, 02301"																												
PUMA	"TX, 02302"																												
PUMA	"TX, 02303"																												
PUMA	"TX, 02304"																												
PUMA	"TX, 02305"																												
PUMA	"TX, 02306"																												
PUMA	"TX, 02307"																												
PUMA	"TX, 02308"																												
PUMA	"TX, 02309"																												
PUMA	"TX, 02310"																												
PUMA	"TX, 02311"																												
PUMA	"TX, 02312"																												
PUMA	"TX, 02313"																												
PUMA	"TX, 02314"																												
PUMA	"TX, 02315"																												
PUMA	"TX, 02316"																												
PUMA	"TX, 02317"																												
PUMA	"TX, 02318"																												
PUMA	"TX, 02319"																												
PUMA	"TX, 02320"																												
PUMA	"TX, 02321"																												
PUMA	"TX, 02322"																												
PUMA	"TX, 02400"																												
PUMA	"TX, 02501"																												
PUMA	"TX, 02502"																												
PUMA	"TX, 02503"																												
PUMA	"TX, 02504"																												
PUMA	"TX, 02505"																												
PUMA	"TX, 02506"																												
PUMA	"TX, 02507"																												
PUMA	"TX, 02508"																												
PUMA	"TX, 02509"																												
PUMA	"TX, 02510"																												
PUMA	"TX, 02511"																												
PUMA	"TX, 02512"																												
PUMA	"TX, 02513"																												
PUMA	"TX, 02514"																												
PUMA	"TX, 02515"																												
PUMA	"TX, 02516"																												
PUMA	"TX, 02600"																												
PUMA	"TX, 02700"																												
PUMA	"TX, 02800"																												
PUMA	"TX, 02900"																												
PUMA	"TX, 03000"																												
PUMA	"TX, 03100"																												
PUMA	"TX, 03200"																												
PUMA	"TX, 03301"																												
PUMA	"TX, 03302"																												
PUMA	"TX, 03303"																												
PUMA	"TX, 03304"																												
PUMA	"TX, 03305"																												
PUMA	"TX, 03306"																												
PUMA	"TX, 03400"																												
PUMA	"TX, 03501"																												
PUMA	"TX, 03502"																												
PUMA	"TX, 03601"																												
PUMA	"TX, 03602"																												
PUMA	"TX, 03700"																												
PUMA	"TX, 03801"																												
PUMA	"TX, 03802"																												
PUMA	"TX, 03900"																												
PUMA	"TX, 04000"																												
PUMA	"TX, 04100"																												
PUMA	"TX, 04200"																												
PUMA	"TX, 04301"																												
PUMA	"TX, 04302"																												
PUMA	"TX, 04400"																												
PUMA	"TX, 04501"																												
PUMA	"TX, 04502"																												
PUMA	"TX, 04503"																												
PUMA	"TX, 04504"																												
PUMA	"TX, 04601"																												
PUMA	"TX, 04602"																												
PUMA	"TX, 04603"																												
PUMA	"TX, 04604"																												
PUMA	"TX, 04605"																												
PUMA	"TX, 04606"																												
PUMA	"TX, 04607"																												
PUMA	"TX, 04608"																												
PUMA	"TX, 04609"																												
PUMA	"TX, 04610"																												
PUMA	"TX, 04611"																												
PUMA	"TX, 04612"																												
PUMA	"TX, 04613"																												
PUMA	"TX, 04614"																												
PUMA	"TX, 04615"																												
PUMA	"TX, 04616"																												
PUMA	"TX, 04617"																												
PUMA	"TX, 04618"																												
PUMA	"TX, 04619"																												
PUMA	"TX, 04620"																												
PUMA	"TX, 04621"																												
PUMA	"TX, 04622"																												
PUMA	"TX, 04623"																												
PUMA	"TX, 04624"																												
PUMA	"TX, 04625"																												
PUMA	"TX, 04626"																												
PUMA	"TX, 04627"																												
PUMA	"TX, 04628"																												
PUMA	"TX, 04629"																												
PUMA	"TX, 04630"																												
PUMA	"TX, 04631"																												
PUMA	"TX, 04632"																												
PUMA	"TX, 04633"																												
PUMA	"TX, 04634"																												
PUMA	"TX, 04635"																												
PUMA	"TX, 04636"																												
PUMA	"TX, 04637"																												
PUMA	"TX, 04638"																												
PUMA	"TX, 04701"																												
PUMA	"TX, 04702"																												
PUMA	"TX, 04801"																												
PUMA	"TX, 04802"																												
PUMA	"TX, 04803"																												
PUMA	"TX, 04901"																												
PUMA	"TX, 04902"																												
