zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
12107,Knox,Post Office or large volume customer,NY,New York,p127,NYSTc
12108,Lake Pleasant,Zip Code Area,NY,New York,p127,NYSTc
12110,Latham,Zip Code Area,NY,New York,p127,NYSTc
12115,Malden Bridge,Zip Code Area,NY,New York,p127,NYSTc
12116,Maryland,Zip Code Area,NY,New York,p127,NYSTc
12117,Mayfield,Zip Code Area,NY,New York,p127,NYSTc
12118,Mechanicville,Zip Code Area,NY,New York,p127,NYSTc
12120,Medusa,Zip Code Area,NY,New York,p127,NYSTc
12121,Melrose,Zip Code Area,NY,New York,p127,NYSTc
12122,Middleburgh,Zip Code Area,NY,New York,p127,NYSTc
12123,Nassau,Zip Code Area,NY,New York,p127,NYSTc
12124,New Baltimore,Post Office or large volume customer,NY,New York,p127,NYSTc
12125,New Lebanon,Zip Code Area,NY,New York,p127,NYSTc
12128,Newtonville,Post Office or large volume customer,NY,New York,p127,NYSTc
12130,Niverville,Zip Code Area,NY,New York,p127,NYSTc
12131,North Blenheim,Zip Code Area,NY,New York,p127,NYSTc
12132,North Chatham,Post Office or large volume customer,NY,New York,p127,NYSTc
12133,North Hoosick,Post Office or large volume customer,NY,New York,p127,NYSTc
12134,Northville,Zip Code Area,NY,New York,p127,NYSTc
12136,Old Chatham,Zip Code Area,NY,New York,p127,NYSTc
12137,Pattersonville,Zip Code Area,NY,New York,p127,NYSTc
12138,Petersburg,Zip Code Area,NY,New York,p127,NYSTc
12139,Piseco,Zip Code Area,NY,New York,p127,NYSTc
12140,Poestenkill,Zip Code Area,NY,New York,p127,NYSTc
12141,Quaker Street,Post Office or large volume customer,NY,New York,p127,NYSTc
12143,Ravena,Zip Code Area,NY,New York,p127,NYSTc
12144,Rensselaer,Zip Code Area,NY,New York,p127,NYSTc
12147,Rensselaerville,Zip Code Area,NY,New York,p127,NYSTc
12148,Rexford,Zip Code Area,NY,New York,p127,NYSTc
12149,Richmondville,Zip Code Area,NY,New York,p127,NYSTc
12150,Rotterdam Junction,Zip Code Area,NY,New York,p127,NYSTc
12151,Round Lake,Zip Code Area,NY,New York,p127,NYSTc
12153,Sand Lake,Zip Code Area,NY,New York,p127,NYSTc
12154,Schaghticoke,Zip Code Area,NY,New York,p127,NYSTc
12155,Schenevus,Zip Code Area,NY,New York,p127,NYSTc
12156,Schodack Landing,Zip Code Area,NY,New York,p127,NYSTc
12157,Schoharie,Zip Code Area,NY,New York,p127,NYSTc
12158,Selkirk,Zip Code Area,NY,New York,p127,NYSTc
12159,Slingerlands,Zip Code Area,NY,New York,p127,NYSTc
12160,Sloansville,Zip Code Area,NY,New York,p127,NYSTc
12161,South Bethlehem,Post Office or large volume customer,NY,New York,p127,NYSTc
12164,Speculator,Zip Code Area,NY,New York,p127,NYSTc
12165,Spencertown,Zip Code Area,NY,New York,p127,NYSTc
12166,Sprakers,Zip Code Area,NY,New York,p127,NYSTc
12167,Stamford,Zip Code Area,NY,New York,p127,NYSTc
12168,Stephentown,Zip Code Area,NY,New York,p127,NYSTc
12169,Stephentown,Zip Code Area,NY,New York,p127,NYSTc
12170,Stillwater,Zip Code Area,NY,New York,p127,NYSTc
12172,Stottville,Post Office or large volume customer,NY,New York,p127,NYSTc
12173,Stuyvesant,Zip Code Area,NY,New York,p127,NYSTc
12174,Stuyvesant Falls,Post Office or large volume customer,NY,New York,p127,NYSTc
12175,Summit,Zip Code Area,NY,New York,p127,NYSTc
12176,Surprise,Zip Code Area,NY,New York,p127,NYSTc
12177,Tribes Hill,Post Office or large volume customer,NY,New York,p127,NYSTc
12180,Troy,Zip Code Area,NY,New York,p127,NYSTc
12181,Troy,Post Office or large volume customer,NY,New York,p127,NYSTc
12182,Troy,Zip Code Area,NY,New York,p127,NYSTc
12183,Troy,Zip Code Area,NY,New York,p127,NYSTc
12184,Valatie,Zip Code Area,NY,New York,p127,NYSTc
12185,Valley Falls,Zip Code Area,NY,New York,p127,NYSTc
12186,Voorheesville,Zip Code Area,NY,New York,p127,NYSTc
12187,Warnerville,Zip Code Area,NY,New York,p127,NYSTc
12188,Waterford,Zip Code Area,NY,New York,p127,NYSTc
12189,Watervliet,Zip Code Area,NY,New York,p127,NYSTc
12190,Wells,Zip Code Area,NY,New York,p127,NYSTc
12192,West Coxsackie,Zip Code Area,NY,New York,p127,NYSTc
12193,Westerlo,Zip Code Area,NY,New York,p127,NYSTc
12194,West Fulton,Zip Code Area,NY,New York,p127,NYSTc
12195,West Lebanon,Post Office or large volume customer,NY,New York,p127,NYSTc
12196,West Sand Lake,Zip Code Area,NY,New York,p127,NYSTc
12197,Worcester,Zip Code Area,NY,New York,p127,NYSTc
12198,Wynantskill,Zip Code Area,NY,New York,p127,NYSTc
12201,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12202,Albany,Zip Code Area,NY,New York,p127,NYSTc
12203,Albany,Zip Code Area,NY,New York,p127,NYSTc
12204,Albany,Zip Code Area,NY,New York,p127,NYSTc
12205,Albany,Zip Code Area,NY,New York,p127,NYSTc
12206,Albany,Zip Code Area,NY,New York,p127,NYSTc
12207,Albany,Zip Code Area,NY,New York,p127,NYSTc
12208,Albany,Zip Code Area,NY,New York,p127,NYSTc
12209,Albany,Zip Code Area,NY,New York,p127,NYSTc
12210,Albany,Zip Code Area,NY,New York,p127,NYSTc
12211,Albany,Zip Code Area,NY,New York,p127,NYSTc
12212,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12214,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12220,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12222,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12223,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12224,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12225,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12226,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12227,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12228,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12229,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12230,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12231,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12232,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12233,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12234,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12235,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12236,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12237,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12238,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12239,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12240,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12241,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12242,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12243,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12244,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12245,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12246,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12247,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12248,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12249,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12250,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12255,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12257,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12260,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12261,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12288,Albany,Post Office or large volume customer,NY,New York,p127,NYSTc
12301,Schenectady,Post Office or large volume customer,NY,New York,p127,NYSTc
12302,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12303,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12304,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12305,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12306,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12307,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12308,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12309,Schenectady,Zip Code Area,NY,New York,p127,NYSTc
12325,Schenectady,Post Office or large volume customer,NY,New York,p127,NYSTc
12345,Schenectady,Post Office or large volume customer,NY,New York,p127,NYSTc
12401,Kingston,Zip Code Area,NY,New York,p127,NYSTc
12402,Kingston,Post Office or large volume customer,NY,New York,p127,NYSTc
12404,Accord,Zip Code Area,NY,New York,p127,NYSTc
12405,Acra,Zip Code Area,NY,New York,p127,NYSTc
12406,Arkville,Zip Code Area,NY,New York,p127,NYSTc
12407,Ashland,Post Office or large volume customer,NY,New York,p127,NYSTc
12409,Bearsville,Zip Code Area,NY,New York,p127,NYSTc
12410,Big Indian,Zip Code Area,NY,New York,p127,NYSTc
12411,Bloomington,Zip Code Area,NY,New York,p127,NYSTc
12412,Boiceville,Zip Code Area,NY,New York,p127,NYSTc
12413,Cairo,Zip Code Area,NY,New York,p127,NYSTc
12414,Catskill,Zip Code Area,NY,New York,p127,NYSTc
12416,Chichester,Zip Code Area,NY,New York,p127,NYSTc
12417,Connelly,Post Office or large volume customer,NY,New York,p127,NYSTc
12418,Cornwallville,Zip Code Area,NY,New York,p127,NYSTc
12419,Cottekill,Zip Code Area,NY,New York,p127,NYSTc
12420,Cragsmoor,Post Office or large volume customer,NY,New York,p127,NYSTc
12421,Denver,Zip Code Area,NY,New York,p127,NYSTc
12422,Durham,Zip Code Area,NY,New York,p127,NYSTc
12423,East Durham,Zip Code Area,NY,New York,p127,NYSTc
12424,East Jewett,Zip Code Area,NY,New York,p127,NYSTc
12427,Elka Park,Zip Code Area,NY,New York,p127,NYSTc
12428,Ellenville,Zip Code Area,NY,New York,p127,NYSTc
12429,Esopus,Post Office or large volume customer,NY,New York,p127,NYSTc
12430,Fleischmanns,Zip Code Area,NY,New York,p127,NYSTc
12431,Freehold,Zip Code Area,NY,New York,p127,NYSTc
12432,Glasco,Post Office or large volume customer,NY,New York,p127,NYSTc
12433,Glenford,Zip Code Area,NY,New York,p127,NYSTc
12434,Grand Gorge,Post Office or large volume customer,NY,New York,p127,NYSTc
12435,Greenfield Park,Zip Code Area,NY,New York,p127,NYSTc
12436,Haines Falls,Post Office or large volume customer,NY,New York,p127,NYSTc
12438,Halcottsville,Post Office or large volume customer,NY,New York,p127,NYSTc
12439,Hensonville,Zip Code Area,NY,New York,p127,NYSTc
12440,High Falls,Zip Code Area,NY,New York,p127,NYSTc
12441,Highmount,Post Office or large volume customer,NY,New York,p127,NYSTc
12442,Hunter,Zip Code Area,NY,New York,p127,NYSTc
12443,Hurley,Zip Code Area,NY,New York,p127,NYSTc
12444,Jewett,Zip Code Area,NY,New York,p127,NYSTc
12446,Kerhonkson,Zip Code Area,NY,New York,p127,NYSTc
12448,Lake Hill,Zip Code Area,NY,New York,p127,NYSTc
12449,Lake Katrine,Zip Code Area,NY,New York,p127,NYSTc
12450,Lanesville,Zip Code Area,NY,New York,p127,NYSTc
12451,Leeds,Zip Code Area,NY,New York,p127,NYSTc
12452,Lexington,Post Office or large volume customer,NY,New York,p127,NYSTc
12453,Malden on Hudson,Zip Code Area,NY,New York,p127,NYSTc
12454,Maplecrest,Zip Code Area,NY,New York,p127,NYSTc
12455,Margaretville,Zip Code Area,NY,New York,p127,NYSTc
12456,Mount Marion,Zip Code Area,NY,New York,p127,NYSTc
12457,Mount Tremper,Zip Code Area,NY,New York,p127,NYSTc
12458,Napanoch,Zip Code Area,NY,New York,p127,NYSTc
12459,New Kingston,Post Office or large volume customer,NY,New York,p127,NYSTc
12460,Oak Hill,Zip Code Area,NY,New York,p127,NYSTc
12461,Olivebridge,Zip Code Area,NY,New York,p127,NYSTc
12463,Palenville,Zip Code Area,NY,New York,p127,NYSTc
12464,Phoenicia,Zip Code Area,NY,New York,p127,NYSTc
12465,Pine Hill,Zip Code Area,NY,New York,p127,NYSTc
12466,Port Ewen,Zip Code Area,NY,New York,p127,NYSTc
12468,Prattsville,Zip Code Area,NY,New York,p127,NYSTc
12469,Preston Hollow,Zip Code Area,NY,New York,p127,NYSTc
12470,Purling,Zip Code Area,NY,New York,p127,NYSTc
12471,Rifton,Post Office or large volume customer,NY,New York,p127,NYSTc
12472,Rosendale,Zip Code Area,NY,New York,p127,NYSTc
12473,Round Top,Zip Code Area,NY,New York,p127,NYSTc
12474,Roxbury,Zip Code Area,NY,New York,p127,NYSTc
12475,Ruby,Post Office or large volume customer,NY,New York,p127,NYSTc
12477,Saugerties,Zip Code Area,NY,New York,p127,NYSTc
12480,Shandaken,Zip Code Area,NY,New York,p127,NYSTc
12481,Shokan,Zip Code Area,NY,New York,p127,NYSTc
12482,South Cairo,Zip Code Area,NY,New York,p127,NYSTc
12483,Spring Glen,Post Office or large volume customer,NY,New York,p127,NYSTc
12484,Stone Ridge,Zip Code Area,NY,New York,p127,NYSTc
12485,Tannersville,Zip Code Area,NY,New York,p127,NYSTc
12486,Tillson,Zip Code Area,NY,New York,p127,NYSTc
12487,Ulster Park,Zip Code Area,NY,New York,p127,NYSTc
12489,Wawarsing,Post Office or large volume customer,NY,New York,p127,NYSTc
12490,West Camp,Post Office or large volume customer,NY,New York,p127,NYSTc
12491,West Hurley,Zip Code Area,NY,New York,p127,NYSTc
12492,West Kill,Zip Code Area,NY,New York,p127,NYSTc
12493,West Park,Post Office or large volume customer,NY,New York,p127,NYSTc
12494,West Shokan,Zip Code Area,NY,New York,p127,NYSTc
12495,Willow,Zip Code Area,NY,New York,p127,NYSTc
12496,Windham,Zip Code Area,NY,New York,p127,NYSTc
12498,Woodstock,Zip Code Area,NY,New York,p127,NYSTc
12501,Amenia,Zip Code Area,NY,New York,p127,NYSTc
12502,Ancram,Zip Code Area,NY,New York,p127,NYSTc
12503,Ancramdale,Zip Code Area,NY,New York,p127,NYSTc
12504,Annandale on Hudson,Post Office or large volume customer,NY,New York,p127,NYSTc
12506,Bangall,Post Office or large volume customer,NY,New York,p127,NYSTc
12507,Barrytown,Zip Code Area,NY,New York,p127,NYSTc
12508,Beacon,Zip Code Area,NY,New York,p127,NYSTc
12510,Billings,Post Office or large volume customer,NY,New York,p127,NYSTc
12511,Castle Point,Post Office or large volume customer,NY,New York,p127,NYSTc
12512,Chelsea,Post Office or large volume customer,NY,New York,p127,NYSTc
12513,Claverack,Zip Code Area,NY,New York,p127,NYSTc
12514,Clinton Corners,Zip Code Area,NY,New York,p127,NYSTc
12515,Clintondale,Zip Code Area,NY,New York,p127,NYSTc
12516,Copake,Zip Code Area,NY,New York,p127,NYSTc
12517,Copake Falls,Zip Code Area,NY,New York,p127,NYSTc
12518,Cornwall,Zip Code Area,NY,New York,p127,NYSTc
12520,Cornwall on Hudson,Zip Code Area,NY,New York,p127,NYSTc
12521,Craryville,Zip Code Area,NY,New York,p127,NYSTc
12522,Dover Plains,Zip Code Area,NY,New York,p127,NYSTc
12523,Elizaville,Zip Code Area,NY,New York,p127,NYSTc
12524,Fishkill,Zip Code Area,NY,New York,p127,NYSTc
12525,Gardiner,Zip Code Area,NY,New York,p127,NYSTc
12526,Germantown,Zip Code Area,NY,New York,p127,NYSTc
12527,Glenham,Post Office or large volume customer,NY,New York,p127,NYSTc
12528,Highland,Zip Code Area,NY,New York,p127,NYSTc
12529,Hillsdale,Zip Code Area,NY,New York,p127,NYSTc
12530,Hollowville,Post Office or large volume customer,NY,New York,p127,NYSTc
12531,Holmes,Zip Code Area,NY,New York,p127,NYSTc
12533,Hopewell Junction,Zip Code Area,NY,New York,p127,NYSTc
12534,Hudson,Zip Code Area,NY,New York,p127,NYSTc
12537,Hughsonville,Post Office or large volume customer,NY,New York,p127,NYSTc
12538,Hyde Park,Zip Code Area,NY,New York,p127,NYSTc
12540,Lagrangeville,Zip Code Area,NY,New York,p127,NYSTc
12541,Livingston,Post Office or large volume customer,NY,New York,p127,NYSTc
12542,Marlboro,Zip Code Area,NY,New York,p127,NYSTc
12543,Maybrook,Zip Code Area,NY,New York,p127,NYSTc
12544,Mellenville,Post Office or large volume customer,NY,New York,p127,NYSTc
12545,Millbrook,Zip Code Area,NY,New York,p127,NYSTc
12546,Millerton,Zip Code Area,NY,New York,p127,NYSTc
12547,Milton,Zip Code Area,NY,New York,p127,NYSTc
12548,Modena,Zip Code Area,NY,New York,p127,NYSTc
12549,Montgomery,Zip Code Area,NY,New York,p127,NYSTc
12550,Newburgh,Zip Code Area,NY,New York,p127,NYSTc
12551,Newburgh,Post Office or large volume customer,NY,New York,p127,NYSTc
12552,Newburgh,Post Office or large volume customer,NY,New York,p127,NYSTc
12553,New Windsor,Zip Code Area,NY,New York,p127,NYSTc
12555,Newburgh,Post Office or large volume customer,NY,New York,p127,NYSTc
12561,New Paltz,Zip Code Area,NY,New York,p127,NYSTc
12563,Patterson,Zip Code Area,NY,New York,p127,NYSTc
12564,Pawling,Zip Code Area,NY,New York,p127,NYSTc
12565,Philmont,Zip Code Area,NY,New York,p127,NYSTc
12566,Pine Bush,Zip Code Area,NY,New York,p127,NYSTc
12567,Pine Plains,Zip Code Area,NY,New York,p127,NYSTc
12568,Plattekill,Post Office or large volume customer,NY,New York,p127,NYSTc
12569,Pleasant Valley,Zip Code Area,NY,New York,p127,NYSTc
12570,Poughquag,Zip Code Area,NY,New York,p127,NYSTc
12571,Red Hook,Zip Code Area,NY,New York,p127,NYSTc
12572,Rhinebeck,Zip Code Area,NY,New York,p127,NYSTc
12574,Rhinecliff,Post Office or large volume customer,NY,New York,p127,NYSTc
12575,Rock Tavern,Zip Code Area,NY,New York,p127,NYSTc
12577,Salisbury Mills,Zip Code Area,NY,New York,p127,NYSTc
12578,Salt Point,Zip Code Area,NY,New York,p127,NYSTc
12580,Staatsburg,Zip Code Area,NY,New York,p127,NYSTc
12581,Stanfordville,Zip Code Area,NY,New York,p127,NYSTc
12582,Stormville,Zip Code Area,NY,New York,p127,NYSTc
12583,Tivoli,Zip Code Area,NY,New York,p127,NYSTc
12584,Vails Gate,Post Office or large volume customer,NY,New York,p127,NYSTc
12585,Verbank,Zip Code Area,NY,New York,p127,NYSTc
12586,Walden,Zip Code Area,NY,New York,p127,NYSTc
12588,Walker Valley,Post Office or large volume customer,NY,New York,p127,NYSTc
12589,Wallkill,Zip Code Area,NY,New York,p127,NYSTc
12590,Wappingers Falls,Zip Code Area,NY,New York,p127,NYSTc
12592,Wassaic,Zip Code Area,NY,New York,p127,NYSTc
12594,Wingdale,Zip Code Area,NY,New York,p127,NYSTc
12601,Poughkeepsie,Zip Code Area,NY,New York,p127,NYSTc
12602,Poughkeepsie,Post Office or large volume customer,NY,New York,p127,NYSTc
12603,Poughkeepsie,Zip Code Area,NY,New York,p127,NYSTc
12604,Poughkeepsie,Zip Code Area,NY,New York,p127,NYSTc
12701,Monticello,Zip Code Area,NY,New York,p127,NYSTc
12719,Barryville,Zip Code Area,NY,New York,p127,NYSTc
12720,Bethel,Zip Code Area,NY,New York,p127,NYSTc
12721,Bloomingburg,Zip Code Area,NY,New York,p127,NYSTc
12722,Burlingham,Post Office or large volume customer,NY,New York,p127,NYSTc
12723,Callicoon,Zip Code Area,NY,New York,p127,NYSTc
12724,Callicoon Center,Post Office or large volume customer,NY,New York,p127,NYSTc
12725,Claryville,Zip Code Area,NY,New York,p127,NYSTc
12726,Cochecton,Zip Code Area,NY,New York,p127,NYSTc
12727,Cochecton,Post Office or large volume customer,NY,New York,p127,NYSTc
12729,Cuddebackville,Zip Code Area,NY,New York,p127,NYSTc
12732,Eldred,Zip Code Area,NY,New York,p127,NYSTc
12733,Fallsburg,Zip Code Area,NY,New York,p127,NYSTc
12734,Ferndale,Zip Code Area,NY,New York,p127,NYSTc
12736,Fremont Center,Zip Code Area,NY,New York,p127,NYSTc
12737,Glen Spey,Zip Code Area,NY,New York,p127,NYSTc
12738,Glen Wild,Zip Code Area,NY,New York,p127,NYSTc
12740,Grahamsville,Zip Code Area,NY,New York,p127,NYSTc
12741,Hankins,Zip Code Area,NY,New York,p127,NYSTc
12742,Harris,Zip Code Area,NY,New York,p127,NYSTc
12743,Highland Lake,Zip Code Area,NY,New York,p127,NYSTc
12745,Hortonville,Zip Code Area,NY,New York,p127,NYSTc
12746,Huguenot,Zip Code Area,NY,New York,p127,NYSTc
12747,Hurleyville,Zip Code Area,NY,New York,p127,NYSTc
12748,Jeffersonville,Zip Code Area,NY,New York,p127,NYSTc
12749,Kauneonga Lake,Post Office or large volume customer,NY,New York,p127,NYSTc
12750,Kenoza Lake,Zip Code Area,NY,New York,p127,NYSTc
12751,Kiamesha Lake,Zip Code Area,NY,New York,p127,NYSTc
12752,Lake Huntington,Zip Code Area,NY,New York,p127,NYSTc
12754,Liberty,Zip Code Area,NY,New York,p127,NYSTc
12758,Livingston Manor,Zip Code Area,NY,New York,p127,NYSTc
12759,Loch Sheldrake,Zip Code Area,NY,New York,p127,NYSTc
12760,Long Eddy,Zip Code Area,NY,New York,p127,NYSTc
12762,Mongaup Valley,Zip Code Area,NY,New York,p127,NYSTc
12763,Mountain Dale,Zip Code Area,NY,New York,p127,NYSTc
12764,Narrowsburg,Zip Code Area,NY,New York,p127,NYSTc
12765,Neversink,Zip Code Area,NY,New York,p127,NYSTc
12766,North Branch,Zip Code Area,NY,New York,p127,NYSTc
12767,Obernburg,Post Office or large volume customer,NY,New York,p127,NYSTc
12768,Parksville,Zip Code Area,NY,New York,p127,NYSTc
12769,Phillipsport,Post Office or large volume customer,NY,New York,p127,NYSTc
12770,Pond Eddy,Zip Code Area,NY,New York,p127,NYSTc
12771,Port Jervis,Zip Code Area,NY,New York,p127,NYSTc
12775,Rock Hill,Zip Code Area,NY,New York,p127,NYSTc
12776,Roscoe,Zip Code Area,NY,New York,p127,NYSTc
12777,Forestburgh,Zip Code Area,NY,New York,p127,NYSTc
12778,Smallwood,Post Office or large volume customer,NY,New York,p127,NYSTc
12779,South Fallsburg,Zip Code Area,NY,New York,p127,NYSTc
12780,Sparrow Bush,Zip Code Area,NY,New York,p127,NYSTc
12781,Summitville,Post Office or large volume customer,NY,New York,p127,NYSTc
12783,Swan Lake,Zip Code Area,NY,New York,p127,NYSTc
12784,Thompsonville,Post Office or large volume customer,NY,New York,p127,NYSTc
12785,Westbrookville,Zip Code Area,NY,New York,p127,NYSTc
12786,White Lake,Zip Code Area,NY,New York,p127,NYSTc
12787,White Sulphur Springs,Zip Code Area,NY,New York,p127,NYSTc
12788,Woodbourne,Zip Code Area,NY,New York,p127,NYSTc
12789,Woodridge,Zip Code Area,NY,New York,p127,NYSTc
12790,Wurtsboro,Zip Code Area,NY,New York,p127,NYSTc
12791,Youngsville,Zip Code Area,NY,New York,p127,NYSTc
12792,Yulan,Zip Code Area,NY,New York,p127,NYSTc
12801,Glens Falls,Zip Code Area,NY,New York,p127,NYSTc
12803,South Glens Falls,Zip Code Area,NY,New York,p127,NYSTc
12804,Queensbury,Zip Code Area,NY,New York,p127,NYSTc
12808,Adirondack,Zip Code Area,NY,New York,p127,NYSTc
12809,Argyle,Zip Code Area,NY,New York,p127,NYSTc
12810,Athol,Zip Code Area,NY,New York,p127,NYSTc
12811,Bakers Mills,Zip Code Area,NY,New York,p127,NYSTc
12812,Blue Mountain Lake,Zip Code Area,NY,New York,p127,NYSTc
12814,Bolton Landing,Zip Code Area,NY,New York,p127,NYSTc
12815,Brant Lake,Zip Code Area,NY,New York,p127,NYSTc
12816,Cambridge,Zip Code Area,NY,New York,p127,NYSTc
12817,Chestertown,Zip Code Area,NY,New York,p127,NYSTc
12819,Clemons,Zip Code Area,NY,New York,p127,NYSTc
12820,Cleverdale,Post Office or large volume customer,NY,New York,p127,NYSTc
12821,Comstock,Zip Code Area,NY,New York,p127,NYSTc
12822,Corinth,Zip Code Area,NY,New York,p127,NYSTc
12823,Cossayuna,Zip Code Area,NY,New York,p127,NYSTc
12824,Diamond Point,Zip Code Area,NY,New York,p127,NYSTc
12827,Fort Ann,Zip Code Area,NY,New York,p127,NYSTc
12828,Fort Edward,Zip Code Area,NY,New York,p127,NYSTc
12831,Gansevoort,Zip Code Area,NY,New York,p127,NYSTc
12832,Granville,Zip Code Area,NY,New York,p127,NYSTc
12833,Greenfield Center,Zip Code Area,NY,New York,p127,NYSTc
12834,Greenwich,Zip Code Area,NY,New York,p127,NYSTc
12835,Hadley,Zip Code Area,NY,New York,p127,NYSTc
12836,Hague,Zip Code Area,NY,New York,p127,NYSTc
12837,Hampton,Zip Code Area,NY,New York,p127,NYSTc
12838,Hartford,Zip Code Area,NY,New York,p127,NYSTc
12839,Hudson Falls,Zip Code Area,NY,New York,p127,NYSTc
12841,Huletts Landing,Post Office or large volume customer,NY,New York,p127,NYSTc
12842,Indian Lake,Zip Code Area,NY,New York,p127,NYSTc
12843,Johnsburg,Zip Code Area,NY,New York,p127,NYSTc
12844,Kattskill Bay,Zip Code Area,NY,New York,p127,NYSTc
12845,Lake George,Zip Code Area,NY,New York,p127,NYSTc
12846,Lake Luzerne,Zip Code Area,NY,New York,p127,NYSTc
12847,Long Lake,Zip Code Area,NY,New York,p127,NYSTc
12848,Middle Falls,Post Office or large volume customer,NY,New York,p127,NYSTc
12849,Middle Granville,Zip Code Area,NY,New York,p127,NYSTc
12850,Middle Grove,Zip Code Area,NY,New York,p127,NYSTc
12851,Minerva,Zip Code Area,NY,New York,p127,NYSTc
12852,Newcomb,Zip Code Area,NY,New York,p127,NYSTc
12853,North Creek,Zip Code Area,NY,New York,p127,NYSTc
12854,North Granville,Post Office or large volume customer,NY,New York,p127,NYSTc
12855,North Hudson,Zip Code Area,NY,New York,p127,NYSTc
12856,North River,Post Office or large volume customer,NY,New York,p127,NYSTc
12857,Olmstedville,Zip Code Area,NY,New York,p127,NYSTc
12858,Paradox,Zip Code Area,NY,New York,p127,NYSTc
12859,Porter Corners,Zip Code Area,NY,New York,p127,NYSTc
12860,Pottersville,Zip Code Area,NY,New York,p127,NYSTc
12861,Putnam Station,Zip Code Area,NY,New York,p127,NYSTc
12862,Riparius,Post Office or large volume customer,NY,New York,p127,NYSTc
12863,Rock City Falls,Zip Code Area,NY,New York,p127,NYSTc
12864,Sabael,Post Office or large volume customer,NY,New York,p127,NYSTc
12865,Salem,Zip Code Area,NY,New York,p127,NYSTc
12866,Saratoga Springs,Zip Code Area,NY,New York,p127,NYSTc
12870,Schroon Lake,Zip Code Area,NY,New York,p127,NYSTc
12871,Schuylerville,Zip Code Area,NY,New York,p127,NYSTc
12872,Severance,Post Office or large volume customer,NY,New York,p127,NYSTc
12873,Shushan,Zip Code Area,NY,New York,p127,NYSTc
12874,Silver Bay,Zip Code Area,NY,New York,p127,NYSTc
12878,Stony Creek,Zip Code Area,NY,New York,p127,NYSTc
12879,Newcomb,Post Office or large volume customer,NY,New York,p127,NYSTc
12883,Ticonderoga,Zip Code Area,NY,New York,p127,NYSTc
12884,Victory Mills,Post Office or large volume customer,NY,New York,p127,NYSTc
12885,Warrensburg,Zip Code Area,NY,New York,p127,NYSTc
12886,Wevertown,Zip Code Area,NY,New York,p127,NYSTc
12887,Whitehall,Zip Code Area,NY,New York,p127,NYSTc
12901,Plattsburgh,Zip Code Area,NY,New York,p127,NYSTc
12903,Plattsburgh,Zip Code Area,NY,New York,p127,NYSTc
12910,Altona,Zip Code Area,NY,New York,p127,NYSTc
12911,Keeseville,Zip Code Area,NY,New York,p127,NYSTc
12912,Au Sable Forks,Zip Code Area,NY,New York,p127,NYSTc
12913,Bloomingdale,Zip Code Area,NY,New York,p127,NYSTc
