Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
IL, 01602	0.0239644	0.0284396	0.0175342	0.00717864	0.0133034	0.0120204	0.0581928	0.0142045	0.825162	5551	65472	0.000486512
IL, 01701	0.0283622	0.0268091	0.0451358	0.0469876	0.0348733	0.0446698	0.0140377	0.0245153	0.734609	4289	83703	0.000626706
IL, 01900	0.0208677	0.0335956	0.0361446	0.0213945	0.00943124	0.0282597	0.0221422	0.0353119	0.792853	3330	58847	0.000436674
IL, 02000	0.0249779	0.0434488	0.0774342	0.0899646	0.0331703	0.031029	0.037453	0.0449685	0.617554	4030	72384	0.000534877
IL, 02100	0.0320176	0.0432799	0.0609823	0.110109	0.0778541	0.0522659	0.0449627	0.0442184	0.53431	4347	92699	0.000672938
IL, 02200	0.0205339	0.0381464	0.0274203	0.0174872	0.00791586	0.0202974	0.0510705	0.012312	0.804816	5871	71881	0.000537436
IL, 02300	0.0468592	0.0393969	0.0526974	0.0176024	0.00882314	0.0244941	0.0695536	0.0354023	0.705171	2722	45562	0.000339165
IL, 02400	0.0431497	0.0404977	0.0282746	0.0202588	0.0107077	0.0154334	0.0372276	0.0196207	0.78483	3309	50151	0.000374362
IL, 02501	0.0211487	0.0308256	0.0257404	0.0119803	0.00976668	0.01898	0.0349985	0.0163326	0.830227	6163	66860	0.000499821
IL, 02601	0.0293404	0.038805	0.0858613	0.0617143	0.0379799	0.0372761	0.0203126	0.108649	0.580061	2120	41206	0.0003079
IL, 02700	0.0449494	0.0419692	0.0285471	0.0174554	0.0199875	0.0222954	0.030138	0.0277852	0.766873	2949	44628	0.000333676
IL, 02801	0.0861863	0.0609998	0.0447497	0.0268431	0.0210282	0.047567	0.00904911	0.0371318	0.666445	4285	88738	0.000668171
IL, 02901	0.0221116	0.0546915	0.028617	0.00801347	0.00254257	0.0120991	0.0376826	0.046678	0.787564	2248	57029	0.000424416
IL, 03005	0.076937	0.0526453	0.0467534	0.0249955	0.0357136	0.0515796	0.0108186	0.0659776	0.634579	1877	49729	0.000367028
IL, 03007	0.0256584	0.0346095	0.0351281	0.0209912	0.0184434	0.0417343	0.000315657	0.113569	0.709551	1715	44352	0.000328753
IL, 03008	0.049073	0.047623	0.0684205	0.04087	0.0216675	0.0213568	0.0119524	0.114759	0.624278	1928	48275	0.000359439
IL, 03009	0.00784898	0.00695008	0.00977834	0.00149087	0.01219	0.00986604	0	0.150358	0.801517	1345	45611	0.00032656
IL, 03102	0.0618718	0.0386229	0.0331619	0.0448358	0.0181243	0.0400871	0.0101504	0.0751682	0.677978	2593	50540	0.000375818
IL, 03105	0.0129223	0.020943	0.018715	0.0110974	0.00740536	0.0188847	0.00254626	0.167522	0.739964	2024	47128	0.000353577
IL, 03106	0.00506964	0.00807585	0.013608	0.0224131	0.0135724	0.0187132	0.00170767	0.152623	0.764217	2408	56217	0.000411603
IL, 03107	0.00373781	0.0176308	0.00761073	0.0168652	0.00261197	0.0100426	0.0120691	0.131139	0.798293	2057	44411	0.000325698
IL, 03108	0.018307	0.0247747	0.0194251	0.0183289	0.0116639	0.0260463	0.0437394	0.0808138	0.756901	2410	45611	0.00033454
IL, 03202	0.00411595	0.0379287	0.0582651	0.0601018	0.0550343	0.0828059	0.0011507	0.0994247	0.601173	2417	45190	0.000339285
IL, 03203	0.00819407	0.0363284	0.102708	0.077319	0.0433317	0.07522	0.00137241	0.0751796	0.580346	2207	49548	0.00036522
IL, 03204	0.00701308	0.0280034	0.0767525	0.0666895	0.062449	0.0465962	0.00319666	0.0792152	0.630084	2965	61314	0.000457033
IL, 03205	0.0134614	0.0163321	0.038231	0.0345262	0.0599748	0.13857	0.000795267	0.0846669	0.613442	2655	51555	0.000382935
IL, 03207	0.0122978	0.0416619	0.0577928	0.0704328	0.0513359	0.0676721	0.00727829	0.0738096	0.617719	2014	43829	0.000320892
IL, 03208	0.00737009	0.0316671	0.0553162	0.054895	0.0243294	0.0236815	0.00257548	0.171812	0.628353	3305	61736	0.000466521
IL, 03209	0.00608889	0.0370213	0.085584	0.101326	0.0323327	0.0436406	0.00112443	0.227092	0.46579	2288	47135	0.000352098
IL, 03306	0.0091865	0.0178317	0.0288883	0.0428977	0.0114831	0.0271002	0.0203908	0.110993	0.731229	2728	60959	0.000457475
IL, 03307	0.0935033	0.0471512	0.0569362	0.0749859	0.0305245	0.0439545	0.0364696	0.0351831	0.581292	1974	51303	0.00038506
IL, 03308	0.00745063	0.0174596	0.020018	0.00686715	0.00778725	0.0252917	0.0250224	0.0873878	0.802715	2148	44560	0.000319271
IL, 03309	0.0164848	0.0305607	0.0529779	0.0564834	0.0447624	0.0619304	0.0162331	0.127258	0.593309	2760	55627	0.000414898
IL, 03310	0.0148312	0.0281908	0.0360711	0.0244153	0.0475333	0.0664498	0.000580855	0.117855	0.664072	3075	51648	0.00038789
IL, 03401	0.00748849	0.0468673	0.118749	0.0519255	0.0476379	0.0537037	0.00213392	0.100927	0.570568	2099	50611	0.000379077
IL, 03407	0.0742611	0.0682976	0.0665274	0.0340255	0.0396698	0.0465329	0.0136537	0.0430505	0.613982	2868	68919	0.000522483
IL, 03408	0.185284	0.118147	0.092768	0.0538016	0.0608108	0.0465399	0.00170775	0.0194535	0.421488	2779	67340	0.0005072
IL, 03409	0.0389523	0.0645965	0.0661164	0.0436358	0.0425224	0.0292849	0.0282422	0.0515358	0.635114	2683	56582	0.000422652
IL, 03410	0.00467562	0.0559181	0.0735718	0.0634777	0.0123664	0.0209747	0.0160224	0.135418	0.617575	2606	68654	0.000506651
IL, 03411	0.0302484	0.04998	0.118332	0.107815	0.0471898	0.0152959	0.0143945	0.0533282	0.563416	2856	69888	0.000529253
IL, 03412	0.0150397	0.0146947	0.0894331	0.0763942	0.0135909	0.0368173	0.00832471	0.0410946	0.704611	1519	43485	0.000330254
IL, 03413	0.0512192	0.0521776	0.0692882	0.0279774	0.0219591	0.0410289	0.0217054	0.0219591	0.692685	2850	70950	0.00054399
IL, 03414	0.0329786	0.0427478	0.0397134	0.0164301	0.015838	0.034666	0.036013	0.0977516	0.683862	2329	67559	0.000522867
IL, 03415	0.00752788	0.0618079	0.11064	0.0493671	0.0673547	0.109293	0.0101428	0.102042	0.481824	2263	50479	0.000384384
IL, 03416	0.00383632	0.0145331	0.0449817	0.0261803	0.0646471	0.0728555	0.00571991	0.0919852	0.675261	2810	57868	0.000414846
IL, 03417	0.00776376	0.0602805	0.0478726	0.0399681	0.0211568	0.0492565	0.0208284	0.204696	0.548178	1723	42634	0.000321868
IL, 03418	0.00998442	0.0944389	0.0871217	0.0341075	0.0336119	0.0657131	0.0018175	0.154298	0.518907	1801	42366	0.000321509
IL, 03419	0.00818241	0.0260974	0.0927732	0.0815886	0.103036	0.123953	0.0297274	0.0536271	0.481016	1844	50963	0.000381299
IL, 03420	0.0299842	0.033146	0.0960371	0.0578694	0.0724164	0.0673947	0.00967146	0.0630106	0.57047	3326	75273	0.000565931
IL, 03421	0.0458521	0.0636796	0.0663719	0.058588	0.109811	0.121724	0.00221798	0.0592297	0.472526	3327	71687	0.000540266
IL, 03422	0.0513236	0.070031	0.121959	0.0646275	0.0588143	0.0895968	0.00232136	0.0165421	0.524784	2152	51263	0.000392069
IL, 03501	0.0358957	0.0820383	0.212898	0.0884211	0.189886	0.321461	0.0017078	0.0148365	0.0528563	3380	93688	0.000693701
IL, 03502	0.0520738	0.144211	0.133879	0.0697632	0.141291	0.325266	0.00224594	0.0508117	0.0804582	4351	93502	0.000698039
IL, 03503	0.147049	0.215178	0.164631	0.086649	0.0765147	0.0671611	0.00126483	0.0395066	0.202046	2809	64040	0.000478952
IL, 03504	0.182051	0.159654	0.151283	0.0599874	0.068359	0.0344045	0.00189036	0.0274552	0.314916	2532	55545	0.000410349
IL, 03520	0.172952	0.113921	0.0877044	0.0295246	0.0312258	0.0186372	0.00136093	0.0193365	0.525338	2318	52905	0.000393414
IL, 03521	0.275746	0.186687	0.0838373	0.0315791	0.0244697	0.0484528	0.00305319	0.0206938	0.325482	2415	67798	0.000499333
IL, 03522	0.250689	0.258369	0.133545	0.0579096	0.0634534	0.0359287	0.00444915	0.0236758	0.171981	2931	56640	0.000417331
IL, 03523	0.336501	0.295908	0.107558	0.0215426	0.0141787	0.0444229	0.00447749	0.0201346	0.155276	3045	71022	0.00053517
IL, 03524	0.117323	0.249468	0.170845	0.0374534	0.054722	0.236877	0.00257313	0.0448412	0.0858969	4076	87442	0.000638759
IL, 03525	0.00607293	0.0145658	0.0170226	0.0149707	0.0650356	0.825744	0.0013066	0.031202	0.0240801	2635	108679	0.00075545
IL, 03526	0.328142	0.232374	0.058654	0.0107532	0.0114948	0.0449849	0.00241021	0.0352092	0.275977	2617	59331	0.000440908
IL, 03527	0.128322	0.102161	0.0486403	0.0177231	0.00789991	0.00971978	0.00521146	0.0213835	0.658939	1892	48355	0.000356917
IL, 03528	0.266189	0.155276	0.0984647	0.0308528	0.0329249	0.0437095	0.0036547	0.0186487	0.35028	2672	61291	0.000462684
IL, 03529	0.0692989	0.128831	0.207758	0.056576	0.0986298	0.294634	0.000860058	0.0501799	0.0932322	4335	101156	0.000742478
IL, 03530	0.0333008	0.048198	0.0479698	0.013922	0.0242131	0.017553	0.000311223	0.0272839	0.787248	2086	48197	0.000360281
IL, 03531	0.144491	0.128792	0.118893	0.0370364	0.0248275	0.0362826	0.00186821	0.0482948	0.459514	2378	61021	0.000456994
IL, 03532	0.162993	0.109528	0.0507072	0.0127747	0.00562228	0.0285384	0.00576461	0.106823	0.517249	2305	56205	0.000417105
IL, 03601	0.0293735	0.0243071	0.0381264	0.02204	0.0126168	0.005441	0.0118085	0.102669	0.753617	2085	50726	0.000373881
IL, 03602	0.0126405	0.0324281	0.0422481	0.0164799	0.00596583	0.0191822	0.00750159	0.0952465	0.768307	3279	67719	0.000506209
IL, 03700	0.0110243	0.0263693	0.026957	0.0202853	0.0106907	0.00892744	0.0160916	0.136183	0.743471	2409	62952	0.000461252
IN, 00101	0.0900079	0.0615635	0.0665095	0.0267958	0.012104	0.0299679	0.0102675	0.0534872	0.649297	2280	47918	0.000359485
IN, 00102	0.0381371	0.0286342	0.0503842	0.0420417	0.0299671	0.0217971	0.0229261	0.046605	0.719508	2878	63770	0.000472466
IN, 00103	0.00897185	0.0385686	0.0423224	0.0371455	0.026998	0.0134268	0.00738373	0.0986903	0.726493	2099	48485	0.000362982
IN, 00104	0.0168797	0.0222471	0.0213747	0.0354853	0.0205402	0.016709	0.0113037	0.100102	0.755358	2122	52726	0.00038439
IN, 00200	0.0240978	0.0311263	0.0436554	0.036103	0.0117724	0.00942957	0.0425495	0.0631548	0.738111	3236	68720	0.000503431
IN, 00300	0.0446347	0.0323322	0.0234459	0.0327999	0.0295463	0.00573439	0.0507148	0.0296073	0.751184	2779	49177	0.000365962
IN, 00401	0.0214025	0.0380927	0.0455036	0.0297476	0.0303703	0.0320518	0.011106	0.0177904	0.773935	2718	48172	0.000361458
IN, 00402	0.0130579	0.0275893	0.0556309	0.0452576	0.0424126	0.0333523	0.0218264	0.0249778	0.735895	3445	68541	0.000506073
IN, 00500	0.0289269	0.0461338	0.039471	0.0262213	0.0241732	0.026196	0.0657176	0.0237559	0.719404	3374	79096	0.000585006
IN, 00600	0.0247765	0.0145007	0.0239724	0.00981247	0.0143644	0.00903565	0.0976068	0.0138465	0.792085	4383	73376	0.00053857
IN, 00700	0.0271575	0.0161529	0.0217732	0.009932	0.00943862	0.0015874	0.0811721	0.00928846	0.823498	3027	46617	0.000345815
IN, 00800	0.0202787	0.0327997	0.02773	0.0150899	0.012504	0.00901652	0.100883	0.0180501	0.763648	3362	58781	0.000431818
IN, 00900	0.0270898	0.0207861	0.0314648	0.0159289	0.0169467	0.00830372	0.0486437	0.0164467	0.81439	3419	55999	0.000413772
IN, 01001	0.0513925	0.0387468	0.0556671	0.0415641	0.0269106	0.03716	0.00922927	0.0193815	0.719948	3094	61760	0.000452889
IN, 01002	0.0127739	0.0388357	0.0699079	0.0693206	0.0470029	0.0292002	0.0477187	0.0284844	0.656756	2599	54486	0.000402971
IN, 01003	0.00429902	0.00850251	0.0133747	0.00742775	0.00761882	0.0126343	0.0445665	0.0101743	0.891402	2274	41870	0.000304101
IN, 01100	0.0333022	0.0314844	0.0215661	0.0191836	0.00619452	0.00661808	0.0646277	0.0133773	0.803646	4146	56663	0.000421406
IN, 01200	0.0386516	0.0475772	0.074092	0.0760187	0.0547466	0.0316133	0.0296997	0.0290968	0.618504	3334	76297	0.000554431
IN, 01300	0.0316363	0.0263954	0.043934	0.0138747	0.0167102	0.0219033	0.0478686	0.0249618	0.772716	3263	62776	0.000465612
IN, 01400	0.0384039	0.0371382	0.0269127	0.0136229	0.0173867	0.0105419	0.0569563	0.0262965	0.772741	3629	60046	0.000448467
IN, 01500	0.0301798	0.0261323	0.0328573	0.00936112	0.00855162	0.00803271	0.0592594	0.0130558	0.81257	3567	48178	0.00036016
IN, 01600	0.0154259	0.0159456	0.0111016	0.0108937	0.00752583	0.0101869	0.114384	0.00885636	0.80568	3552	48101	0.000357127
IN, 01700	0.0390766	0.0688552	0.0522927	0.0234459	0.016266	0.0315578	0.0379117	0.0182781	0.712316	2239	47215	0.000348914
IN, 01801	0.0147609	0.0240129	0.0350308	0.0450506	0.0195789	0.00950151	0.0353571	0.0450506	0.771657	2150	52097	0.000355318
IN, 01802	0.00721329	0.0337107	0.0757305	0.0716581	0.0282323	0.0430789	0.000712199	0.0500913	0.689573	2045	54760	0.000384225
IN, 01803	0.00665682	0.0208695	0.0313149	0.0306085	0.0240159	0.0146407	0.0190501	0.0275049	0.825339	1436	46719	0.000326306
IN, 01900	0.0317694	0.0383027	0.0252361	0.017298	0.0122034	0.0121018	0.0570224	0.0237128	0.782353	3383	59082	0.000441448
IN, 02000	0.0408225	0.047405	0.0424729	0.0314136	0.018685	0.0239396	0.0430989	0.0179452	0.734217	2501	52716	0.000393392
IN, 02100	0.0179256	0.0245399	0.0163919	0.0140146	0.00525307	0.00661426	0.0830713	0.031806	0.800383	2684	52160	0.000384857
IN, 02200	0.0124039	0.0169055	0.0514776	0.0393167	0.00795077	0.0186544	0.0139746	0.0351874	0.804129	2391	61755	0.000438545
IN, 02301	0.0192703	0.0839621	0.154313	0.0890208	0.0328603	0.0408986	0.00210066	0.0973806	0.480194	1858	46652	0.00034571
IN, 02302	0.00855081	0.067407	0.135221	0.0686656	0.0297798	0.0437905	0.00148066	0.0682954	0.576809	2750	54030	0.00040342
IN, 02303	0.0082315	0.0576023	0.119594	0.0467666	0.0120377	0.0240389	0.0522846	0.064213	0.615232	1835	54911	0.000408301
IN, 02304	0.0189869	0.0759979	0.0832748	0.0877079	0.0359497	0.0340761	0.0342266	0.0475593	0.582221	2692	59778	0.000464487
IN, 02305	0.0252839	0.0308132	0.0358353	0.0335964	0.0546251	0.0909428	0.00324089	0.141201	0.584461	4157	80842	0.000591567
IN, 02306	0.00796265	0.0438092	0.0705075	0.0569095	0.0211654	0.0175793	0.0196139	0.0514205	0.711032	2411	68319	0.000492697
IN, 02307	0.018312	0.0486109	0.0782637	0.0833645	0.0167987	0.0349067	0.0171898	0.0797259	0.622828	2298	58814	0.000442949
IN, 02400	0.00958713	0.0228679	0.0423869	0.0602643	0.011672	0.0197488	0.0315029	0.0549126	0.747057	2189	60915	0.000440992
IN, 02500	0.0275628	0.0210156	0.0380908	0.0191161	0.0163477	0.00834563	0.0213389	0.0268353	0.821347	2136	49487	0.00036058
IN, 02600	0.0398035	0.0422216	0.0277888	0.0186266	0.0171531	0.0206669	0.0474544	0.0118636	0.774421	3219	52935	0.000395351
IN, 02700	0.022872	0.0159175	0.0206176	0.0082115	0.0124471	0.00707747	0.140238	0.00812953	0.76449	4215	73190	0.00054327
IN, 02800	0.0179383	0.0590747	0.0835227	0.0869805	0.0483442	0.0427273	0.058961	0.0681006	0.534351	2531	61600	0.00045118
IN, 02900	0.0138349	0.0338581	0.046216	0.0296141	0.0226032	0.0148818	0.0655661	0.0240615	0.749364	2640	53488	0.000391267
IN, 03000	0.0228204	0.0262004	0.0312193	0.0210996	0.00954605	0.00407653	0.133747	0.0144625	0.736828	2192	48816	0.000360836
IN, 03100	0.0266142	0.0180512	0.0242913	0.0191142	0.0181102	0.0119882	0.0748425	0.019685	0.787303	2958	50800	0.00037392
IN, 03200	0.0155105	0.0227247	0.0311729	0.0179405	0.0134791	0.0104606	0.0652694	0.0132893	0.810153	2965	52674	0.000383026
IN, 03300	0.0278579	0.0492825	0.0663984	0.0498285	0.0259113	0.0302674	0.0222673	0.0172821	0.710905	3843	84249	0.000626264
IN, 03400	0.0394386	0.0246862	0.0242495	0.0183548	0.00712671	0.0112281	0.0920702	0.0059883	0.776858	3955	64125	0.000474547
IN, 03500	0.0219711	0.0221798	0.0299796	0.0254698	0.00794428	0.0164824	0.0816254	0.0254377	0.76891	3459	62309	0.000459151
IN, 03600	0.0207892	0.0331718	0.0511324	0.0322817	0.0152903	0.0313322	0.0508951	0.0508753	0.714232	2349	50555	0.000367839
KS, 00100	0.0238669	0.0288511	0.0129517	0.01556	0.0162567	0.00459117	0.0493596	0.015953	0.83261	4239	55977	0.000418494
KS, 00200	0.0310994	0.0328939	0.0138188	0.0125189	0.0131123	0.00977774	0.0429966	0.0207141	0.823068	4977	70773	0.000528805
KS, 00300	0.0654682	0.0534478	0.0526965	0.0904928	0.0493158	0.0157231	0.0574367	0.0831947	0.532224	2105	55905	0.000405231
KS, 00400	0.0218101	0.0329822	0.0320785	0.0119114	0.0117881	0.00700306	0.0369252	0.0467213	0.79878	2424	48693	0.000358884
KS, 00500	0.0147588	0.0285337	0.042147	0.0499156	0.0223364	0.0368603	0.0253176	0.089522	0.690609	2974	68095	0.000505173
KS, 00601	0.00953626	0.0293031	0.0862756	0.0606481	0.0329991	0.0341427	0.00892365	0.0768822	0.661289	1843	48971	0.000349382
KS, 00602	0.00830672	0.0578389	0.0841038	0.0324424	0.0227769	0.0368409	0.00238135	0.0791169	0.676192	2807	71388	0.00053388
KS, 00603	0.0112888	0.0281971	0.0542163	0.0291947	0.0425118	0.024606	0.0143812	0.106371	0.689233	2494	60148	0.000431819
KS, 00604	0.00359125	0.0332191	0.0948743	0.0650506	0.0430624	0.0386059	0.00155077	0.0873653	0.63268	2470	61260	0.000434776
KS, 00700	0.0326547	0.0615751	0.0703148	0.0950442	0.0462608	0.036806	0.0132287	0.0830271	0.561088	1496	50345	0.000362159
KS, 00801	0.0247064	0.045579	0.0475669	0.059129	0.0569788	0.0427798	0.0171403	0.0410556	0.665064	1775	49299	0.000371661
KS, 00802	0.0118938	0.0161457	0.0228492	0.0198613	0.0176205	0.0096338	0.0518846	0.0348004	0.815311	3491	52212	0.000384775
KS, 00900	0.02403	0.0364996	0.0167932	0.017554	0.0153829	0.00701416	0.0933551	0.0090182	0.780353	4200	53891	0.00040192
KS, 01000	0.0360141	0.0372656	0.0236497	0.0206288	0.0190967	0.0181041	0.041797	0.0179099	0.785534	2613	46343	0.000343181
KS, 01100	0.0227184	0.0229315	0.0106931	0.010178	0.0103023	0.00589719	0.0696295	0.0120431	0.835607	4122	56298	0.000417895
KS, 01200	0.0349675	0.0447123	0.021533	0.0176919	0.00766334	0.0078904	0.133853	0.0255634	0.706125	2912	52849	0.000391606
KS, 01301	0.0187301	0.0248411	0.0254675	0.035627	0.0228398	0.0277133	0.020762	0.0262772	0.797742	2674	65456	0.000472212
KS, 01302	0.0174182	0.0266816	0.025077	0.0398547	0.0346467	0.0369954	0.0327503	0.0386439	0.747932	3050	68549	0.000506134
KS, 01303	0.0578756	0.0785902	0.0263419	0.0559417	0.0345999	0.0338682	0.00885033	0.0230666	0.680866	2261	57399	0.000429169
KS, 01304	0.0381385	0.0421728	0.033427	0.0484547	0.0241913	0.0147972	0.0928463	0.0357611	0.670211	2658	69405	0.000513438
KS, 01400	0.0141343	0.0294623	0.0156211	0.00494179	0.0175685	0.00554904	0.0779797	0.0133386	0.821405	2607	47756	0.000352602
KS, 01500	0.0264751	0.0198282	0.021209	0.0153006	0.0152846	0.0113992	0.0736293	0.0107409	0.806133	3377	62285	0.000464608
KY, 00100	0.0369032	0.0457542	0.0297287	0.0202218	0.0100797	0.0141199	0.135138	0.010819	0.697235	4480	96035	0.000709828
KY, 00200	0.0293084	0.0168234	0.0212991	0.00824483	0.00692959	0.00196306	0.168155	0.00526099	0.742015	2860	50941	0.000379806
KY, 00300	0.0634736	0.0527421	0.0497265	0.0194039	0.0121249	0.00513695	0.119564	0.0244369	0.653391	2283	48083	0.000357796
KY, 00400	0.0334524	0.0307955	0.0136924	0.00907058	0.00564748	0.00243447	0.165062	0.00908293	0.730762	4263	80921	0.000597138
KY, 00500	0.0432251	0.088738	0.0528117	0.0471769	0.0174715	0.0202322	0.0693945	0.0209129	0.640037	2011	52886	0.000374311
KY, 00600	0.0173474	0.0229165	0.0150577	0.00910061	0.00296886	0.00157175	0.21205	0.0141651	0.704822	2639	51535	0.000383124
KY, 00700	0.0292787	0.034382	0.0302794	0.0107069	0.00360231	0.00338216	0.245517	0.0102265	0.632625	1993	49968	0.000371353
KY, 00800	0.0197298	0.0275285	0.0267385	0.00644155	0.00575283	0.00399052	0.28199	0.0078595	0.619969	2128	49367	0.000364064
KY, 00900	0.0222043	0.0332538	0.0317806	0.0150309	0.00592816	0.00717343	0.264873	0.00812053	0.611635	2592	57016	0.000422046
KY, 01000	0.00716712	0.0170966	0.0251969	0.00752174	0.00462877	0.00307962	0.327336	0.00920154	0.598772	2756	53578	0.000394384
KY, 01100	0.00957728	0.0265896	0.0185945	0.0122376	0.00582478	0.0136238	0.344978	0.00606281	0.562511	3246	71419	0.000526335
KY, 01200	0.0246561	0.0226231	0.0241587	0.00586123	0.00196816	0.00114629	0.101285	0.0203089	0.797993	2387	46236	0.000340051
KY, 01300	0.0333792	0.0484372	0.0382544	0.0317148	0.00781076	0.00334185	0.153817	0.0300111	0.653234	3570	76305	0.000561557
KY, 01400	0.0341898	0.0262853	0.0405767	0.0135326	0.00832613	0.0155983	0.144242	0.00779916	0.70945	2847	47441	0.000353382
KY, 01500	0.0393872	0.0519118	0.0410515	0.0214219	0.0105829	0.0162584	0.0657165	0.0160451	0.737625	2328	46868	0.000346859
KY, 01600	0.00950313	0.022174	0.0263828	0.012693	0.00551581	0.00263607	0.0749175	0.0287974	0.81738	2407	45143	0.000325502
KY, 01701	0.0442806	0.107146	0.0664455	0.0477459	0.0375298	0.0753539	0.0104776	0.029455	0.581565	2657	61178	0.000465104
KY, 01702	0.049629	0.102918	0.0784373	0.0494285	0.0361774	0.0611423	0.00292427	0.0285242	0.590819	4135	59844	0.000440474
KY, 01703	0.00933961	0.0465979	0.0839563	0.074276	0.0293817	0.0285399	0.00154324	0.0749975	0.651368	4040	49895	0.000358133
KY, 01704	0.00251972	0.059813	0.0790672	0.0613075	0.0385083	0.017221	0.00547388	0.0424877	0.693602	2786	57546	0.000428426
KY, 01705	0.0084738	0.0886279	0.0749493	0.0679548	0.0257501	0.0264806	0.00962434	0.0405975	0.657542	2535	54757	0.000404968
KY, 01706	0.01607	0.0672297	0.0525459	0.0455183	0.0173595	0.01117	0.0469689	0.0274818	0.715656	2621	62041	0.000466621
KY, 01800	0.0147412	0.0305013	0.0396495	0.0167112	0.0055704	0.0033513	0.0668674	0.0204022	0.802206	2651	44162	0.000322312
KY, 01901	0.06166	0.057273	0.085231	0.0822567	0.0664002	0.0750441	0.0118041	0.0483874	0.511943	2528	53795	0.000403866
KY, 01902	0.0272144	0.0359557	0.0631701	0.0732546	0.0352842	0.0270209	0.00925357	0.0707278	0.658119	4013	87858	0.000638492
KY, 02000	0.0463142	0.0557327	0.0316486	0.0267725	0.0107535	0.0109945	0.0583655	0.0219705	0.737448	2538	53936	0.000401447
KY, 02100	0.0522909	0.0325409	0.027098	0.00707579	0.00244931	0.00305192	0.092724	0.0328519	0.749917	2430	51443	0.000380189
KY, 02200	0.0571811	0.0578097	0.0657177	0.0451163	0.0127542	0.00652919	0.11418	0.019324	0.621388	2262	49317	0.000362233
KY, 02300	0.0420551	0.034491	0.0447529	0.0277977	0.012106	0.00264659	0.0914695	0.0254926	0.719189	3027	58566	0.000425867
KY, 02400	0.055282	0.0430657	0.0682017	0.0684745	0.0170971	0.0199394	0.0276912	0.0487504	0.651498	3449	69661	0.000521862
KY, 02500	0.0084744	0.021277	0.0638311	0.0949174	0.0141375	0.0126813	0.0332504	0.0581882	0.693243	1802	49443	0.000359403
KY, 02600	0.0376177	0.0309364	0.0580127	0.06082	0.0174052	0.0135031	0.128448	0.0248305	0.628427	3869	71243	0.000527859
