Dependency=CEC Climate Zone	Dependency=County	Option=North-Central	Option=Northern	Option=South-Central	Option=Southern	Option=Void	source_count	source_weight	sampling_probability
7	VA, Prince Edward County	0	0	0	0	1	1	1	0
8	VA, Prince Edward County	0	0	0	0	1	1	1	0
9	VA, Prince Edward County	0	0	0	0	1	1	1	0
None	VA, Prince Edward County	1	0	0	0	0	1	1	6.92848e-05
1	VA, Prince George County	0	0	0	0	1	1	1	0
10	VA, Prince George County	0	0	0	0	1	1	1	0
11	VA, Prince George County	0	0	0	0	1	1	1	0
12	VA, Prince George County	0	0	0	0	1	1	1	0
13	VA, Prince George County	0	0	0	0	1	1	1	0
14	VA, Prince George County	0	0	0	0	1	1	1	0
15	VA, Prince George County	0	0	0	0	1	1	1	0
16	VA, Prince George County	0	0	0	0	1	1	1	0
2	VA, Prince George County	0	0	0	0	1	1	1	0
3	VA, Prince George County	0	0	0	0	1	1	1	0
4	VA, Prince George County	0	0	0	0	1	1	1	0
5	VA, Prince George County	0	0	0	0	1	1	1	0
6	VA, Prince George County	0	0	0	0	1	1	1	0
7	VA, Prince George County	0	0	0	0	1	1	1	0
8	VA, Prince George County	0	0	0	0	1	1	1	0
9	VA, Prince George County	0	0	0	0	1	1	1	0
None	VA, Prince George County	1	0	0	0	0	1	1	9.12833e-05
1	VA, Prince William County	0	0	0	0	1	1	1	0
10	VA, Prince William County	0	0	0	0	1	1	1	0
11	VA, Prince William County	0	0	0	0	1	1	1	0
12	VA, Prince William County	0	0	0	0	1	1	1	0
13	VA, Prince William County	0	0	0	0	1	1	1	0
14	VA, Prince William County	0	0	0	0	1	1	1	0
15	VA, Prince William County	0	0	0	0	1	1	1	0
16	VA, Prince William County	0	0	0	0	1	1	1	0
2	VA, Prince William County	0	0	0	0	1	1	1	0
3	VA, Prince William County	0	0	0	0	1	1	1	0
4	VA, Prince William County	0	0	0	0	1	1	1	0
5	VA, Prince William County	0	0	0	0	1	1	1	0
6	VA, Prince William County	0	0	0	0	1	1	1	0
7	VA, Prince William County	0	0	0	0	1	1	1	0
8	VA, Prince William County	0	0	0	0	1	1	1	0
9	VA, Prince William County	0	0	0	0	1	1	1	0
None	VA, Prince William County	1	0	0	0	0	1	1	0.00107653
1	VA, Pulaski County	0	0	0	0	1	1	1	0
10	VA, Pulaski County	0	0	0	0	1	1	1	0
11	VA, Pulaski County	0	0	0	0	1	1	1	0
12	VA, Pulaski County	0	0	0	0	1	1	1	0
13	VA, Pulaski County	0	0	0	0	1	1	1	0
14	VA, Pulaski County	0	0	0	0	1	1	1	0
15	VA, Pulaski County	0	0	0	0	1	1	1	0
16	VA, Pulaski County	0	0	0	0	1	1	1	0
2	VA, Pulaski County	0	0	0	0	1	1	1	0
3	VA, Pulaski County	0	0	0	0	1	1	1	0
4	VA, Pulaski County	0	0	0	0	1	1	1	0
5	VA, Pulaski County	0	0	0	0	1	1	1	0
6	VA, Pulaski County	0	0	0	0	1	1	1	0
7	VA, Pulaski County	0	0	0	0	1	1	1	0
8	VA, Pulaski County	0	0	0	0	1	1	1	0
9	VA, Pulaski County	0	0	0	0	1	1	1	0
None	VA, Pulaski County	1	0	0	0	0	1	1	0.000128798
1	VA, Radford city	0	0	0	0	1	1	1	0
10	VA, Radford city	0	0	0	0	1	1	1	0
11	VA, Radford city	0	0	0	0	1	1	1	0
12	VA, Radford city	0	0	0	0	1	1	1	0
13	VA, Radford city	0	0	0	0	1	1	1	0
14	VA, Radford city	0	0	0	0	1	1	1	0
15	VA, Radford city	0	0	0	0	1	1	1	0
16	VA, Radford city	0	0	0	0	1	1	1	0
2	VA, Radford city	0	0	0	0	1	1	1	0
3	VA, Radford city	0	0	0	0	1	1	1	0
4	VA, Radford city	0	0	0	0	1	1	1	0
5	VA, Radford city	0	0	0	0	1	1	1	0
6	VA, Radford city	0	0	0	0	1	1	1	0
7	VA, Radford city	0	0	0	0	1	1	1	0
8	VA, Radford city	0	0	0	0	1	1	1	0
9	VA, Radford city	0	0	0	0	1	1	1	0
None	VA, Radford city	1	0	0	0	0	1	1	4.86815e-05
1	VA, Rappahannock County	0	0	0	0	1	1	1	0
10	VA, Rappahannock County	0	0	0	0	1	1	1	0
11	VA, Rappahannock County	0	0	0	0	1	1	1	0
12	VA, Rappahannock County	0	0	0	0	1	1	1	0
13	VA, Rappahannock County	0	0	0	0	1	1	1	0
14	VA, Rappahannock County	0	0	0	0	1	1	1	0
15	VA, Rappahannock County	0	0	0	0	1	1	1	0
16	VA, Rappahannock County	0	0	0	0	1	1	1	0
2	VA, Rappahannock County	0	0	0	0	1	1	1	0
3	VA, Rappahannock County	0	0	0	0	1	1	1	0
4	VA, Rappahannock County	0	0	0	0	1	1	1	0
5	VA, Rappahannock County	0	0	0	0	1	1	1	0
6	VA, Rappahannock County	0	0	0	0	1	1	1	0
7	VA, Rappahannock County	0	0	0	0	1	1	1	0
8	VA, Rappahannock County	0	0	0	0	1	1	1	0
9	VA, Rappahannock County	0	0	0	0	1	1	1	0
None	VA, Rappahannock County	1	0	0	0	0	1	1	2.94656e-05
1	VA, Richmond County	0	0	0	0	1	1	1	0
10	VA, Richmond County	0	0	0	0	1	1	1	0
11	VA, Richmond County	0	0	0	0	1	1	1	0
12	VA, Richmond County	0	0	0	0	1	1	1	0
13	VA, Richmond County	0	0	0	0	1	1	1	0
14	VA, Richmond County	0	0	0	0	1	1	1	0
15	VA, Richmond County	0	0	0	0	1	1	1	0
16	VA, Richmond County	0	0	0	0	1	1	1	0
2	VA, Richmond County	0	0	0	0	1	1	1	0
3	VA, Richmond County	0	0	0	0	1	1	1	0
4	VA, Richmond County	0	0	0	0	1	1	1	0
5	VA, Richmond County	0	0	0	0	1	1	1	0
6	VA, Richmond County	0	0	0	0	1	1	1	0
7	VA, Richmond County	0	0	0	0	1	1	1	0
8	VA, Richmond County	0	0	0	0	1	1	1	0
9	VA, Richmond County	0	0	0	0	1	1	1	0
None	VA, Richmond County	1	0	0	0	0	1	1	2.90477e-05
1	VA, Richmond city	0	0	0	0	1	1	1	0
10	VA, Richmond city	0	0	0	0	1	1	1	0
11	VA, Richmond city	0	0	0	0	1	1	1	0
12	VA, Richmond city	0	0	0	0	1	1	1	0
13	VA, Richmond city	0	0	0	0	1	1	1	0
14	VA, Richmond city	0	0	0	0	1	1	1	0
15	VA, Richmond city	0	0	0	0	1	1	1	0
16	VA, Richmond city	0	0	0	0	1	1	1	0
2	VA, Richmond city	0	0	0	0	1	1	1	0
3	VA, Richmond city	0	0	0	0	1	1	1	0
4	VA, Richmond city	0	0	0	0	1	1	1	0
5	VA, Richmond city	0	0	0	0	1	1	1	0
6	VA, Richmond city	0	0	0	0	1	1	1	0
7	VA, Richmond city	0	0	0	0	1	1	1	0
8	VA, Richmond city	0	0	0	0	1	1	1	0
9	VA, Richmond city	0	0	0	0	1	1	1	0
None	VA, Richmond city	1	0	0	0	0	1	1	0.000745089
1	VA, Roanoke County	0	0	0	0	1	1	1	0
10	VA, Roanoke County	0	0	0	0	1	1	1	0
11	VA, Roanoke County	0	0	0	0	1	1	1	0
12	VA, Roanoke County	0	0	0	0	1	1	1	0
13	VA, Roanoke County	0	0	0	0	1	1	1	0
14	VA, Roanoke County	0	0	0	0	1	1	1	0
15	VA, Roanoke County	0	0	0	0	1	1	1	0
16	VA, Roanoke County	0	0	0	0	1	1	1	0
2	VA, Roanoke County	0	0	0	0	1	1	1	0
3	VA, Roanoke County	0	0	0	0	1	1	1	0
4	VA, Roanoke County	0	0	0	0	1	1	1	0
5	VA, Roanoke County	0	0	0	0	1	1	1	0
6	VA, Roanoke County	0	0	0	0	1	1	1	0
7	VA, Roanoke County	0	0	0	0	1	1	1	0
8	VA, Roanoke County	0	0	0	0	1	1	1	0
9	VA, Roanoke County	0	0	0	0	1	1	1	0
None	VA, Roanoke County	1	0	0	0	0	1	1	0.00030298
1	VA, Roanoke city	0	0	0	0	1	1	1	0
10	VA, Roanoke city	0	0	0	0	1	1	1	0
11	VA, Roanoke city	0	0	0	0	1	1	1	0
12	VA, Roanoke city	0	0	0	0	1	1	1	0
13	VA, Roanoke city	0	0	0	0	1	1	1	0
14	VA, Roanoke city	0	0	0	0	1	1	1	0
15	VA, Roanoke city	0	0	0	0	1	1	1	0
16	VA, Roanoke city	0	0	0	0	1	1	1	0
2	VA, Roanoke city	0	0	0	0	1	1	1	0
3	VA, Roanoke city	0	0	0	0	1	1	1	0
4	VA, Roanoke city	0	0	0	0	1	1	1	0
5	VA, Roanoke city	0	0	0	0	1	1	1	0
6	VA, Roanoke city	0	0	0	0	1	1	1	0
7	VA, Roanoke city	0	0	0	0	1	1	1	0
8	VA, Roanoke city	0	0	0	0	1	1	1	0
9	VA, Roanoke city	0	0	0	0	1	1	1	0
None	VA, Roanoke city	1	0	0	0	0	1	1	0.000353071
1	VA, Rockbridge County	0	0	0	0	1	1	1	0
10	VA, Rockbridge County	0	0	0	0	1	1	1	0
11	VA, Rockbridge County	0	0	0	0	1	1	1	0
12	VA, Rockbridge County	0	0	0	0	1	1	1	0
13	VA, Rockbridge County	0	0	0	0	1	1	1	0
14	VA, Rockbridge County	0	0	0	0	1	1	1	0
15	VA, Rockbridge County	0	0	0	0	1	1	1	0
16	VA, Rockbridge County	0	0	0	0	1	1	1	0
2	VA, Rockbridge County	0	0	0	0	1	1	1	0
3	VA, Rockbridge County	0	0	0	0	1	1	1	0
4	VA, Rockbridge County	0	0	0	0	1	1	1	0
5	VA, Rockbridge County	0	0	0	0	1	1	1	0
6	VA, Rockbridge County	0	0	0	0	1	1	1	0
7	VA, Rockbridge County	0	0	0	0	1	1	1	0
8	VA, Rockbridge County	0	0	0	0	1	1	1	0
9	VA, Rockbridge County	0	0	0	0	1	1	1	0
None	VA, Rockbridge County	1	0	0	0	0	1	1	8.40325e-05
1	VA, Rockingham County	0	0	0	0	1	1	1	0
10	VA, Rockingham County	0	0	0	0	1	1	1	0
11	VA, Rockingham County	0	0	0	0	1	1	1	0
12	VA, Rockingham County	0	0	0	0	1	1	1	0
13	VA, Rockingham County	0	0	0	0	1	1	1	0
14	VA, Rockingham County	0	0	0	0	1	1	1	0
15	VA, Rockingham County	0	0	0	0	1	1	1	0
16	VA, Rockingham County	0	0	0	0	1	1	1	0
2	VA, Rockingham County	0	0	0	0	1	1	1	0
3	VA, Rockingham County	0	0	0	0	1	1	1	0
4	VA, Rockingham County	0	0	0	0	1	1	1	0
5	VA, Rockingham County	0	0	0	0	1	1	1	0
6	VA, Rockingham County	0	0	0	0	1	1	1	0
7	VA, Rockingham County	0	0	0	0	1	1	1	0
8	VA, Rockingham County	0	0	0	0	1	1	1	0
9	VA, Rockingham County	0	0	0	0	1	1	1	0
None	VA, Rockingham County	1	0	0	0	0	1	1	0.0002572
1	VA, Russell County	0	0	0	0	1	1	1	0
10	VA, Russell County	0	0	0	0	1	1	1	0
11	VA, Russell County	0	0	0	0	1	1	1	0
12	VA, Russell County	0	0	0	0	1	1	1	0
13	VA, Russell County	0	0	0	0	1	1	1	0
14	VA, Russell County	0	0	0	0	1	1	1	0
15	VA, Russell County	0	0	0	0	1	1	1	0
16	VA, Russell County	0	0	0	0	1	1	1	0
2	VA, Russell County	0	0	0	0	1	1	1	0
3	VA, Russell County	0	0	0	0	1	1	1	0
4	VA, Russell County	0	0	0	0	1	1	1	0
5	VA, Russell County	0	0	0	0	1	1	1	0
6	VA, Russell County	0	0	0	0	1	1	1	0
7	VA, Russell County	0	0	0	0	1	1	1	0
8	VA, Russell County	0	0	0	0	1	1	1	0
9	VA, Russell County	0	0	0	0	1	1	1	0
None	VA, Russell County	1	0	0	0	0	1	1	0.000100026
1	VA, Salem city	0	0	0	0	1	1	1	0
10	VA, Salem city	0	0	0	0	1	1	1	0
11	VA, Salem city	0	0	0	0	1	1	1	0
12	VA, Salem city	0	0	0	0	1	1	1	0
13	VA, Salem city	0	0	0	0	1	1	1	0
14	VA, Salem city	0	0	0	0	1	1	1	0
15	VA, Salem city	0	0	0	0	1	1	1	0
16	VA, Salem city	0	0	0	0	1	1	1	0
2	VA, Salem city	0	0	0	0	1	1	1	0
3	VA, Salem city	0	0	0	0	1	1	1	0
4	VA, Salem city	0	0	0	0	1	1	1	0
5	VA, Salem city	0	0	0	0	1	1	1	0
6	VA, Salem city	0	0	0	0	1	1	1	0
7	VA, Salem city	0	0	0	0	1	1	1	0
8	VA, Salem city	0	0	0	0	1	1	1	0
9	VA, Salem city	0	0	0	0	1	1	1	0
None	VA, Salem city	1	0	0	0	0	1	1	8.10934e-05
1	VA, Scott County	0	0	0	0	1	1	1	0
10	VA, Scott County	0	0	0	0	1	1	1	0
11	VA, Scott County	0	0	0	0	1	1	1	0
12	VA, Scott County	0	0	0	0	1	1	1	0
13	VA, Scott County	0	0	0	0	1	1	1	0
14	VA, Scott County	0	0	0	0	1	1	1	0
15	VA, Scott County	0	0	0	0	1	1	1	0
16	VA, Scott County	0	0	0	0	1	1	1	0
2	VA, Scott County	0	0	0	0	1	1	1	0
3	VA, Scott County	0	0	0	0	1	1	1	0
4	VA, Scott County	0	0	0	0	1	1	1	0
5	VA, Scott County	0	0	0	0	1	1	1	0
6	VA, Scott County	0	0	0	0	1	1	1	0
7	VA, Scott County	0	0	0	0	1	1	1	0
8	VA, Scott County	0	0	0	0	1	1	1	0
9	VA, Scott County	0	0	0	0	1	1	1	0
None	VA, Scott County	1	0	0	0	0	1	1	8.85754e-05
1	VA, Shenandoah County	0	0	0	0	1	1	1	0
10	VA, Shenandoah County	0	0	0	0	1	1	1	0
11	VA, Shenandoah County	0	0	0	0	1	1	1	0
12	VA, Shenandoah County	0	0	0	0	1	1	1	0
13	VA, Shenandoah County	0	0	0	0	1	1	1	0
14	VA, Shenandoah County	0	0	0	0	1	1	1	0
15	VA, Shenandoah County	0	0	0	0	1	1	1	0
16	VA, Shenandoah County	0	0	0	0	1	1	1	0
2	VA, Shenandoah County	0	0	0	0	1	1	1	0
3	VA, Shenandoah County	0	0	0	0	1	1	1	0
4	VA, Shenandoah County	0	0	0	0	1	1	1	0
5	VA, Shenandoah County	0	0	0	0	1	1	1	0
6	VA, Shenandoah County	0	0	0	0	1	1	1	0
7	VA, Shenandoah County	0	0	0	0	1	1	1	0
8	VA, Shenandoah County	0	0	0	0	1	1	1	0
9	VA, Shenandoah County	0	0	0	0	1	1	1	0
None	VA, Shenandoah County	1	0	0	0	0	1	1	0.000157144
1	VA, Smyth County	0	0	0	0	1	1	1	0
10	VA, Smyth County	0	0	0	0	1	1	1	0
11	VA, Smyth County	0	0	0	0	1	1	1	0
12	VA, Smyth County	0	0	0	0	1	1	1	0
13	VA, Smyth County	0	0	0	0	1	1	1	0
14	VA, Smyth County	0	0	0	0	1	1	1	0
15	VA, Smyth County	0	0	0	0	1	1	1	0
16	VA, Smyth County	0	0	0	0	1	1	1	0
2	VA, Smyth County	0	0	0	0	1	1	1	0
3	VA, Smyth County	0	0	0	0	1	1	1	0
4	VA, Smyth County	0	0	0	0	1	1	1	0
5	VA, Smyth County	0	0	0	0	1	1	1	0
6	VA, Smyth County	0	0	0	0	1	1	1	0
7	VA, Smyth County	0	0	0	0	1	1	1	0
8	VA, Smyth County	0	0	0	0	1	1	1	0
9	VA, Smyth County	0	0	0	0	1	1	1	0
None	VA, Smyth County	1	0	0	0	0	1	1	0.000114475
1	VA, Southampton County	0	0	0	0	1	1	1	0
10	VA, Southampton County	0	0	0	0	1	1	1	0
11	VA, Southampton County	0	0	0	0	1	1	1	0
12	VA, Southampton County	0	0	0	0	1	1	1	0
13	VA, Southampton County	0	0	0	0	1	1	1	0
14	VA, Southampton County	0	0	0	0	1	1	1	0
15	VA, Southampton County	0	0	0	0	1	1	1	0
16	VA, Southampton County	0	0	0	0	1	1	1	0
2	VA, Southampton County	0	0	0	0	1	1	1	0
3	VA, Southampton County	0	0	0	0	1	1	1	0
4	VA, Southampton County	0	0	0	0	1	1	1	0
5	VA, Southampton County	0	0	0	0	1	1	1	0
6	VA, Southampton County	0	0	0	0	1	1	1	0
7	VA, Southampton County	0	0	0	0	1	1	1	0
8	VA, Southampton County	0	0	0	0	1	1	1	0
9	VA, Southampton County	0	0	0	0	1	1	1	0
None	VA, Southampton County	1	0	0	0	0	1	1	5.63202e-05
1	VA, Spotsylvania County	0	0	0	0	1	1	1	0
10	VA, Spotsylvania County	0	0	0	0	1	1	1	0
11	VA, Spotsylvania County	0	0	0	0	1	1	1	0
12	VA, Spotsylvania County	0	0	0	0	1	1	1	0
13	VA, Spotsylvania County	0	0	0	0	1	1	1	0
14	VA, Spotsylvania County	0	0	0	0	1	1	1	0
15	VA, Spotsylvania County	0	0	0	0	1	1	1	0
16	VA, Spotsylvania County	0	0	0	0	1	1	1	0
2	VA, Spotsylvania County	0	0	0	0	1	1	1	0
3	VA, Spotsylvania County	0	0	0	0	1	1	1	0
4	VA, Spotsylvania County	0	0	0	0	1	1	1	0
5	VA, Spotsylvania County	0	0	0	0	1	1	1	0
6	VA, Spotsylvania County	0	0	0	0	1	1	1	0
7	VA, Spotsylvania County	0	0	0	0	1	1	1	0
8	VA, Spotsylvania County	0	0	0	0	1	1	1	0
9	VA, Spotsylvania County	0	0	0	0	1	1	1	0
None	VA, Spotsylvania County	1	0	0	0	0	1	1	0.000345103
1	VA, Stafford County	0	0	0	0	1	1	1	0
10	VA, Stafford County	0	0	0	0	1	1	1	0
11	VA, Stafford County	0	0	0	0	1	1	1	0
12	VA, Stafford County	0	0	0	0	1	1	1	0
13	VA, Stafford County	0	0	0	0	1	1	1	0
14	VA, Stafford County	0	0	0	0	1	1	1	0
15	VA, Stafford County	0	0	0	0	1	1	1	0
16	VA, Stafford County	0	0	0	0	1	1	1	0
2	VA, Stafford County	0	0	0	0	1	1	1	0
3	VA, Stafford County	0	0	0	0	1	1	1	0
4	VA, Stafford County	0	0	0	0	1	1	1	0
5	VA, Stafford County	0	0	0	0	1	1	1	0
6	VA, Stafford County	0	0	0	0	1	1	1	0
7	VA, Stafford County	0	0	0	0	1	1	1	0
8	VA, Stafford County	0	0	0	0	1	1	1	0
9	VA, Stafford County	0	0	0	0	1	1	1	0
None	VA, Stafford County	1	0	0	0	0	1	1	0.000346328
1	VA, Staunton city	0	0	0	0	1	1	1	0
10	VA, Staunton city	0	0	0	0	1	1	1	0
11	VA, Staunton city	0	0	0	0	1	1	1	0
12	VA, Staunton city	0	0	0	0	1	1	1	0
13	VA, Staunton city	0	0	0	0	1	1	1	0
14	VA, Staunton city	0	0	0	0	1	1	1	0
15	VA, Staunton city	0	0	0	0	1	1	1	0
16	VA, Staunton city	0	0	0	0	1	1	1	0
2	VA, Staunton city	0	0	0	0	1	1	1	0
3	VA, Staunton city	0	0	0	0	1	1	1	0
4	VA, Staunton city	0	0	0	0	1	1	1	0
5	VA, Staunton city	0	0	0	0	1	1	1	0
6	VA, Staunton city	0	0	0	0	1	1	1	0
7	VA, Staunton city	0	0	0	0	1	1	1	0
8	VA, Staunton city	0	0	0	0	1	1	1	0
9	VA, Staunton city	0	0	0	0	1	1	1	0
None	VA, Staunton city	1	0	0	0	0	1	1	8.79713e-05
1	VA, Suffolk city	0	0	0	0	1	1	1	0
10	VA, Suffolk city	0	0	0	0	1	1	1	0
11	VA, Suffolk city	0	0	0	0	1	1	1	0
12	VA, Suffolk city	0	0	0	0	1	1	1	0
13	VA, Suffolk city	0	0	0	0	1	1	1	0
14	VA, Suffolk city	0	0	0	0	1	1	1	0
15	VA, Suffolk city	0	0	0	0	1	1	1	0
16	VA, Suffolk city	0	0	0	0	1	1	1	0
2	VA, Suffolk city	0	0	0	0	1	1	1	0
3	VA, Suffolk city	0	0	0	0	1	1	1	0
4	VA, Suffolk city	0	0	0	0	1	1	1	0
5	VA, Suffolk city	0	0	0	0	1	1	1	0
6	VA, Suffolk city	0	0	0	0	1	1	1	0
7	VA, Suffolk city	0	0	0	0	1	1	1	0
8	VA, Suffolk city	0	0	0	0	1	1	1	0
9	VA, Suffolk city	0	0	0	0	1	1	1	0
None	VA, Suffolk city	1	0	0	0	0	1	1	0.000260317
1	VA, Surry County	0	0	0	0	1	1	1	0
10	VA, Surry County	0	0	0	0	1	1	1	0
11	VA, Surry County	0	0	0	0	1	1	1	0
12	VA, Surry County	0	0	0	0	1	1	1	0
13	VA, Surry County	0	0	0	0	1	1	1	0
14	VA, Surry County	0	0	0	0	1	1	1	0
15	VA, Surry County	0	0	0	0	1	1	1	0
16	VA, Surry County	0	0	0	0	1	1	1	0
2	VA, Surry County	0	0	0	0	1	1	1	0
3	VA, Surry County	0	0	0	0	1	1	1	0
4	VA, Surry County	0	0	0	0	1	1	1	0
5	VA, Surry County	0	0	0	0	1	1	1	0
6	VA, Surry County	0	0	0	0	1	1	1	0
7	VA, Surry County	0	0	0	0	1	1	1	0
8	VA, Surry County	0	0	0	0	1	1	1	0
9	VA, Surry County	0	0	0	0	1	1	1	0
None	VA, Surry County	1	0	0	0	0	1	1	2.61237e-05
1	VA, Sussex County	0	0	0	0	1	1	1	0
10	VA, Sussex County	0	0	0	0	1	1	1	0
11	VA, Sussex County	0	0	0	0	1	1	1	0
12	VA, Sussex County	0	0	0	0	1	1	1	0
13	VA, Sussex County	0	0	0	0	1	1	1	0
14	VA, Sussex County	0	0	0	0	1	1	1	0
15	VA, Sussex County	0	0	0	0	1	1	1	0
16	VA, Sussex County	0	0	0	0	1	1	1	0
2	VA, Sussex County	0	0	0	0	1	1	1	0
3	VA, Sussex County	0	0	0	0	1	1	1	0
4	VA, Sussex County	0	0	0	0	1	1	1	0
5	VA, Sussex County	0	0	0	0	1	1	1	0
6	VA, Sussex County	0	0	0	0	1	1	1	0
7	VA, Sussex County	0	0	0	0	1	1	1	0
8	VA, Sussex County	0	0	0	0	1	1	1	0
9	VA, Sussex County	0	0	0	0	1	1	1	0
None	VA, Sussex County	1	0	0	0	0	1	1	3.42246e-05
1	VA, Tazewell County	0	0	0	0	1	1	1	0
10	VA, Tazewell County	0	0	0	0	1	1	1	0
11	VA, Tazewell County	0	0	0	0	1	1	1	0
12	VA, Tazewell County	0	0	0	0	1	1	1	0
13	VA, Tazewell County	0	0	0	0	1	1	1	0
14	VA, Tazewell County	0	0	0	0	1	1	1	0
15	VA, Tazewell County	0	0	0	0	1	1	1	0
16	VA, Tazewell County	0	0	0	0	1	1	1	0
2	VA, Tazewell County	0	0	0	0	1	1	1	0
3	VA, Tazewell County	0	0	0	0	1	1	1	0
4	VA, Tazewell County	0	0	0	0	1	1	1	0
5	VA, Tazewell County	0	0	0	0	1	1	1	0
6	VA, Tazewell County	0	0	0	0	1	1	1	0
7	VA, Tazewell County	0	0	0	0	1	1	1	0
8	VA, Tazewell County	0	0	0	0	1	1	1	0
9	VA, Tazewell County	0	0	0	0	1	1	1	0
None	VA, Tazewell County	1	0	0	0	0	1	1	0.000154086
1	VA, Virginia Beach city	0	0	0	0	1	1	1	0
10	VA, Virginia Beach city	0	0	0	0	1	1	1	0
11	VA, Virginia Beach city	0	0	0	0	1	1	1	0
12	VA, Virginia Beach city	0	0	0	0	1	1	1	0
13	VA, Virginia Beach city	0	0	0	0	1	1	1	0
14	VA, Virginia Beach city	0	0	0	0	1	1	1	0
15	VA, Virginia Beach city	0	0	0	0	1	1	1	0
16	VA, Virginia Beach city	0	0	0	0	1	1	1	0
2	VA, Virginia Beach city	0	0	0	0	1	1	1	0
3	VA, Virginia Beach city	0	0	0	0	1	1	1	0
4	VA, Virginia Beach city	0	0	0	0	1	1	1	0
5	VA, Virginia Beach city	0	0	0	0	1	1	1	0
6	VA, Virginia Beach city	0	0	0	0	1	1	1	0
7	VA, Virginia Beach city	0	0	0	0	1	1	1	0
8	VA, Virginia Beach city	0	0	0	0	1	1	1	0
9	VA, Virginia Beach city	0	0	0	0	1	1	1	0
None	VA, Virginia Beach city	1	0	0	0	0	1	1	0.00135777
1	VA, Warren County	0	0	0	0	1	1	1	0
10	VA, Warren County	0	0	0	0	1	1	1	0
11	VA, Warren County	0	0	0	0	1	1	1	0
12	VA, Warren County	0	0	0	0	1	1	1	0
13	VA, Warren County	0	0	0	0	1	1	1	0
14	VA, Warren County	0	0	0	0	1	1	1	0
15	VA, Warren County	0	0	0	0	1	1	1	0
16	VA, Warren County	0	0	0	0	1	1	1	0
2	VA, Warren County	0	0	0	0	1	1	1	0
3	VA, Warren County	0	0	0	0	1	1	1	0
4	VA, Warren County	0	0	0	0	1	1	1	0
5	VA, Warren County	0	0	0	0	1	1	1	0
6	VA, Warren County	0	0	0	0	1	1	1	0
7	VA, Warren County	0	0	0	0	1	1	1	0
8	VA, Warren County	0	0	0	0	1	1	1	0
9	VA, Warren County	0	0	0	0	1	1	1	0
None	VA, Warren County	1	0	0	0	0	1	1	0.000120443
1	VA, Washington County	0	0	0	0	1	1	1	0
10	VA, Washington County	0	0	0	0	1	1	1	0
11	VA, Washington County	0	0	0	0	1	1	1	0
12	VA, Washington County	0	0	0	0	1	1	1	0
13	VA, Washington County	0	0	0	0	1	1	1	0
14	VA, Washington County	0	0	0	0	1	1	1	0
15	VA, Washington County	0	0	0	0	1	1	1	0
16	VA, Washington County	0	0	0	0	1	1	1	0
2	VA, Washington County	0	0	0	0	1	1	1	0
3	VA, Washington County	0	0	0	0	1	1	1	0
4	VA, Washington County	0	0	0	0	1	1	1	0
5	VA, Washington County	0	0	0	0	1	1	1	0
6	VA, Washington County	0	0	0	0	1	1	1	0
7	VA, Washington County	0	0	0	0	1	1	1	0
8	VA, Washington County	0	0	0	0	1	1	1	0
9	VA, Washington County	0	0	0	0	1	1	1	0
None	VA, Washington County	1	0	0	0	0	1	1	0.000191884
1	VA, Waynesboro city	0	0	0	0	1	1	1	0
10	VA, Waynesboro city	0	0	0	0	1	1	1	0
11	VA, Waynesboro city	0	0	0	0	1	1	1	0
12	VA, Waynesboro city	0	0	0	0	1	1	1	0
13	VA, Waynesboro city	0	0	0	0	1	1	1	0
14	VA, Waynesboro city	0	0	0	0	1	1	1	0
15	VA, Waynesboro city	0	0	0	0	1	1	1	0
16	VA, Waynesboro city	0	0	0	0	1	1	1	0
2	VA, Waynesboro city	0	0	0	0	1	1	1	0
3	VA, Waynesboro city	0	0	0	0	1	1	1	0
4	VA, Waynesboro city	0	0	0	0	1	1	1	0
5	VA, Waynesboro city	0	0	0	0	1	1	1	0
6	VA, Waynesboro city	0	0	0	0	1	1	1	0
7	VA, Waynesboro city	0	0	0	0	1	1	1	0
8	VA, Waynesboro city	0	0	0	0	1	1	1	0
9	VA, Waynesboro city	0	0	0	0	1	1	1	0
None	VA, Waynesboro city	1	0	0	0	0	1	1	7.41932e-05
1	VA, Westmoreland County	0	0	0	0	1	1	1	0
10	VA, Westmoreland County	0	0	0	0	1	1	1	0
11	VA, Westmoreland County	0	0	0	0	1	1	1	0
12	VA, Westmoreland County	0	0	0	0	1	1	1	0
13	VA, Westmoreland County	0	0	0	0	1	1	1	0
14	VA, Westmoreland County	0	0	0	0	1	1	1	0
15	VA, Westmoreland County	0	0	0	0	1	1	1	0
16	VA, Westmoreland County	0	0	0	0	1	1	1	0
2	VA, Westmoreland County	0	0	0	0	1	1	1	0
3	VA, Westmoreland County	0	0	0	0	1	1	1	0
4	VA, Westmoreland County	0	0	0	0	1	1	1	0
5	VA, Westmoreland County	0	0	0	0	1	1	1	0
6	VA, Westmoreland County	0	0	0	0	1	1	1	0
7	VA, Westmoreland County	0	0	0	0	1	1	1	0
8	VA, Westmoreland County	0	0	0	0	1	1	1	0
9	VA, Westmoreland County	0	0	0	0	1	1	1	0
None	VA, Westmoreland County	1	0	0	0	0	1	1	8.0519e-05
1	VA, Williamsburg city	0	0	0	0	1	1	1	0
10	VA, Williamsburg city	0	0	0	0	1	1	1	0
11	VA, Williamsburg city	0	0	0	0	1	1	1	0
