Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Floor Area	Dependency=Vintage	Option=1 ACH50	Option=2 ACH50	Option=3 ACH50	Option=4 ACH50	Option=5 ACH50	Option=6 ACH50	Option=7 ACH50	Option=8 ACH50	Option=10 ACH50	Option=15 ACH50	Option=20 ACH50	Option=25 ACH50	Option=30 ACH50	Option=40 ACH50	Option=50 ACH50	source_count	source_weight	sampling_probability
7B	1000-1499	<1940	0	3.9963e-06	0.000150278	0.00118175	0.00428487	0.0100286	0.0179198	0.0268128	0.0785043	0.266893	0.235884	0.155047	0.090545	0.0780803	0.0346637	0	0	2.76517e-05
8AK	1000-1499	<1940	0.0111689	0.0710052	0.0931453	0.110256	0.117682	0.12356	0.102944	0.0965956	0.163075	0.0766186	0.0263156	0.00348905	0.00414453	0	0	131	131	4.48925e-06
1A	1500-1999	<1940	0	5.18519e-08	5.72593e-06	7.35e-05	0.000391685	0.00125754	0.0029324	0.00551668	0.0218452	0.125881	0.186083	0.181877	0.146391	0.1805	0.147246	0	0	7.5366e-05
2A	1500-1999	<1940	0	5.18519e-08	5.72593e-06	7.35e-05	0.000391685	0.00125754	0.0029324	0.00551668	0.0218452	0.125881	0.186083	0.181877	0.146391	0.1805	0.147246	0	0	0.000616802
2B	1500-1999	<1940	0	1.44222e-05	0.000447711	0.00297718	0.00935619	0.0193992	0.0312507	0.0427362	0.111287	0.308854	0.221433	0.124007	0.0636435	0.0476958	0.0168969	0	0	4.60368e-05
3A	1500-1999	<1940	0	8.77778e-07	4.43185e-05	0.000421415	0.00177868	0.00471732	0.00936594	0.0153441	0.050588	0.211429	0.22967	0.176947	0.117492	0.116727	0.0654746	0	0	0.00115187
3B	1500-1999	<1940	0	1.44222e-05	0.000447711	0.00297718	0.00935619	0.0193992	0.0312507	0.0427362	0.111287	0.308854	0.221433	0.124007	0.0636435	0.0476958	0.0168969	0	0	0.00101479
3C	1500-1999	<1940	0	6.72222e-06	0.000236219	0.00174113	0.00596179	0.0132834	0.0227519	0.032812	0.0915531	0.286315	0.232373	0.143079	0.0792634	0.0645274	0.0260952	0	0	0.000506129
4A	1500-1999	<1940	0	3.92593e-07	2.3263e-05	0.000242611	0.00110421	0.00311769	0.00652687	0.0111928	0.0391955	0.18202	0.2191	0.182712	0.129345	0.138018	0.0874028	0	0	0.0053986
4B	1500-1999	<1940	0	1.11185e-05	0.000361122	0.0024899	0.00806069	0.0171304	0.028178	0.0392346	0.104575	0.302093	0.225844	0.130596	0.0687817	0.0530094	0.0196346	0	0	7.96722e-05
4C	1500-1999	<1940	0	8.44444e-07	4.26037e-05	0.0004064	0.0017227	0.0045876	0.00914186	0.0150253	0.0497475	0.209432	0.229093	0.177448	0.11834	0.118155	0.0668561	0	0	0.000618802
5A	1500-1999	<1940	0	3.74815e-06	0.000143811	0.00114121	0.00416506	0.00979694	0.0175753	0.0263825	0.0775541	0.26538	0.236026	0.155883	0.0913904	0.0791565	0.0354014	0	0	0.00914849
5B	1500-1999	<1940	0	1.11185e-05	0.000361122	0.0024899	0.00806069	0.0171304	0.028178	0.0392346	0.104575	0.302093	0.225844	0.130596	0.0687817	0.0530094	0.0196346	0	0	0.000543368
6A	1500-1999	<1940	0	1.05148e-05	0.000340307	0.00236058	0.00769919	0.0164772	0.0272729	0.038183	0.102503	0.299805	0.227054	0.132606	0.0704025	0.054731	0.0205541	0	0	0.00244612
6B	1500-1999	<1940	0	8.91852e-06	0.000296089	0.00209765	0.00696713	0.0151451	0.0254087	0.0359951	0.0981291	0.294747	0.229426	0.136813	0.0738647	0.0584805	0.0226216	0	0	0.000186466
7A	1500-1999	<1940	0	1.05148e-05	0.000340307	0.00236058	0.00769919	0.0164772	0.0272729	0.038183	0.102503	0.299805	0.227054	0.132606	0.0704025	0.054731	0.0205541	0	0	0.000291285
7AK	1500-1999	<1940	0.00871342	0.0280574	0.0714398	0.147176	0.124504	0.108615	0.11235	0.113956	0.141094	0.0849451	0.0336516	0.0129892	0.0103349	0.00045762	0.00171527	583	583	4.70687e-06
7B	1500-1999	<1940	0	8.91852e-06	0.000296089	0.00209765	0.00696713	0.0151451	0.0254087	0.0359951	0.0981291	0.294747	0.229426	0.136813	0.0738647	0.0584805	0.0226216	0	0	1.52004e-05
8AK	1500-1999	<1940	0.0683156	0.15044	0.150064	0.13215	0.149603	0.09333	0.0746345	0.062985	0.0608361	0.0474046	0.000621416	0.00543321	0.00418217	0	0	104	104	4.3431e-06
1A	2000-2499	<1940	0	2e-07	1.36074e-05	0.000154207	0.000747096	0.00221823	0.00484287	0.00860876	0.031611	0.159502	0.207931	0.18441	0.13721	0.154812	0.107938	0	0	4.52507e-05
2A	2000-2499	<1940	0	2e-07	1.36074e-05	0.000154207	0.000747096	0.00221823	0.00484287	0.00860876	0.031611	0.159502	0.207931	0.18441	0.13721	0.154812	0.107938	0	0	0.000392616
2B	2000-2499	<1940	0	3.12889e-05	0.000849459	0.0050592	0.0145125	0.0278845	0.0421088	0.0544569	0.131961	0.323637	0.203553	0.103147	0.048841	0.0335728	0.0103843	0	0	3.23829e-05
3A	2000-2499	<1940	0	2.2e-06	9.4063e-05	0.000801989	0.00309187	0.00760065	0.014147	0.021918	0.0671411	0.246812	0.235992	0.16479	0.101059	0.0919599	0.0445906	0	0	0.000783603
3B	2000-2499	<1940	0	3.12889e-05	0.000849459	0.0050592	0.0145125	0.0278845	0.0421088	0.0544569	0.131961	0.323637	0.203553	0.103147	0.048841	0.0335728	0.0103843	0	0	0.000650408
3C	2000-2499	<1940	0	1.48148e-05	0.000459752	0.00304824	0.00954778	0.0197354	0.0317046	0.0432509	0.112263	0.309784	0.220745	0.12304	0.0629098	0.0469591	0.0165372	0	0	0.000356076
4A	2000-2499	<1940	0	1.04074e-06	5.09704e-05	0.000475937	0.00197719	0.00517275	0.0101498	0.0164578	0.053519	0.218305	0.231479	0.175042	0.114487	0.111861	0.061023	0	0	0.00316185
4B	2000-2499	<1940	0	2.39889e-05	0.000688267	0.00426924	0.0126393	0.0249096	0.038418	0.0505867	0.125432	0.319962	0.209896	0.109854	0.0533918	0.0377388	0.0121899	0	0	6.00102e-05
4C	2000-2499	<1940	0	2.08148e-06	8.99037e-05	0.000772393	0.00299625	0.00740249	0.0138342	0.0215059	0.0661597	0.244938	0.235843	0.165581	0.101996	0.0932746	0.0456045	0	0	0.000391228
5A	2000-2499	<1940	0	8.52222e-06	0.000287956	0.00205599	0.00685781	0.0149497	0.025135	0.0356712	0.0974702	0.293949	0.22977	0.137454	0.0743963	0.059056	0.0229377	0	0	0.00559883
5B	2000-2499	<1940	0	2.39889e-05	0.000688267	0.00426924	0.0126393	0.0249096	0.038418	0.0505867	0.125432	0.319962	0.209896	0.109854	0.0533918	0.0377388	0.0121899	0	0	0.000413739
6A	2000-2499	<1940	0	2.24815e-05	0.000648944	0.00405827	0.01211	0.0240362	0.0373034	0.0493907	0.123352	0.318596	0.211773	0.11195	0.0548492	0.0391048	0.0128053	0	0	0.00179225
6B	2000-2499	<1940	0	1.89741e-05	0.000566044	0.00362706	0.0110365	0.0222615	0.0350238	0.0469223	0.118981	0.315433	0.215531	0.116354	0.0579767	0.0420886	0.0141794	0	0	0.000166022
7A	2000-2499	<1940	0	2.24815e-05	0.000648944	0.00405827	0.01211	0.0240362	0.0373034	0.0493907	0.123352	0.318596	0.211773	0.11195	0.0548492	0.0391048	0.0128053	0	0	0.000163941
7AK	2000-2499	<1940	0.0122249	0.0386369	0.0902348	0.130003	0.134051	0.118064	0.117434	0.119221	0.116499	0.0834523	0.0254325	0.0114405	0.00275441	0.000553047	0	443	443	2.5809e-06
7B	2000-2499	<1940	0	1.89741e-05	0.000566044	0.00362706	0.0110365	0.0222615	0.0350238	0.0469223	0.118981	0.315433	0.215531	0.116354	0.0579767	0.0420886	0.0141794	0	0	1.44783e-05
8AK	2000-2499	<1940	0.0272047	0.105474	0.14338	0.163181	0.0945857	0.121757	0.121692	0.0661851	0.0917734	0.0567737	0.00799498	0	0	0	0	57	57	2.40427e-06
1A	2500-2999	<1940	0	5.96296e-07	3.14741e-05	0.000312789	0.00137223	0.0037623	0.00768718	0.0129128	0.0440116	0.195018	0.224344	0.180658	0.124318	0.128511	0.0770609	0	0	3.07879e-05
2A	2500-2999	<1940	0	5.96296e-07	3.14741e-05	0.000312789	0.00137223	0.0037623	0.00768718	0.0129128	0.0440116	0.195018	0.224344	0.180658	0.124318	0.128511	0.0770609	0	0	0.000222848
2B	2500-2999	<1940	2.22222e-08	6.61963e-05	0.00155173	0.00826151	0.0216469	0.0385821	0.0546612	0.0668894	0.15099	0.327965	0.180936	0.0830091	0.0362939	0.0229263	0.00622109	0	0	1.9303e-05
3A	2500-2999	<1940	0	5.24444e-06	0.000192922	0.0014701	0.00517209	0.0117843	0.0205668	0.0301423	0.0858723	0.278329	0.234301	0.14837	0.0840813	0.0701695	0.0295435	0	0	0.000432417
3B	2500-2999	<1940	2.22222e-08	6.61963e-05	0.00155173	0.00826151	0.0216469	0.0385821	0.0546612	0.0668894	0.15099	0.327965	0.180936	0.0830091	0.0362939	0.0229263	0.00622109	0	0	0.00025761
3C	2500-2999	<1940	0	3.16074e-05	0.000862519	0.00513894	0.0147224	0.0282354	0.0425541	0.0549262	0.13274	0.323983	0.202748	0.102372	0.0483424	0.033138	0.0102061	0	0	0.000148253
4A	2500-2999	<1940	0	2.64815e-06	0.000108463	0.000901204	0.0034097	0.00825924	0.0151874	0.0232884	0.0703917	0.252859	0.236262	0.16209	0.0979947	0.0877806	0.0414643	0	0	0.00183066
4B	2500-2999	<1940	1.11111e-08	5.09148e-05	0.00127379	0.0070645	0.0190835	0.0348596	0.0504197	0.062812	0.145071	0.327719	0.188689	0.0894137	0.0401211	0.0260481	0.00737373	0	0	2.48628e-05
4C	2500-2999	<1940	0	5.06667e-06	0.000186278	0.00142492	0.00503377	0.0115129	0.0201617	0.0296377	0.0847725	0.276689	0.234596	0.149378	0.085032	0.0713105	0.0302595	0	0	0.000166187
5A	2500-2999	<1940	0	1.87481e-05	0.000553967	0.00355117	0.0108348	0.0219196	0.03458	0.0464389	0.118117	0.314752	0.216222	0.117214	0.058608	0.0427107	0.0144791	0	0	0.00261124
5B	2500-2999	<1940	1.11111e-08	5.09148e-05	0.00127379	0.0070645	0.0190835	0.0348596	0.0504197	0.062812	0.145071	0.327719	0.188689	0.0894137	0.0401211	0.0260481	0.00737373	0	0	0.000215861
6A	2500-2999	<1940	1.11111e-08	4.69185e-05	0.00119471	0.00671466	0.018325	0.0337464	0.0491354	0.0615578	0.14319	0.327411	0.19102	0.0914402	0.0413656	0.0270864	0.00776672	0	0	0.000767613
6B	2500-2999	<1940	7.40741e-09	4.02741e-05	0.00105176	0.00604707	0.0168236	0.0314856	0.0464764	0.0589195	0.139139	0.326429	0.195787	0.0957177	0.0440443	0.0293715	0.0086675	0	0	6.47214e-05
7A	2500-2999	<1940	1.11111e-08	4.69185e-05	0.00119471	0.00671466	0.018325	0.0337464	0.0491354	0.0615578	0.14319	0.327411	0.19102	0.0914402	0.0413656	0.0270864	0.00776672	0	0	7.25824e-05
7AK	2500-2999	<1940	0.00541111	0.0495789	0.103146	0.143523	0.159861	0.109875	0.106426	0.105641	0.113043	0.0810679	0.0153684	0.00205849	0.0042814	0.000718598	0	200	200	1.44902e-06
7B	2500-2999	<1940	7.40741e-09	4.02741e-05	0.00105176	0.00604707	0.0168236	0.0314856	0.0464764	0.0589195	0.139139	0.326429	0.195787	0.0957177	0.0440443	0.0293715	0.0086675	0	0	5.17396e-06
8AK	2500-2999	<1940	0.0298893	0.10078	0.220547	0.220506	0.11417	0.0967638	0.0694999	0.0617325	0.0421344	0.0161989	0	0	0.0166667	0.0111111	0	36	36	1.32502e-06
1A	3000-3999	<1940	0	1.8963e-06	8.16222e-05	0.000705896	0.00276415	0.00689432	0.0129996	0.0203728	0.0633711	0.239349	0.235221	0.167795	0.104705	0.0971277	0.0486107	0	0	1.80943e-05
2A	3000-3999	<1940	0	1.8963e-06	8.16222e-05	0.000705896	0.00276415	0.00689432	0.0129996	0.0203728	0.0633711	0.239349	0.235221	0.167795	0.104705	0.0971277	0.0486107	0	0	0.000188709
2B	3000-3999	<1940	1.11111e-07	0.00016493	0.00316677	0.0145682	0.0340061	0.0551256	0.0720885	0.0823222	0.170192	0.318394	0.148974	0.060353	0.023892	0.0136022	0.00315052	0	0	6.65227e-06
3A	3000-3999	<1940	0	1.44185e-05	0.000447633	0.00297717	0.00935485	0.0193931	0.0312366	0.042713	0.11122	0.308703	0.221418	0.124069	0.0637132	0.0477854	0.0169539	0	0	0.000286139
3B	3000-3999	<1940	1.11111e-07	0.00016493	0.00316677	0.0145682	0.0340061	0.0551256	0.0720885	0.0823222	0.170192	0.318394	0.148974	0.060353	0.023892	0.0136022	0.00315052	0	0	0.000159131
3C	3000-3999	<1940	2.59259e-08	7.98481e-05	0.00182224	0.00943227	0.0241052	0.0420555	0.0585009	0.0704603	0.155865	0.32716	0.173919	0.0775949	0.0331782	0.0204706	0.00535622	0	0	7.26885e-05
4A	3000-3999	<1940	0	7.5037e-06	0.000259644	0.0018872	0.00638511	0.0140807	0.023902	0.0341995	0.0944372	0.290042	0.231104	0.140348	0.0769059	0.0618796	0.0245611	0	0	0.00174498
4B	3000-3999	<1940	6.66667e-08	0.000130415	0.00264093	0.01263	0.0303907	0.0504993	0.0674277	0.0783946	0.165803	0.322415	0.157514	0.0659259	0.0267845	0.0156652	0.00377851	0	0	8.44717e-06
4C	3000-3999	<1940	0	1.38185e-05	0.000431304	0.00288521	0.00911431	0.0189799	0.0306872	0.0420973	0.110066	0.307608	0.222218	0.125208	0.064591	0.0486865	0.0174145	0	0	9.62827e-05
5A	3000-3999	<1940	7.40741e-09	4.71333e-05	0.0011945	0.00670383	0.0182886	0.03368	0.0490469	0.0614608	0.143019	0.327292	0.191167	0.0916079	0.0414824	0.0271951	0.00781436	0	0	0.00320722
5B	3000-3999	<1940	6.66667e-08	0.000130415	0.00264093	0.01263	0.0303907	0.0504993	0.0674277	0.0783946	0.165803	0.322415	0.157514	0.0659259	0.0267845	0.0156652	0.00377851	0	0	6.73068e-05
6A	3000-3999	<1940	5.92593e-08	0.000120796	0.00249526	0.0120783	0.0293314	0.049108	0.0659922	0.0771543	0.164342	0.323442	0.160134	0.0677035	0.0277333	0.0163632	0.00400233	0	0	0.00088141
6B	3000-3999	<1940	4.07407e-08	0.000102819	0.00220601	0.0109657	0.0271753	0.0462471	0.0630012	0.0745259	0.161122	0.325251	0.16564	0.0715468	0.0298128	0.0179055	0.00449767	0	0	1.99298e-05
7A	3000-3999	<1940	5.92593e-08	0.000120796	0.00249526	0.0120783	0.0293314	0.049108	0.0659922	0.0771543	0.164342	0.323442	0.160134	0.0677035	0.0277333	0.0163632	0.00400233	0	0	7.5377e-05
7AK	3000-3999	<1940	0.0216205	0.0753425	0.123157	0.162462	0.156616	0.127864	0.0833696	0.0807354	0.0995046	0.0625732	0.00675643	0	0	0	0	165	165	5.74198e-08
7B	3000-3999	<1940	4.07407e-08	0.000102819	0.00220601	0.0109657	0.0271753	0.0462471	0.0630012	0.0745259	0.161122	0.325251	0.16564	0.0715468	0.0298128	0.0179055	0.00449767	0	0	1.82943e-06
8AK	3000-3999	<1940	0.0594236	0.132191	0.205343	0.129805	0.139415	0.118347	0.129777	0.0142709	0.0637889	0.00763963	0	0	0	0	0	28	28	7.17445e-09
1A	4000+	<1940	3.70556e-05	0.00405384	0.0300071	0.0753996	0.112943	0.128703	0.125423	0.111176	0.167429	0.183485	0.0455173	0.0114102	0.00307791	0.00118534	0.000154111	0	0	1.63183e-05
2A	4000+	<1940	3.70556e-05	0.00405384	0.0300071	0.0753996	0.112943	0.128703	0.125423	0.111176	0.167429	0.183485	0.0455173	0.0114102	0.00307791	0.00118534	0.000154111	0	0	0.000123259
2B	4000+	<1940	0.000972911	0.0550995	0.171934	0.211257	0.181473	0.132652	0.0894798	0.0579039	0.0597335	0.0351293	0.00377641	0.0004924	7.71e-05	1.70444e-05	1.64444e-06	0	0	3.00286e-06
3A	4000+	<1940	0.000217756	0.0147172	0.0727448	0.134269	0.158833	0.14988	0.124818	0.0966446	0.123343	0.102504	0.0177171	0.00335348	0.000718211	0.000218767	2.05111e-05	0	0	0.000246661
3B	4000+	<1940	0.000972911	0.0550995	0.171934	0.211257	0.181473	0.132652	0.0894798	0.0579039	0.0597335	0.0351293	0.00377641	0.0004924	7.71e-05	1.70444e-05	1.64444e-06	0	0	0.000146271
3C	4000+	<1940	0.000653522	0.0386381	0.13817	0.191705	0.181211	0.142951	0.102659	0.0700479	0.076872	0.0498811	0.00613471	0.000886133	0.0001509	3.62778e-05	2.94444e-06	0	0	8.31869e-05
4A	4000+	<1940	0.000132267	0.0099377	0.055544	0.113388	0.145097	0.145824	0.127978	0.103653	0.139717	0.12714	0.0247984	0.00516013	0.00119544	0.000394444	4.11e-05	0	0	0.00105125
4B	4000+	<1940	0.000842489	0.048986	0.160274	0.205191	0.182036	0.136523	0.0940539	0.0619608	0.0652641	0.039677	0.00446586	0.000603233	9.72333e-05	2.21333e-05	1.92222e-06	0	0	1.14941e-05
4C	4000+	<1940	0.000210378	0.0143271	0.0714494	0.132832	0.157994	0.149724	0.125121	0.0971659	0.124458	0.104086	0.0181637	0.00346857	0.000749111	0.000230344	2.18778e-05	0	0	9.96256e-05
5A	4000+	<1940	0.000492678	0.0292268	0.115117	0.174727	0.177319	0.148019	0.111354	0.0790328	0.0908492	0.063528	0.00866146	0.00135692	0.000247556	6.38778e-05	5.14444e-06	0	0	0.00126152
5B	4000+	<1940	0.000842489	0.048986	0.160274	0.205191	0.182036	0.136523	0.0940539	0.0619608	0.0652641	0.039677	0.00446586	0.000603233	9.72333e-05	2.21333e-05	1.92222e-06	0	0	4.24244e-05
6A	4000+	<1940	0.000828244	0.0473144	0.156625	0.203123	0.18207	0.137663	0.095465	0.0632372	0.0670332	0.0411671	0.0047003	0.000642256	0.000104589	2.40667e-05	2.11111e-06	0	0	0.000345646
6B	4000+	<1940	0.0007568	0.043748	0.149214	0.198706	0.181922	0.139917	0.0984005	0.0659563	0.0708697	0.0444305	0.00520562	0.000723689	0.000119344	2.77778e-05	2.35556e-06	0	0	6.06532e-06
7A	4000+	<1940	0.000828244	0.0473144	0.156625	0.203123	0.18207	0.137663	0.095465	0.0632372	0.0670332	0.0411671	0.0047003	0.000642256	0.000104589	2.40667e-05	2.11111e-06	0	0	2.80804e-05
7AK	4000+	<1940	0.0261348	0.0829242	0.156168	0.176391	0.223388	0.150453	0.0771714	0.0413716	0.0454414	0.00517163	0	0.0012487	0.0141359	0	0	65	65	1.13345e-06
7B	4000+	<1940	0.0007568	0.043748	0.149214	0.198706	0.181922	0.139917	0.0984005	0.0659563	0.0708697	0.0444305	0.00520562	0.000723689	0.000119344	2.77778e-05	2.35556e-06	0	0	5.35121e-07
8AK	4000+	<1940	0.0332055	0.08606	0.332906	0.224495	0.089335	0.0499983	0.0506667	0.0525519	0.0769163	0.00386514	0	0	0	0	0	15	15	1.1163e-06
1A	500-749	<1940	0	0	7.07407e-07	1.28519e-05	8.55778e-05	0.000327481	0.000882726	0.00187881	0.00877259	0.0675934	0.130531	0.156998	0.149492	0.223393	0.260032	0	0	6.5375e-05
2A	500-749	<1940	0	0	7.07407e-07	1.28519e-05	8.55778e-05	0.000327481	0.000882726	0.00187881	0.00877259	0.0675934	0.130531	0.156998	0.149492	0.223393	0.260032	0	0	0.000321135
2B	500-749	<1940	0	2.39259e-06	0.000100263	0.000845289	0.00323237	0.00789514	0.0146168	0.0225418	0.0686356	0.249646	0.236162	0.163558	0.0996388	0.0900068	0.0431187	0	0	3.49347e-05
3A	500-749	<1940	0	8.88889e-08	7.44074e-06	9.20296e-05	0.000476807	0.00149531	0.00341833	0.00632176	0.0244686	0.135479	0.192958	0.183284	0.144158	0.173145	0.134696	0	0	0.000412784
3B	500-749	<1940	0	2.39259e-06	0.000100263	0.000845289	0.00323237	0.00789514	0.0146168	0.0225418	0.0686356	0.249646	0.236162	0.163558	0.0996388	0.0900068	0.0431187	0	0	0.000994557
3C	500-749	<1940	0	9.96296e-07	4.8937e-05	0.000459389	0.00191657	0.00503207	0.00990497	0.0161066	0.0525848	0.216088	0.230897	0.175663	0.115457	0.113417	0.0624242	0	0	0.000549035
4A	500-749	<1940	0	2.22222e-08	3.54815e-06	4.91593e-05	0.000276404	0.000925596	0.00223451	0.0043294	0.0178269	0.110024	0.173414	0.178148	0.149297	0.192727	0.170745	0	0	0.00417383
4B	500-749	<1940	0	1.80741e-06	7.93333e-05	0.000691233	0.00271964	0.00680545	0.0128627	0.0201955	0.0629574	0.238595	0.235203	0.16815	0.105098	0.0976528	0.0489885	0	0	3.34716e-05
4C	500-749	<1940	0	7.40741e-08	7.12222e-06	8.85333e-05	0.000460537	0.00144963	0.0033248	0.00616683	0.0239653	0.133656	0.191676	0.183041	0.144597	0.174544	0.137023	0	0	0.000317697
5A	500-749	<1940	0	4.59259e-07	2.74333e-05	0.000281859	0.00126173	0.00350759	0.00724127	0.0122643	0.0422305	0.190334	0.222547	0.181486	0.126179	0.131946	0.0806921	0	0	0.0047458
5B	500-749	<1940	0	1.80741e-06	7.93333e-05	0.000691233	0.00271964	0.00680545	0.0128627	0.0201955	0.0629574	0.238595	0.235203	0.16815	0.105098	0.0976528	0.0489885	0	0	0.000295836
6A	500-749	<1940	0	1.68889e-06	7.39444e-05	0.000649444	0.00257574	0.00649223	0.0123493	0.0194988	0.0612391	0.235107	0.234751	0.169479	0.10677	0.100079	0.0509336	0	0	0.00123966
6B	500-749	<1940	0	1.36296e-06	6.25111e-05	0.000565044	0.00228961	0.00587023	0.0113244	0.0180958	0.0577245	0.227668	0.233487	0.172084	0.110245	0.105282	0.0552996	0	0	8.62988e-05
7A	500-749	<1940	0	1.68889e-06	7.39444e-05	0.000649444	0.00257574	0.00649223	0.0123493	0.0194988	0.0612391	0.235107	0.234751	0.169479	0.10677	0.100079	0.0509336	0	0	0.000136832
7AK	500-749	<1940	0	0.00957171	0.0209367	0.0278589	0.0436996	0.0544552	0.0673415	0.0976954	0.205826	0.190416	0.106467	0.0695689	0.0537384	0.0248044	0.0276202	67	67	2.56026e-06
7B	500-749	<1940	0	1.36296e-06	6.25111e-05	0.000565044	0.00228961	0.00587023	0.0113244	0.0180958	0.0577245	0.227668	0.233487	0.172084	0.110245	0.105282	0.0552996	0	0	7.72329e-06
8AK	500-749	<1940	0	0.00685329	0.0788908	0.0732928	0.0707436	0.0565778	0.120939	0.121	0.127485	0.127395	0.0447054	0.036229	0.048255	0.0408926	0.0467407	69	69	1.73465e-06
1A	750-999	<1940	0	0	1.21481e-06	1.98185e-05	0.000124781	0.000457322	0.0011904	0.00246003	0.0110435	0.079396	0.143991	0.164924	0.150933	0.215473	0.229986	0	0	6.98201e-05
2A	750-999	<1940	0	0	1.21481e-06	1.98185e-05	0.000124781	0.000457322	0.0011904	0.00246003	0.0110435	0.079396	0.143991	0.164924	0.150933	0.215473	0.229986	0	0	0.000637285
2B	750-999	<1940	0	3.74074e-06	0.000145226	0.00115606	0.00421837	0.00990982	0.017751	0.0266067	0.0780542	0.266167	0.23595	0.15546	0.0909637	0.0786078	0.0350068	0	0	4.42387e-05
3A	750-999	<1940	0	1.40741e-07	1.12778e-05	0.000132648	0.000657841	0.00198731	0.00439864	0.00790873	0.0294741	0.152611	0.203948	0.184411	0.139379	0.160047	0.115033	0	0	0.00091812
3B	750-999	<1940	0	3.74074e-06	0.000145226	0.00115606	0.00421837	0.00990982	0.017751	0.0266067	0.0780542	0.266167	0.23595	0.15546	0.0909637	0.0786078	0.0350068	0	0	0.00101665
3C	750-999	<1940	0	1.59259e-06	7.16889e-05	0.000635678	0.00253421	0.0064083	0.0122172	0.0193233	0.0608114	0.234228	0.234611	0.169792	0.107184	0.100703	0.051479	0	0	0.00054751
4A	750-999	<1940	0	4.81481e-08	5.64815e-06	7.29074e-05	0.000389467	0.00125184	0.00292104	0.00549777	0.0217818	0.125632	0.185894	0.181836	0.146453	0.180703	0.147562	0	0	0.00606183
4B	750-999	<1940	0	2.9e-06	0.000115885	0.000951315	0.00356861	0.00858681	0.0157031	0.023966	0.0719931	0.255803	0.236342	0.160729	0.0964826	0.0857547	0.0400015	0	0	5.80126e-05
4C	750-999	<1940	0	1.33333e-07	1.08889e-05	0.000127919	0.000636078	0.0019277	0.00428039	0.00771933	0.0288895	0.150712	0.202825	0.184366	0.13994	0.161475	0.117089	0	0	0.000337207
5A	750-999	<1940	0	8.11111e-07	4.14963e-05	0.000398985	0.00169889	0.00453714	0.00905915	0.0149112	0.0494536	0.208745	0.228905	0.177637	0.118645	0.118653	0.0673143	0	0	0.0074047
5B	750-999	<1940	0	2.9e-06	0.000115885	0.000951315	0.00356861	0.00858681	0.0157031	0.023966	0.0719931	0.255803	0.236342	0.160729	0.0964826	0.0857547	0.0400015	0	0	0.000398039
6A	750-999	<1940	0	2.67037e-06	0.00010837	0.000897237	0.00339179	0.00821675	0.015116	0.0231918	0.0701607	0.25245	0.236274	0.162291	0.0982033	0.088047	0.0416493	0	0	0.00173766
6B	750-999	<1940	0	2.12963e-06	9.12296e-05	0.000780811	0.00302169	0.00745301	0.0139117	0.0216058	0.066392	0.245368	0.235874	0.165402	0.101782	0.0929677	0.0453479	0	0	0.000186318
7A	750-999	<1940	0	2.67037e-06	0.00010837	0.000897237	0.00339179	0.00821675	0.015116	0.0231918	0.0701607	0.25245	0.236274	0.162291	0.0982033	0.088047	0.0416493	0	0	0.000182479
7AK	750-999	<1940	0.0159055	0.00980319	0.0451682	0.0617883	0.0715421	0.073241	0.0815141	0.121146	0.204946	0.171743	0.0655942	0.0436035	0.0185026	0.0131521	0.00235112	222	222	2.15148e-06
7B	750-999	<1940	0	2.12963e-06	9.12296e-05	0.000780811	0.00302169	0.00745301	0.0139117	0.0216058	0.066392	0.245368	0.235874	0.165402	0.101782	0.0929677	0.0453479	0	0	1.98639e-05
8AK	750-999	<1940	0.0116959	0.045665	0.112509	0.0980323	0.0631348	0.0998739	0.0741084	0.133108	0.126861	0.12159	0.0325779	0.0296178	0.041398	0.00982809	0	95	95	1.30881e-06
# Created by: sources\resdb\tsv_maker.py and sources\aris\tsv_maker.py
# Description: Total infiltration to the dwelling unit.
# Source: Distributions are based on the cumulative distribution functions from the Residential Diagnostics Database (ResDB), http://resdb.lbl.gov/.
# Source: Alaska specific distribution is based on Alaska Retrofit Information System (2008 to 2022) maintained by Alaska Housing Finance Corpotation.
# Assumption: All ACH50 are based on Single-Family Detached blower door tests.
# Assumption: Climate zones that are copied: 2A to 1A, 6A to 7A, and 6B to 7B.
# Assumption: Vintage bins that are copied: 2000s to 2010s, 1950s to 1940s, 1950s to <1940s.
# Assumption: Homes are assumed to not be Weatherization Assistance Program (WAP) qualified and not ENERGY STAR certified.
