Dependency=Location	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
TX_El.Paso.Intl.AP.722700	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_El.Paso.Intl.AP.722700	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_El.Paso.Intl.AP.722700	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_El.Paso.Intl.AP.722700	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_El.Paso.Intl.AP.722700	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_El.Paso.Intl.AP.722700	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Houston-Bush.Intercontinental.AP.722430	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Houston-Bush.Intercontinental.AP.722430	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Houston-Bush.Intercontinental.AP.722430	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Houston-Bush.Intercontinental.AP.722430	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Houston-Bush.Intercontinental.AP.722430	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Houston-Bush.Intercontinental.AP.722430	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Houston-Bush.Intercontinental.AP.722430	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Lubbock.Intl.AP.722670	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Lubbock.Intl.AP.722670	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Lubbock.Intl.AP.722670	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Lubbock.Intl.AP.722670	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Lubbock.Intl.AP.722670	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Lubbock.Intl.AP.722670	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Lubbock.Intl.AP.722670	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Lufkin-Angelina.Co.AP.722446	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Lufkin-Angelina.Co.AP.722446	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Lufkin-Angelina.Co.AP.722446	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Lufkin-Angelina.Co.AP.722446	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Lufkin-Angelina.Co.AP.722446	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Lufkin-Angelina.Co.AP.722446	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Lufkin-Angelina.Co.AP.722446	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Midland.Intl.AP.722650	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Midland.Intl.AP.722650	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Midland.Intl.AP.722650	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Midland.Intl.AP.722650	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Midland.Intl.AP.722650	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Midland.Intl.AP.722650	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Midland.Intl.AP.722650	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Port.Arthur-Jefferson.Co.AP.722410	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Port.Arthur-Jefferson.Co.AP.722410	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Port.Arthur-Jefferson.Co.AP.722410	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Port.Arthur-Jefferson.Co.AP.722410	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Port.Arthur-Jefferson.Co.AP.722410	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Port.Arthur-Jefferson.Co.AP.722410	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Port.Arthur-Jefferson.Co.AP.722410	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_San.Angelo-Mathis.AP.722630	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_San.Angelo-Mathis.AP.722630	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_San.Angelo-Mathis.AP.722630	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_San.Angelo-Mathis.AP.722630	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_San.Angelo-Mathis.AP.722630	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_San.Angelo-Mathis.AP.722630	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_San.Angelo-Mathis.AP.722630	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_San.Antonio.Intl.AP.722530	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_San.Antonio.Intl.AP.722530	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_San.Antonio.Intl.AP.722530	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_San.Antonio.Intl.AP.722530	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_San.Antonio.Intl.AP.722530	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_San.Antonio.Intl.AP.722530	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_San.Antonio.Intl.AP.722530	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Victoria.Rgnl.AP.722550	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Victoria.Rgnl.AP.722550	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Victoria.Rgnl.AP.722550	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Victoria.Rgnl.AP.722550	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Victoria.Rgnl.AP.722550	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Victoria.Rgnl.AP.722550	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Victoria.Rgnl.AP.722550	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Waco.Rgnl.AP.722560	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Waco.Rgnl.AP.722560	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Waco.Rgnl.AP.722560	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Waco.Rgnl.AP.722560	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Waco.Rgnl.AP.722560	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Waco.Rgnl.AP.722560	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Waco.Rgnl.AP.722560	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
TX_Wichita.Falls.Muni.AP.723510	<1950	0.240000	0.000000	0.640000	0.040000	0.000000	0.080000
TX_Wichita.Falls.Muni.AP.723510	1950s	0.260000	0.000000	0.700000	0.000000	0.000000	0.040000
TX_Wichita.Falls.Muni.AP.723510	1960s	0.350000	0.000000	0.600000	0.040000	0.000000	0.010000
TX_Wichita.Falls.Muni.AP.723510	1970s	0.370000	0.000000	0.580000	0.030000	0.000000	0.020000
TX_Wichita.Falls.Muni.AP.723510	1980s	0.440000	0.000000	0.550000	0.010000	0.000000	0.000000
TX_Wichita.Falls.Muni.AP.723510	1990s	0.430000	0.000000	0.520000	0.010000	0.010000	0.030000
TX_Wichita.Falls.Muni.AP.723510	2000s	0.400000	0.000000	0.570000	0.010000	0.000000	0.020000
UT_Cedar.City.Muni.AP.724755	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
UT_Cedar.City.Muni.AP.724755	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
UT_Cedar.City.Muni.AP.724755	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
UT_Cedar.City.Muni.AP.724755	1970s	0.040000	0.000000	0.810000	0.000000	0.000000	0.150000
UT_Cedar.City.Muni.AP.724755	1980s	0.300000	0.000000	0.670000	0.000000	0.020000	0.000000
UT_Cedar.City.Muni.AP.724755	1990s	0.000000	0.000000	0.720000	0.000000	0.000000	0.280000
UT_Cedar.City.Muni.AP.724755	2000s	0.270000	0.000000	0.570000	0.000000	0.000000	0.160000
UT_Salt.Lake.City.Intl.AP.725720	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
UT_Salt.Lake.City.Intl.AP.725720	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
UT_Salt.Lake.City.Intl.AP.725720	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
UT_Salt.Lake.City.Intl.AP.725720	1970s	0.040000	0.000000	0.810000	0.000000	0.000000	0.150000
UT_Salt.Lake.City.Intl.AP.725720	1980s	0.300000	0.000000	0.670000	0.000000	0.020000	0.000000
UT_Salt.Lake.City.Intl.AP.725720	1990s	0.000000	0.000000	0.720000	0.000000	0.000000	0.280000
UT_Salt.Lake.City.Intl.AP.725720	2000s	0.270000	0.000000	0.570000	0.000000	0.000000	0.160000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	<1950	0.310000	0.220000	0.200000	0.000000	0.210000	0.060000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	1950s	0.220000	0.000000	0.670000	0.000000	0.000000	0.110000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	1960s	0.290000	0.160000	0.510000	0.000000	0.050000	0.000000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	1970s	0.650000	0.130000	0.120000	0.000000	0.100000	0.000000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	1980s	0.590000	0.000000	0.260000	0.000000	0.150000	0.000000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	1990s	0.440000	0.000000	0.520000	0.000000	0.000000	0.050000
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	2000s	0.270000	0.000000	0.700000	0.000000	0.000000	0.030000
VA_Norfolk.Intl.AP.723080	<1950	0.310000	0.220000	0.200000	0.000000	0.210000	0.060000
VA_Norfolk.Intl.AP.723080	1950s	0.220000	0.000000	0.670000	0.000000	0.000000	0.110000
VA_Norfolk.Intl.AP.723080	1960s	0.290000	0.160000	0.510000	0.000000	0.050000	0.000000
VA_Norfolk.Intl.AP.723080	1970s	0.650000	0.130000	0.120000	0.000000	0.100000	0.000000
VA_Norfolk.Intl.AP.723080	1980s	0.590000	0.000000	0.260000	0.000000	0.150000	0.000000
VA_Norfolk.Intl.AP.723080	1990s	0.440000	0.000000	0.520000	0.000000	0.000000	0.050000
VA_Norfolk.Intl.AP.723080	2000s	0.270000	0.000000	0.700000	0.000000	0.000000	0.030000
VA_Richmond.Intl.AP.724010	<1950	0.310000	0.220000	0.200000	0.000000	0.210000	0.060000
VA_Richmond.Intl.AP.724010	1950s	0.220000	0.000000	0.670000	0.000000	0.000000	0.110000
VA_Richmond.Intl.AP.724010	1960s	0.290000	0.160000	0.510000	0.000000	0.050000	0.000000
VA_Richmond.Intl.AP.724010	1970s	0.650000	0.130000	0.120000	0.000000	0.100000	0.000000
VA_Richmond.Intl.AP.724010	1980s	0.590000	0.000000	0.260000	0.000000	0.150000	0.000000
VA_Richmond.Intl.AP.724010	1990s	0.440000	0.000000	0.520000	0.000000	0.000000	0.050000
VA_Richmond.Intl.AP.724010	2000s	0.270000	0.000000	0.700000	0.000000	0.000000	0.030000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	<1950	0.310000	0.220000	0.200000	0.000000	0.210000	0.060000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	1950s	0.220000	0.000000	0.670000	0.000000	0.000000	0.110000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	1960s	0.290000	0.160000	0.510000	0.000000	0.050000	0.000000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	1970s	0.650000	0.130000	0.120000	0.000000	0.100000	0.000000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	1980s	0.590000	0.000000	0.260000	0.000000	0.150000	0.000000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	1990s	0.440000	0.000000	0.520000	0.000000	0.000000	0.050000
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	2000s	0.270000	0.000000	0.700000	0.000000	0.000000	0.030000
VA_Sterling-Washington.Dulles.Intl.AP.724030	<1950	0.310000	0.220000	0.200000	0.000000	0.210000	0.060000
VA_Sterling-Washington.Dulles.Intl.AP.724030	1950s	0.220000	0.000000	0.670000	0.000000	0.000000	0.110000
VA_Sterling-Washington.Dulles.Intl.AP.724030	1960s	0.290000	0.160000	0.510000	0.000000	0.050000	0.000000
VA_Sterling-Washington.Dulles.Intl.AP.724030	1970s	0.650000	0.130000	0.120000	0.000000	0.100000	0.000000
VA_Sterling-Washington.Dulles.Intl.AP.724030	1980s	0.590000	0.000000	0.260000	0.000000	0.150000	0.000000
VA_Sterling-Washington.Dulles.Intl.AP.724030	1990s	0.440000	0.000000	0.520000	0.000000	0.000000	0.050000
VA_Sterling-Washington.Dulles.Intl.AP.724030	2000s	0.270000	0.000000	0.700000	0.000000	0.000000	0.030000
VT_Burlington.Intl.AP.726170	<1950	0.000000	0.680000	0.200000	0.000000	0.100000	0.020000
VT_Burlington.Intl.AP.726170	1950s	0.020000	0.780000	0.120000	0.000000	0.080000	0.000000
VT_Burlington.Intl.AP.726170	1960s	0.000000	0.730000	0.130000	0.000000	0.100000	0.040000
VT_Burlington.Intl.AP.726170	1970s	0.020000	0.490000	0.150000	0.000000	0.280000	0.060000
VT_Burlington.Intl.AP.726170	1980s	0.070000	0.590000	0.160000	0.000000	0.140000	0.030000
VT_Burlington.Intl.AP.726170	1990s	0.000000	0.610000	0.130000	0.000000	0.210000	0.050000
VT_Burlington.Intl.AP.726170	2000s	0.000000	0.660000	0.100000	0.000000	0.150000	0.090000
WA_Olympia.AP.727920	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
WA_Olympia.AP.727920	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
WA_Olympia.AP.727920	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
WA_Olympia.AP.727920	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
WA_Olympia.AP.727920	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
WA_Olympia.AP.727920	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
WA_Olympia.AP.727920	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
WA_Quillayute.State.AP.727970	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
WA_Quillayute.State.AP.727970	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
WA_Quillayute.State.AP.727970	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
WA_Quillayute.State.AP.727970	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
WA_Quillayute.State.AP.727970	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
WA_Quillayute.State.AP.727970	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
WA_Quillayute.State.AP.727970	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
WA_Seattle-Tacoma.Intl.AP.727930	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
WA_Seattle-Tacoma.Intl.AP.727930	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
WA_Seattle-Tacoma.Intl.AP.727930	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
WA_Seattle-Tacoma.Intl.AP.727930	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
WA_Seattle-Tacoma.Intl.AP.727930	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
WA_Seattle-Tacoma.Intl.AP.727930	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
WA_Seattle-Tacoma.Intl.AP.727930	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
WA_Spokane.Intl.AP.727850	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
WA_Spokane.Intl.AP.727850	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
WA_Spokane.Intl.AP.727850	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
WA_Spokane.Intl.AP.727850	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
WA_Spokane.Intl.AP.727850	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
WA_Spokane.Intl.AP.727850	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
WA_Spokane.Intl.AP.727850	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
WA_Yakima.Air.Terminal-McAllister.Field.727810	<1950	0.250000	0.070000	0.570000	0.000000	0.110000	0.000000
WA_Yakima.Air.Terminal-McAllister.Field.727810	1950s	0.420000	0.110000	0.350000	0.000000	0.080000	0.030000
WA_Yakima.Air.Terminal-McAllister.Field.727810	1960s	0.360000	0.050000	0.510000	0.000000	0.050000	0.040000
WA_Yakima.Air.Terminal-McAllister.Field.727810	1970s	0.400000	0.070000	0.370000	0.000000	0.150000	0.000000
WA_Yakima.Air.Terminal-McAllister.Field.727810	1980s	0.390000	0.000000	0.520000	0.000000	0.050000	0.030000
WA_Yakima.Air.Terminal-McAllister.Field.727810	1990s	0.550000	0.000000	0.400000	0.000000	0.020000	0.020000
WA_Yakima.Air.Terminal-McAllister.Field.727810	2000s	0.320000	0.000000	0.590000	0.000000	0.070000	0.020000
WI_Eau.Claire.County.AP.726435	<1950	0.050000	0.090000	0.660000	0.000000	0.130000	0.070000
WI_Eau.Claire.County.AP.726435	1950s	0.040000	0.130000	0.790000	0.000000	0.000000	0.040000
WI_Eau.Claire.County.AP.726435	1960s	0.000000	0.060000	0.890000	0.000000	0.050000	0.000000
WI_Eau.Claire.County.AP.726435	1970s	0.000000	0.000000	0.830000	0.000000	0.080000	0.090000
WI_Eau.Claire.County.AP.726435	1980s	0.060000	0.000000	0.890000	0.000000	0.050000	0.000000
WI_Eau.Claire.County.AP.726435	1990s	0.060000	0.000000	0.490000	0.000000	0.060000	0.400000
WI_Eau.Claire.County.AP.726435	2000s	0.000000	0.000000	0.820000	0.000000	0.000000	0.180000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	<1950	0.050000	0.090000	0.660000	0.000000	0.130000	0.070000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	1950s	0.040000	0.130000	0.790000	0.000000	0.000000	0.040000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	1960s	0.000000	0.060000	0.890000	0.000000	0.050000	0.000000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	1970s	0.000000	0.000000	0.830000	0.000000	0.080000	0.090000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	1980s	0.060000	0.000000	0.890000	0.000000	0.050000	0.000000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	1990s	0.060000	0.000000	0.490000	0.000000	0.060000	0.400000
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	2000s	0.000000	0.000000	0.820000	0.000000	0.000000	0.180000
WI_La.Crosse.Muni.AP.726430	<1950	0.050000	0.090000	0.660000	0.000000	0.130000	0.070000
WI_La.Crosse.Muni.AP.726430	1950s	0.040000	0.130000	0.790000	0.000000	0.000000	0.040000
WI_La.Crosse.Muni.AP.726430	1960s	0.000000	0.060000	0.890000	0.000000	0.050000	0.000000
WI_La.Crosse.Muni.AP.726430	1970s	0.000000	0.000000	0.830000	0.000000	0.080000	0.090000
WI_La.Crosse.Muni.AP.726430	1980s	0.060000	0.000000	0.890000	0.000000	0.050000	0.000000
WI_La.Crosse.Muni.AP.726430	1990s	0.060000	0.000000	0.490000	0.000000	0.060000	0.400000
WI_La.Crosse.Muni.AP.726430	2000s	0.000000	0.000000	0.820000	0.000000	0.000000	0.180000
WI_Madison-Dane.County.Rgnl.AP.726410	<1950	0.050000	0.090000	0.660000	0.000000	0.130000	0.070000
WI_Madison-Dane.County.Rgnl.AP.726410	1950s	0.040000	0.130000	0.790000	0.000000	0.000000	0.040000
WI_Madison-Dane.County.Rgnl.AP.726410	1960s	0.000000	0.060000	0.890000	0.000000	0.050000	0.000000
WI_Madison-Dane.County.Rgnl.AP.726410	1970s	0.000000	0.000000	0.830000	0.000000	0.080000	0.090000
WI_Madison-Dane.County.Rgnl.AP.726410	1980s	0.060000	0.000000	0.890000	0.000000	0.050000	0.000000
WI_Madison-Dane.County.Rgnl.AP.726410	1990s	0.060000	0.000000	0.490000	0.000000	0.060000	0.400000
WI_Madison-Dane.County.Rgnl.AP.726410	2000s	0.000000	0.000000	0.820000	0.000000	0.000000	0.180000
WI_Milwaukee-Mitchell.Intl.AP.726400	<1950	0.050000	0.090000	0.660000	0.000000	0.130000	0.070000
WI_Milwaukee-Mitchell.Intl.AP.726400	1950s	0.040000	0.130000	0.790000	0.000000	0.000000	0.040000
WI_Milwaukee-Mitchell.Intl.AP.726400	1960s	0.000000	0.060000	0.890000	0.000000	0.050000	0.000000
WI_Milwaukee-Mitchell.Intl.AP.726400	1970s	0.000000	0.000000	0.830000	0.000000	0.080000	0.090000
WI_Milwaukee-Mitchell.Intl.AP.726400	1980s	0.060000	0.000000	0.890000	0.000000	0.050000	0.000000
WI_Milwaukee-Mitchell.Intl.AP.726400	1990s	0.060000	0.000000	0.490000	0.000000	0.060000	0.400000
WI_Milwaukee-Mitchell.Intl.AP.726400	2000s	0.000000	0.000000	0.820000	0.000000	0.000000	0.180000
WV_Charleston-Yeager.AP.724140	<1950	0.110000	0.380000	0.400000	0.000000	0.110000	0.000000
WV_Charleston-Yeager.AP.724140	1950s	0.160000	0.200000	0.390000	0.000000	0.060000	0.190000
WV_Charleston-Yeager.AP.724140	1960s	0.510000	0.170000	0.270000	0.000000	0.050000	0.000000
WV_Charleston-Yeager.AP.724140	1970s	0.490000	0.130000	0.390000	0.000000	0.000000	0.000000
WV_Charleston-Yeager.AP.724140	1980s	0.820000	0.040000	0.090000	0.000000	0.040000	0.000000
WV_Charleston-Yeager.AP.724140	1990s	0.310000	0.040000	0.620000	0.000000	0.040000	0.000000
WV_Charleston-Yeager.AP.724140	2000s	0.470000	0.000000	0.270000	0.000000	0.000000	0.250000
WV_Elkins-Randolph.County.AP.724170	<1950	0.110000	0.380000	0.400000	0.000000	0.110000	0.000000
WV_Elkins-Randolph.County.AP.724170	1950s	0.160000	0.200000	0.390000	0.000000	0.060000	0.190000
WV_Elkins-Randolph.County.AP.724170	1960s	0.510000	0.170000	0.270000	0.000000	0.050000	0.000000
WV_Elkins-Randolph.County.AP.724170	1970s	0.490000	0.130000	0.390000	0.000000	0.000000	0.000000
WV_Elkins-Randolph.County.AP.724170	1980s	0.820000	0.040000	0.090000	0.000000	0.040000	0.000000
WV_Elkins-Randolph.County.AP.724170	1990s	0.310000	0.040000	0.620000	0.000000	0.040000	0.000000
WV_Elkins-Randolph.County.AP.724170	2000s	0.470000	0.000000	0.270000	0.000000	0.000000	0.250000
WV_Huntington-Tri.State.Walker.Long.Field.724250	<1950	0.110000	0.380000	0.400000	0.000000	0.110000	0.000000
WV_Huntington-Tri.State.Walker.Long.Field.724250	1950s	0.160000	0.200000	0.390000	0.000000	0.060000	0.190000
WV_Huntington-Tri.State.Walker.Long.Field.724250	1960s	0.510000	0.170000	0.270000	0.000000	0.050000	0.000000
WV_Huntington-Tri.State.Walker.Long.Field.724250	1970s	0.490000	0.130000	0.390000	0.000000	0.000000	0.000000
WV_Huntington-Tri.State.Walker.Long.Field.724250	1980s	0.820000	0.040000	0.090000	0.000000	0.040000	0.000000
WV_Huntington-Tri.State.Walker.Long.Field.724250	1990s	0.310000	0.040000	0.620000	0.000000	0.040000	0.000000
WV_Huntington-Tri.State.Walker.Long.Field.724250	2000s	0.470000	0.000000	0.270000	0.000000	0.000000	0.250000
WY_Casper-Natrona.County.Intl.AP.725690	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
WY_Casper-Natrona.County.Intl.AP.725690	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
WY_Casper-Natrona.County.Intl.AP.725690	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
WY_Casper-Natrona.County.Intl.AP.725690	1970s	0.040000	0.000000	0.810000	0.000000	0.000000	0.150000
WY_Casper-Natrona.County.Intl.AP.725690	1980s	0.300000	0.000000	0.670000	0.000000	0.020000	0.000000
WY_Casper-Natrona.County.Intl.AP.725690	1990s	0.000000	0.000000	0.720000	0.000000	0.000000	0.280000
WY_Casper-Natrona.County.Intl.AP.725690	2000s	0.270000	0.000000	0.570000	0.000000	0.000000	0.160000
WY_Cheyenne.Muni.AP.725640	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
WY_Cheyenne.Muni.AP.725640	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
WY_Cheyenne.Muni.AP.725640	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
WY_Cheyenne.Muni.AP.725640	1970s	0.040000	0.000000	0.810000	0.000000	0.000000	0.150000
WY_Cheyenne.Muni.AP.725640	1980s	0.300000	0.000000	0.670000	0.000000	0.020000	0.000000
WY_Cheyenne.Muni.AP.725640	1990s	0.000000	0.000000	0.720000	0.000000	0.000000	0.280000
WY_Cheyenne.Muni.AP.725640	2000s	0.270000	0.000000	0.570000	0.000000	0.000000	0.160000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	1970s	0.040000	0.000000	0.810000	0.000000	0.000000	0.150000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	1980s	0.300000	0.000000	0.670000	0.000000	0.020000	0.000000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	1990s	0.000000	0.000000	0.720000	0.000000	0.000000	0.280000
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	2000s	0.270000	0.000000	0.570000	0.000000	0.000000	0.160000
WY_Lander-Hunt.Field.725760	<1950	0.080000	0.000000	0.920000	0.000000	0.000000	0.000000
WY_Lander-Hunt.Field.725760	1950s	0.200000	0.000000	0.620000	0.000000	0.180000	0.000000
WY_Lander-Hunt.Field.725760	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
