name,_id,run_start_time,run_end_time,status,status_message,rebuild_existing_models.sample_value,attic+windows+lighting_package.run_measure,led_lighting_upgrade.run_measure,r60_attic_insulation_upgrade.run_measure,triple_pane_windows_upgrade.run_measure,res_stock_reporting.Existing Datapoint Name,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
diag Autogenerated 1425,b9d48f43-dd26-4318-8244-ee0011e3e234,2016-07-26T04:31:50Z,2016-07-26T04:33:44Z,completed,completed normal,285.0,0.0,0.0,0.0,1.0,LHS Autogenerated 285,0.0,174.53457017777782,0.0,0.0,4390.650000000001,1054.43,0.0,3576.1869444444446,0.0,34.707394787741926,0.0,0.0,0.0,0.0,9195.801514622222,34.848116676797666,34.707394787741926,0.0
diag Autogenerated 1374,b9df1122-657f-449b-ad95-c3d42162a3f8,2016-07-26T04:31:35Z,2016-07-26T04:34:24Z,completed,completed normal,275.0,0.0,0.0,1.0,0.0,LHS Autogenerated 275,1574.3108333333332,523.6035095666667,424.9011111111111,0.0,8587.741666666667,2424.3233333333337,0.0,0.0,0.0,8.584688480811812,343.88151025277995,0.0,0.0,0.0,13534.880454011112,81.4295489699001,352.46619873359174,0.0
diag Autogenerated 3940,b9e5c13e-91a0-4e31-a32e-e013cdeab57d,2016-07-26T05:14:10Z,2016-07-26T05:16:24Z,completed,completed normal,788.0,0.0,0.0,0.0,1.0,LHS Autogenerated 788,867.71,174.53457018333333,289.4202413555556,0.0,3674.086111111111,1054.4297222222224,0.0,0.0,73.4190328623287,34.707394787741926,112.36211780221042,0.0,0.0,0.0,6060.180644872222,42.727049227872754,220.48854545228107,0.0
diag Autogenerated 1520,ba0a1168-f5f7-43d2-8b29-3bea16e7a80f,2016-07-26T04:33:45Z,2016-07-26T04:35:30Z,completed,completed normal,304.0,0.0,0.0,0.0,1.0,LHS Autogenerated 304,0.0,371.8119681444444,203.4779575833333,4923.915555555556,8733.075,1603.9188888888891,0.0,7341.666666666667,0.0,42.81602712104957,0.0,0.0,0.0,0.0,23177.86603683889,83.36776438346506,42.81602712104957,0.0
diag Autogenerated 4799,ba211ae4-7c8e-463c-9c6c-551d1bdad6d5,2016-07-26T05:28:07Z,2016-07-26T05:30:21Z,completed,completed normal,960.0,0.0,0.0,1.0,0.0,LHS Autogenerated 960,0.0,349.0689805277778,0.0,0.0,5146.3694444444445,1706.8277777777778,0.0,0.0,0.0,7.086934320237392,179.2613343931843,0.0,0.0,0.0,7202.26620275,43.20997923461574,186.34826871342167,0.0
diag Autogenerated 156,ba3ec9c1-d33c-47ce-b056-69c028f1f60e,2016-07-26T04:12:05Z,2016-07-26T04:14:52Z,completed,completed normal,32.0,0.0,0.0,0.0,0.0,LHS Autogenerated 32,0.0,174.53457018333333,44.95814921388889,0.0,7016.5,1054.4294444444445,0.0,0.0,51.896310984799214,6.1736695883208315,297.7291668682275,0.0,0.0,0.0,8290.422163841666,63.86800936558555,355.79914744134754,0.0
diag Autogenerated 2014,ba66bef0-1ebe-4d6b-af25-972403171a20,2016-07-26T04:40:37Z,2016-07-26T04:44:32Z,completed,completed normal,403.0,0.0,0.0,1.0,0.0,LHS Autogenerated 403,973.7530555555555,349.0692391611111,524.8146549666666,0.0,7635.652777777778,1771.9230555555555,0.0,0.0,192.70307745985008,7.086934320237392,302.3548935422046,0.0,0.0,0.0,11255.212783016665,88.61887065887419,502.14490532229206,0.0
diag Autogenerated 2718,ba6ee14b-cb13-4dbf-b557-26bd104d6ddd,2016-07-26T04:52:45Z,2016-07-26T04:56:02Z,completed,completed normal,544.0,0.0,1.0,0.0,0.0,LHS Autogenerated 544,0.0,160.1892357527778,185.99914175277777,0.0,4404.475,783.2705555555556,0.0,0.0,186.66830361817247,7.086934320237392,106.24523784370038,0.0,0.0,0.0,5533.933933061111,48.88261394618829,300.00047578211024,0.0
diag Autogenerated 2629,ba7d59b1-8191-40cd-bd39-a95474169efb,2016-07-26T04:51:20Z,2016-07-26T04:54:37Z,completed,completed normal,526.0,0.0,0.0,1.0,0.0,LHS Autogenerated 526,0.0,349.0688306583333,0.0,2751.3878585805555,4015.525,1771.9227777777778,0.0,64.66632000000001,0.0,7.086934320237392,72.03779763058132,0.0,0.0,0.0,8952.570787016666,38.45991270098643,79.12473195081873,0.0
diag Autogenerated 1873,ba8af1b5-3ebc-4369-b42c-44776c3d5a3b,2016-07-26T04:38:35Z,2016-07-26T04:41:10Z,completed,completed normal,375.0,0.0,1.0,0.0,0.0,LHS Autogenerated 375,0.0,160.18923575,0.0,0.0,5126.397222222222,783.2705555555556,0.0,3717.947222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9787.80423575,34.10606776173233,7.086934320237392,0.0
diag Autogenerated 4377,baa40a40-b142-4d03-8288-84940b7aef17,2016-07-26T05:20:35Z,2016-07-26T05:23:17Z,completed,completed normal,876.0,1.0,0.0,0.0,0.0,LHS Autogenerated 876,0.0,160.1892357472222,0.0,2264.8636544805554,4021.9333333333334,813.1427777777777,0.0,2106.0775,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9366.206501338887,32.66751657971576,7.086934320237392,0.0
diag Autogenerated 1622,baaccca8-9787-47f7-8f4c-3e2400fc8d42,2016-07-26T04:35:34Z,2016-07-26T04:37:48Z,completed,completed normal,325.0,1.0,0.0,0.0,0.0,LHS Autogenerated 325,0.0,160.1892357527778,0.0,0.0,7379.436111111111,783.2705555555556,0.0,7413.122222222222,0.0,35.62067345219103,0.0,0.0,0.0,0.0,15736.018124641667,57.25558992796481,35.62067345219103,0.0
diag Autogenerated 3051,bac03c66-1aac-4871-af42-079748d6cb43,2016-07-26T04:59:41Z,2016-07-26T05:02:11Z,completed,completed normal,611.0,0.0,0.0,0.0,0.0,LHS Autogenerated 611,1330.4066666666668,174.53457018333333,219.68666666666667,0.0,6760.280555555556,1054.4297222222224,0.0,7141.830555555556,0.0,34.707394787741926,0.0,0.0,0.0,0.0,16681.168736850002,60.38924981501233,34.707394787741926,0.0
diag Autogenerated 3786,bac148aa-5b12-4fcf-84bc-81fd22b7d04d,2016-07-26T05:11:39Z,2016-07-26T05:14:12Z,completed,completed normal,758.0,0.0,0.0,0.0,0.0,LHS Autogenerated 758,528.8666666666667,278.8587514027777,196.97555555555556,0.0,8108.330555555556,1291.136111111111,0.0,0.0,0.0,41.90277689111408,341.15719950386335,0.0,0.0,0.0,10404.167640291667,73.80649120297944,383.05997639497747,0.0
diag Autogenerated 4205,bacfeb76-0907-4f3f-a4cd-6db9ca60c18a,2016-07-26T05:18:09Z,2016-07-26T05:20:18Z,completed,completed normal,841.0,0.0,0.0,0.0,1.0,LHS Autogenerated 841,0.0,349.0688306583333,0.0,1778.1384151416669,5118.391666666667,1706.8277777777778,0.0,3150.3802777777782,0.0,7.086934320237392,0.0,0.0,0.0,0.0,12102.806968022223,42.005184965323316,7.086934320237392,0.0
diag Autogenerated 3783,bae4c447-f0d4-43c8-b513-203e2b57861a,2016-07-26T05:11:36Z,2016-07-26T05:14:33Z,completed,completed normal,757.0,0.0,1.0,0.0,0.0,LHS Autogenerated 757,0.0,160.18923574444443,246.30008564999997,0.0,5126.397222222222,813.1427777777777,0.0,0.0,254.21121816448544,7.086934320237392,167.90451383222052,0.0,0.0,0.0,6346.029321394444,64.57381748427498,429.20266631694335,0.0
diag Autogenerated 274,bb019710-10ba-422e-a7be-e6e58b7a5f7b,2016-07-26T04:15:04Z,2016-07-26T04:17:23Z,completed,completed normal,55.0,0.0,0.0,1.0,0.0,LHS Autogenerated 55,698.7711111111112,349.0688306583333,314.4077233833333,0.0,5574.747222222222,1771.9227777777778,0.0,0.0,46.05806287413872,35.62067345219103,165.44650178142717,0.0,0.0,0.0,8708.917665152778,54.42858435552687,247.12523810775693,0.0
diag Autogenerated 4169,bb091e01-28dd-4ee9-b86d-8eadaafcfbb2,2016-07-26T05:17:46Z,2016-07-26T05:20:17Z,completed,completed normal,834.0,0.0,0.0,1.0,0.0,LHS Autogenerated 834,0.0,174.53457018333333,0.0,4215.257589233333,4846.991666666667,1054.4294444444445,0.0,3651.266388888889,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,13942.479659416666,48.19108227376717,6.1736695883208315,0.0
diag Autogenerated 2335,bb227668-ae22-4fb6-a1b4-9e686aba442d,2016-07-26T04:46:45Z,2016-07-26T04:49:21Z,completed,completed normal,467.0,0.0,0.0,0.0,1.0,LHS Autogenerated 467,0.0,349.0688306583333,0.0,6837.041859563889,5154.3694444444445,1771.9227777777778,0.0,3509.492222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,17621.895134666665,60.83709547563459,7.086934320237392,0.0
diag Autogenerated 4805,bb279c92-9c72-4b6d-8056-51c2e80d42fa,2016-07-26T05:28:08Z,2016-07-26T05:30:27Z,completed,completed normal,961.0,0.0,0.0,0.0,1.0,LHS Autogenerated 961,344.68972222222226,174.53457018333333,215.55758511388893,348.6907099138889,4819.008333333333,1054.4297222222224,0.0,3457.1594444444445,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,10414.070087433332,36.1516490744757,6.1736695883208315,0.0
diag Autogenerated 49,bb2d8e7c-2bd2-4581-b33b-3b59e471076e,2016-07-26T04:12:05Z,2016-07-26T04:14:55Z,completed,completed normal,10.0,0.0,0.0,1.0,0.0,LHS Autogenerated 10,0.0,523.603882111111,157.73563549166667,0.0,2954.5469444444448,2359.2244444444445,0.0,0.0,207.9471522338637,84.72947643293838,133.80804404754775,0.0,0.0,0.0,5995.110906491666,63.10463479069459,426.4846727143498,0.0
diag Autogenerated 3779,bb3ac0d3-027a-4b56-af2a-aee87aaf21e5,2016-07-26T05:11:36Z,2016-07-26T05:13:40Z,completed,completed normal,756.0,0.0,0.0,1.0,0.0,LHS Autogenerated 756,582.8191666666667,174.53457018333333,151.22097157777776,0.0,3433.2888888888892,1054.4294444444445,0.0,2081.9319444444445,0.0,34.707394787741926,0.0,0.0,0.0,0.0,7478.224986205556,28.987502296103795,34.707394787741926,0.0
diag Autogenerated 389,bb4b587b-3507-4676-931b-b50dddddc3e5,2016-07-26T04:17:26Z,2016-07-26T04:19:40Z,completed,completed normal,78.0,0.0,0.0,1.0,0.0,LHS Autogenerated 78,761.9872222222223,349.0689805277778,678.9176155444444,3078.800943691667,5126.397222222222,1706.8277777777778,0.0,3651.2733333333335,0.0,7.086934320237392,0.0,0.0,0.0,0.0,15353.273095319444,53.09623576534632,7.086934320237392,0.0
diag Autogenerated 4833,bb60d28b-5049-45cf-819d-9291fa1d6407,2016-07-26T05:28:17Z,2016-07-26T05:30:47Z,completed,completed normal,967.0,0.0,1.0,0.0,0.0,LHS Autogenerated 967,0.0,240.28385180555554,0.0,0.0,5408.1,1112.5308333333332,0.0,0.0,0.0,41.90277689111408,210.44535173055831,0.0,0.0,0.0,6760.914685138889,48.30401133735573,252.3481286216724,0.0
diag Autogenerated 3797,bb761507-5121-4c13-ad69-3a28140af5fd,2016-07-26T05:11:39Z,2016-07-26T05:14:35Z,completed,completed normal,760.0,1.0,0.0,0.0,0.0,LHS Autogenerated 760,0.0,320.37862121111107,245.9646785138889,7090.8777626,10050.033333333335,1382.046388888889,0.0,7528.586111111111,0.0,9.497953212728374,0.0,0.0,0.0,0.0,26617.886895658332,91.7737953838393,9.497953212728374,0.0
diag Autogenerated 2493,bbb87f96-bcb5-4520-907b-8f5595637abf,2016-07-26T04:48:57Z,2016-07-26T04:50:33Z,completed,completed normal,499.0,0.0,1.0,0.0,0.0,LHS Autogenerated 499,888.945,160.1892357472222,362.6748275111111,0.0,4945.233333333334,813.1427777777777,0.0,0.0,237.72706776447436,35.62067345219103,183.58440410430296,0.0,0.0,0.0,7170.185174369444,70.15890188279955,456.93214532096835,0.0
diag Autogenerated 3020,bbb90bb4-f495-4a16-ac53-9602c75ae7bc,2016-07-26T04:58:18Z,2016-07-26T05:00:25Z,completed,completed normal,604.0,0.0,0.0,0.0,1.0,LHS Autogenerated 604,573.8838888888889,349.0692391611111,356.6437113,0.0,3993.147222222222,1771.9230555555555,0.0,0.0,206.60478068255392,7.086934320237392,115.64346067273513,0.0,0.0,0.0,7044.6671171277785,56.970919529431725,329.33517567552644,0.0
diag Autogenerated 3867,bbb9772e-2bff-4f54-a570-9cec08518b2f,2016-07-26T05:12:26Z,2016-07-26T05:14:48Z,completed,completed normal,774.0,1.0,0.0,0.0,0.0,LHS Autogenerated 774,0.0,160.1892357527778,0.0,0.0,7205.6916666666675,813.1422222222222,0.0,6858.872222222222,0.0,35.62067345219103,0.0,0.0,0.0,0.0,15037.895346863888,54.87349613287433,35.62067345219103,0.0
diag Autogenerated 3844,bbc7485a-f514-4cc9-9f4a-86b65ce5577f,2016-07-26T05:11:55Z,2016-07-26T05:14:13Z,completed,completed normal,769.0,0.0,0.0,1.0,0.0,LHS Autogenerated 769,0.0,349.0689805277778,0.0,0.0,4173.175,1771.9227777777778,0.0,3550.396111111111,0.0,43.79552028952376,0.0,0.0,0.0,0.0,9844.562869416668,37.97059485563447,43.79552028952376,0.0
diag Autogenerated 2042,bbd0026a-1fbe-45a2-b9ec-37ee50581e31,2016-07-26T04:41:15Z,2016-07-26T04:44:24Z,completed,completed normal,409.0,1.0,0.0,0.0,0.0,LHS Autogenerated 409,0.0,80.09461787777778,0.0,926.482378986111,7006.897222222222,501.0280309777778,0.0,6420.602777777778,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,14935.105027841666,51.57806061946908,6.1736695883208315,0.0
diag Autogenerated 3371,bbd17a53-33ce-4a14-9aac-15a7c8940c02,2016-07-26T05:04:42Z,2016-07-26T05:06:47Z,completed,completed normal,675.0,0.0,0.0,0.0,0.0,LHS Autogenerated 675,0.039475833333333335,349.0689805277778,514.3146284055556,3048.471910688889,3572.7916666666665,1771.9227777777778,0.0,1909.0425,0.0,35.62067345219103,0.0,0.0,0.0,0.0,11165.651939899999,41.66085319036766,35.62067345219103,0.0
diag Autogenerated 1414,bbeae1a2-ec08-453b-a5d0-551dc64a854b,2016-07-26T04:31:48Z,2016-07-26T04:34:09Z,completed,completed normal,283.0,0.0,0.0,1.0,0.0,LHS Autogenerated 283,0.0,92.95294600000001,0.0,0.0,3824.8583333333336,561.5638888888889,0.0,1690.4275,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,6169.802668222222,21.669607511256988,6.1736695883208315,0.0
diag Autogenerated 2156,bbebabf0-f235-4418-82de-6fc8b5c0c1ad,2016-07-26T04:43:01Z,2016-07-26T04:46:36Z,completed,completed normal,432.0,0.0,0.0,0.0,0.0,LHS Autogenerated 432,0.0,349.0692391611111,0.0,0.0,5154.3694444444445,1706.8280555555555,0.0,3799.7741666666666,0.0,7.086934320237392,0.0,0.0,0.0,0.0,11010.040905827778,38.276512389240374,7.086934320237392,0.0
diag Autogenerated 81,bc1001f4-2965-4abe-884f-460c7548eed8,2016-07-26T04:12:05Z,2016-07-26T04:14:38Z,completed,completed normal,17.0,0.0,0.0,0.0,0.0,LHS Autogenerated 17,0.0,349.0688306583333,0.0,8120.208608586111,7354.877777777778,1706.8277777777778,0.0,6587.236111111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,24118.21910591111,83.0034729602048,7.086934320237392,0.0
diag Autogenerated 1205,bc16ed29-5756-4a81-a8a4-8c484ba6697b,2016-07-26T04:29:12Z,2016-07-26T04:31:28Z,completed,completed normal,241.0,0.0,0.0,0.0,1.0,LHS Autogenerated 241,0.0,174.53457018333333,0.0,0.0,5066.216666666667,1054.4294444444445,0.0,0.0,0.0,6.1736695883208315,174.39579103142552,0.0,0.0,0.0,6295.180681294444,39.536994152682134,180.56946061974637,0.0
diag Autogenerated 3316,bc1cb2d1-546b-456f-bfa4-ced95e3eb07f,2016-07-26T05:03:49Z,2016-07-26T05:06:04Z,completed,completed normal,664.0,0.0,0.0,0.0,0.0,LHS Autogenerated 664,0.0,349.0691133888888,0.0,0.0,7766.208333333333,1771.9230555555555,0.0,6996.775000000001,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16883.975502277775,58.31920917605799,7.086934320237392,0.0
diag Autogenerated 582,bc21bcec-de77-44cc-bb69-2aa9cb59d186,2016-07-26T04:19:46Z,2016-07-26T04:22:04Z,completed,completed normal,117.0,1.0,0.0,0.0,0.0,LHS Autogenerated 117,73.11063155277778,80.09461787500001,52.046583680555564,1483.3780278194445,5695.716666666667,483.8819252583333,0.0,3449.2855555555557,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,11317.514008408334,39.23432769043085,6.1736695883208315,0.0
diag Autogenerated 3129,bc33865b-f3b6-407a-adf9-205c298c8b45,2016-07-26T04:59:59Z,2016-07-26T05:02:53Z,completed,completed normal,626.0,0.0,0.0,1.0,0.0,LHS Autogenerated 626,0.0,92.95294599722223,0.0,0.0,4418.627777777778,561.5633333333334,0.0,0.0,0.0,34.707394787741926,170.14558002234534,0.0,0.0,0.0,5073.144057108333,37.79558352912366,204.85297481008726,0.0
diag Autogenerated 3909,bc3746c7-f109-473b-9b50-24196e88c8da,2016-07-26T05:13:24Z,2016-07-26T05:15:43Z,completed,completed normal,782.0,0.0,0.0,1.0,0.0,LHS Autogenerated 782,680.2241666666666,92.95294599722223,272.50736662500003,0.0,3847.241666666667,561.5633333333334,0.0,0.0,105.03807900292693,6.1736695883208315,120.53493631090569,0.0,0.0,0.0,5454.489479288888,41.7861591299553,231.74668490215345,0.0
diag Autogenerated 2738,bc3b7fa4-3d24-4016-9d5e-0a32ae957006,2016-07-26T04:52:45Z,2016-07-26T04:56:03Z,completed,completed normal,548.0,0.0,1.0,0.0,0.0,LHS Autogenerated 548,0.0,80.09461787777776,153.27896787777783,0.0,6750.672222222222,501.02794171944447,0.0,0.0,222.74263346003372,34.707394787741926,283.41731791492043,0.0,0.0,0.0,7485.073749697222,79.62686638464459,540.8673461626961,0.0
diag Autogenerated 2909,bc6bddca-fd6f-45db-9ed9-d5b18640063f,2016-07-26T04:56:07Z,2016-07-26T04:59:38Z,completed,completed normal,582.0,0.0,0.0,1.0,0.0,LHS Autogenerated 582,0.0,523.6040001111112,458.3075938638888,0.0,4977.897222222222,2359.224722222222,0.0,2035.775,459.9558106757247,8.584688480811812,0.0,0.0,0.0,0.0,10354.808538419444,82.18612323266332,468.5404991565365,0.0
diag Autogenerated 2686,bc8ed6d7-3a80-4a44-8a81-fe0b648ba53a,2016-07-26T04:52:29Z,2016-07-26T04:55:50Z,completed,completed normal,538.0,0.0,0.0,0.0,0.0,LHS Autogenerated 538,398.95,349.0691133888888,46.100803855555554,953.8280123666667,4021.9333333333334,1706.8277777777778,0.0,1892.705,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9369.414040722224,32.67846115838554,7.086934320237392,0.0
diag Autogenerated 494,bc8efc42-fb0a-492b-ac36-17aea07cecee,2016-07-26T04:19:36Z,2016-07-26T04:21:47Z,completed,completed normal,99.0,0.0,0.0,1.0,0.0,LHS Autogenerated 99,0.0,349.0689805277778,0.0,0.0,5118.391666666667,1706.8277777777778,0.0,3548.132777777778,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10722.421202750002,37.295113225860796,7.086934320237392,0.0
diag Autogenerated 3419,bca107e5-bd69-48c3-993d-a6bd1e80d38f,2016-07-26T05:05:22Z,2016-07-26T05:08:36Z,completed,completed normal,684.0,0.0,0.0,1.0,0.0,LHS Autogenerated 684,1191.9191666666668,349.06937650555557,437.7173310916667,0.0,5146.3694444444445,1771.923611111111,0.0,0.0,244.00118113227552,7.086934320237392,164.20220746587987,0.0,0.0,0.0,8896.998929819445,71.88685275017095,415.2903229183928,0.0
diag Autogenerated 3758,bcae5c13-a562-4762-be59-85a34e102adc,2016-07-26T05:11:28Z,2016-07-26T05:13:40Z,completed,completed normal,752.0,0.0,1.0,0.0,0.0,LHS Autogenerated 752,0.0,80.09461787500001,82.13643441666666,0.0,4846.991666666667,483.8819252583333,0.0,0.0,73.27272257807533,6.1736695883208315,157.07777895213437,0.0,0.0,0.0,5493.104644216667,42.3956681635132,236.52417111853055,0.0
diag Autogenerated 4158,bcb78f90-006d-45c2-a464-ed253fe31afd,2016-07-26T05:17:14Z,2016-07-26T05:20:14Z,completed,completed normal,832.0,0.0,1.0,0.0,0.0,LHS Autogenerated 832,0.0,80.09461787777776,89.42827207777779,0.0,4398.655555555556,483.8821300055556,0.0,0.0,120.68968666549075,34.707394787741926,169.43693507417188,0.0,0.0,0.0,5052.060575516667,49.721747875545184,324.8340165274046,0.0
diag Autogenerated 4083,bcb8aafe-a999-4105-8851-6809f106fdd8,2016-07-26T05:15:58Z,2016-07-26T05:18:04Z,completed,completed normal,817.0,0.0,1.0,0.0,0.0,LHS Autogenerated 817,0.0,160.1892357527778,258.4008581138889,6080.175216566666,3993.147222222222,813.1422222222222,0.0,1725.0141666666668,0.0,7.086934320237392,0.0,0.0,0.0,0.0,13030.068921544444,45.169134081752034,7.086934320237392,0.0
diag Autogenerated 1454,bccb4e2f-5ff0-4d7f-b345-1c6fda895834,2016-07-26T04:33:14Z,2016-07-26T04:35:17Z,completed,completed normal,291.0,0.0,0.0,1.0,0.0,LHS Autogenerated 291,0.0,349.0691133888888,0.0,0.0,5365.591666666667,1706.8277777777778,0.0,3068.6694444444447,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10490.158002277776,36.50259828968598,7.086934320237392,0.0
diag Autogenerated 858,bcdb7a20-a0bc-4b4d-a80b-00f60c43a436,2016-07-26T04:24:32Z,2016-07-26T04:26:45Z,completed,completed normal,172.0,0.0,1.0,0.0,0.0,LHS Autogenerated 172,0.0,160.1892357527778,0.0,3963.006015683333,4698.038888888889,813.1422222222222,0.0,0.0,0.0,35.62067345219103,163.71644171354808,0.0,0.0,0.0,9634.376362547222,52.80756821244503,199.3371151657391,0.0
diag Autogenerated 1013,bce9deb0-a428-4bf0-86bf-c4ffa2e40cd1,2016-07-26T04:26:49Z,2016-07-26T04:29:14Z,completed,completed normal,203.0,0.0,1.0,0.0,0.0,LHS Autogenerated 203,1063.393888888889,160.1892357472222,691.4648087444444,0.0,3819.9944444444445,813.1427777777777,0.0,0.0,313.8753415438117,35.62067345219103,120.8625777330556,0.0,0.0,0.0,6548.185155602778,69.37919446376844,470.3585927290584,0.0
diag Autogenerated 1461,bcfe84f4-f766-4d0d-bbd1-ed91876847db,2016-07-26T04:33:21Z,2016-07-26T04:35:29Z,completed,completed normal,293.0,0.0,0.0,0.0,0.0,LHS Autogenerated 293,0.0,92.95294600277776,0.0,0.0,5250.313888888889,581.4619444444445,0.0,0.0,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,5924.728779336112,20.83338069179612,6.1736695883208315,0.0
diag Autogenerated 4239,bd0f09ce-d761-4740-a061-a755376f5efd,2016-07-26T05:18:28Z,2016-07-26T05:21:07Z,completed,completed normal,848.0,0.0,0.0,1.0,0.0,LHS Autogenerated 848,0.0,349.0688306583333,159.47273563333334,0.0,5373.597222222222,1706.8277777777778,0.0,3416.798611111111,160.04616507730756,7.086934320237392,0.0,0.0,0.0,0.0,11005.765177402776,54.266539506000235,167.13309939754495,0.0
diag Autogenerated 1266,bd18cb95-6c26-46e3-8880-f94cd00b99d4,2016-07-26T04:29:35Z,2016-07-26T04:31:53Z,completed,completed normal,254.0,0.0,0.0,0.0,0.0,LHS Autogenerated 254,0.0,349.0688306583333,0.0,7420.530534294444,7181.727777777778,1771.9227777777778,0.0,6732.638888888889,0.0,35.62067345219103,0.0,0.0,0.0,0.0,23455.888809397224,83.59688209378317,35.62067345219103,0.0
diag Autogenerated 1854,bd1ba13f-a73e-4b3c-96f6-b8b77e9efc76,2016-07-26T04:38:26Z,2016-07-26T04:40:39Z,completed,completed normal,371.0,0.0,0.0,1.0,0.0,LHS Autogenerated 371,0.0,523.6037213583334,254.88494053055555,7348.238123430555,5207.311111111111,2424.3216666666667,0.0,3892.111388888889,0.0,51.4113445892957,0.0,0.0,0.0,0.0,19650.47095198611,72.19132450477262,51.4113445892957,0.0
diag Autogenerated 1372,bd3892ae-3f6d-4677-b1b8-2742cf97fa00,2016-07-26T04:31:35Z,2016-07-26T04:33:46Z,completed,completed normal,275.0,1.0,0.0,0.0,0.0,LHS Autogenerated 275,1334.981111111111,240.283914475,360.69472222222225,0.0,8587.741666666667,1112.5305555555556,0.0,0.0,0.0,8.584688480811812,344.57663932881775,0.0,0.0,0.0,11636.231970030556,75.02060433863859,353.16132780962954,0.0
diag Autogenerated 1021,bd474058-7e10-413c-b2d6-e40d25b7b8c2,2016-07-26T04:26:50Z,2016-07-26T04:29:00Z,completed,completed normal,205.0,0.0,0.0,0.0,0.0,LHS Autogenerated 205,0.0,523.6040001111112,0.0,55.17439176111111,9475.663888888888,2359.224722222222,0.0,0.0,0.0,8.584688480811812,329.5769594912993,0.0,0.0,0.0,12413.667002983333,76.1733547978771,338.1616479721111,0.0
diag Autogenerated 678,bd48abd7-c4df-4383-a777-ea380cd159b7,2016-07-26T04:22:05Z,2016-07-26T04:24:30Z,completed,completed normal,136.0,0.0,1.0,0.0,0.0,LHS Autogenerated 136,0.0,240.28395185833335,0.0,0.0,4710.844444444444,1112.5308333333332,0.0,4151.430833333334,0.0,8.584688480811812,0.0,0.0,0.0,0.0,10215.090062969444,35.71380293809076,8.584688480811812,0.0
diag Autogenerated 1746,bd63812b-24b6-44aa-9779-f9fedd6a5231,2016-07-26T04:37:00Z,2016-07-26T04:39:51Z,completed,completed normal,350.0,0.0,0.0,0.0,0.0,LHS Autogenerated 350,0.0,278.8589310388889,0.0,0.0,5931.3694444444445,1291.1352777777777,0.0,3719.6819444444445,0.0,8.584688480811812,0.0,0.0,0.0,0.0,11221.045597705555,39.14626569923932,8.584688480811812,0.0
diag Autogenerated 4090,bd649e30-874a-496a-9bbc-0098e4d17986,2016-07-26T05:16:21Z,2016-07-26T05:18:17Z,completed,completed normal,818.0,0.0,0.0,0.0,1.0,LHS Autogenerated 818,1760.423888888889,371.8121906361111,517.3701782694445,0.0,7082.819444444444,1653.3575,0.0,0.0,221.11509966100698,9.497953212728374,188.91246326443226,0.0,0.0,0.0,11385.783202238888,80.80245650394485,419.52551613816763,0.0
diag Autogenerated 2617,bd67bf17-db50-43ca-adc0-617de528be76,2016-07-26T04:50:49Z,2016-07-26T04:53:16Z,completed,completed normal,524.0,1.0,0.0,0.0,0.0,LHS Autogenerated 524,963.3502777777778,240.28389503888886,425.50694769722224,0.0,5440.7444444444445,1082.658611111111,0.0,0.0,110.72479096609061,41.90277689111408,199.18841213773314,0.0,0.0,0.0,8152.544176069444,62.999233398575065,351.81597999493783,0.0
diag Autogenerated 1499,bd69c60a-c1b3-4bd5-bf77-11c0845e31a4,2016-07-26T04:33:36Z,2016-07-26T04:36:03Z,completed,completed normal,300.0,0.0,0.0,1.0,0.0,LHS Autogenerated 300,0.0,92.95294600000001,124.1657014861111,0.0,3873.7944444444447,581.4616666666666,0.0,0.0,143.3375037089797,42.88225110324586,170.94241935356396,0.0,0.0,0.0,4672.374758597222,51.659021855964646,357.1621741657895,0.0
