Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
PA, 03104	0.006059	0.000000	0.028479	0.029690	0.079983	0.164812	0.006808	0.380094	0.304075	0.000000	0.000000
PA, 03105	0.000000	0.026667	0.210199	0.000000	0.000000	0.072158	0.006808	0.261024	0.423144	0.000000	0.000000
PA, 03106	0.116788	0.019637	0.037207	0.000000	0.000000	0.135392	0.006808	0.336012	0.348157	0.000000	0.000000
PA, 03201	0.000000	0.000000	0.000000	0.000000	0.000000	0.419413	0.002549	0.206271	0.371767	0.000000	0.000000
PA, 03202	0.000000	0.164769	0.097364	0.056171	0.000000	0.101109	0.002549	0.289019	0.289019	0.000000	0.000000
PA, 03203	0.000000	0.068631	0.000000	0.213519	0.137262	0.000000	0.002549	0.000000	0.578038	0.000000	0.000000
PA, 03204	0.000000	0.242196	0.000000	0.000000	0.000000	0.177217	0.002549	0.000000	0.578038	0.000000	0.000000
PA, 03205	0.000000	0.000000	0.000000	0.107350	0.044937	0.267126	0.002549	0.525126	0.052912	0.000000	0.000000
PA, 03206	0.200203	0.043082	0.034212	0.048150	0.000000	0.093766	0.002549	0.356186	0.221853	0.000000	0.000000
PA, 03207	0.023966	0.038446	0.030957	0.065408	0.041442	0.219193	0.002549	0.546987	0.031052	0.000000	0.000000
PA, 03208	0.000000	0.047775	0.033994	0.121276	0.012403	0.203964	0.002549	0.578038	0.000000	0.000000	0.000000
PA, 03209	0.018466	0.064539	0.038760	0.027242	0.007313	0.263093	0.002549	0.517377	0.060661	0.000000	0.000000
PA, 03210	0.000000	0.028170	0.125198	0.000000	0.000000	0.266046	0.002549	0.501164	0.076875	0.000000	0.000000
PA, 03211	0.000000	0.000000	0.419413	0.000000	0.000000	0.000000	0.002549	0.518460	0.059579	0.000000	0.000000
PA, 03301	0.079747	0.000000	0.177619	0.000000	0.000000	0.057998	0.012614	0.355321	0.316700	0.000000	0.000000
PA, 03302	0.000000	0.000000	0.000000	0.118262	0.090104	0.106999	0.012614	0.395848	0.276173	0.000000	0.000000
PA, 03303	0.017660	0.000000	0.065596	0.054243	0.079472	0.098394	0.012614	0.672021	0.000000	0.000000	0.000000
PA, 03304	0.000000	0.000000	0.109026	0.000000	0.000000	0.206339	0.012614	0.191727	0.480295	0.000000	0.000000
PA, 03401	0.170763	0.000000	0.000000	0.000000	0.037405	0.000000	0.043130	0.278756	0.469945	0.000000	0.000000
PA, 03402	0.006029	0.000000	0.038714	0.013011	0.010472	0.139942	0.043130	0.476447	0.272255	0.000000	0.000000
PA, 03403	0.043825	0.000000	0.050399	0.000000	0.000000	0.113945	0.043130	0.204021	0.544681	0.000000	0.000000
PA, 03404	0.000000	0.000000	0.020445	0.016728	0.059477	0.111519	0.043130	0.122977	0.625724	0.000000	0.000000
PA, 03501	0.148460	0.000000	0.000000	0.000000	0.082861	0.000000	0.086489	0.492693	0.189497	0.000000	0.000000
PA, 03502	0.077260	0.042058	0.008686	0.023315	0.071317	0.008686	0.086489	0.192192	0.489998	0.000000	0.000000
PA, 03503	0.030019	0.000000	0.027370	0.021190	0.123607	0.029136	0.086489	0.087146	0.595044	0.000000	0.000000
PA, 03504	0.065029	0.000000	0.057588	0.000000	0.042706	0.065999	0.086489	0.166332	0.515858	0.000000	0.000000
PA, 03601	0.034035	0.000000	0.038762	0.031199	0.000000	0.079415	0.127184	0.339514	0.349892	0.000000	0.000000
PA, 03602	0.000000	0.000000	0.000000	0.000000	0.183410	0.000000	0.127184	0.103516	0.585890	0.000000	0.000000
PA, 03603	0.022926	0.000000	0.056641	0.037761	0.000000	0.066082	0.127184	0.171181	0.518225	0.000000	0.000000
PA, 03701	0.000000	0.000000	0.000000	0.023307	0.109545	0.000000	0.250629	0.098798	0.517721	0.000000	0.000000
PA, 03702	0.000000	0.007234	0.000000	0.024933	0.036784	0.000000	0.275480	0.068307	0.587263	0.000000	0.000000
PA, 03800	0.000000	0.027857	0.029714	0.000000	0.020429	0.000000	0.435000	0.044820	0.442180	0.000000	0.000000
PA, 03900	0.000000	0.041365	0.055153	0.000000	0.000000	0.000000	0.362857	0.000000	0.540625	0.000000	0.000000
PA, 04001	0.000000	0.061327	0.024767	0.025356	0.000000	0.083735	0.171549	0.111620	0.521647	0.000000	0.000000
PA, 04002	0.000000	0.000000	0.093405	0.006092	0.000000	0.052794	0.299220	0.056700	0.491789	0.000000	0.000000
RI, 00101	0.068526	0.122154	0.056608	0.017876	0.000000	0.333690	0.010388	0.079318	0.311440	0.000000	0.000000
RI, 00102	0.012995	0.181930	0.020575	0.202506	0.151609	0.029239	0.010388	0.041477	0.349281	0.000000	0.000000
RI, 00103	0.085551	0.150732	0.040738	0.138511	0.000000	0.183323	0.010388	0.268281	0.122476	0.000000	0.000000
RI, 00104	0.000000	0.000000	0.183520	0.000000	0.202838	0.212497	0.010388	0.040667	0.350091	0.000000	0.000000
RI, 00201	0.160114	0.000000	0.029911	0.121405	0.096772	0.040468	0.001284	0.104038	0.446006	0.000000	0.000000
RI, 00300	0.039817	0.206012	0.000000	0.000000	0.133302	0.062323	0.000715	0.031530	0.526301	0.000000	0.000000
RI, 00400	0.039253	0.043429	0.029231	0.088528	0.015868	0.014198	0.094659	0.190241	0.484593	0.000000	0.000000
SC, 00101	0.015344	0.017424	0.005982	0.007802	0.020025	0.024966	0.373057	0.000000	0.535400	0.000000	0.000000
SC, 00102	0.085671	0.041306	0.048955	0.000000	0.000000	0.000000	0.124624	0.011829	0.687615	0.000000	0.000000
SC, 00103	0.047125	0.012325	0.055341	0.000000	0.038183	0.022958	0.124624	0.052238	0.647206	0.000000	0.000000
SC, 00104	0.041639	0.011052	0.016522	0.016633	0.020875	0.069212	0.124624	0.086647	0.612797	0.000000	0.000000
SC, 00105	0.006690	0.025326	0.041573	0.000000	0.055909	0.018159	0.239016	0.003576	0.609751	0.000000	0.000000
SC, 00200	0.022463	0.008825	0.011633	0.009226	0.036904	0.005215	0.313568	0.004143	0.588024	0.000000	0.000000
SC, 00301	0.073442	0.012346	0.074708	0.010446	0.034505	0.006015	0.121930	0.013020	0.653589	0.000000	0.000000
SC, 00302	0.034856	0.030983	0.054221	0.011619	0.065065	0.014717	0.121930	0.056775	0.609834	0.000000	0.000000
SC, 00400	0.020885	0.042215	0.009332	0.000000	0.004888	0.000000	0.488611	0.014164	0.419905	0.000000	0.000000
SC, 00501	0.072736	0.008405	0.022952	0.006142	0.020366	0.014547	0.094930	0.099884	0.660039	0.000000	0.000000
SC, 00502	0.043128	0.000000	0.018738	0.000000	0.020523	0.062759	0.094930	0.062903	0.697019	0.000000	0.000000
SC, 00601	0.000000	0.000000	0.040393	0.025413	0.000000	0.021935	0.281322	0.010888	0.620049	0.000000	0.000000
SC, 00602	0.029015	0.000577	0.027716	0.005485	0.013714	0.016745	0.262939	0.006801	0.637008	0.000000	0.000000
SC, 00603	0.068585	0.000000	0.090509	0.048066	0.041320	0.019395	0.115085	0.010324	0.606717	0.000000	0.000000
SC, 00604	0.065257	0.049164	0.038906	0.056414	0.019453	0.051816	0.081582	0.098586	0.538822	0.000000	0.000000
SC, 00605	0.030450	0.036975	0.038062	0.009787	0.000000	0.000000	0.376920	0.000000	0.507806	0.000000	0.000000
SC, 00700	0.021923	0.001235	0.030569	0.005249	0.000000	0.000309	0.281470	0.012027	0.647218	0.000000	0.000000
SC, 00800	0.025104	0.003017	0.008835	0.006788	0.002478	0.001293	0.612825	0.043301	0.296360	0.000000	0.000000
SC, 00900	0.044627	0.018671	0.010701	0.008197	0.043717	0.000000	0.415763	0.010912	0.447412	0.000000	0.000000
SC, 01000	0.000000	0.000000	0.076827	0.000000	0.000000	0.000000	0.493464	0.006805	0.422903	0.000000	0.000000
SC, 01101	0.012678	0.025355	0.000000	0.031118	0.134843	0.013830	0.291016	0.003197	0.487963	0.000000	0.000000
SC, 01102	0.079946	0.008497	0.047890	0.010428	0.039007	0.032056	0.291016	0.037335	0.453826	0.000000	0.000000
SC, 01201	0.060699	0.007862	0.041137	0.006216	0.017917	0.016637	0.219324	0.028155	0.602052	0.000000	0.000000
SC, 01202	0.022084	0.003719	0.042953	0.025954	0.038855	0.037944	0.117166	0.056542	0.654783	0.000000	0.000000
SC, 01203	0.023263	0.007566	0.029926	0.000000	0.021457	0.039751	0.180386	0.054396	0.643254	0.000000	0.000000
SC, 01204	0.043105	0.003898	0.036455	0.010547	0.020864	0.011120	0.197077	0.061449	0.615485	0.000000	0.000000
SC, 01300	0.000000	0.007756	0.007618	0.009419	0.010388	0.000000	0.765241	0.000000	0.199578	0.000000	0.000000
SC, 01400	0.017753	0.000000	0.047545	0.012447	0.060605	0.008978	0.286271	0.015776	0.550625	0.000000	0.000000
SC, 01500	0.016710	0.000885	0.001868	0.002261	0.032339	0.002064	0.391675	0.044359	0.507839	0.000000	0.000000
SC, 01600	0.000000	0.000000	0.025543	0.011973	0.066252	0.013570	0.415240	0.000000	0.467422	0.000000	0.000000
SD, 00100	0.062189	0.025013	0.017646	0.004968	0.034778	0.031180	0.248215	0.097102	0.478909	0.000000	0.000000
SD, 00200	0.000000	0.003542	0.050180	0.002952	0.000000	0.061987	0.371039	0.042334	0.467967	0.000000	0.000000
SD, 00300	0.051945	0.004611	0.043646	0.045183	0.029200	0.032274	0.141289	0.063776	0.588076	0.000000	0.000000
SD, 00400	0.061408	0.017882	0.057022	0.015521	0.035090	0.021257	0.127403	0.109401	0.555018	0.000000	0.000000
SD, 00500	0.020512	0.011070	0.013675	0.102559	0.090512	0.000000	0.071741	0.074008	0.615924	0.000000	0.000000
SD, 00600	0.038603	0.019836	0.094666	0.004038	0.031595	0.094429	0.060706	0.198907	0.457219	0.000000	0.000000
TN, 00100	0.036542	0.000000	0.002923	0.000000	0.049697	0.023387	0.255062	0.000000	0.632388	0.000000	0.000000
TN, 00200	0.000000	0.010322	0.001395	0.023714	0.031804	0.000000	0.455376	0.033242	0.444147	0.000000	0.000000
TN, 00300	0.021251	0.023318	0.010193	0.017020	0.024568	0.003991	0.072752	0.048642	0.778265	0.000000	0.000000
TN, 00400	0.031809	0.025858	0.003284	0.006362	0.010466	0.006362	0.225114	0.042237	0.648509	0.000000	0.000000
TN, 00500	0.040045	0.012607	0.019175	0.005509	0.043859	0.033159	0.077354	0.065449	0.702844	0.000000	0.000000
TN, 00600	0.003484	0.050524	0.000000	0.005372	0.009292	0.004791	0.315017	0.000000	0.611520	0.000000	0.000000
TN, 00700	0.038190	0.005236	0.014475	0.029258	0.039730	0.003080	0.285733	0.052036	0.532262	0.000000	0.000000
TN, 00800	0.008778	0.000000	0.000000	0.036638	0.001908	0.011068	0.347793	0.020607	0.573208	0.000000	0.000000
TN, 00900	0.007427	0.024568	0.000000	0.017712	0.003428	0.000000	0.566502	0.008682	0.371681	0.000000	0.000000
TN, 01000	0.056779	0.022081	0.000000	0.000000	0.029967	0.010252	0.304021	0.000000	0.576901	0.000000	0.000000
TN, 01100	0.070567	0.013692	0.000000	0.056875	0.045289	0.000000	0.023905	0.043330	0.746342	0.000000	0.000000
TN, 01200	0.000000	0.000000	0.003531	0.000000	0.077333	0.000000	0.406862	0.011538	0.500736	0.000000	0.000000
TN, 01300	0.031101	0.000000	0.063905	0.019811	0.058580	0.004473	0.164346	0.052603	0.605181	0.000000	0.000000
TN, 01400	0.013792	0.003065	0.026051	0.013026	0.012259	0.032181	0.355042	0.047386	0.497198	0.000000	0.000000
TN, 01500	0.014011	0.023105	0.022122	0.014994	0.021876	0.005162	0.348764	0.040486	0.509481	0.000000	0.000000
TN, 01601	0.040084	0.000000	0.080657	0.022486	0.040084	0.007332	0.134355	0.024616	0.650385	0.000000	0.000000
TN, 01602	0.000000	0.000000	0.000000	0.028985	0.214973	0.000000	0.068548	0.038425	0.649069	0.000000	0.000000
TN, 01603	0.079193	0.012761	0.029463	0.034529	0.028524	0.059488	0.068548	0.069946	0.617548	0.000000	0.000000
TN, 01604	0.059014	0.003210	0.101979	0.012346	0.028643	0.038767	0.068548	0.068575	0.618919	0.000000	0.000000
TN, 01700	0.037682	0.000000	0.033216	0.000000	0.000000	0.021772	0.237166	0.039348	0.630816	0.000000	0.000000
TN, 01800	0.019364	0.005114	0.009221	0.007964	0.017269	0.008551	0.345759	0.026818	0.559941	0.000000	0.000000
TN, 01900	0.013959	0.022289	0.004390	0.018124	0.022739	0.004503	0.255034	0.021232	0.637730	0.000000	0.000000
TN, 02001	0.043256	0.030470	0.017411	0.045432	0.031014	0.047881	0.069843	0.130859	0.583834	0.000000	0.000000
TN, 02002	0.081276	0.003000	0.030547	0.016910	0.051002	0.032729	0.069843	0.099100	0.615594	0.000000	0.000000
TN, 02003	0.075860	0.000000	0.000000	0.011590	0.117478	0.010536	0.069843	0.022294	0.692399	0.000000	0.000000
TN, 02100	0.000000	0.047151	0.000000	0.012859	0.000000	0.000000	0.429537	0.014443	0.496011	0.000000	0.000000
TN, 02200	0.003333	0.036665	0.000000	0.025713	0.010952	0.019285	0.240849	0.007500	0.655702	0.000000	0.000000
TN, 02300	0.019211	0.003575	0.009820	0.007294	0.002145	0.005816	0.087796	0.079474	0.784869	0.000000	0.000000
TN, 02401	0.042821	0.003715	0.039693	0.007430	0.063743	0.014860	0.052721	0.077884	0.697132	0.000000	0.000000
TN, 02402	0.038577	0.007122	0.030862	0.014689	0.050447	0.030565	0.052721	0.075723	0.699294	0.000000	0.000000
TN, 02501	0.095360	0.012909	0.112433	0.016657	0.066211	0.017490	0.020628	0.133923	0.524391	0.000000	0.000000
TN, 02502	0.125985	0.014901	0.050123	0.021675	0.092118	0.016256	0.020628	0.015674	0.642639	0.000000	0.000000
TN, 02503	0.016313	0.027143	0.032078	0.008774	0.003290	0.233460	0.020628	0.188885	0.469428	0.000000	0.000000
TN, 02504	0.111344	0.010810	0.077292	0.000000	0.011351	0.110263	0.020628	0.123401	0.534913	0.000000	0.000000
TN, 02505	0.040346	0.010514	0.058441	0.009781	0.002690	0.199286	0.020628	0.040039	0.618274	0.000000	0.000000
TN, 02600	0.066149	0.002195	0.013169	0.005298	0.012110	0.026641	0.018499	0.049075	0.806863	0.000000	0.000000
TN, 02700	0.037330	0.006865	0.020596	0.016734	0.050631	0.013087	0.171488	0.027313	0.655957	0.000000	0.000000
TN, 02800	0.009231	0.038867	0.004858	0.001458	0.006073	0.000000	0.377999	0.000000	0.561513	0.000000	0.000000
TN, 02900	0.028460	0.010630	0.000000	0.005658	0.021088	0.000000	0.398318	0.050185	0.485662	0.000000	0.000000
TN, 03000	0.027335	0.009604	0.000000	0.016992	0.040633	0.041372	0.215978	0.021741	0.626343	0.000000	0.000000
TN, 03100	0.020264	0.003800	0.014565	0.030713	0.006016	0.000000	0.244813	0.000000	0.679829	0.000000	0.000000
TN, 03201	0.052444	0.008617	0.030038	0.024129	0.061800	0.093315	0.023454	0.194012	0.512192	0.000000	0.000000
TN, 03202	0.033429	0.000000	0.000000	0.030523	0.188949	0.017441	0.023454	0.089677	0.616527	0.000000	0.000000
TN, 03203	0.000000	0.024577	0.000000	0.032204	0.098306	0.115256	0.023454	0.000000	0.706204	0.000000	0.000000
TN, 03204	0.144729	0.000000	0.046422	0.000000	0.079191	0.000000	0.023454	0.000000	0.706204	0.000000	0.000000
TN, 03205	0.082203	0.054344	0.000000	0.029579	0.088394	0.015822	0.023454	0.038670	0.667534	0.000000	0.000000
TN, 03206	0.078427	0.000000	0.024912	0.068508	0.060435	0.038060	0.023454	0.000000	0.706204	0.000000	0.000000
TN, 03207	0.024238	0.000000	0.027966	0.106273	0.111866	0.000000	0.023454	0.000000	0.706204	0.000000	0.000000
TN, 03208	0.090114	0.014268	0.024030	0.024781	0.088612	0.028536	0.023454	0.000000	0.706204	0.000000	0.000000
TX, 00100	0.006856	0.008364	0.002880	0.011655	0.034280	0.002468	0.229468	0.025968	0.678060	0.000000	0.000000
TX, 00200	0.013641	0.000000	0.000000	0.009443	0.093385	0.116469	0.186613	0.033704	0.546746	0.000000	0.000000
TX, 00300	0.044387	0.003935	0.010451	0.001967	0.034181	0.017460	0.048910	0.053740	0.784970	0.000000	0.000000
TX, 00400	0.002112	0.015839	0.036958	0.011615	0.000000	0.000000	0.281053	0.015913	0.636510	0.000000	0.000000
TX, 00501	0.012189	0.011691	0.071888	0.000000	0.032835	0.072883	0.089746	0.232383	0.476385	0.000000	0.000000
TX, 00502	0.030343	0.034739	0.009075	0.049627	0.029918	0.047784	0.089746	0.026710	0.682058	0.000000	0.000000
TX, 00600	0.005702	0.033145	0.000000	0.020315	0.012831	0.000000	0.303727	0.004491	0.619788	0.000000	0.000000
TX, 00700	0.059900	0.000000	0.035114	0.012909	0.079006	0.034597	0.070252	0.046594	0.661630	0.000000	0.000000
TX, 00800	0.012896	0.000000	0.054003	0.035868	0.021360	0.014105	0.217602	0.003761	0.640404	0.000000	0.000000
TX, 00900	0.007821	0.016474	0.008154	0.004160	0.015975	0.042933	0.134670	0.000000	0.769813	0.000000	0.000000
TX, 01000	0.037046	0.008344	0.026366	0.076761	0.032039	0.014351	0.063698	0.019922	0.721473	0.000000	0.000000
TX, 01100	0.039511	0.015115	0.005304	0.021479	0.024794	0.019093	0.323622	0.041150	0.509932	0.000000	0.000000
TX, 01200	0.000000	0.049872	0.000000	0.025984	0.000000	0.000000	0.431650	0.031952	0.460541	0.000000	0.000000
TX, 01300	0.005310	0.004204	0.002876	0.027877	0.006637	0.005531	0.399402	0.018272	0.529892	0.000000	0.000000
TX, 01400	0.007283	0.009842	0.012204	0.011023	0.002953	0.019487	0.250566	0.002581	0.684060	0.000000	0.000000
TX, 01501	0.000000	0.084262	0.000000	0.055014	0.025070	0.025070	0.168880	0.045488	0.596217	0.000000	0.000000
TX, 01502	0.051625	0.008171	0.033426	0.030455	0.030084	0.035655	0.168880	0.051495	0.590210	0.000000	0.000000
TX, 01600	0.051936	0.072411	0.040949	0.000000	0.032959	0.085894	0.028735	0.058954	0.628163	0.000000	0.000000
TX, 01700	0.009511	0.011190	0.002611	0.001865	0.022939	0.000000	0.431656	0.000000	0.520227	0.000000	0.000000
TX, 01800	0.005132	0.006082	0.002281	0.021477	0.023187	0.000000	0.484313	0.012237	0.445292	0.000000	0.000000
TX, 01901	0.012212	0.001194	0.013957	0.009550	0.002112	0.116339	0.026314	0.051585	0.766737	0.000000	0.000000
TX, 01902	0.016442	0.001342	0.029082	0.010179	0.013311	0.085008	0.026314	0.235050	0.583272	0.000000	0.000000
TX, 01903	0.061498	0.000000	0.029131	0.000000	0.000000	0.064735	0.026314	0.076993	0.741330	0.000000	0.000000
TX, 01904	0.025601	0.000000	0.061869	0.007279	0.037272	0.023342	0.026314	0.078130	0.740192	0.000000	0.000000
TX, 01905	0.044069	0.000000	0.020910	0.019208	0.015938	0.055239	0.026314	0.045769	0.772553	0.000000	0.000000
TX, 01906	0.017669	0.000000	0.019049	0.001173	0.009870	0.107602	0.026314	0.003212	0.815111	0.000000	0.000000
TX, 01907	0.072005	0.014939	0.017329	0.000000	0.023305	0.027786	0.026314	0.041514	0.776808	0.000000	0.000000
TX, 02001	0.003198	0.000000	0.007115	0.001122	0.004370	0.014615	0.274996	0.079626	0.614958	0.000000	0.000000
TX, 02002	0.006553	0.000000	0.010140	0.001446	0.001533	0.010747	0.274996	0.236902	0.457683	0.000000	0.000000
TX, 02003	0.006679	0.000000	0.013723	0.003248	0.002013	0.004757	0.274996	0.002898	0.691686	0.000000	0.000000
TX, 02004	0.005178	0.000000	0.011819	0.002842	0.003771	0.006810	0.274996	0.004163	0.690421	0.000000	0.000000
TX, 02005	0.008132	0.000444	0.005027	0.004546	0.006173	0.006099	0.274996	0.014650	0.679935	0.000000	0.000000
TX, 02006	0.006728	0.001032	0.007017	0.003137	0.005655	0.006852	0.274996	0.018821	0.675764	0.000000	0.000000
TX, 02101	0.007986	0.024379	0.025851	0.025220	0.012610	0.042874	0.177788	0.006313	0.676978	0.000000	0.000000
TX, 02102	0.033865	0.013194	0.012021	0.010409	0.006744	0.016419	0.284247	0.022892	0.600209	0.000000	0.000000
TX, 02200	0.014692	0.002877	0.013048	0.010274	0.020034	0.023116	0.330633	0.010707	0.574620	0.000000	0.000000
TX, 02301	0.000000	0.013828	0.090509	0.054054	0.026398	0.193588	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02302	0.000000	0.000000	0.210209	0.000000	0.000000	0.168167	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02303	0.047723	0.000000	0.000000	0.129534	0.160214	0.040906	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02304	0.148648	0.047297	0.000000	0.000000	0.000000	0.182432	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02305	0.050121	0.064945	0.084711	0.064239	0.028237	0.086123	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02306	0.121489	0.000000	0.000000	0.000000	0.041733	0.215155	0.027888	0.023855	0.569880	0.000000	0.000000
TX, 02307	0.015910	0.014526	0.053263	0.000000	0.016602	0.278076	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02308	0.085228	0.010302	0.067433	0.000000	0.000000	0.215412	0.027888	0.069107	0.524628	0.000000	0.000000
TX, 02309	0.034068	0.000000	0.044969	0.015444	0.000000	0.283896	0.027888	0.204489	0.389246	0.000000	0.000000
TX, 02310	0.021367	0.002524	0.015815	0.004543	0.007403	0.326726	0.027888	0.219968	0.373767	0.000000	0.000000
TX, 02311	0.000000	0.000000	0.000000	0.000000	0.000000	0.378377	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02312	0.022120	0.003021	0.019976	0.002144	0.007601	0.323515	0.027888	0.093418	0.500317	0.000000	0.000000
TX, 02313	0.017228	0.001927	0.032295	0.008818	0.012790	0.305318	0.027888	0.251196	0.342539	0.000000	0.000000
TX, 02314	0.036493	0.047537	0.068185	0.033132	0.044656	0.148374	0.027888	0.050970	0.542765	0.000000	0.000000
TX, 02315	0.043106	0.006785	0.042308	0.004390	0.024746	0.257041	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02316	0.032994	0.000000	0.027378	0.091962	0.084240	0.141803	0.027888	0.094998	0.498737	0.000000	0.000000
TX, 02317	0.166762	0.039103	0.025877	0.039678	0.077630	0.029327	0.027888	0.008825	0.584910	0.000000	0.000000
TX, 02318	0.125155	0.000000	0.173665	0.013583	0.039778	0.026195	0.027888	0.000000	0.593735	0.000000	0.000000
TX, 02319	0.000000	0.000000	0.071180	0.000000	0.000000	0.307197	0.027888	0.011778	0.581957	0.000000	0.000000
TX, 02320	0.000000	0.000000	0.000000	0.000000	0.290382	0.087995	0.027888	0.040536	0.553199	0.000000	0.000000
TX, 02321	0.081707	0.000000	0.071654	0.022666	0.027419	0.174931	0.027888	0.181028	0.412707	0.000000	0.000000
TX, 02322	0.074643	0.004225	0.088726	0.031453	0.039669	0.139661	0.027888	0.129906	0.463829	0.000000	0.000000
TX, 02400	0.000000	0.056748	0.004673	0.029041	0.000000	0.007010	0.303280	0.030957	0.568290	0.000000	0.000000
TX, 02501	0.047595	0.003996	0.070120	0.009991	0.036150	0.077932	0.025327	0.014567	0.714322	0.000000	0.000000
TX, 02502	0.066173	0.000000	0.100047	0.004989	0.039126	0.035450	0.025327	0.069817	0.659072	0.000000	0.000000
TX, 02503	0.103023	0.000000	0.095665	0.000000	0.000000	0.047096	0.025327	0.030885	0.698004	0.000000	0.000000
TX, 02504	0.154439	0.000000	0.091345	0.000000	0.000000	0.000000	0.025327	0.020508	0.708381	0.000000	0.000000
TX, 02505	0.111212	0.010782	0.023560	0.004992	0.038934	0.056305	0.025327	0.010237	0.718652	0.000000	0.000000
TX, 02506	0.074480	0.000000	0.078736	0.000000	0.000000	0.092568	0.025327	0.031147	0.697742	0.000000	0.000000
TX, 02507	0.075218	0.000000	0.000000	0.042377	0.070981	0.057208	0.025327	0.184789	0.544100	0.000000	0.000000
TX, 02508	0.023146	0.000000	0.109115	0.011022	0.033065	0.069437	0.025327	0.000000	0.728889	0.000000	0.000000
TX, 02509	0.083323	0.000000	0.031028	0.031028	0.055432	0.044973	0.025327	0.053259	0.675630	0.000000	0.000000
TX, 02510	0.018246	0.000000	0.090157	0.010733	0.047762	0.078887	0.025327	0.047998	0.680891	0.000000	0.000000
TX, 02511	0.100421	0.000000	0.047421	0.039363	0.033164	0.025415	0.025327	0.022003	0.706886	0.000000	0.000000
TX, 02512	0.064314	0.000000	0.021301	0.000000	0.048747	0.111422	0.025327	0.079465	0.649424	0.000000	0.000000
TX, 02513	0.067983	0.032124	0.036606	0.022163	0.021665	0.065244	0.025327	0.041927	0.686962	0.000000	0.000000
TX, 02514	0.027507	0.000000	0.025732	0.062999	0.023957	0.105590	0.025327	0.031978	0.696911	0.000000	0.000000
TX, 02515	0.009824	0.003967	0.010768	0.007368	0.011146	0.202711	0.025327	0.027701	0.701188	0.000000	0.000000
TX, 02516	0.039743	0.000000	0.078076	0.005074	0.049890	0.073002	0.025327	0.008966	0.719923	0.000000	0.000000
TX, 02600	0.000000	0.000000	0.026139	0.016021	0.000000	0.008432	0.255955	0.000000	0.693453	0.000000	0.000000
TX, 02700	0.008250	0.023720	0.007477	0.050791	0.025009	0.028876	0.101287	0.040432	0.714158	0.000000	0.000000
TX, 02800	0.007513	0.000000	0.000000	0.042347	0.000000	0.004098	0.218363	0.000000	0.727679	0.000000	0.000000
TX, 02900	0.059331	0.000000	0.009508	0.000000	0.025102	0.043738	0.097781	0.029493	0.735048	0.000000	0.000000
TX, 03000	0.094356	0.002487	0.049432	0.004042	0.042748	0.026115	0.111706	0.021155	0.647958	0.000000	0.000000
TX, 03100	0.039793	0.001536	0.017593	0.005864	0.042167	0.012985	0.217652	0.018802	0.643608	0.000000	0.000000
TX, 03200	0.013569	0.018289	0.000590	0.001770	0.000000	0.013569	0.290412	0.018517	0.643285	0.000000	0.000000
TX, 03301	0.006043	0.027359	0.017288	0.067811	0.057404	0.001846	0.130410	0.021890	0.669948	0.000000	0.000000
TX, 03302	0.027046	0.008365	0.013105	0.045309	0.070125	0.013802	0.130410	0.027144	0.664695	0.000000	0.000000
TX, 03303	0.037355	0.006506	0.021616	0.038614	0.059810	0.013851	0.130410	0.075903	0.615935	0.000000	0.000000
TX, 03304	0.090100	0.008814	0.019587	0.000000	0.029870	0.029380	0.130410	0.083021	0.608818	0.000000	0.000000
TX, 03305	0.042304	0.022877	0.030684	0.003450	0.047751	0.030684	0.130410	0.025196	0.666642	0.000000	0.000000
TX, 03306	0.052562	0.007489	0.012152	0.034900	0.030803	0.039846	0.130410	0.035896	0.655942	0.000000	0.000000
TX, 03400	0.019551	0.052287	0.020005	0.006820	0.022733	0.008184	0.221938	0.033531	0.614950	0.000000	0.000000
TX, 03501	0.017028	0.061137	0.002564	0.054880	0.011694	0.000000	0.123631	0.016596	0.712469	0.000000	0.000000
TX, 03502	0.027684	0.067656	0.007994	0.015693	0.013324	0.014952	0.123631	0.022979	0.706086	0.000000	0.000000
TX, 03601	0.000000	0.005257	0.000000	0.012705	0.011828	0.028914	0.403235	0.002116	0.535945	0.000000	0.000000
TX, 03602	0.070277	0.075028	0.022533	0.054566	0.049694	0.071617	0.126718	0.059646	0.469923	0.000000	0.000000
TX, 03700	0.006669	0.001778	0.007114	0.036457	0.005780	0.001778	0.399075	0.006416	0.534932	0.000000	0.000000
TX, 03801	0.054513	0.030684	0.011751	0.022850	0.050922	0.071814	0.106909	0.000000	0.650557	0.000000	0.000000
TX, 03802	0.055717	0.098325	0.018026	0.037691	0.032775	0.000000	0.106909	0.069684	0.580873	0.000000	0.000000
