Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
OK, 00602	 0.000000	0.045086	 0.000000	 0.050966	 0.000000	0.000000	0.153554	0.021627	0.728767	0.000000	0.000000
OK, 00701	 0.000000	0.025721	 0.103957	 0.006430	 0.070734	0.000000	0.194060	0.006512	0.592586	0.000000	0.000000
OK, 00702	 0.020207	0.098507	 0.000000	 0.027062	 0.042939	0.005412	0.235410	0.032180	0.538282	0.000000	0.000000
OK, 00800	 0.026148	0.028922	 0.045165	 0.011093	 0.016640	0.076860	0.064996	0.000000	0.730175	0.000000	0.000000
OK, 00900	 0.129211	0.001411	 0.004032	 0.025802	 0.049588	0.109255	0.072963	0.006153	0.601585	0.000000	0.000000
OK, 01001	 0.000000	0.000000	 0.113670	 0.086113	 0.000000	0.130892	0.036393	0.058847	0.574085	0.000000	0.000000
OK, 01002	 0.139089	0.010824	 0.041131	 0.035178	 0.036261	0.068192	0.036393	0.008877	0.624055	0.000000	0.000000
OK, 01003	 0.162786	0.000000	 0.045162	 0.054092	 0.026536	0.042100	0.036393	0.007800	0.625132	0.000000	0.000000
OK, 01004	 0.041608	0.000000	 0.074457	 0.036133	 0.117160	0.061317	0.036393	0.000000	0.632932	0.000000	0.000000
OK, 01005	 0.068478	0.017570	 0.037392	 0.019372	 0.044150	0.143713	0.036393	0.039026	0.593906	0.000000	0.000000
OK, 01006	 0.094021	0.060900	 0.052352	 0.010150	 0.011218	0.102034	0.036393	0.019929	0.613003	0.000000	0.000000
OK, 01101	 0.117525	0.102458	 0.000000	 0.000000	 0.000000	0.000000	0.164123	0.000000	0.615894	0.000000	0.000000
OK, 01102	 0.000000	0.037647	 0.063900	 0.032693	 0.004458	0.052012	0.231234	0.034168	0.543888	0.000000	0.000000
OK, 01201	 0.154712	0.009540	 0.082541	 0.025301	 0.024057	0.080881	0.031431	0.000000	0.591537	0.000000	0.000000
OK, 01202	 0.171361	0.011184	 0.080183	 0.012132	 0.044357	0.057815	0.031431	0.018188	0.573349	0.000000	0.000000
OK, 01203	 0.198211	0.018313	 0.108801	 0.000000	 0.032317	0.019390	0.031431	0.000000	0.591537	0.000000	0.000000
OK, 01204	 0.058354	0.013011	 0.102908	 0.000000	 0.046526	0.099754	0.085685	0.008148	0.585614	0.000000	0.000000
OK, 01301	 0.058370	0.038914	 0.072152	 0.027564	 0.010539	0.012161	0.179319	0.036504	0.564477	0.000000	0.000000
OK, 01302	 0.062892	0.061376	 0.000000	 0.021974	 0.000000	0.000000	0.313312	0.000000	0.540447	0.000000	0.000000
OK, 01400	 0.033250	0.000000	 0.032476	 0.018558	 0.118307	0.000000	0.086725	0.029008	0.681676	0.000000	0.000000
OK, 01501	 0.039971	0.004845	 0.051781	 0.070555	 0.080850	0.021802	0.161474	0.075272	0.493450	0.000000	0.000000
OK, 01601	 0.017716	0.047554	 0.053148	 0.000000	 0.089513	0.000000	0.175297	0.059323	0.557449	0.000000	0.000000
OR, 00100	 0.054749	0.000000	 0.000000	 0.122466	 0.005763	0.012967	0.436203	0.023530	0.344321	0.000000	0.000000
OR, 00200	 0.047783	0.000000	 0.000000	 0.025639	 0.010489	0.078084	0.331256	0.009994	0.496756	0.000000	0.000000
OR, 00300	 0.000000	0.000000	 0.119193	 0.000000	 0.000000	0.000000	0.361636	0.066880	0.452291	0.000000	0.000000
OR, 00400	 0.102003	0.019763	 0.001913	 0.042714	 0.057377	0.082240	0.127649	0.027615	0.538727	0.000000	0.000000
OR, 00500	 0.000000	0.000000	 0.000000	 0.037560	 0.028545	0.085636	0.226551	0.019245	0.602463	0.000000	0.000000
OR, 00600	 0.024950	0.033267	 0.034098	 0.121839	 0.096889	0.082750	0.130573	0.032468	0.443167	0.000000	0.000000
OR, 00703	 0.143797	0.012919	 0.050554	 0.060384	 0.056452	0.133967	0.114181	0.025807	0.401939	0.000000	0.000000
OR, 00704	 0.078752	0.000000	 0.000000	 0.093190	 0.046595	0.239537	0.114181	0.043299	0.384446	0.000000	0.000000
OR, 00705	 0.076345	0.076345	 0.076345	 0.076345	 0.076345	0.076345	0.114181	0.026677	0.401069	0.000000	0.000000
OR, 00800	 0.000000	0.000000	 0.068222	 0.000000	 0.000000	0.081465	0.308926	0.015410	0.525978	0.000000	0.000000
OR, 00901	 0.051480	0.000000	 0.125223	 0.076525	 0.030610	0.029914	0.206330	0.021889	0.458028	0.000000	0.000000
OR, 00902	 0.013102	0.013102	 0.000000	 0.165496	 0.050338	0.071715	0.206330	0.068810	0.411107	0.000000	0.000000
OR, 01000	 0.000000	0.000000	 0.000000	 0.027901	 0.026041	0.016121	0.474515	0.000000	0.455423	0.000000	0.000000
OR, 01103	 0.149229	0.000000	 0.051906	 0.054068	 0.098404	0.072452	0.119407	0.016233	0.438301	0.000000	0.000000
OR, 01104	 0.272678	0.000000	 0.029437	 0.032535	 0.038733	0.052676	0.119407	0.023481	0.431053	0.000000	0.000000
OR, 01105	 0.061847	0.092771	 0.000000	 0.271441	 0.000000	0.000000	0.119407	0.004679	0.449855	0.000000	0.000000
OR, 01200	 0.062810	0.061435	 0.030717	 0.055474	 0.069687	0.051807	0.157339	0.010976	0.499755	0.000000	0.000000
OR, 01301	 0.042949	0.087872	 0.131314	 0.014810	 0.047885	0.202401	0.027834	0.045858	0.399078	0.000000	0.000000
OR, 01302	 0.224788	0.000000	 0.044958	 0.173700	 0.000000	0.083785	0.027834	0.019848	0.425088	0.000000	0.000000
OR, 01303	 0.109840	0.087872	 0.129611	 0.000000	 0.103249	0.096659	0.027834	0.096985	0.347951	0.000000	0.000000
OR, 01305	 0.052832	0.000000	 0.244007	 0.028322	 0.008715	0.193354	0.027834	0.110936	0.334000	0.000000	0.000000
OR, 01314	 0.024207	0.005334	 0.060313	 0.009232	 0.009847	0.418296	0.027834	0.039223	0.405713	0.000000	0.000000
OR, 01316	 0.023634	0.000000	 0.245435	 0.000000	 0.165441	0.092720	0.027834	0.172591	0.272345	0.000000	0.000000
OR, 01317	 0.125659	0.000000	 0.000000	 0.210783	 0.000000	0.081070	0.083747	0.054151	0.444589	0.000000	0.000000
OR, 01318	 0.105795	0.000000	 0.137912	 0.000000	 0.038729	0.135078	0.083747	0.094225	0.404515	0.000000	0.000000
OR, 01319	 0.110352	0.000000	 0.127730	 0.024764	 0.042577	0.112090	0.083747	0.021616	0.477124	0.000000	0.000000
OR, 01320	 0.034765	0.000000	 0.043704	 0.012913	 0.020859	0.352615	0.029473	0.050901	0.454770	0.000000	0.000000
OR, 01321	 0.058107	0.000000	 0.108951	 0.072634	 0.000000	0.225165	0.029473	0.052889	0.452782	0.000000	0.000000
OR, 01322	 0.193947	0.000000	 0.051565	 0.008466	 0.043099	0.167779	0.029473	0.096550	0.409120	0.000000	0.000000
OR, 01323	 0.171431	0.000000	 0.012758	 0.013555	 0.214488	0.052625	0.029473	0.120155	0.385516	0.000000	0.000000
OR, 01324	 0.176637	0.000000	 0.037481	 0.038774	 0.096504	0.115460	0.029473	0.058737	0.446934	0.000000	0.000000
PA, 00101	 0.138927	0.121561	 0.000000	 0.000000	 0.000000	0.000000	0.172264	0.366755	0.200492	0.000000	0.000000
PA, 00102	 0.032341	0.053785	 0.063628	 0.075580	 0.010898	0.024256	0.172264	0.005266	0.561981	0.000000	0.000000
PA, 00200	 0.000000	0.032717	 0.000000	 0.053165	 0.000000	0.008179	0.384713	0.010515	0.510711	0.000000	0.000000
PA, 00300	 0.000000	0.007903	 0.000000	 0.000000	 0.096411	0.000000	0.305470	0.000000	0.590216	0.000000	0.000000
PA, 00400	 0.000000	0.004804	 0.004204	 0.054047	 0.021619	0.008407	0.470269	0.002137	0.434514	0.000000	0.000000
PA, 00500	 0.000000	0.013094	 0.020201	 0.010849	 0.007856	0.000000	0.231817	0.016622	0.699561	0.000000	0.000000
PA, 00600	 0.051364	0.000000	 0.068485	 0.037096	 0.000000	0.000000	0.159642	0.146044	0.537368	0.000000	0.000000
PA, 00701	 0.000000	0.077056	 0.000000	 0.067716	 0.000000	0.207818	0.043100	0.314241	0.290069	0.000000	0.000000
PA, 00702	 0.000000	0.191501	 0.043729	 0.034681	 0.055792	0.000000	0.077821	0.069059	0.527418	0.000000	0.000000
PA, 00801	 0.020163	0.156648	 0.200076	 0.000000	 0.000000	0.000000	0.076159	0.202059	0.344895	0.000000	0.000000
PA, 00802	 0.104245	0.000000	 0.000000	 0.000000	 0.000000	0.272641	0.076159	0.044073	0.502881	0.000000	0.000000
PA, 00803	 0.000000	0.000000	 0.191176	 0.071691	 0.000000	0.050605	0.139864	0.029369	0.517295	0.000000	0.000000
PA, 00900	 0.034368	0.059753	 0.027728	 0.007030	 0.006249	0.045693	0.180444	0.146168	0.492567	0.000000	0.000000
PA, 01000	 0.031500	0.031500	 0.031500	 0.031500	 0.031500	0.031500	0.152780	0.136475	0.521745	0.000000	0.000000
PA, 01100	 0.032322	0.093238	 0.023620	 0.001243	 0.014918	0.000000	0.229569	0.121237	0.483852	0.000000	0.000000
PA, 01200	 0.208869	0.028332	 0.139685	 0.040851	 0.032286	0.085656	0.092017	0.060643	0.311659	0.000000	0.000000
PA, 01300	 0.000000	0.000000	 0.000000	 0.098299	 0.018255	0.000000	0.372177	0.010832	0.500437	0.000000	0.000000
PA, 01400	 0.014034	0.000000	 0.026449	 0.060995	 0.036705	0.015114	0.330324	0.032348	0.484029	0.000000	0.000000
PA, 01501	 0.062681	0.000000	 0.000000	 0.000000	 0.098498	0.000000	0.306461	0.018232	0.514129	0.000000	0.000000
PA, 01502	 0.000000	0.028789	 0.091267	 0.056965	 0.014088	0.000000	0.134572	0.171716	0.502603	0.000000	0.000000
PA, 01600	 0.056524	0.000000	 0.044109	 0.024178	 0.000000	0.048029	0.221955	0.157008	0.448196	0.000000	0.000000
PA, 01701	 0.015646	0.000000	 0.183062	 0.011996	 0.017211	0.158028	0.018994	0.372052	0.223011	0.000000	0.000000
PA, 01702	 0.000000	0.000000	 0.000000	 0.160153	 0.000000	0.225790	0.018994	0.277428	0.317635	0.000000	0.000000
PA, 01801	 0.036069	0.000000	 0.349873	 0.000000	 0.000000	0.000000	0.018994	0.171246	0.423817	0.000000	0.000000
PA, 01802	 0.066016	0.000000	 0.036817	 0.045704	 0.000000	0.237405	0.018994	0.241013	0.354050	0.000000	0.000000
PA, 01803	 0.000000	0.000000	 0.096486	 0.147268	 0.142189	0.000000	0.018994	0.111233	0.483830	0.000000	0.000000
PA, 01804	 0.000000	0.014564	 0.128162	 0.000000	 0.045148	0.198069	0.018994	0.187915	0.407148	0.000000	0.000000
PA, 01805	 0.000000	0.104916	 0.071193	 0.000000	 0.000000	0.209833	0.018994	0.293858	0.301205	0.000000	0.000000
PA, 01806	 0.000000	0.000000	 0.312926	 0.000000	 0.000000	0.073016	0.018994	0.454825	0.140238	0.000000	0.000000
PA, 01807	 0.338741	0.000000	 0.047202	 0.000000	 0.000000	0.000000	0.018994	0.091415	0.503648	0.000000	0.000000
PA, 01900	 0.000000	0.000000	 0.032067	 0.054057	 0.039397	0.028403	0.385186	0.006305	0.454586	0.000000	0.000000
PA, 02001	 0.074111	0.000000	 0.082346	 0.000000	 0.000000	0.000000	0.197284	0.076076	0.570184	0.000000	0.000000
PA, 02002	 0.061018	0.000000	 0.064147	 0.031291	 0.000000	0.000000	0.197284	0.089740	0.556519	0.000000	0.000000
PA, 02003	 0.000000	0.046192	 0.014901	 0.095364	 0.000000	0.000000	0.197284	0.079134	0.567126	0.000000	0.000000
PA, 02100	 0.039954	0.000000	 0.000000	 0.000000	 0.028301	0.131514	0.377116	0.010320	0.412795	0.000000	0.000000
PA, 02200	 0.004020	0.000000	 0.028942	 0.019295	 0.020099	0.036982	0.308742	0.079485	0.502436	0.000000	0.000000
PA, 02301	 0.235007	0.021251	 0.068752	 0.000000	 0.031251	0.033751	0.115895	0.047638	0.446455	0.000000	0.000000
PA, 02302	 0.211898	0.019320	 0.041756	 0.053598	 0.067309	0.029292	0.086407	0.197002	0.293419	0.000000	0.000000
PA, 02401	 0.161350	0.000000	 0.020328	 0.010799	 0.122601	0.033032	0.067905	0.238296	0.345689	0.000000	0.000000
PA, 02402	 0.070451	0.000000	 0.076667	 0.080811	 0.103604	0.016577	0.067905	0.150316	0.433669	0.000000	0.000000
PA, 02500	 0.227083	0.000000	 0.000000	 0.190588	 0.000000	0.000000	0.100891	0.027377	0.454062	0.000000	0.000000
PA, 02600	 0.000000	0.000000	 0.000000	 0.058910	 0.019637	0.050494	0.121431	0.058041	0.691487	0.000000	0.000000
PA, 02701	 0.137797	0.030292	 0.021382	 0.030886	 0.023164	0.008315	0.081367	0.104391	0.562406	0.000000	0.000000
PA, 02702	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.251836	0.081367	0.000000	0.666797	0.000000	0.000000
PA, 02703	 0.040187	0.083945	 0.015182	 0.043759	 0.026791	0.041973	0.081367	0.074398	0.592399	0.000000	0.000000
PA, 02801	 0.174491	0.000000	 0.056086	 0.056086	 0.107499	0.000000	0.051491	0.135661	0.418686	0.000000	0.000000
PA, 02802	 0.038872	0.000000	 0.000000	 0.047202	 0.113839	0.247115	0.034707	0.186073	0.332193	0.000000	0.000000
PA, 02803	 0.076377	0.101835	 0.131038	 0.053913	 0.071884	0.011981	0.034707	0.518266	0.000000	0.000000	0.000000
PA, 02901	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.364157	0.054719	0.294573	0.286550	0.000000	0.000000
PA, 02902	 0.076942	0.000000	 0.097460	 0.000000	 0.092330	0.064118	0.062763	0.215911	0.390477	0.000000	0.000000
PA, 03001	 0.115269	0.000000	 0.174034	 0.000000	 0.022602	0.000000	0.073075	0.292710	0.322310	0.000000	0.000000
PA, 03002	 0.000000	0.311905	 0.000000	 0.000000	 0.000000	0.000000	0.073075	0.345821	0.269199	0.000000	0.000000
PA, 03003	 0.130213	0.000000	 0.054508	 0.000000	 0.012113	0.115072	0.073075	0.360601	0.254418	0.000000	0.000000
PA, 03004	 0.150811	0.000000	 0.000000	 0.000000	 0.058268	0.102826	0.073075	0.245781	0.369238	0.000000	0.000000
PA, 03101	 0.072863	0.000000	 0.231667	 0.000000	 0.031761	0.074731	0.018687	0.210320	0.359972	0.000000	0.000000
PA, 03102	 0.044196	0.000000	 0.000000	 0.000000	 0.000000	0.366826	0.018687	0.308690	0.261602	0.000000	0.000000
PA, 03103	 0.000000	0.000000	 0.302592	 0.022694	 0.000000	0.085735	0.018687	0.203803	0.366489	0.000000	0.000000
PA, 03104	 0.008059	0.000000	 0.037878	 0.039490	 0.106382	0.219211	0.018687	0.316829	0.253463	0.000000	0.000000
PA, 03105	 0.000000	0.035469	 0.279578	 0.000000	 0.000000	0.095975	0.018687	0.217578	0.352714	0.000000	0.000000
PA, 03106	 0.155336	0.026118	 0.049488	 0.000000	 0.000000	0.180080	0.018687	0.280084	0.290208	0.000000	0.000000
PA, 03201	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.585613	0.006272	0.145634	0.262481	0.000000	0.000000
PA, 03202	 0.000000	0.230062	 0.135946	 0.078430	 0.000000	0.141175	0.006272	0.204057	0.204057	0.000000	0.000000
PA, 03203	 0.000000	0.095828	 0.000000	 0.298130	 0.191655	0.000000	0.006272	0.000000	0.408115	0.000000	0.000000
PA, 03204	 0.000000	0.338171	 0.000000	 0.000000	 0.000000	0.247442	0.006272	0.000000	0.408115	0.000000	0.000000
PA, 03205	 0.000000	0.000000	 0.000000	 0.149889	 0.062744	0.372980	0.006272	0.370757	0.037358	0.000000	0.000000
PA, 03206	 0.279537	0.060154	 0.047769	 0.067231	 0.000000	0.130923	0.006272	0.251479	0.156636	0.000000	0.000000
PA, 03207	 0.033464	0.053681	 0.043224	 0.091328	 0.057864	0.306053	0.006272	0.386191	0.021924	0.000000	0.000000
PA, 03208	 0.000000	0.066707	 0.047465	 0.169334	 0.017318	0.284789	0.006272	0.408115	0.000000	0.000000	0.000000
PA, 03209	 0.025783	0.090114	 0.054119	 0.038037	 0.010211	0.367348	0.006272	0.365286	0.042829	0.000000	0.000000
PA, 03210	 0.000000	0.039332	 0.174810	 0.000000	 0.000000	0.371471	0.006272	0.353839	0.054276	0.000000	0.000000
PA, 03211	 0.000000	0.000000	 0.585613	 0.000000	 0.000000	0.000000	0.006272	0.366050	0.042064	0.000000	0.000000
PA, 03301	 0.102912	0.000000	 0.229213	 0.000000	 0.000000	0.074845	0.010105	0.308214	0.274712	0.000000	0.000000
PA, 03302	 0.000000	0.000000	 0.000000	 0.152613	 0.116277	0.138079	0.010105	0.343368	0.239559	0.000000	0.000000
PA, 03303	 0.022790	0.000000	 0.084650	 0.069999	 0.102556	0.126974	0.010105	0.582926	0.000000	0.000000	0.000000
PA, 03304	 0.000000	0.000000	 0.140695	 0.000000	 0.000000	0.266274	0.010105	0.166308	0.416618	0.000000	0.000000
PA, 03401	 0.367645	0.000000	 0.000000	 0.000000	 0.080532	0.000000	0.041617	0.189960	0.320247	0.000000	0.000000
PA, 03402	 0.012981	0.000000	 0.083350	 0.028011	 0.022545	0.301289	0.041617	0.324677	0.185530	0.000000	0.000000
PA, 03403	 0.094353	0.000000	 0.108506	 0.000000	 0.000000	0.245318	0.041617	0.139031	0.371176	0.000000	0.000000
PA, 03404	 0.000000	0.000000	 0.044017	 0.036014	 0.128050	0.240094	0.041617	0.083804	0.426404	0.000000	0.000000
PA, 03501	 0.205202	0.000000	 0.000000	 0.000000	 0.114531	0.000000	0.086411	0.428896	0.164960	0.000000	0.000000
PA, 03502	 0.106788	0.058133	 0.012006	 0.032226	 0.098574	0.012006	0.086411	0.167306	0.426550	0.000000	0.000000
PA, 03503	 0.041492	0.000000	 0.037831	 0.029289	 0.170850	0.040272	0.086411	0.075862	0.517995	0.000000	0.000000
PA, 03504	 0.089883	0.000000	 0.079598	 0.000000	 0.059028	0.091224	0.086411	0.144794	0.449062	0.000000	0.000000
PA, 03601	 0.048622	0.000000	 0.055375	 0.044570	 0.000000	0.113450	0.115426	0.306593	0.315965	0.000000	0.000000
PA, 03602	 0.000000	0.000000	 0.000000	 0.000000	 0.262016	0.000000	0.115426	0.093479	0.529079	0.000000	0.000000
PA, 03603	 0.032752	0.000000	 0.080917	 0.053944	 0.000000	0.094403	0.115426	0.154582	0.467976	0.000000	0.000000
PA, 03701	 0.000000	0.000000	 0.000000	 0.027651	 0.129959	0.000000	0.227634	0.098515	0.516240	0.000000	0.000000
PA, 03702	 0.000000	0.008179	 0.000000	 0.028191	 0.041590	0.000000	0.231188	0.071983	0.618869	0.000000	0.000000
PA, 03800	 0.000000	0.035652	 0.038029	 0.000000	 0.026145	0.000000	0.454681	0.041000	0.404493	0.000000	0.000000
PA, 03900	 0.000000	0.046160	 0.061547	 0.000000	 0.000000	0.000000	0.350302	0.000000	0.541991	0.000000	0.000000
PA, 04001	 0.000000	0.052946	 0.021382	 0.021891	 0.000000	0.072292	0.134238	0.122898	0.574353	0.000000	0.000000
PA, 04002	 0.000000	0.000000	 0.089822	 0.005858	 0.000000	0.050769	0.230685	0.064389	0.558478	0.000000	0.000000
RI, 00101	 0.072010	0.128366	 0.059487	 0.018785	 0.000000	0.350660	0.008782	0.073462	0.288447	0.000000	0.000000
RI, 00102	 0.013656	0.191182	 0.021622	 0.212804	 0.159319	0.030726	0.008782	0.038415	0.323494	0.000000	0.000000
RI, 00103	 0.089901	0.158397	 0.042810	 0.145554	 0.000000	0.192646	0.008782	0.248475	0.113434	0.000000	0.000000
RI, 00104	 0.000000	0.000000	 0.192853	 0.000000	 0.213153	0.223303	0.008782	0.037665	0.324244	0.000000	0.000000
RI, 00201	 0.127568	0.000000	 0.023831	 0.096727	 0.077101	0.032242	0.042557	0.113482	0.486491	0.000000	0.000000
RI, 00300	 0.033439	0.173010	 0.000000	 0.000000	 0.111948	0.052339	0.028860	0.033936	0.566468	0.000000	0.000000
RI, 00400	 0.039347	0.043533	 0.029301	 0.088740	 0.015906	0.014232	0.061634	0.199395	0.507912	0.000000	0.000000
SC, 00101	 0.019930	0.022632	 0.007769	 0.010134	 0.026010	0.032428	0.310130	0.000000	0.570966	0.000000	0.000000
SC, 00102	 0.149512	0.072086	 0.085435	 0.000000	 0.000000	0.000000	0.108634	0.009882	0.574450	0.000000	0.000000
SC, 00103	 0.082241	0.021509	 0.096581	 0.000000	 0.066636	0.040066	0.108634	0.043641	0.540691	0.000000	0.000000
SC, 00104	 0.072667	0.019287	 0.028833	 0.029028	 0.036431	0.120787	0.108634	0.072387	0.511945	0.000000	0.000000
SC, 00105	 0.011900	0.045050	 0.073950	 0.000000	 0.099450	0.032300	0.187492	0.003206	0.546653	0.000000	0.000000
SC, 00200	 0.062220	0.024443	 0.032221	 0.025555	 0.102218	0.014444	0.227585	0.003577	0.507738	0.000000	0.000000
SC, 00301	 0.099333	0.016698	 0.101046	 0.014129	 0.046670	0.008135	0.188319	0.010267	0.515403	0.000000	0.000000
SC, 00302	 0.047145	0.041906	 0.073336	 0.015715	 0.088003	0.019906	0.188319	0.044771	0.480898	0.000000	0.000000
SC, 00400	 0.023421	0.047340	 0.010465	 0.000000	 0.005481	0.000000	0.470712	0.014442	0.428139	0.000000	0.000000
SC, 00501	 0.130074	0.015031	 0.041046	 0.010984	 0.036421	0.026015	0.144704	0.078302	0.517423	0.000000	0.000000
SC, 00502	 0.077126	0.000000	 0.033510	 0.000000	 0.036702	0.112232	0.144704	0.049312	0.546413	0.000000	0.000000
SC, 00601	 0.000000	0.000000	 0.095983	 0.060386	 0.000000	0.052123	0.241458	0.009492	0.540558	0.000000	0.000000
SC, 00602	 0.068344	0.001360	 0.065284	 0.012921	 0.032302	0.039443	0.226830	0.005847	0.547668	0.000000	0.000000
SC, 00603	 0.101790	0.000000	 0.134329	 0.071336	 0.061324	0.028785	0.065094	0.008990	0.528351	0.000000	0.000000
SC, 00604	 0.093477	0.070424	 0.055731	 0.080811	 0.027866	0.074224	0.054680	0.083951	0.458836	0.000000	0.000000
SC, 00605	 0.059304	0.072012	 0.074130	 0.019062	 0.000000	0.000000	0.266068	0.000000	0.509423	0.000000	0.000000
SC, 00700	 0.059727	0.003365	 0.083282	 0.014301	 0.000000	0.000841	0.232787	0.011051	0.594646	0.000000	0.000000
SC, 00800	 0.033498	0.004026	 0.011789	 0.009057	 0.003307	0.001725	0.627950	0.039348	0.269300	0.000000	0.000000
SC, 00900	 0.047827	0.020009	 0.011469	 0.008785	 0.046851	0.000000	0.403544	0.010988	0.450527	0.000000	0.000000
SC, 01000	 0.000000	0.000000	 0.093307	 0.000000	 0.000000	0.000000	0.454981	0.007154	0.444558	0.000000	0.000000
SC, 01101	 0.016439	0.032877	 0.000000	 0.040349	 0.174847	0.017933	0.197659	0.003384	0.516511	0.000000	0.000000
SC, 01102	 0.103663	0.011017	 0.062098	 0.013521	 0.050580	0.041566	0.197659	0.039519	0.480377	0.000000	0.000000
SC, 01201	 0.108314	0.014029	 0.073406	 0.011092	 0.031972	0.029689	0.172803	0.024960	0.533736	0.000000	0.000000
SC, 01202	 0.046317	0.007799	 0.090087	 0.054434	 0.081492	0.079582	0.077779	0.044713	0.517797	0.000000	0.000000
SC, 01203	 0.059551	0.019369	 0.076607	 0.000000	 0.054926	0.101758	0.127550	0.043682	0.516556	0.000000	0.000000
SC, 01204	 0.101022	0.009135	 0.085438	 0.024718	 0.048899	0.026061	0.145144	0.050796	0.508787	0.000000	0.000000
SC, 01300	 0.000000	0.007474	 0.007340	 0.009075	 0.010009	0.000000	0.861879	0.000000	0.104224	0.000000	0.000000
SC, 01400	 0.028640	0.000000	 0.076703	 0.020081	 0.097772	0.014485	0.205054	0.015522	0.541742	0.000000	0.000000
SC, 01500	 0.051290	0.002715	 0.005732	 0.006939	 0.099262	0.006336	0.282019	0.043837	0.501868	0.000000	0.000000
SC, 01600	 0.000000	0.000000	 0.031910	 0.014958	 0.082766	0.016952	0.364329	0.000000	0.489086	0.000000	0.000000
SD, 00100	 0.115410	0.046418	 0.032747	 0.009220	 0.064540	0.057864	0.199458	0.079963	0.394380	0.000000	0.000000
SD, 00200	 0.000000	0.007820	 0.110781	 0.006517	 0.000000	0.136847	0.263349	0.039380	0.435307	0.000000	0.000000
SD, 00300	 0.086307	0.007660	 0.072518	 0.075071	 0.048516	0.053622	0.105365	0.053903	0.497037	0.000000	0.000000
SD, 00400	 0.095477	0.027804	 0.088657	 0.024132	 0.054558	0.033050	0.093955	0.095891	0.486477	0.000000	0.000000
SD, 00500	 0.034158	0.018434	 0.022772	 0.170789	 0.150728	0.000000	0.058505	0.058420	0.486194	0.000000	0.000000
SD, 00600	 0.058955	0.030294	 0.144575	 0.006168	 0.048252	0.144212	0.048512	0.157346	0.361686	0.000000	0.000000
TN, 00100	 0.041356	0.000000	 0.003308	 0.000000	 0.056244	0.026468	0.238373	0.000000	0.634250	0.000000	0.000000
TN, 00200	 0.000000	0.012065	 0.001630	 0.027717	 0.037173	0.000000	0.454735	0.032496	0.434184	0.000000	0.000000
TN, 00300	 0.062775	0.068883	 0.030110	 0.050277	 0.072575	0.011788	0.065083	0.037559	0.600949	0.000000	0.000000
TN, 00400	 0.071022	0.057734	 0.007331	 0.014204	 0.023369	0.014204	0.197446	0.037586	0.577102	0.000000	0.000000
TN, 00500	 0.071713	0.022576	 0.034339	 0.009865	 0.078542	0.059381	0.085428	0.054363	0.583793	0.000000	0.000000
TN, 00600	 0.006180	0.089607	 0.000000	 0.009527	 0.016479	0.008497	0.293509	0.000000	0.576201	0.000000	0.000000
TN, 00700	 0.100951	0.013840	 0.038264	 0.077341	 0.105021	0.008141	0.162255	0.044011	0.450176	0.000000	0.000000
TN, 00800	 0.018533	0.000000	 0.000000	 0.077356	 0.004029	0.023368	0.285019	0.020533	0.571162	0.000000	0.000000
TN, 00900	 0.008717	0.028833	 0.000000	 0.020787	 0.004023	0.000000	0.612159	0.007429	0.318051	0.000000	0.000000
TN, 01000	 0.061211	0.023804	 0.000000	 0.000000	 0.032306	0.011052	0.330842	0.000000	0.540784	0.000000	0.000000
TN, 01100	 0.062582	0.012143	 0.000000	 0.050439	 0.040165	0.000000	0.165926	0.036695	0.632050	0.000000	0.000000
TN, 01200	 0.000000	0.000000	 0.003540	 0.000000	 0.077521	0.000000	0.469919	0.010113	0.438907	0.000000	0.000000
TN, 01300	 0.053232	0.000000	 0.109381	 0.033908	 0.100266	0.007657	0.139130	0.044498	0.511930	0.000000	0.000000
TN, 01400	 0.016342	0.003632	 0.030869	 0.015434	 0.014527	0.038132	0.310810	0.049619	0.520634	0.000000	0.000000
TN, 01500	 0.026186	0.043185	 0.041347	 0.028024	 0.040888	0.009648	0.256720	0.040783	0.513219	0.000000	0.000000
TN, 01601	 0.046865	0.000000	 0.094301	 0.026290	 0.046865	0.008573	0.144910	0.023055	0.609141	0.000000	0.000000
TN, 01602	 0.000000	0.000000	 0.000000	 0.045459	 0.337151	0.000000	0.058628	0.031230	0.527533	0.000000	0.000000
TN, 01603	 0.124201	0.020013	 0.046207	 0.054154	 0.044736	0.093298	0.058628	0.056849	0.501914	0.000000	0.000000
TN, 01604	 0.092554	0.005034	 0.159937	 0.019363	 0.044922	0.060799	0.058628	0.055734	0.503028	0.000000	0.000000
TN, 01700	 0.079471	0.000000	 0.070052	 0.000000	 0.000000	0.045917	0.180583	0.036636	0.587341	0.000000	0.000000
TN, 01800	 0.045726	0.012075	 0.021774	 0.018805	 0.040778	0.020191	0.264899	0.026315	0.549436	0.000000	0.000000
TN, 01900	 0.039822	0.063587	 0.012525	 0.051705	 0.064872	0.012846	0.189992	0.018194	0.546458	0.000000	0.000000
