in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G0101150040108,195
G0101150040109,195
G0101150040110,195
G0101150040201,195
G0101150040202,195
G0101150040203,195
G0101150040206,195
G0101150040207,195
G0101150040208,195
G0101150040209,195
G0101150040210,195
G0101150040211,195
G0101150040212,195
G0101150040213,195
G0101150040300,195
G0101150040301,195
G0101150040302,195
G0101150040400,195
G0101150040401,195
G0101150040402,195
G0101150040501,195
G0101150040502,195
G0101150040503,195
G0101150040504,195
G0101150040505,195
G0101150040506,195
G0101150040507,195
G0101150040508,195
G0101170030100,195
G0101170030102,195
G0101170030103,195
G0101170030202,195
G0101170030203,195
G0101170030204,195
G0101170030205,195
G0101170030211,195
G0101170030212,195
G0101170030215,195
G0101170030216,195
G0101170030218,195
G0101170030219,195
G0101170030220,195
G0101170030221,195
G0101170030303,195
G0101170030304,195
G0101170030305,195
G0101170030306,195
G0101170030307,195
G0101170030312,195
G0101170030313,195
G0101170030314,195
G0101170030315,195
G0101170030316,195
G0101170030317,195
G0101170030318,195
G0101170030319,195
G0101170030320,195
G0101170030330,195
G0101170030331,195
G0101170030336,195
G0101170030337,195
G0101170030340,195
G0101170030341,195
G0101170030345,195
G0101170030346,195
G0101170030347,195
G0101170030348,195
G0101170030349,195
G0101170030350,195
G0101170030351,195
G0101170030352,195
G0101170030403,195
G0101170030404,195
G0101170030405,195
G0101170030406,195
G0101170030407,195
G0101170030408,195
G0101170030500,195
G0101170030502,195
G0101170030503,195
G0101170030504,195
G0101170030604,195
G0101170030605,195
G0101170030607,195
G0101170030608,195
G0101170030609,195
G0101170030610,195
G0101170030611,195
G0101170030612,195
G0101170030613,195
G0101170030614,195
G0101170030615,195
G0101170030616,195
G0101170030701,195
G0101170030702,195
G0101170030703,195
G0101170030704,195
G0101170030800,195
G0101170030900,195
G0101170980000,195
G0101190011301,195
G0101190011302,195
G0101190011400,195
G0101190011500,195
G0101190011600,195
G0101190991100,195
G0101190991200,195
G0101190991300,195
G0101190991500,195
G0101190991600,195
G0101210010100,195
G0101210010101,195
G0101210010102,195
G0101210010200,195
G0101210010201,195
G0101210010202,195
G0101210010300,195
G0101210010301,195
G0101210010302,195
G0101210010400,195
G0101210010500,195
G0101210010600,195
G0101210010700,195
G0101210010900,195
G0101210011000,195
G0101210011100,195
G0101210011200,195
G0101210011300,195
G0101210011301,195
G0101210011302,195
G0101210011400,195
G0101210011500,195
G0101210011501,195
G0101210011502,195
G0101210011600,195
G0101210011700,195
G0101210011800,195
G0101210011900,195
G0101210012000,195
G0101230961900,195
G0101230962000,195
G0101230962100,195
G0101230962200,195
G0101230962301,195
G0101230962302,195
G0101230962400,195
G0101230962501,195
G0101230962502,195
G0101230962600,195
G0101230962701,195
G0101230962702,195
G0101230991900,195
G0101230992000,195
G0101230992100,195
G0101230992200,195
G0101230992300,195
G0101230992400,195
G0101230992500,195
G0101230992600,195
G0101230992700,195
G0101250010101,195
G0101250010102,195
G0101250010103,195
G0101250010104,195
G0101250010105,195
G0101250010201,195
G0101250010202,195
G0101250010203,195
G0101250010204,195
G0101250010205,195
G0101250010206,195
G0101250010301,195
G0101250010302,195
G0101250010303,195
G0101250010304,195
G0101250010305,195
G0101250010403,195
G0101250010404,195
G0101250010405,195
G0101250010406,195
G0101250010407,195
G0101250010500,195
G0101250010601,195
G0101250010602,195
G0101250010603,195
G0101250010604,195
G0101250010701,195
G0101250010702,195
G0101250010703,195
G0101250010704,195
G0101250010705,195
G0101250010706,195
G0101250010707,195
G0101250010802,195
G0101250010803,195
G0101250010804,195
G0101250011200,195
G0101250011400,195
G0101250011401,195
G0101250011402,195
G0101250011600,195
G0101250011701,195
G0101250011703,195
G0101250011800,195
G0101250011900,195
G0101250011901,195
G0101250011902,195
G0101250012000,195
G0101250012001,195
G0101250012002,195
G0101250012100,195
G0101250012101,195
G0101250012102,195
G0101250012303,195
G0101250012304,195
G0101250012305,195
G0101250012306,195
G0101250012307,195
G0101250012403,195
G0101250012404,195
G0101250012405,195
G0101250012406,195
G0101250012407,195
G0101250012408,195
G0101250012501,195
G0101250012502,195
G0101250012503,195
G0101250012504,195
G0101250012505,195
G0101250012600,195
G0101250012700,195
G0101250012800,195
G0101270020100,195
G0101270020200,195
G0101270020300,195
G0101270020301,195
G0101270020302,195
G0101270020400,195
G0101270020600,195
G0101270020700,195
G0101270020800,195
G0101270020801,195
G0101270020802,195
G0101270020900,195
G0101270021000,195
G0101270021100,195
G0101270021200,195
G0101270021300,195
G0101270021400,195
G0101270021500,195
G0101270021600,195
G0101270021700,195
G0101270021800,195
G0101270021900,195
G0101290043900,1780
G0101290044000,17252
G0101290044100,195
G0101290044200,195
G0101290044300,17252
G0101290993900,1780
G0101290994000,17252
G0101290994100,195
G0101290994200,195
G0101290994300,17252
G0101310034700,195
G0101310034801,195
G0101310034802,195
G0101310035100,195
G0101310035200,195
G0101310994700,195
G0101310994800,195
G0101310994900,195
G0101310995000,195
G0101310995100,195
G0101330965501,195
G0101330965502,195
G0101330965503,195
G0101330965601,195
G0101330965602,195
G0101330965700,195
G0101330965800,195
G0101330965900,195
G0101330995500,195
G0101330995600,195
G0101330995700,195
G0101330995800,195
G0101330995900,195
G0200200000101,3522
G0200200000102,3522
G0200200000201,3522
G0200200000202,3522
G0200200000203,3522
G0200200000204,3522
G0200200000205,3522
G0200200000206,3522
G0200200000300,3522
G0200200000400,3522
G0200200000500,3522
G0200200000600,3522
G0200200000601,3522
G0200200000602,3522
G0200200000701,3522
G0200200000702,3522
G0200200000703,3522
G0200200000801,3522
G0200200000802,3522
G0200200000901,3522
G0200200000902,3522
G0200200001000,3522
G0200200001100,3522
G0200200001200,3522
G0200200001300,11824
G0200200001400,3522
G0200200001401,3522
G0200200001402,3522
G0200200001500,3522
G0200200001601,3522
G0200200001602,3522
G0200200001701,3522
G0200200001702,3522
G0200200001731,3522
G0200200001732,3522
G0200200001801,3522
G0200200001802,3522
G0200200001900,3522
G0200200002000,11824
G0200200002100,11824
G0200200002201,11824
G0200200002202,11824
G0200200002301,3522
G0200200002302,3522
G0200200002303,3522
G0200200002304,3522
G0200200002305,3522
G0200200002400,11824
G0200200002501,3522
G0200200002502,3522
G0200200002601,3522
G0200200002602,3522
G0200200002603,3522
G0200200002702,3522
G0200200002711,3522
G0200200002712,3522
G0200200002713,3522
G0200200002714,3522
G0200200002811,3522
G0200200002812,3522
G0200200002813,3522
G0200200002821,3522
G0200200002822,3522
G0200200002823,3522
G0200200002900,3522
G0200200980000,3522
G0200200980100,3522
G0200200980200,3522
G0200500000200,221
G0200630000200,3522
G0200630000300,11824
G0200660000100,7353
G0200680000100,7353
G0200700000200,221
G0200900000100,7353
G0200900000200,7353
G0200900000300,7353
G0200900000400,7353
G0200900000500,7353
G0200900000600,7353
G0200900000700,7353
G0200900000800,7353
G0200900000900,7353
G0200900001000,7353
G0200900001100,7353
G0200900001200,7353
G0200900001300,7353
G0200900001400,7353
G0200900001401,7353
G0200900001402,7353
G0200900001500,7353
G0200900001501,7353
G0200900001502,7353
G0200900001600,7353
G0200900001700,7353
G0200900001800,7353
G0200900001900,7353
G0200900001901,7353
G0200900001902,7353
G0200900980000,7353
G0200900980100,7353
G0201000000100,219
G0201100000100,213
G0201100000200,213
G0201100000300,213
G0201100000400,213
G0201100000500,213
G0201100000600,213
G0201220000200,3522
G0201220000300,3522
G0201220000400,19558
G0201220000500,19558
G0201220000600,3522
G0201220000700,19558
G0201220000701,19558
G0201220000702,19558
G0201220000800,19558
G0201220000900,19558
G0201220001000,19558
G0201220001100,19558
G0201220001200,19558
G0201220001300,3522
G0201300000100,219
G0201300000101,219
G0201300000102,219
G0201300000200,219
G0201300000300,219
G0201300000400,219
G0201500000100,10433
G0201500000200,10433
G0201500000300,10433
G0201500000400,10433
G0201500000500,10433
G0201580000100,221
G0201700000100,7353
G0201700000101,7353
G0201700000102,7353
G0201700000200,11824
G0201700000300,7353
G0201700000400,11824
G0201700000401,3522
G0201700000402,11824
G0201700000500,11824
G0201700000501,3522
G0201700000502,3522
G0201700000600,11824
G0201700000601,11824
G0201700000603,3522
G0201700000604,3522
G0201700000700,11824
G0201700000701,3522
G0201700000703,3522
G0201700000705,11824
G0201700000706,11824
G0201700000800,11824
G0201700000900,11824
G0201700001000,11824
G0201700001001,11824
G0201700001003,11824
G0201700001004,11824
G0201700001100,7353
G0201700001200,7353
G0201700001201,7353
G0201700001202,7353
G0201700001300,7353
G0201880000100,221
G0201880000200,221
G0201980000100,219
G0201980000200,219
G0201980000300,219
G0201980940100,219
G0202010000100,219
G0202010000200,219
G0202010000400,219
G0202200000100,219
G0202200000200,219
G0202300000100,219
G0202320000100,219
G0202400000100,219
G0202400000200,219
G0202400000300,7353
G0202400000400,219
G0202610000100,7353
G0202610000200,3522
G0202610000300,11824
G0202700000100,221
G0202750000300,219
G0202800000100,219
G0202800000300,219
G0202900000200,7353
G0202900000300,221
G0202900000400,221
G0400010940100,803
G0400010940300,803
G0400010942600,13314
G0400010942700,13314
G0400010944000,13314
G0400010944100,13314
G0400010944200,13314
G0400010944201,13314
G0400010944300,13314
G0400010944302,13314
G0400010944900,13314
G0400010944901,13314
G0400010945000,13314
G0400010945001,13314
G0400010945002,13314
G0400010945100,13314
G0400010970200,803
G0400010970201,13318
G0400010970202,803
G0400010970300,13318
G0400010970400,13318
G0400010970501,13318
G0400010970502,13318
G0400030000100,803
G0400030000101,18280
G0400030000102,18280
G0400030000200,803
G0400030000201,803
G0400030000202,803
G0400030000203,18280
G0400030000300,803
G0400030000301,803
G0400030000303,803
G0400030000304,803
G0400030000305,803
G0400030000400,18280
G0400030000500,18280
G0400030000501,18280
G0400030000502,803
G0400030000503,803
G0400030000600,803
G0400030000700,803
G0400030000800,803
G0400030000900,803
G0400030000901,803
G0400030000902,803
G0400030001000,803
G0400030001100,803
G0400030001200,803
G0400030001300,18280
G0400030001301,18280
G0400030001302,18280
G0400030001400,18280
G0400030001401,18280
G0400030001402,18280
G0400030001500,803
G0400030001501,803
G0400030001502,803
G0400030001600,803
G0400030001601,803
G0400030001602,18280
G0400030001700,803
G0400030001701,803
G0400030001702,803
G0400030001703,803
G0400030001800,803
G0400030001801,803
G0400030001802,803
G0400030001900,803
G0400030002000,803
G0400030002001,803
G0400030002002,803
G0400030002100,803
G0400050000100,803
G0400050000200,803
G0400050000300,803
G0400050000301,803
G0400050000302,803
G0400050000400,803
G0400050000500,803
G0400050000600,803
G0400050000601,803
G0400050000602,803
G0400050000700,803
G0400050000800,803
G0400050000900,803
G0400050000901,803
G0400050000902,803
G0400050001000,803
G0400050001100,803
G0400050001101,803
G0400050001103,803
G0400050001104,803
G0400050001200,803
G0400050001201,803
G0400050001300,803
G0400050001301,803
G0400050001302,803
G0400050001400,803
G0400050001500,803
G0400050001600,803
G0400050001601,803
G0400050001602,803
G0400050001700,803
G0400050001800,803
G0400050001900,803
G0400050002000,803
G0400050002100,6957
G0400050002101,6957
G0400050002102,6957
G0400050002201,803
G0400050002202,803
G0400050002301,803
G0400050002302,803
G0400050941100,803
G0400050942200,13314
G0400050942201,13314
G0400050942202,6957
G0400050944500,803
G0400050944600,803
G0400050944900,803
G0400050945000,13314
G0400050945100,803
G0400050945200,803
G0400050980100,803
G0400050980200,803
G0400070000100,803
G0400070000200,803
G0400070000300,803
G0400070000301,803
G0400070000302,803
G0400070000400,803
G0400070000500,803
G0400070000600,803
G0400070000700,803
G0400070000800,803
G0400070000900,803
G0400070001000,803
G0400070001100,803
G0400070001200,803
G0400070001300,803
G0400070940400,13318
G0400090940500,13318
G0400090961100,13318
G0400090961202,18280
G0400090961300,18280
G0400090961400,18280
G0400090961500,18280
G0400090961600,803
G0400090961700,18280
G0400090991100,18280
G0400090991300,18280
G0400090991400,18280
G0400090991500,18280
G0400090991600,803
G0400090991700,18280
G0400110960100,12919
G0400110960200,12919
G0400110960300,18280
G0400110990100,12919
G0400110990200,12919
G0400110990300,18280
G0400120020100,803
G0400120020101,803
G0400120020102,803
G0400120020200,803
G0400120020201,803
G0400120020202,803
G0400120020500,803
G0400120020501,803
G0400120020503,803
G0400120020504,803
G0400120020505,803
G0400120020600,803
G0400120020602,803
G0400120940200,803
G0400120940300,803
G0400130010100,803
G0400130010102,803
G0400130010103,803
G0400130010104,803
G0400130020201,16572
G0400130020202,803
G0400130030302,803
G0400130030303,803
G0400130030304,803
G0400130030307,803
G0400130030308,803
G0400130030309,803
G0400130030310,803
G0400130030311,803
G0400130030312,803
G0400130030313,803
G0400130030314,803
G0400130030315,803
G0400130030316,803
G0400130030318,803
G0400130030319,803
G0400130030322,803
G0400130030323,803
G0400130030324,803
G0400130030325,803
G0400130030326,803
G0400130030327,803
G0400130030328,803
G0400130030329,803
G0400130030330,803
G0400130030331,803
G0400130030332,803
G0400130030333,803
G0400130030334,803
G0400130030335,803
G0400130030336,803
G0400130030337,803
G0400130030338,803
G0400130030339,803
G0400130030340,803
G0400130030341,803
G0400130030342,803
G0400130030343,803
G0400130030344,803
G0400130030345,803
G0400130030346,803
G0400130030347,803
G0400130030348,803
G0400130030349,803
G0400130030350,803
G0400130030351,803
G0400130030352,803
G0400130030354,803
G0400130030355,803
G0400130030356,803
G0400130030357,803
G0400130030358,803
G0400130030359,803
G0400130030360,803
G0400130030361,803
G0400130030363,803
G0400130030364,803
G0400130030365,803
G0400130030366,803
G0400130030367,803
G0400130030368,803
G0400130030369,803
G0400130030371,803
G0400130030372,803
G0400130030373,803
G0400130030374,803
G0400130030375,803
G0400130030377,803
G0400130030378,803
G0400130030379,803
G0400130030380,803
G0400130030400,803
G0400130030401,803
G0400130030402,803
G0400130040502,803
G0400130040505,803
G0400130040506,803
G0400130040507,803
G0400130040508,803
G0400130040509,803
G0400130040510,803
G0400130040511,803
G0400130040512,803
G0400130040513,803
G0400130040514,803
G0400130040515,803
G0400130040516,803
G0400130040522,803
G0400130040523,803
G0400130040524,803
G0400130040525,803
G0400130040526,803
G0400130040527,803
G0400130040528,803
G0400130040529,803
G0400130040530,803
G0400130040531,803
G0400130040532,803
G0400130040533,803
G0400130040534,803
G0400130040535,803
G0400130040536,803
G0400130040537,803
G0400130040538,803
G0400130040539,803
G0400130040540,803
G0400130040541,803
G0400130050601,803
G0400130050602,803
G0400130050603,803
G0400130050604,803
G0400130050609,803
G0400130050611,803
G0400130050612,803
G0400130050613,803
G0400130050614,803
G0400130050615,803
G0400130050616,803
G0400130050617,803
G0400130050618,803
G0400130050619,803
G0400130050620,803
G0400130050621,803
G0400130050700,803
G0400130050701,803
G0400130050702,803
G0400130060800,803
G0400130060801,803
G0400130060802,803
G0400130060900,803
G0400130060901,803
G0400130060902,803
G0400130060903,803
G0400130060904,803
G0400130061002,803
G0400130061003,803
G0400130061004,803
G0400130061005,803
G0400130061006,803
G0400130061007,803
G0400130061008,803
G0400130061009,803
G0400130061010,803
G0400130061011,803
G0400130061013,803
G0400130061014,803
G0400130061015,803
G0400130061017,803
G0400130061018,803
G0400130061020,803
G0400130061021,803
G0400130061024,803
G0400130061026,803
