Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
AR, 01700	Single-Family Detached	2050s	0.815661	0.000000	0.076415	0.000000	0.077358	0.030566	South
AR, 01800	Mobile Home	2050s	0.967285	0.000000	0.025165	0.000000	0.000000	0.007550	South
AR, 01800	Multi-Family with 2 - 4 Units	2050s	0.962007	0.000000	0.033182	0.003262	0.000000	0.001550	South
AR, 01800	Multi-Family with 5+ Units	2050s	0.987140	0.000000	0.008928	0.003242	0.000000	0.000689	South
AR, 01800	Single-Family Attached	2050s	0.867328	0.000000	0.070243	0.036322	0.026107	0.000000	South
AR, 01800	Single-Family Detached	2050s	0.854759	0.000000	0.122276	0.000000	0.000000	0.022965	South
AR, 01900	Mobile Home	2050s	0.979052	0.000000	0.020948	0.000000	0.000000	0.000000	South
AR, 01900	Multi-Family with 2 - 4 Units	2050s	0.962007	0.000000	0.033182	0.003262	0.000000	0.001550	South
AR, 01900	Multi-Family with 5+ Units	2050s	0.987140	0.000000	0.008928	0.003242	0.000000	0.000689	South
AR, 01900	Single-Family Attached	2050s	0.867328	0.000000	0.070243	0.036322	0.026107	0.000000	South
AR, 01900	Single-Family Detached	2050s	0.827428	0.000000	0.050835	0.000000	0.098276	0.023462	South
AR, 02000	Mobile Home	2050s	0.834305	0.000000	0.034048	0.000000	0.033898	0.097749	South
AR, 02000	Multi-Family with 2 - 4 Units	2050s	0.962007	0.000000	0.033182	0.003262	0.000000	0.001550	South
AR, 02000	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
AR, 02000	Single-Family Attached	2050s	0.867328	0.000000	0.070243	0.036322	0.026107	0.000000	South
AR, 02000	Single-Family Detached	2050s	0.922092	0.000000	0.077908	0.000000	0.000000	0.000000	South
AZ, 00100	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00100	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00100	Multi-Family with 5+ Units	2050s	0.965154	0.000000	0.034846	0.000000	0.000000	0.000000	West
AZ, 00100	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00100	Single-Family Detached	2050s	0.696319	0.000000	0.300869	0.000000	0.000000	0.002812	West
AZ, 00101	Mobile Home	2050s	0.787673	0.000000	0.062994	0.040541	0.091892	0.016901	West
AZ, 00101	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00101	Multi-Family with 5+ Units	2050s	0.959600	0.000000	0.000000	0.000000	0.000000	0.040400	West
AZ, 00101	Single-Family Attached	2050s	0.667840	0.000000	0.222263	0.071429	0.000000	0.038468	West
AZ, 00101	Single-Family Detached	2050s	0.717571	0.000000	0.282429	0.000000	0.000000	0.000000	West
AZ, 00102	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00102	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00102	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00102	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00102	Single-Family Detached	2050s	0.817499	0.000000	0.160475	0.000000	0.000000	0.022026	West
AZ, 00103	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00103	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00103	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00103	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00103	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00104	Mobile Home	2050s	0.716817	0.000000	0.082419	0.000000	0.000000	0.200764	West
AZ, 00104	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00104	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00104	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00104	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00105	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00105	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00105	Multi-Family with 5+ Units	2050s	0.886738	0.000000	0.012703	0.100559	0.000000	0.000000	West
AZ, 00105	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00105	Single-Family Detached	2050s	0.707412	0.000000	0.284240	0.000000	0.000000	0.008348	West
AZ, 00106	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00106	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00106	Multi-Family with 5+ Units	2050s	0.978945	0.000000	0.021055	0.000000	0.000000	0.000000	West
AZ, 00106	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00106	Single-Family Detached	2050s	0.858659	0.000000	0.089870	0.000000	0.051471	0.000000	West
AZ, 00107	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00107	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00107	Multi-Family with 5+ Units	2050s	0.984026	0.000000	0.015974	0.000000	0.000000	0.000000	West
AZ, 00107	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00107	Single-Family Detached	2050s	0.597454	0.000000	0.402546	0.000000	0.000000	0.000000	West
AZ, 00108	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00108	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00108	Multi-Family with 5+ Units	2050s	0.976204	0.000000	0.007796	0.016000	0.000000	0.000000	West
AZ, 00108	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00108	Single-Family Detached	2050s	0.877453	0.000000	0.122547	0.000000	0.000000	0.000000	West
AZ, 00109	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00109	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00109	Multi-Family with 5+ Units	2050s	0.965947	0.000000	0.025607	0.008446	0.000000	0.000000	West
AZ, 00109	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00109	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00110	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00110	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00110	Multi-Family with 5+ Units	2050s	0.926152	0.000000	0.034478	0.019495	0.013718	0.006157	West
AZ, 00110	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00110	Single-Family Detached	2050s	0.814681	0.000000	0.185319	0.000000	0.000000	0.000000	West
AZ, 00111	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00111	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00111	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00111	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00111	Single-Family Detached	2050s	0.602406	0.000000	0.306213	0.000000	0.057357	0.034024	West
AZ, 00112	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00112	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00112	Multi-Family with 5+ Units	2050s	0.837366	0.000000	0.162634	0.000000	0.000000	0.000000	West
AZ, 00112	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00112	Single-Family Detached	2050s	0.626395	0.000000	0.344129	0.000000	0.029476	0.000000	West
AZ, 00113	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00113	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00113	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00113	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00113	Single-Family Detached	2050s	0.651830	0.000000	0.348170	0.000000	0.000000	0.000000	West
AZ, 00114	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00114	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00114	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00114	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00114	Single-Family Detached	2050s	0.903381	0.000000	0.096619	0.000000	0.000000	0.000000	West
AZ, 00115	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00115	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00115	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00115	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00115	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00116	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00116	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00116	Multi-Family with 5+ Units	2050s	0.800541	0.000000	0.104015	0.085145	0.000000	0.010299	West
AZ, 00116	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00116	Single-Family Detached	2050s	0.736486	0.000000	0.263514	0.000000	0.000000	0.000000	West
AZ, 00117	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00117	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00117	Multi-Family with 5+ Units	2050s	0.846104	0.000000	0.086872	0.067024	0.000000	0.000000	West
AZ, 00117	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00117	Single-Family Detached	2050s	0.814471	0.000000	0.185529	0.000000	0.000000	0.000000	West
AZ, 00118	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00118	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00118	Multi-Family with 5+ Units	2050s	0.905626	0.000000	0.059316	0.035058	0.000000	0.000000	West
AZ, 00118	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00118	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00119	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00119	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00119	Multi-Family with 5+ Units	2050s	0.966738	0.000000	0.033262	0.000000	0.000000	0.000000	West
AZ, 00119	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00119	Single-Family Detached	2050s	0.830202	0.000000	0.149898	0.000000	0.019900	0.000000	West
AZ, 00120	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00120	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00120	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00120	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00120	Single-Family Detached	2050s	0.659178	0.000000	0.340822	0.000000	0.000000	0.000000	West
AZ, 00121	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00121	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00121	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00121	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00121	Single-Family Detached	2050s	0.804650	0.000000	0.136461	0.004487	0.054403	0.000000	West
AZ, 00122	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00122	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00122	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00122	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00122	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00123	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00123	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00123	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00123	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00123	Single-Family Detached	2050s	0.922078	0.000000	0.000000	0.077922	0.000000	0.000000	West
AZ, 00124	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00124	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00124	Multi-Family with 5+ Units	2050s	0.940535	0.000000	0.059465	0.000000	0.000000	0.000000	West
AZ, 00124	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00124	Single-Family Detached	2050s	0.862956	0.000000	0.137044	0.000000	0.000000	0.000000	West
AZ, 00125	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00125	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00125	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00125	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00125	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00126	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00126	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00126	Multi-Family with 5+ Units	2050s	0.912309	0.000000	0.087691	0.000000	0.000000	0.000000	West
AZ, 00126	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00126	Single-Family Detached	2050s	0.677054	0.000000	0.282011	0.005707	0.026974	0.008254	West
AZ, 00127	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00127	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00127	Multi-Family with 5+ Units	2050s	0.954007	0.000000	0.045993	0.000000	0.000000	0.000000	West
AZ, 00127	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00127	Single-Family Detached	2050s	0.641333	0.000000	0.358667	0.000000	0.000000	0.000000	West
AZ, 00128	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00128	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00128	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00128	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00128	Single-Family Detached	2050s	0.551095	0.000000	0.448905	0.000000	0.000000	0.000000	West
AZ, 00129	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00129	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00129	Multi-Family with 5+ Units	2050s	0.886304	0.000000	0.113696	0.000000	0.000000	0.000000	West
AZ, 00129	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00129	Single-Family Detached	2050s	0.646532	0.000000	0.328186	0.012947	0.009520	0.002814	West
AZ, 00130	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00130	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00130	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00130	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00130	Single-Family Detached	2050s	0.878716	0.000000	0.100232	0.000000	0.021053	0.000000	West
AZ, 00131	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00131	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00131	Multi-Family with 5+ Units	2050s	0.899148	0.000000	0.045767	0.055085	0.000000	0.000000	West
AZ, 00131	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00131	Single-Family Detached	2050s	0.694987	0.000000	0.264852	0.000000	0.000000	0.040161	West
AZ, 00132	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00132	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00132	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00132	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00132	Single-Family Detached	2050s	0.604217	0.000000	0.335934	0.000000	0.056935	0.002915	West
AZ, 00133	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00133	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00133	Multi-Family with 5+ Units	2050s	0.916111	0.000000	0.083889	0.000000	0.000000	0.000000	West
AZ, 00133	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00133	Single-Family Detached	2050s	0.773159	0.000000	0.226841	0.000000	0.000000	0.000000	West
AZ, 00134	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00134	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00134	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00134	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00134	Single-Family Detached	2050s	0.671972	0.000000	0.277805	0.000000	0.040664	0.009559	West
AZ, 00201	Mobile Home	2050s	0.550323	0.000000	0.303255	0.000000	0.000000	0.146422	West
AZ, 00201	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00201	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00201	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00201	Single-Family Detached	2050s	0.555378	0.000000	0.414817	0.000000	0.008883	0.020921	West
AZ, 00202	Mobile Home	2050s	0.722427	0.000000	0.071043	0.025805	0.042826	0.137898	West
AZ, 00202	Multi-Family with 2 - 4 Units	2050s	0.920796	0.000000	0.066691	0.000000	0.011307	0.001205	West
AZ, 00202	Multi-Family with 5+ Units	2050s	0.922872	0.000000	0.056649	0.014881	0.002133	0.003465	West
AZ, 00202	Single-Family Attached	2050s	0.742116	0.000000	0.205278	0.012398	0.023247	0.016959	West
AZ, 00202	Single-Family Detached	2050s	0.578525	0.000000	0.394882	0.000000	0.019737	0.006856	West
