"DOEID","REPORTABLE_DOMAIN","DIVISION","HDD30YR","CDD30YR","TMY3_ID","ProvState","Station","HDD65_Annual","CDD65_Annual"
11224,25,9,2020,3344,"723860","NV","LAS VEGAS/MCCARRAN","2014.2","3486.6"
11225,6,3,5814,870,"725320","IL","GREATER PEORIA MUNI","5756.4","1040.4"
11226,26,10,1409,1470,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11227,20,7,4101,1484,"723630","TX","AMARILLO INTL","4102.2","1366.2"
11228,13,5,4690,1187,"724030","VA","WASHINGTON/DULLES","4674.6","1182.6"
11229,2,1,6496,477,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11230,27,10,5,4415,"725970","OR","MEDFORD-JACKSON COU","4264.2","833.4"
11231,21,7,1455,2871,"722400","LA","LAKE CHARLES MUNI","1452.6","2806.2"
11232,26,10,1307,1382,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11233,10,4,6107,1052,"725520","NE","GRAND ISLAND COUNTY","6080.4","1036.8"
11234,17,5,248,3834,"722030","FL","WEST PALM BEACH/IN","221.4","4084.2"
11235,15,5,1562,2509,"722070","GA","SAVANNAH MUNICIPAL","1760.4","2455.2"
11236,26,10,2412,1534,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11237,26,10,1106,1265,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11238,14,5,5592,718,"724170","WV","ELKINS-RANDOLPH COU","5803.2","484.2"
11239,17,5,473,3379,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11240,21,7,1193,3201,"722550","TX","VICTORIA/VICTORIA R","1184.4","3193.2"
11241,18,6,4405,1307,"724220","KY","LEXINGTON/BLUE GRAS","4566.6","1200.6"
11242,12,4,4589,1574,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11243,5,2,5814,753,"725140","PA","WILLIAMSPORT/LYCOMI","5850","750.6"
11244,6,3,5723,1068,"725320","IL","GREATER PEORIA MUNI","5756.4","1040.4"
11245,24,9,1088,4241,"722780","AZ","PHOENIX/SKY HARBOR","923.4","4626"
11246,27,10,5639,44,"727970","WA","QUILLAYUTE","5653.8","21.6"
11247,12,4,4833,1395,"724510","KS","DODGE CITY(AWOS)","4879.8","1427.4"
11248,27,10,4744,936,"725970","OR","MEDFORD-JACKSON COU","4264.2","833.4"
11249,2,1,6500,617,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11250,17,5,596,3253,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11251,17,5,1356,2653,"722060","FL","JACKSONVILLE/INTNL.","1326.6","2631.6"
11252,17,5,422,3105,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11253,12,4,4968,1211,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11254,26,10,1573,783,"722950","CA","LOS ANGELES INTL","1294.2","581.4"
11255,3,2,6911,504,"725150","NY","BINGHAMTON/BROOME C","7097.4","399.6"
11256,9,3,7300,626,"726410","WI","MADISON/DANE COUNTY","7104.6","619.2"
11257,21,7,1894,2638,"722446","TX","ANGELINA CO","1846.8","2646"
11258,15,5,3139,1699,"723080","VA","NORFOLK INTL ARPT","3229.2","1699.2"
11259,16,5,3385,1699,"723060","NC","RALEIGH/RALEIGH-DUR","3274.2","1666.8"
11260,9,3,7585,512,"726450","WI","GREEN BAY/A.-STRAUB","7599.6","478.8"
11261,26,10,1567,1247,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11262,14,5,4125,1552,"724230","KY","LOUISVILLE/STANDIFO","4109.4","1571.4"
11263,15,5,2166,2267,"722170","GA","MACON/LEWIS B.WILSO","2262.6","2179.8"
11264,13,5,5033,734,"724030","VA","WASHINGTON/DULLES","4674.6","1182.6"
11265,16,5,3343,1720,"723060","NC","RALEIGH/RALEIGH-DUR","3274.2","1666.8"
11266,9,3,7203,779,"726410","WI","MADISON/DANE COUNTY","7104.6","619.2"
11267,20,7,3063,2129,"723440","AR","FORT SMITH MUNI","3157.2","2061"
11268,1,1,8223,274,"726170","VT","BURLINGTON INTL","7351.2","505.8"
11269,12,4,4810,1388,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11270,12,4,4956,1342,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11271,9,3,8352,384,"726435","WI","CHIPPEWA VALLEY RGN","7801.2","599.4"
11272,10,4,6952,815,"725480","IA","WATERLOO MUNICIPAL","6987.6","775.8"
11273,21,7,2064,2834,"722560","TX","WACO RGNL","2010.6","2856.6"
11274,2,1,6923,490,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11275,21,7,4528,1544,"723630","TX","AMARILLO INTL","4102.2","1366.2"
11276,12,4,4445,1679,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11277,17,5,455,3420,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11278,5,2,4435,1387,"724080","PA","PHILADELPHIA INTL","4512.6","1332"
11279,16,5,3514,1549,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11280,7,3,6363,769,"725350","IN","SOUTH BEND/ST.JOSEP","6181.2","795.6"
11281,16,5,3110,1790,"723120","SC","GREENVILLE/GREENVIL","3079.8","1630.8"
11282,13,5,4911,908,"724030","VA","WASHINGTON/DULLES","4674.6","1182.6"
11283,5,2,4666,1184,"724030","VA","WASHINGTON/DULLES","4674.6","1182.6"
11284,26,10,2796,1215,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11285,26,10,1360,1647,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11286,1,1,6537,553,"725290","NY","ROCHESTER-MONROE CO","6557.4","554.4"
11287,26,10,1289,1414,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11288,26,10,2916,110,"723940","CA","SANTA MARIA PUBLIC","2759.4","93.6"
11289,26,10,1372,1635,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11290,17,5,390,3438,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11291,1,1,5629,741,"725090","MA","BOSTON/LOGAN INTL","5596.2","750.6"
11292,3,2,6576,630,"725190","NY","SYRACUSE/HANCOCK","6577.2","594"
11293,15,5,3020,1632,"723120","SC","GREENVILLE/GREENVIL","3079.8","1630.8"
11294,1,1,8710,240,"727120","ME","CARIBOU MUNICIPAL","9311.4","190.8"
11295,23,8,5572,1098,"725720","UT","SALT LAKE CITY INTL","5506.2","1218.6"
11296,16,5,3049,1827,"723140","NC","CHARLOTTE/DOUGLAS","3065.4","1713.6"
11297,26,10,1579,1235,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11298,10,4,9847,244,"727470","MN","INTERNATIONAL FALLS","9943.2","217.8"
11299,21,7,1140,3612,"722550","TX","VICTORIA/VICTORIA R","1184.4","3193.2"
11300,6,3,6465,874,"725300","IL","CHICAGO/O'HARE ARPT","6208.2","864"
11301,20,7,1234,3068,"722310","LA","NEW ORLEANS/MOISANT","1285.2","2925"
11302,27,10,4918,146,"727910","OR","ASTORIA/CLATSOP","4948.2","19.8"
11303,12,4,4444,1688,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11304,10,4,6383,929,"725570","IA","SIOUX CITY MUNI","6681.6","916.2"
11305,14,5,4528,1263,"724060","MD","BALTIMORE-WASHINGTO","4552.2","1261.8"
11306,15,5,2859,1809,"723110","GA","ATHENS MUNICIPAL","2781","1803.6"
11307,16,5,1747,2360,"722080","SC","CHARLESTON MUNI","1879.2","2356.2"
11308,17,5,1596,2592,"722140","FL","TALLAHASSEE MUNICIP","1553.4","2599.2"
11309,9,3,8500,382,"726435","WI","CHIPPEWA VALLEY RGN","7801.2","599.4"
11310,21,7,2118,2604,"722480","LA","SHREVEPORT REGIONAL","2116.8","2534.4"
11311,6,3,5936,1058,"725320","IL","GREATER PEORIA MUNI","5756.4","1040.4"
11312,17,5,74,4518,"722020","FL","MIAMI","126","4537.8"
11313,10,4,7640,740,"726540","SD","HURON/HURON REGIONA","7603.2","757.8"
11314,14,5,5095,1062,"725118","PA","HARRISBURG/CAPITAL","5108.4","1056.6"
11315,13,5,4262,1385,"724100","VA","LYNCHBURG/MUN. P. G","4228.2","1132.2"
11316,16,5,2990,1809,"723140","NC","CHARLOTTE/DOUGLAS","3065.4","1713.6"
11317,16,5,3252,1766,"723060","NC","RALEIGH/RALEIGH-DUR","3274.2","1666.8"
11318,18,6,3367,1411,"723230","AL","HUNTSVILLE/MADISON","3092.4","1819.8"
11319,7,3,5819,882,"725240","OH","CLEVELAND","5850","774"
11320,26,10,2736,401,"724940","CA","SAN FRANCISCO INTL","2689.2","144"
11321,26,10,1422,1987,"723840","CA","BAKERSFIELD/MEADOWS","2095.2","2253.6"
11322,11,4,4633,1768,"724500","KS","WICHITA/MID-CONTINE","4464","1681.2"
11323,17,5,1546,2594,"722140","FL","TALLAHASSEE MUNICIP","1553.4","2599.2"
11324,11,4,5271,1370,"724510","KS","DODGE CITY(AWOS)","4879.8","1427.4"
11325,25,9,2882,1855,"723650","NM","ALBUQUERQUE INTL","3994.2","1369.8"
11326,2,1,6398,540,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11327,17,5,589,3492,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11328,3,2,4667,1161,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11329,8,3,6146,761,"725370","MI","DETROIT/METROPOLITA","6103.8","806.4"
11330,27,10,4376,186,"727930","WA","SEATTLE-TACOMA INTL","4705.2","187.2"
11331,10,4,7768,655,"726440","MN","ROCHESTER MUNICIPAL","7867.8","514.8"
11332,2,1,6674,545,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11333,8,3,6412,715,"726350","MI","GRAND RAPIDS/KENT C","6615","639"
11334,5,2,5601,841,"725200","PA","GREATER PITTSBURGH I","5583.6","781.2"
11335,3,2,5781,893,"725140","PA","WILLIAMSPORT/LYCOMI","5850","750.6"
11336,13,5,3857,1617,"724010","VA","RICHMOND/BYRD FIELD","3729.6","1531.8"
11337,17,5,1448,2446,"722060","FL","JACKSONVILLE/INTNL.","1326.6","2631.6"
11338,17,5,310,3688,"722030","FL","WEST PALM BEACH/IN","221.4","4084.2"
11339,21,7,2341,2464,"722700","TX","EL PASO INTL ARPT","2383.2","2379.6"
11340,5,2,5586,845,"725170","PA","ALLENTOWN_A.-BETHLE","5551.2","838.8"
11341,26,10,3280,945,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11342,17,5,505,3625,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11343,16,5,3554,1454,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11344,12,4,4329,1322,"724400","MO","SPRINGFIELD MUNI","4442.4","1366.2"
11345,24,9,2257,2071,"723890","CA","FRESNO AIR TERMINAL","2266.2","2097"
11346,26,10,2329,1450,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11347,3,2,6203,622,"725260","PA","ERIE INTL AIRPORT","6080.4","658.8"
11348,21,7,2432,2340,"722660","TX","ABILENE MUNICIPAL","2482.2","2388.6"
11349,22,8,6257,594,"724660","CO","COLORADO SPRINGS/MU","6159.6","459"
11350,10,4,5886,1071,"725460","IA","DES MOINES INTL","6172.2","1033.2"
11351,6,3,6149,898,"725440","IL","MOLINE/QUAD CITY","6073.2","993.6"
11352,3,2,6898,480,"725150","NY","BINGHAMTON/BROOME C","7097.4","399.6"
11353,17,5,551,3438,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11354,26,10,2414,1259,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11355,23,8,5926,972,"724755","UT","CEDAR CITY RGNL","5891.4","707.4"
11356,8,3,6946,533,"725390","MI","LANSING/CAPITAL CIT","6814.8","574.2"
11357,19,6,3282,1721,"723270","TN","NASHVILLE/METROPOLI","3517.2","1729.8"
11358,26,10,1194,743,"722900","CA","SAN DIEGO/LINDBERGH","1197","673.2"
11359,7,3,5829,1045,"725240","OH","CLEVELAND","5850","774"
11360,3,2,5982,842,"725330","IN","FORT WAYNE/BAER FLD","5990.4","824.4"
11361,3,2,4863,1192,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11362,2,1,6748,462,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11363,24,9,1429,3230,"722740","AZ","TUCSON INTL","1416.6","3272.4"
11364,10,4,7407,823,"726580","MN","MINNEAPOLIS/ST.PAUL","7471.8","765"
11365,26,10,1296,1393,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11366,21,7,2390,2511,"722630","TX","SAN ANGELO/MATHIS","2241","2509.2"
11367,26,10,2504,938,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11368,10,4,7529,694,"726510","SD","SIOUX FALLS/FOSS FI","7470","745.2"
11369,22,8,5548,927,"724640","CO","PUEBLO MEMORIAL(AW)","5473.8","914.4"
11370,26,10,2853,1825,"723890","CA","FRESNO AIR TERMINAL","2266.2","2097"
11371,16,5,3456,1613,"723060","NC","RALEIGH/RALEIGH-DUR","3274.2","1666.8"
11372,26,10,2688,567,"724940","CA","SAN FRANCISCO INTL","2689.2","144"
11373,10,4,8310,506,"727640","ND","BISMARCK MUNICIPAL","8395.2","545.4"
11374,10,4,8049,602,"726440","MN","ROCHESTER MUNICIPAL","7867.8","514.8"
11375,15,5,1718,2345,"722070","GA","SAVANNAH MUNICIPAL","1760.4","2455.2"
11376,7,3,4825,1107,"724280","OH","COLUMBUS/PORT COLUM","5254.2","1015.2"
11377,13,5,4155,1409,"724100","VA","LYNCHBURG/MUN. P. G","4228.2","1132.2"
11378,24,9,1314,3799,"722740","AZ","TUCSON INTL","1416.6","3272.4"
11379,26,10,1607,1505,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11380,3,2,4563,1195,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11381,20,7,1444,2895,"722310","LA","NEW ORLEANS/MOISANT","1285.2","2925"
11382,18,6,4029,1500,"724230","KY","LOUISVILLE/STANDIFO","4109.4","1571.4"
11383,3,2,4733,1110,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11384,27,10,5316,692,"726880","OR","PENDLETON MUNICIPAL","5193","657"
11385,26,10,1213,1130,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11386,21,7,1514,3091,"722430","TX","HOUSTON/INTERCONTIN","1371.6","3058.2"
11387,26,10,1543,483,"722950","CA","LOS ANGELES INTL","1294.2","581.4"
11388,3,2,4691,1205,"725020","NJ","NEWARK INTL AIRPORT","4687.2","1256.4"
11389,10,4,8032,618,"726440","MN","ROCHESTER MUNICIPAL","7867.8","514.8"
11390,25,9,2072,3250,"723860","NV","LAS VEGAS/MCCARRAN","2014.2","3486.6"
11391,24,9,648,4778,"722780","AZ","PHOENIX/SKY HARBOR","923.4","4626"
11392,16,5,2518,2011,"723100","SC","COLUMBIA METRO","2500.2","2165.4"
11393,2,1,6610,459,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11394,18,6,3297,1582,"723230","AL","HUNTSVILLE/MADISON","3092.4","1819.8"
11395,19,6,3865,1436,"723260","TN","KNOXVILLE MUNICIPAL","3594.6","1513.8"
11396,26,10,2380,2093,"723890","CA","FRESNO AIR TERMINAL","2266.2","2097"
11397,11,4,6640,875,"725570","IA","SIOUX CITY MUNI","6681.6","916.2"
11398,12,4,5177,1275,"724460","MO","KANSAS CITY INTL","5011.2","1371.6"
11399,17,5,107,4419,"722020","FL","MIAMI","126","4537.8"
11400,15,5,3209,1259,"723110","GA","ATHENS MUNICIPAL","2781","1803.6"
11401,12,4,5122,1308,"724460","MO","KANSAS CITY INTL","5011.2","1371.6"
11402,17,5,260,3935,"722030","FL","WEST PALM BEACH/IN","221.4","4084.2"
11403,17,5,324,3883,"722030","FL","WEST PALM BEACH/IN","221.4","4084.2"
11404,2,1,6827,444,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11405,3,2,4847,1152,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11406,1,1,7014,379,"726060","ME","PORTLAND/INTNL. JET","7023.6","370.8"
11407,26,10,2563,1589,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11408,10,4,6369,1028,"725460","IA","DES MOINES INTL","6172.2","1033.2"
11409,10,4,7131,1001,"726686","SD","PIERRE RGNL","7108.2","898.2"
11410,25,9,2053,3280,"723860","NV","LAS VEGAS/MCCARRAN","2014.2","3486.6"
11411,12,4,5081,1303,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11412,26,10,1119,818,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11413,9,3,7093,621,"726410","WI","MADISON/DANE COUNTY","7104.6","619.2"
11414,7,3,5939,849,"725330","IN","FORT WAYNE/BAER FLD","5990.4","824.4"
11415,18,6,1696,2512,"722230","AL","MOBILE/BATES FIELD","1652.4","2498.4"
11416,3,2,6266,620,"725180","NY","ALBANY COUNTY AIRPO","6562.8","619.2"
11417,8,3,6275,730,"725370","MI","DETROIT/METROPOLITA","6103.8","806.4"
11418,1,1,6868,475,"726060","ME","PORTLAND/INTNL. JET","7023.6","370.8"
11419,21,7,2496,2233,"722650","TX","MIDLAND/MIDLAND REG","2617.2","2260.8"
11420,2,1,5671,750,"725090","MA","BOSTON/LOGAN INTL","5596.2","750.6"
11421,24,9,2809,2045,"723403","AR","ADAMS FLD","2917.8","2170.8"
11422,27,10,5223,718,"726880","OR","PENDLETON MUNICIPAL","5193","657"
11423,5,2,5966,647,"725260","PA","ERIE INTL AIRPORT","6080.4","658.8"
11424,2,1,5917,597,"725080","CT","HARTFORD/BRADLEY IN","5934.6","765"
11425,22,8,6097,680,"724660","CO","COLORADO SPRINGS/MU","6159.6","459"
11426,2,1,6788,520,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11427,16,5,3507,1570,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11428,11,4,4759,1647,"724510","KS","DODGE CITY(AWOS)","4879.8","1427.4"
11429,16,5,3435,1499,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11430,2,1,6963,399,"726060","ME","PORTLAND/INTNL. JET","7023.6","370.8"
11431,26,10,1271,1432,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11432,15,5,2359,2083,"722180","GA","AUGUSTA/BUSH FIELD","2406.6","2077.2"
11433,15,5,2391,2168,"722170","GA","MACON/LEWIS B.WILSO","2262.6","2179.8"
11434,3,2,4676,1209,"725020","NJ","NEWARK INTL AIRPORT","4687.2","1256.4"
11435,7,3,4465,1430,"724320","IN","EVANSVILLE REGIONAL","4424.4","1436.4"
11436,10,4,6765,907,"725570","IA","SIOUX CITY MUNI","6681.6","916.2"
11437,23,8,6851,394,"725780","ID","POCATELLO MUNICIPAL","6937.2","426.6"
11438,2,1,6550,472,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11439,12,4,4538,1645,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11440,26,10,2018,718,"722950","CA","LOS ANGELES INTL","1294.2","581.4"
11441,11,4,5335,1306,"724510","KS","DODGE CITY(AWOS)","4879.8","1427.4"
11442,26,10,1229,791,"722900","CA","SAN DIEGO/LINDBERGH","1197","673.2"
11443,6,3,5924,989,"725320","IL","GREATER PEORIA MUNI","5756.4","1040.4"
11444,1,1,5424,766,"725040","CT","BRIDGEPORT/IGOR I.","5274","829.8"
11445,21,7,2442,2458,"722660","TX","ABILENE MUNICIPAL","2482.2","2388.6"
11446,2,1,5710,646,"725090","MA","BOSTON/LOGAN INTL","5596.2","750.6"
11447,10,4,5817,1089,"725460","IA","DES MOINES INTL","6172.2","1033.2"
11448,21,7,2164,2476,"722630","TX","SAN ANGELO/MATHIS","2241","2509.2"
11449,12,4,4995,1254,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11450,8,3,6729,641,"725390","MI","LANSING/CAPITAL CIT","6814.8","574.2"
11451,10,4,7686,670,"725485","IA","MASON CITY MUNI","7536.6","626.4"
11452,17,5,556,3319,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11453,18,6,4262,1171,"724220","KY","LEXINGTON/BLUE GRAS","4566.6","1200.6"
11454,20,7,1657,2583,"722317","LA","BATON ROUGE METRO R","1573.2","2709"
11455,17,5,1572,2549,"722140","FL","TALLAHASSEE MUNICIP","1553.4","2599.2"
11456,3,2,4780,1096,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11457,12,4,4695,1486,"724400","MO","SPRINGFIELD MUNI","4442.4","1366.2"
11458,2,1,7596,262,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11459,21,7,2234,2531,"722630","TX","SAN ANGELO/MATHIS","2241","2509.2"
11460,21,7,1392,2985,"722430","TX","HOUSTON/INTERCONTIN","1371.6","3058.2"
11461,13,5,3293,1657,"723060","NC","RALEIGH/RALEIGH-DUR","3274.2","1666.8"
11462,1,1,7957,275,"726170","VT","BURLINGTON INTL","7351.2","505.8"
11463,7,3,5757,818,"725240","OH","CLEVELAND","5850","774"
11464,3,2,4834,1079,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11465,26,10,1273,1430,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11466,21,7,1568,2766,"722317","LA","BATON ROUGE METRO R","1573.2","2709"
11467,26,10,2047,1881,"723840","CA","BAKERSFIELD/MEADOWS","2095.2","2253.6"
11468,10,4,8128,570,"726440","MN","ROCHESTER MUNICIPAL","7867.8","514.8"
11469,15,5,3649,1268,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11470,17,5,627,3099,"722056","FL","DAYTONA BEACH INTL","748.8","2991.6"
11471,15,5,2409,2040,"722180","GA","AUGUSTA/BUSH FIELD","2406.6","2077.2"
11472,9,3,7281,578,"726410","WI","MADISON/DANE COUNTY","7104.6","619.2"
11473,21,7,697,3981,"722500","TX","BROWNSVILLE INTL","538.2","3985.2"
11474,10,4,7767,699,"726440","MN","ROCHESTER MUNICIPAL","7867.8","514.8"
11475,16,5,3615,1428,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11476,21,7,1227,3061,"722430","TX","HOUSTON/INTERCONTIN","1371.6","3058.2"
11477,13,5,4346,1062,"724100","VA","LYNCHBURG/MUN. P. G","4228.2","1132.2"
11478,27,10,10112,4,"726830","OR","BURNS MUNI (AMOS)","7533","235.8"
11479,27,10,0,4642,"725970","OR","MEDFORD-JACKSON COU","4264.2","833.4"
11480,17,5,551,3515,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11481,17,5,446,3496,"722050","FL","ORLANDO/JETPORT","550.8","3385.8"
11482,1,1,5861,798,"725080","CT","HARTFORD/BRADLEY IN","5934.6","765"
11483,26,10,2186,1688,"723890","CA","FRESNO AIR TERMINAL","2266.2","2097"
11484,12,4,4615,1617,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11485,26,10,1517,862,"722950","CA","LOS ANGELES INTL","1294.2","581.4"
11486,16,5,3065,1817,"723140","NC","CHARLOTTE/DOUGLAS","3065.4","1713.6"
11487,22,8,6055,595,"724660","CO","COLORADO SPRINGS/MU","6159.6","459"
11488,26,10,1278,1953,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11489,6,3,5331,1076,"724390","IL","SPRINGFIELD/CAPITAL","5360.4","1137.6"
11490,12,4,4819,1256,"724450","MO","COLUMBIA REGIONAL","4937.4","1247.4"
11491,26,10,2567,901,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11492,12,4,4820,1447,"724560","KS","TOPEKA/BILLARD MUNI","4901.4","1445.4"
11493,3,2,7030,482,"725150","NY","BINGHAMTON/BROOME C","7097.4","399.6"
11494,10,4,8339,497,"727640","ND","BISMARCK MUNICIPAL","8395.2","545.4"
11495,1,1,5430,794,"725070","RI","PROVIDENCE/GREEN ST","5562","743.4"
11496,1,1,7174,394,"726050","NH","CONCORD MUNICIPAL","7140.6","469.8"
11497,21,7,2457,2307,"722700","TX","EL PASO INTL ARPT","2383.2","2379.6"
11498,8,3,6839,544,"725390","MI","LANSING/CAPITAL CIT","6814.8","574.2"
11499,16,5,2916,1803,"723140","NC","CHARLOTTE/DOUGLAS","3065.4","1713.6"
11500,26,10,1460,1670,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11501,17,5,1555,2579,"722140","FL","TALLAHASSEE MUNICIP","1553.4","2599.2"
11502,20,7,1511,2770,"722317","LA","BATON ROUGE METRO R","1573.2","2709"
11503,18,6,1834,2393,"722230","AL","MOBILE/BATES FIELD","1652.4","2498.4"
11504,13,5,3293,1657,"723080","VA","NORFOLK INTL ARPT","3229.2","1699.2"
11505,22,8,7708,84,"724675","CO","EAGLE CO RGNL","7876.8","131.4"
11506,13,5,4207,1345,"724100","VA","LYNCHBURG/MUN. P. G","4228.2","1132.2"
11507,14,5,4392,1378,"724250","WV","HUNTINGTON/TRI STAT","4426.2","1155.6"
11508,2,1,6197,651,"725090","MA","BOSTON/LOGAN INTL","5596.2","750.6"
11509,15,5,1682,2395,"722070","GA","SAVANNAH MUNICIPAL","1760.4","2455.2"
11510,26,10,1049,1281,"722970","CA","LONG BEACH/LB AIRP.","1189.8","1062"
11511,26,10,2583,1200,"724830","CA","SACRAMENTO/EXECUTIV","2494.8","1213.2"
11512,26,10,2421,168,"724940","CA","SAN FRANCISCO INTL","2689.2","144"
11513,1,1,7171,346,"726050","NH","CONCORD MUNICIPAL","7140.6","469.8"
11514,22,8,5395,878,"724640","CO","PUEBLO MEMORIAL(AW)","5473.8","914.4"
11515,16,5,2959,1685,"723120","SC","GREENVILLE/GREENVIL","3079.8","1630.8"
11516,16,5,3505,1412,"723170","NC","GREENSBORO/G.-HIGH","3605.4","1445.4"
11517,3,2,5071,890,"744860","NY","NEW YORK/JOHN F. KE","4843.8","984.6"
11518,18,6,3197,1487,"723230","AL","HUNTSVILLE/MADISON","3092.4","1819.8"
11519,17,5,1938,2212,"722080","SC","CHARLESTON MUNI","1879.2","2356.2"
11520,21,7,2423,2298,"722700","TX","EL PASO INTL ARPT","2383.2","2379.6"
11521,12,4,4404,1703,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11522,9,3,6644,806,"726400","WI","MILWAUKEE/GEN. MITC","6683.4","689.4"
11523,18,6,4741,1220,"724220","KY","LEXINGTON/BLUE GRAS","4566.6","1200.6"
11524,2,1,6854,240,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11525,2,1,6484,587,"725095","MA","WORCESTER REGIONAL ARPT","6706.8","462.6"
11526,15,5,2782,1733,"723110","GA","ATHENS MUNICIPAL","2781","1803.6"
11527,17,5,991,2692,"722060","FL","JACKSONVILLE/INTNL.","1326.6","2631.6"
11528,13,5,4124,1302,"724110","VA","ROANOKE MUNICIPAL","4044.6","1229.4"
11529,6,3,6260,878,"725300","IL","CHICAGO/O'HARE ARPT","6208.2","864"
11530,12,4,4502,1565,"724340","MO","ST. LOUIS/LAMBERT","4435.2","1650.6"
11531,22,8,5493,607,"724699","CO","BOULDER-BROOMFIELD-JEFFERSON COUNTY AP","5749.2","689.4"
11532,14,5,5438,808,"724170","WV","ELKINS-RANDOLPH COU","5803.2","484.2"
11533,12,4,4605,1380,"724400","MO","SPRINGFIELD MUNI","4442.4","1366.2"
11534,2,1,6002,573,"725090","MA","BOSTON/LOGAN INTL","5596.2","750.6"
