Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
CA, 06708	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 06708	Single-Family Detached	2020s	0.449341	0.000000	0.477143	0.000000	0.054945	0.018571
CA, 06709	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 06709	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 06709	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 06709	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 06709	Single-Family Detached	2020s	0.496312	0.000000	0.404918	0.000000	0.061475	0.037295
CA, 06710	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 06710	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 06710	Multi-Family with 5+ Units	2020s	0.640884	0.000000	0.359116	0.000000	0.000000	0.000000
CA, 06710	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 06710	Single-Family Detached	2020s	0.448279	0.000000	0.438043	0.000000	0.096014	0.017663
CA, 06711	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 06711	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 06711	Multi-Family with 5+ Units	2020s	0.801321	0.000000	0.198679	0.000000	0.000000	0.000000
CA, 06711	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 06711	Single-Family Detached	2020s	0.440419	0.000000	0.490721	0.000000	0.019824	0.049037
CA, 06712	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 06712	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 06712	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 06712	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 06712	Single-Family Detached	2020s	0.405058	0.000000	0.564353	0.000000	0.030588	0.000000
CA, 07101	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07101	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07101	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07101	Single-Family Attached	2020s	0.631403	0.000000	0.352744	0.000000	0.000000	0.015853
CA, 07101	Single-Family Detached	2020s	0.735837	0.000000	0.156896	0.000000	0.000000	0.107266
CA, 07102	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07102	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07102	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07102	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07102	Single-Family Detached	2020s	0.350000	0.000000	0.650000	0.000000	0.000000	0.000000
CA, 07103	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07103	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07103	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07103	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07103	Single-Family Detached	2020s	0.375299	0.000000	0.624701	0.000000	0.000000	0.000000
CA, 07104	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07104	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07104	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07104	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07104	Single-Family Detached	2020s	0.401343	0.000000	0.498120	0.010743	0.030439	0.059355
CA, 07105	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07105	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07105	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07105	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07105	Single-Family Detached	2020s	0.411321	0.000000	0.588679	0.000000	0.000000	0.000000
CA, 07106	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07106	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07106	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07106	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07106	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07107	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07107	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07107	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07107	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07107	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07108	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07108	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07108	Multi-Family with 5+ Units	2020s	0.757296	0.000000	0.242704	0.000000	0.000000	0.000000
CA, 07108	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07108	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07109	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07109	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07109	Multi-Family with 5+ Units	2020s	0.776632	0.000000	0.223368	0.000000	0.000000	0.000000
CA, 07109	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07109	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07110	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07110	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07110	Multi-Family with 5+ Units	2020s	0.574940	0.000000	0.407995	0.000000	0.000000	0.017064
CA, 07110	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07110	Single-Family Detached	2020s	0.514726	0.000000	0.451883	0.000000	0.000000	0.033391
CA, 07111	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07111	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07111	Multi-Family with 5+ Units	2020s	0.623620	0.000000	0.376380	0.000000	0.000000	0.000000
CA, 07111	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07111	Single-Family Detached	2020s	0.411513	0.000000	0.552892	0.000000	0.021135	0.014461
CA, 07112	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07112	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07112	Multi-Family with 5+ Units	2020s	0.668868	0.000000	0.294340	0.000000	0.000000	0.036793
CA, 07112	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07112	Single-Family Detached	2020s	0.676149	0.000000	0.323851	0.000000	0.000000	0.000000
CA, 07113	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07113	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07113	Multi-Family with 5+ Units	2020s	0.475679	0.000000	0.500755	0.000000	0.000000	0.023565
CA, 07113	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07113	Single-Family Detached	2020s	0.409254	0.000000	0.590746	0.000000	0.000000	0.000000
CA, 07114	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07114	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07114	Multi-Family with 5+ Units	2020s	0.621090	0.000000	0.378910	0.000000	0.000000	0.000000
CA, 07114	Single-Family Attached	2020s	0.657035	0.000000	0.342965	0.000000	0.000000	0.000000
CA, 07114	Single-Family Detached	2020s	0.493539	0.000000	0.452932	0.000000	0.034791	0.018738
CA, 07115	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07115	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07115	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07115	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07115	Single-Family Detached	2020s	0.455513	0.000000	0.515000	0.000000	0.029487	0.000000
CA, 07301	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07301	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07301	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07301	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07301	Single-Family Detached	2020s	0.553395	0.000000	0.446605	0.000000	0.000000	0.000000
CA, 07302	Mobile Home	2020s	0.377500	0.000000	0.372500	0.000000	0.000000	0.250000
CA, 07302	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07302	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07302	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07302	Single-Family Detached	2020s	0.440226	0.000000	0.145467	0.007082	0.121813	0.285410
CA, 07303	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07303	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07303	Multi-Family with 5+ Units	2020s	0.689058	0.000000	0.310942	0.000000	0.000000	0.000000
CA, 07303	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07303	Single-Family Detached	2020s	0.376679	0.000000	0.623321	0.000000	0.000000	0.000000
CA, 07304	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07304	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07304	Multi-Family with 5+ Units	2020s	0.632736	0.000000	0.367264	0.000000	0.000000	0.000000
CA, 07304	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07304	Single-Family Detached	2020s	0.413664	0.000000	0.586336	0.000000	0.000000	0.000000
CA, 07305	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07305	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07305	Multi-Family with 5+ Units	2020s	0.718630	0.000000	0.281370	0.000000	0.000000	0.000000
CA, 07305	Single-Family Attached	2020s	0.599066	0.000000	0.400934	0.000000	0.000000	0.000000
CA, 07305	Single-Family Detached	2020s	0.443942	0.000000	0.485506	0.000000	0.070552	0.000000
CA, 07306	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07306	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07306	Multi-Family with 5+ Units	2020s	0.608249	0.000000	0.369866	0.000000	0.000000	0.021885
CA, 07306	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07306	Single-Family Detached	2020s	0.475714	0.000000	0.222857	0.000000	0.171429	0.130000
CA, 07307	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07307	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07307	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07307	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07307	Single-Family Detached	2020s	0.359358	0.000000	0.311284	0.000000	0.126606	0.202753
CA, 07308	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07308	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07308	Multi-Family with 5+ Units	2020s	0.937296	0.000000	0.040847	0.000000	0.021858	0.000000
CA, 07308	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07308	Single-Family Detached	2020s	0.547818	0.000000	0.389484	0.000000	0.031746	0.030952
CA, 07309	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07309	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07309	Multi-Family with 5+ Units	2020s	0.482643	0.000000	0.216956	0.300401	0.000000	0.000000
CA, 07309	Single-Family Attached	2020s	0.567523	0.000000	0.325000	0.107477	0.000000	0.000000
CA, 07309	Single-Family Detached	2020s	0.424858	0.000000	0.497794	0.000000	0.071833	0.005515
CA, 07310	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07310	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07310	Multi-Family with 5+ Units	2020s	0.773913	0.000000	0.226087	0.000000	0.000000	0.000000
CA, 07310	Single-Family Attached	2020s	0.397644	0.000000	0.602356	0.000000	0.000000	0.000000
CA, 07310	Single-Family Detached	2020s	0.474588	0.000000	0.492471	0.000000	0.032941	0.000000
CA, 07311	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07311	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07311	Multi-Family with 5+ Units	2020s	0.755540	0.000000	0.244460	0.000000	0.000000	0.000000
CA, 07311	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07311	Single-Family Detached	2020s	0.354929	0.000000	0.484325	0.139432	0.021314	0.000000
CA, 07312	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07312	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07312	Multi-Family with 5+ Units	2020s	0.869630	0.000000	0.097084	0.018492	0.000000	0.014794
CA, 07312	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07312	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07313	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07313	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07313	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07313	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07313	Single-Family Detached	2020s	0.320833	0.000000	0.595834	0.000000	0.083333	0.000000
CA, 07314	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07314	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07314	Multi-Family with 5+ Units	2020s	0.748056	0.000000	0.141524	0.038880	0.071540	0.000000
CA, 07314	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07314	Single-Family Detached	2020s	0.440296	0.000000	0.496413	0.000000	0.063291	0.000000
CA, 07315	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07315	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07315	Multi-Family with 5+ Units	2020s	0.648147	0.000000	0.211313	0.119691	0.020849	0.000000
CA, 07315	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07315	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07316	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07316	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07316	Multi-Family with 5+ Units	2020s	0.758118	0.000000	0.145191	0.082730	0.013961	0.000000
CA, 07316	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07316	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07317	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07317	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07317	Multi-Family with 5+ Units	2020s	0.798004	0.000000	0.124376	0.033278	0.000000	0.044343
CA, 07317	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07317	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07318	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07318	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07318	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07318	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07318	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07319	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07319	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07319	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07319	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07319	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07320	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07320	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07320	Multi-Family with 5+ Units	2020s	0.664552	0.000000	0.335448	0.000000	0.000000	0.000000
CA, 07320	Single-Family Attached	2020s	0.614407	0.000000	0.358663	0.000000	0.000000	0.026930
CA, 07320	Single-Family Detached	2020s	0.474253	0.000000	0.473204	0.016142	0.018563	0.017837
CA, 07321	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07321	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07321	Multi-Family with 5+ Units	2020s	0.692988	0.000000	0.255670	0.036466	0.008005	0.006872
CA, 07321	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07321	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07322	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07322	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07322	Multi-Family with 5+ Units	2020s	0.945572	0.000000	0.017794	0.000000	0.000000	0.036635
CA, 07322	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07322	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07501	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07501	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07501	Multi-Family with 5+ Units	2020s	0.635050	0.000000	0.239406	0.077228	0.027723	0.020594
CA, 07501	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07501	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07502	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
CA, 07502	Multi-Family with 2 - 4 Units	2020s	0.573708	0.000000	0.354890	0.058399	0.004569	0.008436
CA, 07502	Multi-Family with 5+ Units	2020s	0.616397	0.000000	0.234254	0.103896	0.045455	0.000000
CA, 07502	Single-Family Attached	2020s	0.529525	0.000000	0.420471	0.022308	0.016332	0.011364
CA, 07502	Single-Family Detached	2020s	0.468654	0.000000	0.453360	0.006578	0.044813	0.026594
CA, 07503	Mobile Home	2020s	0.481936	0.000000	0.351110	0.057231	0.029545	0.080176
