Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
"TX, 00700"	0.128333	0.229804	0.251960	0.189116	0.051963	0.148824	0.000000	0.000000	0.000000	2915.000000	48528.000000	0.000420
"TX, 00800"	0.210827	0.184122	0.251313	0.121136	0.133651	0.098951	0.000000	0.000000	0.000000	5430.000000	74762.000000	0.000640
"TX, 00900"	0.098309	0.158972	0.304304	0.168490	0.093762	0.176162	0.000000	0.000000	0.000000	3510.000000	62147.000000	0.000509
"TX, 01000"	0.197011	0.282123	0.212991	0.124774	0.109978	0.073123	0.000000	0.000000	0.000000	4245.000000	59256.000000	0.000532
"TX, 01100"	0.182861	0.284612	0.180182	0.152706	0.092095	0.107544	0.000000	0.000000	0.000000	2810.000000	44982.000000	0.000402
"TX, 01200"	0.358134	0.235543	0.225603	0.096087	0.065054	0.019578	0.000000	0.000000	0.000000	2345.000000	41881.000000	0.000384
"TX, 01300"	0.356573	0.352756	0.062475	0.079238	0.082293	0.066666	0.000000	0.000000	0.000000	2968.000000	44540.000000	0.000412
"TX, 01400"	0.120075	0.365857	0.188739	0.142209	0.089306	0.093815	0.000000	0.000000	0.000000	2366.000000	36525.000000	0.000295
"TX, 01501"	0.408830	0.257643	0.110809	0.040398	0.104259	0.078060	0.000000	0.000000	0.000000	1681.000000	36584.000000	0.000310
"TX, 01502"	0.132464	0.163063	0.254764	0.225359	0.080159	0.144192	0.000000	0.000000	0.000000	2150.000000	41216.000000	0.000354
"TX, 01600"	0.219320	0.197467	0.163524	0.179479	0.098831	0.141380	0.000000	0.000000	0.000000	2194.000000	45615.000000	0.000384
"TX, 01700"	0.314666	0.179637	0.238389	0.086746	0.124891	0.055671	0.000000	0.000000	0.000000	2901.000000	44899.000000	0.000400
"TX, 01800"	0.110688	0.344245	0.203253	0.131803	0.106896	0.103116	0.000000	0.000000	0.000000	3270.000000	47027.000000	0.000451
"TX, 01901"	0.009518	0.084121	0.186776	0.271164	0.230178	0.218244	0.000000	0.000000	0.000000	2878.000000	52073.000000	0.000411
"TX, 01902"	0.009312	0.069484	0.188861	0.296385	0.128144	0.307814	0.000000	0.000000	0.000000	2309.000000	45463.000000	0.000354
"TX, 01903"	0.021486	0.099806	0.291040	0.301138	0.123442	0.163087	0.000000	0.000000	0.000000	2116.000000	39611.000000	0.000309
"TX, 01904"	0.010763	0.080234	0.195006	0.228319	0.262236	0.223442	0.000000	0.000000	0.000000	1594.000000	42422.000000	0.000318
"TX, 01905"	0.047963	0.084504	0.309337	0.248435	0.082812	0.226950	0.000000	0.000000	0.000000	2266.000000	49263.000000	0.000369
"TX, 01906"	0.019642	0.060659	0.170769	0.248410	0.137726	0.362794	0.000000	0.000000	0.000000	2923.000000	49190.000000	0.000360
"TX, 01907"	0.159813	0.073842	0.173969	0.144636	0.250503	0.197237	0.000000	0.000000	0.000000	2430.000000	45887.000000	0.000354
"TX, 02001"	0.007889	0.068848	0.206805	0.310914	0.243476	0.162068	0.000000	0.000000	0.000000	2537.000000	49776.000000	0.000381
"TX, 02002"	0.012152	0.046875	0.154303	0.308659	0.296456	0.181555	0.000000	0.000000	0.000000	2329.000000	41619.000000	0.000336
"TX, 02003"	0.024231	0.128830	0.158900	0.321776	0.207363	0.158900	0.000000	0.000000	0.000000	3025.000000	45321.000000	0.000339
"TX, 02004"	0.000000	0.059645	0.207102	0.174934	0.324070	0.234249	0.000000	0.000000	0.000000	2364.000000	49124.000000	0.000351
"TX, 02005"	0.055637	0.178786	0.258432	0.247825	0.135535	0.123785	0.000000	0.000000	0.000000	2033.000000	42628.000000	0.000340
"TX, 02006"	0.131085	0.234390	0.234390	0.215050	0.095508	0.089576	0.000000	0.000000	0.000000	2819.000000	46697.000000	0.000363
"TX, 02101"	0.122441	0.234881	0.187576	0.179408	0.087124	0.188570	0.000000	0.000000	0.000000	3159.000000	54725.000000	0.000430
"TX, 02102"	0.177785	0.249563	0.245893	0.153609	0.081252	0.091897	0.000000	0.000000	0.000000	2977.000000	55467.000000	0.000444
"TX, 02200"	0.162607	0.183719	0.168199	0.178852	0.133372	0.173251	0.000000	0.000000	0.000000	2900.000000	49029.000000	0.000465
"TX, 02301"	0.033694	0.130384	0.206087	0.203871	0.185632	0.240331	0.000000	0.000000	0.000000	1455.000000	34281.000000	0.000261
"TX, 02302"	0.007721	0.121149	0.214042	0.394651	0.170978	0.091459	0.000000	0.000000	0.000000	1749.000000	34435.000000	0.000274
"TX, 02303"	0.016647	0.108017	0.328884	0.292406	0.118996	0.135050	0.000000	0.000000	0.000000	1827.000000	38879.000000	0.000313
"TX, 02304"	0.064866	0.146928	0.413187	0.243326	0.035475	0.096219	0.000000	0.000000	0.000000	1473.000000	33393.000000	0.000266
"TX, 02305"	0.039235	0.098135	0.320809	0.314438	0.135618	0.091764	0.000000	0.000000	0.000000	1595.000000	38639.000000	0.000316
"TX, 02306"	0.041866	0.088523	0.243485	0.263576	0.155333	0.207216	0.000000	0.000000	0.000000	2340.000000	49362.000000	0.000404
"TX, 02307"	0.024534	0.068383	0.213097	0.344617	0.201623	0.147747	0.000000	0.000000	0.000000	2555.000000	52243.000000	0.000435
"TX, 02308"	0.027740	0.121905	0.239647	0.321961	0.114612	0.174134	0.000000	0.000000	0.000000	1853.000000	37432.000000	0.000296
"TX, 02309"	0.043491	0.112780	0.173563	0.239541	0.176131	0.254494	0.000000	0.000000	0.000000	2393.000000	45586.000000	0.000362
"TX, 02310"	0.019548	0.103768	0.254865	0.237464	0.138599	0.245756	0.000000	0.000000	0.000000	2586.000000	51138.000000	0.000413
"TX, 02311"	0.019063	0.136112	0.213135	0.208980	0.218660	0.204050	0.000000	0.000000	0.000000	2653.000000	42099.000000	0.000343
"TX, 02312"	0.031484	0.053385	0.140823	0.172186	0.170024	0.432097	0.000000	0.000000	0.000000	2445.000000	45143.000000	0.000372
"TX, 02313"	0.026768	0.069547	0.107309	0.149255	0.143342	0.503778	0.000000	0.000000	0.000000	3305.000000	63303.000000	0.000525
"TX, 02314"	0.075037	0.206112	0.275643	0.179551	0.096199	0.167458	0.000000	0.000000	0.000000	2203.000000	39903.000000	0.000340
"TX, 02315"	0.064930	0.149476	0.168414	0.228696	0.179911	0.208573	0.000000	0.000000	0.000000	2035.000000	35450.000000	0.000290
"TX, 02316"	0.025597	0.181650	0.360523	0.237163	0.092754	0.102313	0.000000	0.000000	0.000000	1653.000000	35507.000000	0.000287
"TX, 02317"	0.047207	0.154567	0.305311	0.302970	0.082586	0.107359	0.000000	0.000000	0.000000	1497.000000	36657.000000	0.000294
"TX, 02318"	0.041411	0.200424	0.287184	0.232956	0.063380	0.174646	0.000000	0.000000	0.000000	1876.000000	37933.000000	0.000301
"TX, 02319"	0.087948	0.149206	0.287361	0.317341	0.064786	0.093358	0.000000	0.000000	0.000000	1666.000000	35641.000000	0.000281
"TX, 02320"	0.090226	0.102321	0.221029	0.307355	0.169626	0.109442	0.000000	0.000000	0.000000	1791.000000	31811.000000	0.000258
"TX, 02321"	0.019514	0.113477	0.227418	0.297160	0.134347	0.208084	0.000000	0.000000	0.000000	2257.000000	43304.000000	0.000353
"TX, 02322"	0.028354	0.117216	0.222448	0.263108	0.189921	0.178954	0.000000	0.000000	0.000000	2490.000000	44041.000000	0.000342
"TX, 02400"	0.300968	0.225143	0.164183	0.211136	0.035574	0.062997	0.000000	0.000000	0.000000	2610.000000	43942.000000	0.000360
"TX, 02501"	0.041256	0.129309	0.227806	0.266346	0.135679	0.199604	0.000000	0.000000	0.000000	2042.000000	41802.000000	0.000324
"TX, 02502"	0.031017	0.120599	0.255364	0.339644	0.138395	0.114981	0.000000	0.000000	0.000000	2631.000000	53308.000000	0.000447
"TX, 02503"	0.059674	0.152843	0.201576	0.311617	0.146963	0.127327	0.000000	0.000000	0.000000	1910.000000	42227.000000	0.000354
"TX, 02504"	0.071471	0.105902	0.110821	0.389834	0.203278	0.118694	0.000000	0.000000	0.000000	1239.000000	35052.000000	0.000270
"TX, 02505"	0.126049	0.053223	0.108480	0.415075	0.100332	0.196842	0.000000	0.000000	0.000000	1946.000000	38784.000000	0.000299
"TX, 02506"	0.098047	0.076109	0.139752	0.340573	0.152444	0.193076	0.000000	0.000000	0.000000	1687.000000	38989.000000	0.000312
"TX, 02507"	0.104427	0.164577	0.242959	0.238890	0.083593	0.165555	0.000000	0.000000	0.000000	2579.000000	45530.000000	0.000371
"TX, 02508"	0.158379	0.171505	0.154731	0.247339	0.075250	0.192796	0.000000	0.000000	0.000000	2070.000000	34498.000000	0.000290
"TX, 02509"	0.029990	0.202173	0.295705	0.268261	0.072881	0.130990	0.000000	0.000000	0.000000	2797.000000	52816.000000	0.000437
"TX, 02510"	0.031617	0.147186	0.203589	0.190459	0.091532	0.335616	0.000000	0.000000	0.000000	2485.000000	43563.000000	0.000335
"TX, 02511"	0.030437	0.115261	0.247534	0.267684	0.212402	0.126682	0.000000	0.000000	0.000000	1370.000000	39590.000000	0.000305
"TX, 02512"	0.049995	0.132573	0.224761	0.256596	0.112489	0.223587	0.000000	0.000000	0.000000	1679.000000	34907.000000	0.000285
"TX, 02513"	0.142307	0.113240	0.139077	0.287634	0.105738	0.212004	0.000000	0.000000	0.000000	2522.000000	43988.000000	0.000360
"TX, 02514"	0.037355	0.101675	0.213921	0.336917	0.121280	0.188851	0.000000	0.000000	0.000000	3015.000000	55932.000000	0.000460
"TX, 02515"	0.055523	0.161768	0.148744	0.122955	0.135550	0.375460	0.000000	0.000000	0.000000	2334.000000	42002.000000	0.000348
"TX, 02516"	0.030600	0.146019	0.274877	0.241544	0.175370	0.131589	0.000000	0.000000	0.000000	1764.000000	46934.000000	0.000361
"TX, 02600"	0.312534	0.293322	0.178591	0.067337	0.094599	0.053618	0.000000	0.000000	0.000000	6174.000000	68849.000000	0.000718
"TX, 02700"	0.153286	0.210224	0.220158	0.233890	0.044262	0.138180	0.000000	0.000000	0.000000	3084.000000	49443.000000	0.000426
"TX, 02800"	0.241339	0.237913	0.153243	0.139529	0.101130	0.126846	0.000000	0.000000	0.000000	2939.000000	35435.000000	0.000354
"TX, 02900"	0.036608	0.124295	0.147147	0.210194	0.135422	0.346333	0.000000	0.000000	0.000000	2250.000000	43081.000000	0.000358
"TX, 03000"	0.057165	0.209239	0.255258	0.241407	0.111880	0.125052	0.000000	0.000000	0.000000	2240.000000	55045.000000	0.000435
"TX, 03100"	0.042148	0.099633	0.251956	0.301724	0.114139	0.190400	0.000000	0.000000	0.000000	2296.000000	51476.000000	0.000422
"TX, 03200"	0.332495	0.203156	0.064491	0.212469	0.137940	0.049449	0.000000	0.000000	0.000000	2615.000000	36764.000000	0.000351
"TX, 03301"	0.190136	0.454250	0.186576	0.071710	0.053532	0.043796	0.000000	0.000000	0.000000	1909.000000	42864.000000	0.000335
"TX, 03302"	0.099971	0.204516	0.296811	0.228092	0.068719	0.101891	0.000000	0.000000	0.000000	2398.000000	52532.000000	0.000417
"TX, 03303"	0.143656	0.244323	0.221006	0.182150	0.066545	0.142320	0.000000	0.000000	0.000000	2042.000000	38720.000000	0.000317
"TX, 03304"	0.135836	0.138214	0.228329	0.271044	0.107452	0.119126	0.000000	0.000000	0.000000	2018.000000	37102.000000	0.000320
"TX, 03305"	0.125431	0.212070	0.227626	0.222410	0.095992	0.116472	0.000000	0.000000	0.000000	2199.000000	44978.000000	0.000377
"TX, 03306"	0.076693	0.201529	0.226604	0.206849	0.099374	0.188952	0.000000	0.000000	0.000000	2345.000000	47005.000000	0.000384
"TX, 03400"	0.343498	0.253277	0.111865	0.141570	0.086112	0.063677	0.000000	0.000000	0.000000	4208.000000	62521.000000	0.000616
"TX, 03501"	0.302184	0.264581	0.168092	0.155313	0.077005	0.032825	0.000000	0.000000	0.000000	2618.000000	58693.000000	0.000515
"TX, 03502"	0.192275	0.169747	0.228624	0.189432	0.086614	0.133308	0.000000	0.000000	0.000000	3175.000000	57704.000000	0.000489
"TX, 03601"	0.360884	0.255705	0.145946	0.080395	0.057868	0.099203	0.000000	0.000000	0.000000	3428.000000	53904.000000	0.000528
"TX, 03602"	0.147784	0.249824	0.174945	0.217139	0.095509	0.114798	0.000000	0.000000	0.000000	3587.000000	77479.000000	0.000627
"TX, 03700"	0.260348	0.249338	0.164525	0.186747	0.090112	0.048930	0.000000	0.000000	0.000000	5458.000000	57763.000000	0.000555
"TX, 03801"	0.125574	0.185007	0.194891	0.226088	0.143643	0.124796	0.000000	0.000000	0.000000	1964.000000	38540.000000	0.000330
"TX, 03802"	0.279182	0.169239	0.221453	0.155678	0.098106	0.076343	0.000000	0.000000	0.000000	3209.000000	49668.000000	0.000404
"TX, 03900"	0.214402	0.148925	0.159825	0.267350	0.137706	0.071792	0.000000	0.000000	0.000000	3327.000000	62605.000000	0.000620
"TX, 04000"	0.115713	0.213433	0.211306	0.208857	0.131043	0.119648	0.000000	0.000000	0.000000	2945.000000	54756.000000	0.000482
"TX, 04100"	0.355453	0.382702	0.134880	0.021530	0.092263	0.013173	0.000000	0.000000	0.000000	2469.000000	40297.000000	0.000451
"TX, 04200"	0.116292	0.139364	0.310253	0.241716	0.084076	0.108299	0.000000	0.000000	0.000000	2892.000000	53011.000000	0.000449
"TX, 04301"	0.096488	0.150622	0.346508	0.207963	0.072926	0.125493	0.000000	0.000000	0.000000	2153.000000	46089.000000	0.000395
"TX, 04302"	0.065785	0.122250	0.357206	0.335877	0.022341	0.096541	0.000000	0.000000	0.000000	2821.000000	47932.000000	0.000412
"TX, 04400"	0.175275	0.148601	0.206009	0.258360	0.039519	0.172236	0.000000	0.000000	0.000000	1765.000000	39294.000000	0.000330
"TX, 04501"	0.047371	0.152546	0.220125	0.325945	0.144279	0.109734	0.000000	0.000000	0.000000	1894.000000	50324.000000	0.000414
"TX, 04502"	0.048014	0.047653	0.176971	0.314478	0.222264	0.190620	0.000000	0.000000	0.000000	1912.000000	49695.000000	0.000385
"TX, 04503"	0.015288	0.063811	0.166504	0.214139	0.224747	0.315511	0.000000	0.000000	0.000000	1633.000000	45036.000000	0.000356
"TX, 04504"	0.027232	0.038774	0.139407	0.422542	0.154192	0.217853	0.000000	0.000000	0.000000	1350.000000	41805.000000	0.000319
"TX, 04601"	0.142310	0.128200	0.126545	0.198050	0.120189	0.284706	0.000000	0.000000	0.000000	2240.000000	47272.000000	0.000399
"TX, 04602"	0.114477	0.135728	0.119806	0.170308	0.158386	0.301295	0.000000	0.000000	0.000000	1793.000000	35511.000000	0.000311
"TX, 04603"	0.039895	0.091087	0.112080	0.169638	0.124877	0.462423	0.000000	0.000000	0.000000	2648.000000	52685.000000	0.000465
"TX, 04604"	0.033437	0.053597	0.078840	0.104409	0.122875	0.606841	0.000000	0.000000	0.000000	3159.000000	69991.000000	0.000577
"TX, 04605"	0.028112	0.124981	0.232755	0.219330	0.150274	0.244548	0.000000	0.000000	0.000000	1810.000000	37667.000000	0.000308
"TX, 04606"	0.041636	0.089578	0.217680	0.379851	0.132085	0.139171	0.000000	0.000000	0.000000	1714.000000	35220.000000	0.000286
"TX, 04607"	0.061917	0.135524	0.162818	0.383343	0.147693	0.108704	0.000000	0.000000	0.000000	1737.000000	37087.000000	0.000309
"TX, 04608"	0.061709	0.082971	0.225007	0.346587	0.147552	0.136175	0.000000	0.000000	0.000000	1548.000000	28400.000000	0.000238
"TX, 04609"	0.053528	0.098627	0.145985	0.232099	0.255822	0.213939	0.000000	0.000000	0.000000	2149.000000	43243.000000	0.000361
"TX, 04610"	0.044819	0.169862	0.223534	0.358448	0.115284	0.088052	0.000000	0.000000	0.000000	1519.000000	34101.000000	0.000272
"TX, 04611"	0.022541	0.074154	0.248801	0.444538	0.079734	0.130231	0.000000	0.000000	0.000000	1468.000000	38231.000000	0.000308
"TX, 04612"	0.039372	0.075152	0.178109	0.336618	0.146830	0.223919	0.000000	0.000000	0.000000	2148.000000	37995.000000	0.000312
"TX, 04613"	0.017319	0.063759	0.136587	0.190395	0.158869	0.433072	0.000000	0.000000	0.000000	2462.000000	55078.000000	0.000463
"TX, 04614"	0.018163	0.038163	0.117500	0.322458	0.237156	0.266558	0.000000	0.000000	0.000000	1813.000000	43065.000000	0.000368
"TX, 04615"	0.013774	0.052871	0.147642	0.479702	0.167650	0.138362	0.000000	0.000000	0.000000	1640.000000	36991.000000	0.000317
"TX, 04616"	0.018692	0.141367	0.191692	0.376553	0.105730	0.165966	0.000000	0.000000	0.000000	2103.000000	42464.000000	0.000348
"TX, 04617"	0.061145	0.116358	0.110037	0.301986	0.168861	0.241613	0.000000	0.000000	0.000000	1472.000000	40166.000000	0.000325
"TX, 04618"	0.048114	0.063754	0.121642	0.202907	0.138218	0.425365	0.000000	0.000000	0.000000	1630.000000	32816.000000	0.000277
"TX, 04619"	0.028361	0.073886	0.219615	0.214059	0.138292	0.325787	0.000000	0.000000	0.000000	1314.000000	33939.000000	0.000280
"TX, 04620"	0.014379	0.069559	0.207192	0.351857	0.173348	0.183665	0.000000	0.000000	0.000000	1613.000000	38938.000000	0.000316
"TX, 04621"	0.039100	0.073787	0.225773	0.248631	0.160284	0.252426	0.000000	0.000000	0.000000	2242.000000	40453.000000	0.000331
"TX, 04622"	0.030900	0.149898	0.219866	0.285496	0.076609	0.237231	0.000000	0.000000	0.000000	1474.000000	35621.000000	0.000280
"TX, 04623"	0.046496	0.132762	0.284329	0.268035	0.143817	0.124560	0.000000	0.000000	0.000000	1667.000000	37098.000000	0.000311
"TX, 04624"	0.043540	0.154762	0.254048	0.236795	0.130609	0.180247	0.000000	0.000000	0.000000	1725.000000	42535.000000	0.000333
"TX, 04625"	0.047085	0.122260	0.231585	0.339864	0.123775	0.135431	0.000000	0.000000	0.000000	1337.000000	40622.000000	0.000307
"TX, 04626"	0.014770	0.091276	0.157804	0.469047	0.137896	0.129207	0.000000	0.000000	0.000000	1578.000000	44357.000000	0.000365
"TX, 04627"	0.025821	0.146430	0.228421	0.378004	0.069961	0.151362	0.000000	0.000000	0.000000	1577.000000	42774.000000	0.000326
"TX, 04628"	0.022115	0.061571	0.181938	0.415349	0.101334	0.217693	0.000000	0.000000	0.000000	1674.000000	39948.000000	0.000316
"TX, 04629"	0.011579	0.114308	0.155069	0.401111	0.110468	0.207465	0.000000	0.000000	0.000000	1761.000000	46206.000000	0.000371
"TX, 04630"	0.034197	0.087824	0.154307	0.294668	0.164983	0.264022	0.000000	0.000000	0.000000	1467.000000	42834.000000	0.000324
"TX, 04631"	0.019274	0.057490	0.178739	0.382345	0.127523	0.234628	0.000000	0.000000	0.000000	1726.000000	44977.000000	0.000347
"TX, 04632"	0.006016	0.048425	0.106547	0.322251	0.175129	0.341633	0.000000	0.000000	0.000000	1556.000000	45506.000000	0.000328
"TX, 04633"	0.000000	0.016440	0.135813	0.361914	0.271116	0.214718	0.000000	0.000000	0.000000	983.000000	35385.000000	0.000267
"TX, 04634"	0.024422	0.067649	0.191124	0.380499	0.071525	0.264782	0.000000	0.000000	0.000000	1019.000000	34834.000000	0.000267
"TX, 04635"	0.018471	0.051478	0.159485	0.340568	0.200060	0.229939	0.000000	0.000000	0.000000	1636.000000	38548.000000	0.000301
"TX, 04636"	0.017387	0.084202	0.183929	0.288748	0.124130	0.301603	0.000000	0.000000	0.000000	1843.000000	43777.000000	0.000358
"TX, 04637"	0.013873	0.082752	0.157215	0.362079	0.157310	0.226771	0.000000	0.000000	0.000000	1856.000000	51185.000000	0.000422
"TX, 04638"	0.014414	0.081664	0.265490	0.401243	0.080871	0.156318	0.000000	0.000000	0.000000	1351.000000	35284.000000	0.000280
"TX, 04701"	0.127003	0.107154	0.174420	0.229690	0.140023	0.221710	0.000000	0.000000	0.000000	3728.000000	61992.000000	0.000623
"TX, 04702"	0.050830	0.118190	0.191997	0.272252	0.127308	0.239422	0.000000	0.000000	0.000000	2081.000000	55463.000000	0.000429
"TX, 04801"	0.015766	0.042939	0.189009	0.318417	0.301904	0.131964	0.000000	0.000000	0.000000	1122.000000	41428.000000	0.000313
"TX, 04802"	0.029370	0.161059	0.321924	0.284184	0.097454	0.106009	0.000000	0.000000	0.000000	1871.000000	38178.000000	0.000307
"TX, 04803"	0.050030	0.078491	0.225560	0.330217	0.163745	0.151956	0.000000	0.000000	0.000000	2122.000000	37481.000000	0.000332
"TX, 04901"	0.040983	0.049931	0.125932	0.250373	0.290610	0.242171	0.000000	0.000000	0.000000	1563.000000	35737.000000	0.000280
"TX, 04902"	0.012873	0.025525	0.107874	0.419287	0.181935	0.252507	0.000000	0.000000	0.000000	1955.000000	44993.000000	0.000345
"TX, 04903"	0.052035	0.087387	0.290150	0.373767	0.058495	0.138166	0.000000	0.000000	0.000000	1410.000000	35019.000000	0.000272
"TX, 04904"	0.005219	0.008475	0.172870	0.323227	0.193731	0.296477	0.000000	0.000000	0.000000	1285.000000	45589.000000	0.000337
"TX, 04905"	0.019053	0.072903	0.297425	0.225760	0.125111	0.259748	0.000000	0.000000	0.000000	2172.000000	61001.000000	0.000452
"TX, 05000"	0.147871	0.245711	0.265116	0.187883	0.057960	0.095460	0.000000	0.000000	0.000000	3224.000000	62356.000000	0.000571
"TX, 05100"	0.324395	0.282785	0.125100	0.111686	0.095268	0.060766	0.000000	0.000000	0.000000	2930.000000	54326.000000	0.000489
"TX, 05201"	0.225276	0.262200	0.168135	0.127030	0.076039	0.141320	0.000000	0.000000	0.000000	2917.000000	46180.000000	0.000361
"TX, 05202"	0.114592	0.060169	0.154703	0.295436	0.211944	0.163156	0.000000	0.000000	0.000000	1839.000000	38176.000000	0.000298
"TX, 05203"	0.061202	0.098297	0.164624	0.275705	0.226358	0.173814	0.000000	0.000000	0.000000	1955.000000	42265.000000	0.000339
"TX, 05204"	0.031214	0.114577	0.192365	0.225844	0.236137	0.199864	0.000000	0.000000	0.000000	2349.000000	43431.000000	0.000327
"TX, 05301"	0.032678	0.177240	0.110108	0.322568	0.213604	0.143802	0.000000	0.000000	0.000000	1648.000000	45658.000000	0.000341
"TX, 05302"	0.075701	0.083017	0.119318	0.260228	0.267835	0.193901	0.000000	0.000000	0.000000	2354.000000	47039.000000	0.000377
"TX, 05303"	0.102220	0.083477	0.158993	0.256613	0.182236	0.216460	0.000000	0.000000	0.000000	2687.000000	51733.000000	0.000407
"TX, 05304"	0.077591	0.084719	0.125155	0.347120	0.157504	0.207911	0.000000	0.000000	0.000000	2232.000000	48680.000000	0.000389
"TX, 05305"	0.043285	0.075394	0.137060	0.286496	0.212229	0.245537	0.000000	0.000000	0.000000	2115.000000	46082.000000	0.000365
"TX, 05306"	0.076523	0.086199	0.105044	0.160129	0.177557	0.394549	0.000000	0.000000	0.000000	3234.000000	62006.000000	0.000519
